timestamp, power.draw [W], clocks.current.sm [MHz], temperature.gpu, utilization.gpu [%], memory.used [MiB]
2026/08/04 19:46:36.061, 81.89 W, 2610 MHz, 35, 0 %, 10580 MiB
2026/08/04 19:46:37.061, 81.66 W, 2610 MHz, 35, 1 %, 10676 MiB
2026/08/04 19:46:38.061, 81.17 W, 2617 MHz, 35, 0 %, 10836 MiB
2026/08/04 19:46:39.061, 81.07 W, 2610 MHz, 35, 0 %, 10900 MiB
2026/08/04 19:46:40.061, 80.90 W, 2610 MHz, 35, 0 %, 11124 MiB
2026/08/04 19:46:41.061, 80.76 W, 2610 MHz, 35, 0 %, 11124 MiB
2026/08/04 19:46:42.061, 80.57 W, 2610 MHz, 35, 1 %, 11188 MiB
2026/08/04 19:46:43.062, 80.62 W, 2617 MHz, 35, 0 %, 11380 MiB
2026/08/04 19:46:44.062, 80.50 W, 2610 MHz, 35, 0 %, 11444 MiB
2026/08/04 19:46:45.062, 80.32 W, 2617 MHz, 35, 0 %, 11636 MiB
2026/08/04 19:46:46.062, 80.11 W, 2610 MHz, 35, 0 %, 11668 MiB
2026/08/04 19:46:47.062, 80.55 W, 2610 MHz, 35, 0 %, 11892 MiB
2026/08/04 19:46:48.062, 80.69 W, 2610 MHz, 35, 0 %, 11892 MiB
2026/08/04 19:46:49.062, 80.14 W, 2610 MHz, 34, 1 %, 11956 MiB
2026/08/04 19:46:50.062, 79.96 W, 2617 MHz, 34, 0 %, 12148 MiB
2026/08/04 19:46:51.062, 79.85 W, 2610 MHz, 34, 0 %, 12212 MiB
2026/08/04 19:46:52.062, 80.12 W, 2610 MHz, 34, 0 %, 12404 MiB
2026/08/04 19:46:53.062, 80.35 W, 2610 MHz, 34, 0 %, 12468 MiB
2026/08/04 19:46:54.064, 80.42 W, 2610 MHz, 34, 0 %, 12660 MiB
2026/08/04 19:46:55.064, 80.28 W, 2610 MHz, 34, 0 %, 12692 MiB
2026/08/04 19:46:56.064, 79.79 W, 2610 MHz, 34, 0 %, 12756 MiB
2026/08/04 19:46:57.064, 80.39 W, 2617 MHz, 34, 0 %, 12916 MiB
2026/08/04 19:46:58.064, 80.59 W, 2610 MHz, 34, 0 %, 12980 MiB
2026/08/04 19:46:59.064, 80.63 W, 2610 MHz, 34, 0 %, 13172 MiB
2026/08/04 19:47:00.064, 80.97 W, 2610 MHz, 34, 0 %, 13236 MiB
2026/08/04 19:47:01.064, 80.88 W, 2610 MHz, 34, 1 %, 13268 MiB
2026/08/04 19:47:02.065, 81.15 W, 2617 MHz, 34, 0 %, 13428 MiB
2026/08/04 19:47:03.065, 80.82 W, 2610 MHz, 34, 0 %, 13524 MiB
2026/08/04 19:47:04.065, 81.37 W, 2617 MHz, 34, 0 %, 13684 MiB
2026/08/04 19:47:05.065, 80.68 W, 2610 MHz, 34, 0 %, 13748 MiB
2026/08/04 19:47:06.065, 80.60 W, 2610 MHz, 34, 0 %, 13940 MiB
2026/08/04 19:47:07.065, 80.92 W, 2610 MHz, 34, 0 %, 13940 MiB
2026/08/04 19:47:08.065, 81.95 W, 2610 MHz, 34, 1 %, 14036 MiB
2026/08/04 19:47:09.065, 81.45 W, 2617 MHz, 34, 0 %, 14196 MiB
2026/08/04 19:47:10.065, 81.65 W, 2610 MHz, 33, 0 %, 14260 MiB
2026/08/04 19:47:11.065, 81.61 W, 2610 MHz, 33, 0 %, 14484 MiB
2026/08/04 19:47:12.066, 82.32 W, 2610 MHz, 33, 0 %, 14484 MiB
2026/08/04 19:47:13.066, 81.56 W, 2610 MHz, 33, 0 %, 14708 MiB
2026/08/04 19:47:14.066, 81.91 W, 2610 MHz, 33, 0 %, 14708 MiB
2026/08/04 19:47:15.066, 81.45 W, 2610 MHz, 33, 1 %, 14804 MiB
2026/08/04 19:47:16.066, 81.13 W, 2617 MHz, 33, 0 %, 14996 MiB
2026/08/04 19:47:17.066, 81.20 W, 2610 MHz, 33, 0 %, 15028 MiB
2026/08/04 19:47:18.066, 81.61 W, 2610 MHz, 33, 0 %, 15252 MiB
2026/08/04 19:47:19.066, 81.08 W, 2610 MHz, 33, 0 %, 15284 MiB
2026/08/04 19:47:20.066, 79.79 W, 2610 MHz, 33, 1 %, 15316 MiB
2026/08/04 19:47:21.066, 80.60 W, 2617 MHz, 33, 0 %, 15508 MiB
2026/08/04 19:47:22.066, 79.56 W, 2610 MHz, 33, 0 %, 15572 MiB
2026/08/04 19:47:23.067, 80.59 W, 2617 MHz, 33, 0 %, 15764 MiB
2026/08/04 19:47:24.067, 80.10 W, 2610 MHz, 33, 0 %, 15796 MiB
2026/08/04 19:47:25.067, 80.71 W, 2610 MHz, 33, 0 %, 16020 MiB
2026/08/04 19:47:26.067, 81.12 W, 2610 MHz, 33, 0 %, 16052 MiB
2026/08/04 19:47:27.067, 81.06 W, 2610 MHz, 33, 1 %, 16084 MiB
2026/08/04 19:47:28.067, 80.72 W, 2617 MHz, 33, 0 %, 16276 MiB
2026/08/04 19:47:29.067, 80.58 W, 2610 MHz, 33, 0 %, 16340 MiB
2026/08/04 19:47:30.067, 80.98 W, 2610 MHz, 33, 0 %, 16532 MiB
2026/08/04 19:47:31.068, 81.40 W, 2610 MHz, 33, 0 %, 16532 MiB
2026/08/04 19:47:32.068, 81.41 W, 2610 MHz, 33, 0 %, 16788 MiB
2026/08/04 19:47:33.068, 81.41 W, 2610 MHz, 33, 0 %, 16788 MiB
2026/08/04 19:47:34.068, 81.30 W, 2610 MHz, 33, 0 %, 16884 MiB
2026/08/04 19:47:35.068, 81.55 W, 2617 MHz, 33, 0 %, 17044 MiB
2026/08/04 19:47:36.068, 80.86 W, 2610 MHz, 33, 0 %, 17108 MiB
2026/08/04 19:47:37.068, 80.57 W, 2610 MHz, 33, 0 %, 17300 MiB
2026/08/04 19:47:38.068, 80.02 W, 2610 MHz, 33, 0 %, 17300 MiB
2026/08/04 19:47:39.069, 80.38 W, 2610 MHz, 33, 0 %, 17396 MiB
2026/08/04 19:47:40.069, 81.38 W, 2617 MHz, 32, 0 %, 17556 MiB
2026/08/04 19:47:41.069, 81.16 W, 2610 MHz, 32, 0 %, 17652 MiB
2026/08/04 19:47:42.069, 81.24 W, 2617 MHz, 32, 5 %, 18292 MiB
2026/08/04 19:47:43.069, 607.14 W, 2452 MHz, 45, 100 %, 18292 MiB
2026/08/04 19:47:44.069, 594.18 W, 2550 MHz, 47, 100 %, 18772 MiB
2026/08/04 19:47:45.069, 415.06 W, 2850 MHz, 43, 100 %, 18772 MiB
2026/08/04 19:47:46.069, 457.04 W, 2857 MHz, 44, 100 %, 18772 MiB
2026/08/04 19:47:47.070, 473.57 W, 2857 MHz, 44, 100 %, 18772 MiB
2026/08/04 19:47:48.070, 472.60 W, 2850 MHz, 45, 100 %, 18772 MiB
2026/08/04 19:47:49.070, 473.13 W, 2842 MHz, 45, 100 %, 18772 MiB
2026/08/04 19:47:50.070, 473.30 W, 2842 MHz, 46, 100 %, 18772 MiB
2026/08/04 19:47:51.070, 474.09 W, 2850 MHz, 46, 99 %, 18772 MiB
2026/08/04 19:47:52.070, 472.17 W, 2842 MHz, 46, 99 %, 18772 MiB
2026/08/04 19:47:53.070, 373.69 W, 2865 MHz, 40, 0 %, 2 MiB
2026/08/04 19:47:54.087, 112.47 W, 2880 MHz, 39, 0 %, 596 MiB
2026/08/04 19:47:55.087, 106.39 W, 2880 MHz, 38, 0 %, 596 MiB
2026/08/04 19:47:56.087, 87.41 W, 2610 MHz, 37, 0 %, 596 MiB
2026/08/04 19:47:57.088, 85.10 W, 2610 MHz, 37, 0 %, 596 MiB
2026/08/04 19:47:58.088, 82.30 W, 2610 MHz, 37, 0 %, 596 MiB
2026/08/04 19:47:59.088, 81.90 W, 2610 MHz, 37, 0 %, 596 MiB
2026/08/04 19:48:00.088, 81.90 W, 2610 MHz, 36, 0 %, 596 MiB
2026/08/04 19:48:01.088, 81.77 W, 2610 MHz, 36, 0 %, 596 MiB
2026/08/04 19:48:02.088, 81.12 W, 2610 MHz, 36, 0 %, 596 MiB
2026/08/04 19:48:03.088, 80.87 W, 2610 MHz, 36, 0 %, 596 MiB
2026/08/04 19:48:04.088, 80.83 W, 2610 MHz, 36, 0 %, 596 MiB
2026/08/04 19:48:05.088, 81.17 W, 2610 MHz, 36, 0 %, 596 MiB
2026/08/04 19:48:06.088, 82.24 W, 2617 MHz, 36, 13 %, 1300 MiB
2026/08/04 19:48:07.089, 82.23 W, 2610 MHz, 35, 0 %, 1300 MiB
2026/08/04 19:48:08.089, 81.07 W, 2610 MHz, 35, 0 %, 1332 MiB
2026/08/04 19:48:09.089, 81.39 W, 2610 MHz, 35, 0 %, 1364 MiB
2026/08/04 19:48:10.089, 81.68 W, 2610 MHz, 35, 0 %, 1492 MiB
2026/08/04 19:48:11.089, 81.52 W, 2610 MHz, 35, 0 %, 1556 MiB
2026/08/04 19:48:12.089, 81.70 W, 2610 MHz, 35, 0 %, 1588 MiB
2026/08/04 19:48:13.089, 81.92 W, 2610 MHz, 35, 0 %, 1588 MiB
2026/08/04 19:48:14.089, 81.80 W, 2610 MHz, 35, 0 %, 1620 MiB
2026/08/04 19:48:15.089, 81.11 W, 2610 MHz, 35, 0 %, 1812 MiB
2026/08/04 19:48:16.090, 81.05 W, 2610 MHz, 35, 0 %, 1812 MiB
2026/08/04 19:48:17.090, 80.53 W, 2610 MHz, 35, 0 %, 1844 MiB
2026/08/04 19:48:18.090, 80.81 W, 2617 MHz, 34, 0 %, 1876 MiB
2026/08/04 19:48:19.090, 81.26 W, 2610 MHz, 34, 3 %, 2292 MiB
2026/08/04 19:48:20.090, 81.65 W, 2610 MHz, 34, 0 %, 2292 MiB
2026/08/04 19:48:21.090, 81.46 W, 2610 MHz, 34, 0 %, 2356 MiB
2026/08/04 19:48:22.090, 80.82 W, 2610 MHz, 34, 0 %, 2356 MiB
2026/08/04 19:48:23.090, 80.65 W, 2610 MHz, 34, 0 %, 2388 MiB
2026/08/04 19:48:24.090, 81.62 W, 2610 MHz, 34, 0 %, 2548 MiB
2026/08/04 19:48:25.090, 81.70 W, 2610 MHz, 34, 0 %, 2548 MiB
2026/08/04 19:48:26.091, 80.28 W, 2610 MHz, 34, 0 %, 2612 MiB
2026/08/04 19:48:27.091, 80.66 W, 2617 MHz, 34, 0 %, 2644 MiB
2026/08/04 19:48:28.091, 80.58 W, 2610 MHz, 34, 3 %, 2804 MiB
2026/08/04 19:48:29.091, 81.13 W, 2610 MHz, 34, 0 %, 2804 MiB
2026/08/04 19:48:30.091, 79.96 W, 2610 MHz, 34, 0 %, 2868 MiB
2026/08/04 19:48:31.091, 80.34 W, 2610 MHz, 34, 0 %, 2900 MiB
2026/08/04 19:48:32.091, 80.80 W, 2610 MHz, 34, 0 %, 2900 MiB
2026/08/04 19:48:33.091, 81.23 W, 2610 MHz, 33, 0 %, 3316 MiB
2026/08/04 19:48:34.092, 81.53 W, 2610 MHz, 33, 0 %, 3316 MiB
2026/08/04 19:48:35.092, 80.07 W, 2610 MHz, 33, 0 %, 3348 MiB
2026/08/04 19:48:36.092, 80.92 W, 2617 MHz, 33, 0 %, 3380 MiB
2026/08/04 19:48:37.092, 80.81 W, 2610 MHz, 33, 4 %, 3572 MiB
2026/08/04 19:48:38.092, 81.45 W, 2610 MHz, 33, 0 %, 3572 MiB
2026/08/04 19:48:39.092, 80.63 W, 2610 MHz, 33, 1 %, 3604 MiB
2026/08/04 19:48:40.092, 81.24 W, 2610 MHz, 33, 0 %, 3636 MiB
2026/08/04 19:48:41.093, 80.65 W, 2610 MHz, 33, 0 %, 3636 MiB
2026/08/04 19:48:42.093, 81.56 W, 2610 MHz, 33, 0 %, 3828 MiB
2026/08/04 19:48:43.093, 81.58 W, 2610 MHz, 33, 0 %, 3828 MiB
2026/08/04 19:48:44.093, 80.68 W, 2610 MHz, 33, 0 %, 3860 MiB
2026/08/04 19:48:45.093, 80.72 W, 2610 MHz, 33, 0 %, 3892 MiB
2026/08/04 19:48:46.093, 81.58 W, 2617 MHz, 33, 2 %, 4308 MiB
2026/08/04 19:48:47.093, 81.44 W, 2610 MHz, 33, 0 %, 4308 MiB
2026/08/04 19:48:48.093, 80.29 W, 2610 MHz, 33, 1 %, 4372 MiB
2026/08/04 19:48:49.093, 81.32 W, 2610 MHz, 33, 0 %, 4404 MiB
2026/08/04 19:48:50.093, 81.00 W, 2610 MHz, 33, 0 %, 4436 MiB
2026/08/04 19:48:51.093, 81.76 W, 2610 MHz, 33, 0 %, 4564 MiB
2026/08/04 19:48:52.094, 81.83 W, 2610 MHz, 33, 0 %, 4564 MiB
2026/08/04 19:48:53.094, 80.92 W, 2610 MHz, 33, 0 %, 4628 MiB
2026/08/04 19:48:54.094, 81.21 W, 2610 MHz, 33, 0 %, 4660 MiB
2026/08/04 19:48:55.094, 80.47 W, 2617 MHz, 33, 0 %, 4820 MiB
2026/08/04 19:48:56.094, 80.21 W, 2610 MHz, 33, 0 %, 4820 MiB
2026/08/04 19:48:57.094, 80.16 W, 2610 MHz, 33, 0 %, 4884 MiB
2026/08/04 19:48:58.094, 79.88 W, 2617 MHz, 32, 0 %, 4916 MiB
2026/08/04 19:48:59.094, 80.26 W, 2610 MHz, 32, 0 %, 5332 MiB
2026/08/04 19:49:00.095, 80.27 W, 2610 MHz, 32, 0 %, 5332 MiB
2026/08/04 19:49:01.095, 80.25 W, 2610 MHz, 32, 0 %, 5364 MiB
2026/08/04 19:49:02.095, 79.89 W, 2610 MHz, 32, 0 %, 5364 MiB
2026/08/04 19:49:03.095, 80.09 W, 2610 MHz, 32, 0 %, 5396 MiB
2026/08/04 19:49:04.095, 80.25 W, 2617 MHz, 32, 0 %, 5556 MiB
2026/08/04 19:49:05.095, 80.70 W, 2610 MHz, 32, 0 %, 5556 MiB
2026/08/04 19:49:06.096, 80.28 W, 2610 MHz, 32, 0 %, 5620 MiB
2026/08/04 19:49:07.096, 80.67 W, 2617 MHz, 32, 0 %, 5652 MiB
2026/08/04 19:49:08.096, 80.68 W, 2610 MHz, 32, 3 %, 5812 MiB
2026/08/04 19:49:09.096, 80.24 W, 2610 MHz, 32, 0 %, 5812 MiB
2026/08/04 19:49:10.096, 79.72 W, 2610 MHz, 32, 0 %, 5876 MiB
2026/08/04 19:49:11.096, 79.81 W, 2610 MHz, 32, 0 %, 5908 MiB
2026/08/04 19:49:12.096, 79.89 W, 2610 MHz, 32, 0 %, 5972 MiB
2026/08/04 19:49:13.096, 80.09 W, 2610 MHz, 32, 0 %, 6324 MiB
2026/08/04 19:49:14.096, 80.13 W, 2610 MHz, 32, 0 %, 6324 MiB
2026/08/04 19:49:15.097, 79.85 W, 2610 MHz, 32, 0 %, 6388 MiB
2026/08/04 19:49:16.097, 80.49 W, 2617 MHz, 32, 0 %, 6420 MiB
2026/08/04 19:49:17.097, 80.95 W, 2610 MHz, 32, 2 %, 6580 MiB
2026/08/04 19:49:18.097, 80.69 W, 2610 MHz, 32, 0 %, 6580 MiB
2026/08/04 19:49:19.097, 78.86 W, 2610 MHz, 32, 0 %, 6612 MiB
2026/08/04 19:49:20.097, 80.56 W, 2610 MHz, 32, 0 %, 6644 MiB
2026/08/04 19:49:21.097, 80.34 W, 2610 MHz, 32, 0 %, 6772 MiB
2026/08/04 19:49:22.097, 80.22 W, 2610 MHz, 32, 0 %, 6836 MiB
2026/08/04 19:49:23.097, 80.18 W, 2610 MHz, 32, 0 %, 6868 MiB
2026/08/04 19:49:24.098, 79.73 W, 2610 MHz, 32, 0 %, 6868 MiB
2026/08/04 19:49:25.098, 80.21 W, 2610 MHz, 32, 0 %, 6900 MiB
2026/08/04 19:49:26.098, 80.28 W, 2617 MHz, 32, 1 %, 7316 MiB
2026/08/04 19:49:27.098, 79.97 W, 2610 MHz, 32, 0 %, 7316 MiB
2026/08/04 19:49:28.098, 78.83 W, 2610 MHz, 32, 1 %, 7380 MiB
2026/08/04 19:49:29.098, 79.08 W, 2610 MHz, 32, 0 %, 7412 MiB
2026/08/04 19:49:30.098, 79.54 W, 2610 MHz, 32, 0 %, 7444 MiB
2026/08/04 19:49:31.098, 79.53 W, 2610 MHz, 32, 0 %, 7572 MiB
2026/08/04 19:49:32.098, 79.54 W, 2610 MHz, 32, 0 %, 7636 MiB
2026/08/04 19:49:33.098, 79.28 W, 2610 MHz, 32, 0 %, 7636 MiB
2026/08/04 19:49:34.099, 79.40 W, 2610 MHz, 32, 0 %, 7668 MiB
2026/08/04 19:49:35.099, 79.93 W, 2617 MHz, 32, 0 %, 7828 MiB
2026/08/04 19:49:36.099, 79.98 W, 2610 MHz, 32, 0 %, 7828 MiB
2026/08/04 19:49:37.099, 79.28 W, 2610 MHz, 32, 0 %, 7892 MiB
2026/08/04 19:49:38.099, 79.88 W, 2617 MHz, 31, 0 %, 7924 MiB
2026/08/04 19:49:39.099, 79.53 W, 2610 MHz, 31, 0 %, 8340 MiB
2026/08/04 19:49:40.099, 79.55 W, 2610 MHz, 31, 0 %, 8340 MiB
2026/08/04 19:49:41.099, 79.46 W, 2610 MHz, 31, 0 %, 8372 MiB
2026/08/04 19:49:42.099, 78.97 W, 2610 MHz, 31, 0 %, 8372 MiB
2026/08/04 19:49:43.099, 79.56 W, 2610 MHz, 31, 0 %, 8404 MiB
2026/08/04 19:49:44.099, 79.71 W, 2610 MHz, 31, 0 %, 8596 MiB
2026/08/04 19:49:45.100, 79.75 W, 2610 MHz, 31, 0 %, 8596 MiB
2026/08/04 19:49:46.100, 79.39 W, 2610 MHz, 31, 0 %, 8628 MiB
2026/08/04 19:49:47.100, 79.92 W, 2617 MHz, 31, 0 %, 8660 MiB
2026/08/04 19:49:48.100, 79.78 W, 2610 MHz, 31, 2 %, 8852 MiB
2026/08/04 19:49:49.100, 80.11 W, 2610 MHz, 31, 0 %, 8852 MiB
2026/08/04 19:49:50.100, 79.33 W, 2610 MHz, 31, 0 %, 8884 MiB
2026/08/04 19:49:51.100, 80.23 W, 2610 MHz, 31, 0 %, 8916 MiB
2026/08/04 19:49:52.100, 80.26 W, 2610 MHz, 31, 0 %, 9172 MiB
2026/08/04 19:49:53.100, 80.27 W, 2610 MHz, 31, 0 %, 9332 MiB
2026/08/04 19:49:54.100, 80.24 W, 2610 MHz, 31, 0 %, 9332 MiB
2026/08/04 19:49:55.101, 79.62 W, 2610 MHz, 31, 0 %, 9396 MiB
2026/08/04 19:49:56.101, 80.62 W, 2617 MHz, 31, 0 %, 9428 MiB
2026/08/04 19:49:57.101, 80.73 W, 2610 MHz, 31, 0 %, 9588 MiB
2026/08/04 19:49:58.101, 80.69 W, 2610 MHz, 31, 0 %, 9588 MiB
2026/08/04 19:49:59.101, 80.24 W, 2610 MHz, 31, 0 %, 9652 MiB
2026/08/04 19:50:00.101, 80.29 W, 2610 MHz, 31, 0 %, 9684 MiB
2026/08/04 19:50:01.101, 79.92 W, 2610 MHz, 31, 0 %, 9844 MiB
2026/08/04 19:50:02.101, 79.97 W, 2610 MHz, 31, 0 %, 9844 MiB
2026/08/04 19:50:03.101, 80.13 W, 2610 MHz, 31, 0 %, 9908 MiB
2026/08/04 19:50:04.102, 79.48 W, 2610 MHz, 31, 0 %, 9908 MiB
2026/08/04 19:50:05.102, 80.07 W, 2610 MHz, 31, 0 %, 9940 MiB
2026/08/04 19:50:06.102, 80.23 W, 2617 MHz, 31, 0 %, 10356 MiB
2026/08/04 19:50:07.102, 79.74 W, 2610 MHz, 31, 0 %, 10356 MiB
2026/08/04 19:50:08.102, 78.61 W, 2610 MHz, 31, 0 %, 10388 MiB
2026/08/04 19:50:09.102, 79.48 W, 2610 MHz, 31, 2 %, 10420 MiB
2026/08/04 19:50:10.102, 79.36 W, 2610 MHz, 31, 0 %, 10612 MiB
2026/08/04 19:50:11.103, 79.22 W, 2610 MHz, 31, 0 %, 10612 MiB
2026/08/04 19:50:12.103, 79.43 W, 2610 MHz, 31, 0 %, 10644 MiB
2026/08/04 19:50:13.103, 79.36 W, 2610 MHz, 31, 0 %, 10644 MiB
2026/08/04 19:50:14.103, 79.54 W, 2610 MHz, 31, 0 %, 10676 MiB
2026/08/04 19:50:15.105, 79.98 W, 2610 MHz, 31, 0 %, 10868 MiB
2026/08/04 19:50:16.105, 80.00 W, 2610 MHz, 31, 0 %, 10868 MiB
2026/08/04 19:50:17.105, 79.19 W, 2610 MHz, 31, 0 %, 10900 MiB
2026/08/04 19:50:18.105, 79.63 W, 2617 MHz, 31, 0 %, 10932 MiB
2026/08/04 19:50:19.105, 79.84 W, 2610 MHz, 31, 2 %, 11348 MiB
2026/08/04 19:50:20.105, 80.22 W, 2610 MHz, 31, 0 %, 11348 MiB
2026/08/04 19:50:21.105, 79.05 W, 2610 MHz, 31, 0 %, 11412 MiB
2026/08/04 19:50:22.105, 79.84 W, 2610 MHz, 31, 0 %, 11444 MiB
2026/08/04 19:50:23.105, 79.91 W, 2610 MHz, 31, 0 %, 11444 MiB
2026/08/04 19:50:24.105, 80.00 W, 2610 MHz, 31, 0 %, 11604 MiB
2026/08/04 19:50:25.105, 80.20 W, 2610 MHz, 31, 0 %, 11604 MiB
2026/08/04 19:50:26.106, 80.27 W, 2610 MHz, 31, 0 %, 11668 MiB
2026/08/04 19:50:27.106, 80.23 W, 2610 MHz, 31, 0 %, 11700 MiB
2026/08/04 19:50:28.106, 80.35 W, 2617 MHz, 31, 0 %, 11860 MiB
2026/08/04 19:50:29.106, 80.30 W, 2610 MHz, 31, 0 %, 11860 MiB
2026/08/04 19:50:30.106, 79.61 W, 2610 MHz, 31, 0 %, 11924 MiB
2026/08/04 19:50:31.106, 80.92 W, 2610 MHz, 31, 0 %, 11956 MiB
2026/08/04 19:50:32.106, 80.51 W, 2610 MHz, 31, 0 %, 12212 MiB
2026/08/04 19:50:33.106, 80.36 W, 2610 MHz, 31, 0 %, 12372 MiB
2026/08/04 19:50:34.106, 80.41 W, 2610 MHz, 31, 0 %, 12372 MiB
2026/08/04 19:50:35.106, 80.12 W, 2610 MHz, 31, 0 %, 12404 MiB
2026/08/04 19:50:36.107, 80.48 W, 2610 MHz, 31, 0 %, 12436 MiB
2026/08/04 19:50:37.107, 80.20 W, 2617 MHz, 31, 0 %, 12628 MiB
2026/08/04 19:50:38.107, 80.29 W, 2610 MHz, 31, 0 %, 12628 MiB
2026/08/04 19:50:39.107, 79.74 W, 2610 MHz, 31, 0 %, 12660 MiB
2026/08/04 19:50:40.107, 80.17 W, 2610 MHz, 31, 0 %, 12692 MiB
2026/08/04 19:50:41.107, 80.31 W, 2610 MHz, 31, 0 %, 12852 MiB
2026/08/04 19:50:42.107, 80.52 W, 2610 MHz, 31, 0 %, 12852 MiB
2026/08/04 19:50:43.107, 80.52 W, 2610 MHz, 31, 0 %, 12916 MiB
2026/08/04 19:50:44.107, 79.77 W, 2610 MHz, 31, 0 %, 12916 MiB
2026/08/04 19:50:45.107, 79.95 W, 2610 MHz, 31, 0 %, 12948 MiB
2026/08/04 19:50:46.107, 80.55 W, 2617 MHz, 31, 0 %, 13364 MiB
2026/08/04 19:50:47.108, 80.93 W, 2610 MHz, 31, 0 %, 13364 MiB
2026/08/04 19:50:48.108, 80.04 W, 2610 MHz, 31, 0 %, 13428 MiB
2026/08/04 19:50:49.108, 80.22 W, 2610 MHz, 31, 0 %, 13460 MiB
2026/08/04 19:50:50.108, 80.04 W, 2610 MHz, 31, 0 %, 13620 MiB
2026/08/04 19:50:51.108, 79.59 W, 2610 MHz, 31, 0 %, 13620 MiB
2026/08/04 19:50:52.108, 79.69 W, 2610 MHz, 31, 0 %, 13684 MiB
2026/08/04 19:50:53.108, 79.11 W, 2610 MHz, 31, 0 %, 13684 MiB
2026/08/04 19:50:54.108, 79.33 W, 2610 MHz, 31, 0 %, 13684 MiB
2026/08/04 19:50:55.108, 79.66 W, 2617 MHz, 31, 0 %, 13876 MiB
2026/08/04 19:50:56.108, 79.38 W, 2610 MHz, 31, 0 %, 13876 MiB
2026/08/04 19:50:57.108, 78.62 W, 2610 MHz, 31, 0 %, 13908 MiB
2026/08/04 19:50:58.108, 79.57 W, 2617 MHz, 31, 0 %, 13940 MiB
2026/08/04 19:50:59.109, 79.54 W, 2610 MHz, 31, 3 %, 14356 MiB
2026/08/04 19:51:00.109, 80.08 W, 2610 MHz, 31, 0 %, 14356 MiB
2026/08/04 19:51:01.109, 79.20 W, 2610 MHz, 31, 0 %, 14420 MiB
2026/08/04 19:51:02.109, 79.79 W, 2610 MHz, 31, 0 %, 14452 MiB
2026/08/04 19:51:03.109, 79.65 W, 2610 MHz, 31, 0 %, 14452 MiB
2026/08/04 19:51:04.109, 79.90 W, 2610 MHz, 31, 0 %, 14612 MiB
2026/08/04 19:51:05.109, 80.32 W, 2610 MHz, 31, 0 %, 14612 MiB
2026/08/04 19:51:06.109, 79.08 W, 2610 MHz, 31, 0 %, 14676 MiB
2026/08/04 19:51:07.109, 79.51 W, 2610 MHz, 31, 0 %, 14708 MiB
2026/08/04 19:51:08.109, 79.14 W, 2610 MHz, 30, 0 %, 14868 MiB
2026/08/04 19:51:09.110, 78.82 W, 2610 MHz, 31, 0 %, 14868 MiB
2026/08/04 19:51:10.110, 78.64 W, 2610 MHz, 30, 0 %, 14932 MiB
2026/08/04 19:51:11.110, 79.99 W, 2610 MHz, 30, 0 %, 14964 MiB
2026/08/04 19:51:12.110, 80.34 W, 2610 MHz, 31, 0 %, 15188 MiB
2026/08/04 19:51:13.110, 81.01 W, 2610 MHz, 30, 0 %, 15380 MiB
2026/08/04 19:51:14.110, 81.03 W, 2610 MHz, 30, 0 %, 15380 MiB
2026/08/04 19:51:15.110, 79.96 W, 2610 MHz, 30, 0 %, 15412 MiB
2026/08/04 19:51:16.110, 79.89 W, 2610 MHz, 30, 0 %, 15444 MiB
2026/08/04 19:51:17.110, 79.94 W, 2617 MHz, 30, 0 %, 15636 MiB
2026/08/04 19:51:18.110, 79.99 W, 2610 MHz, 30, 0 %, 15636 MiB
2026/08/04 19:51:19.111, 79.83 W, 2610 MHz, 30, 0 %, 15668 MiB
2026/08/04 19:51:20.111, 79.91 W, 2610 MHz, 30, 0 %, 15700 MiB
2026/08/04 19:51:21.111, 78.99 W, 2610 MHz, 30, 0 %, 15892 MiB
2026/08/04 19:51:22.111, 79.13 W, 2610 MHz, 30, 0 %, 15892 MiB
2026/08/04 19:51:23.111, 79.07 W, 2610 MHz, 30, 0 %, 15924 MiB
2026/08/04 19:51:24.111, 79.79 W, 2610 MHz, 30, 0 %, 15956 MiB
2026/08/04 19:51:25.111, 79.87 W, 2610 MHz, 30, 0 %, 15956 MiB
2026/08/04 19:51:26.111, 80.47 W, 2617 MHz, 30, 0 %, 16372 MiB
2026/08/04 19:51:27.111, 79.69 W, 2610 MHz, 30, 0 %, 16372 MiB
2026/08/04 19:51:28.111, 78.40 W, 2610 MHz, 30, 0 %, 16436 MiB
2026/08/04 19:51:29.111, 79.05 W, 2617 MHz, 30, 0 %, 16468 MiB
2026/08/04 19:51:30.112, 79.44 W, 2610 MHz, 30, 0 %, 16628 MiB
2026/08/04 19:51:31.112, 79.72 W, 2610 MHz, 30, 0 %, 16628 MiB
2026/08/04 19:51:32.112, 78.30 W, 2610 MHz, 30, 0 %, 16692 MiB
2026/08/04 19:51:33.112, 79.30 W, 2610 MHz, 30, 0 %, 16724 MiB
2026/08/04 19:51:34.112, 79.23 W, 2610 MHz, 30, 0 %, 16724 MiB
2026/08/04 19:51:35.112, 78.54 W, 2610 MHz, 30, 0 %, 16884 MiB
2026/08/04 19:51:36.113, 78.62 W, 2610 MHz, 30, 0 %, 16884 MiB
2026/08/04 19:51:37.113, 79.33 W, 2610 MHz, 30, 0 %, 16948 MiB
2026/08/04 19:51:38.113, 79.36 W, 2617 MHz, 30, 0 %, 16980 MiB
