2026-09-24T23:37:38.249Z	boot-dry-e0
2026-09-24T23:37:48.320Z	ready-dry-e0
2026-09-24T23:37:57.010Z	promote-done-dry-e0
2026-09-24T23:37:58.017Z	stopped-dry-e0
2026-09-24T23:37:58.097Z	boot-b01-e0
2026-09-24T23:38:08.163Z	ready-b01-e0
2026-09-24T23:38:49.393Z	promote-done-b01-e0
2026-09-24T23:38:50.403Z	stopped-b01-e0
2026-09-24T23:38:50.487Z	boot-b02-s1
2026-09-24T23:39:00.561Z	ready-b02-s1
2026-09-24T23:39:41.769Z	promote-done-b02-s1
2026-09-24T23:39:42.779Z	stopped-b02-s1
2026-09-24T23:39:42.858Z	boot-b03-s2
2026-09-24T23:39:52.932Z	ready-b03-s2
2026-09-24T23:40:34.134Z	promote-done-b03-s2
2026-09-24T23:40:35.145Z	stopped-b03-s2
2026-09-24T23:40:35.227Z	boot-b04-s3
2026-09-24T23:40:45.301Z	ready-b04-s3
2026-09-24T23:41:26.506Z	promote-done-b04-s3
2026-09-24T23:41:27.517Z	stopped-b04-s3
2026-09-24T23:41:27.599Z	boot-b05-s4
2026-09-24T23:41:37.673Z	ready-b05-s4
2026-09-24T23:42:18.890Z	promote-done-b05-s4
2026-09-24T23:42:19.901Z	stopped-b05-s4
2026-09-24T23:42:19.985Z	boot-b06-s5
2026-09-24T23:42:30.036Z	ready-b06-s5
2026-09-24T23:43:11.238Z	promote-done-b06-s5
2026-09-24T23:43:12.246Z	stopped-b06-s5
2026-09-24T23:43:12.329Z	boot-b07-s6
2026-09-24T23:43:22.399Z	ready-b07-s6
2026-09-24T23:44:03.617Z	promote-done-b07-s6
2026-09-24T23:44:04.628Z	stopped-b07-s6
2026-09-24T23:44:04.710Z	boot-b08-s7
2026-09-24T23:44:14.786Z	ready-b08-s7
2026-09-24T23:44:56.000Z	promote-done-b08-s7
2026-09-24T23:44:57.009Z	stopped-b08-s7
2026-09-24T23:44:57.092Z	boot-b09-e0
2026-09-24T23:45:07.167Z	ready-b09-e0
2026-09-24T23:45:48.383Z	promote-done-b09-e0
2026-09-24T23:45:49.394Z	stopped-b09-e0
2026-09-24T23:45:49.476Z	boot-b10-s1
2026-09-24T23:45:59.551Z	ready-b10-s1
2026-09-24T23:46:40.768Z	promote-done-b10-s1
2026-09-24T23:46:41.778Z	stopped-b10-s1
2026-09-24T23:46:41.858Z	boot-b11-s2
