timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/25 00:32:10.959, 0, 0 %, 0 MiB, 105.44 W, 2355 MHz, 12481 MHz, 42
2026/09/25 00:32:10.963, 1, 0 %, 0 MiB, 105.13 W, 2317 MHz, 12481 MHz, 43
2026/09/25 00:32:11.217, 0, 0 %, 595 MiB, 104.69 W, 2355 MHz, 12481 MHz, 42
2026/09/25 00:32:11.217, 1, 0 %, 3 MiB, 103.92 W, 2317 MHz, 12481 MHz, 43
2026/09/25 00:32:11.467, 0, 0 %, 595 MiB, 107.79 W, 2355 MHz, 12481 MHz, 42
2026/09/25 00:32:11.467, 1, 0 %, 3 MiB, 106.28 W, 2317 MHz, 12481 MHz, 43
2026/09/25 00:32:11.717, 0, 0 %, 595 MiB, 96.08 W, 2355 MHz, 12481 MHz, 42
2026/09/25 00:32:11.717, 1, 0 %, 3 MiB, 94.88 W, 2317 MHz, 12481 MHz, 43
2026/09/25 00:32:11.967, 0, 0 %, 595 MiB, 95.89 W, 2355 MHz, 12481 MHz, 42
2026/09/25 00:32:11.967, 1, 0 %, 3 MiB, 94.82 W, 2317 MHz, 12481 MHz, 43
2026/09/25 00:32:12.217, 0, 5 %, 1139 MiB, 94.72 W, 2355 MHz, 12481 MHz, 42
2026/09/25 00:32:12.217, 1, 0 %, 3 MiB, 94.02 W, 2317 MHz, 12481 MHz, 43
2026/09/25 00:32:12.467, 0, 0 %, 1267 MiB, 94.57 W, 2355 MHz, 12481 MHz, 42
2026/09/25 00:32:12.467, 1, 3 %, 1235 MiB, 94.83 W, 2317 MHz, 12481 MHz, 43
2026/09/25 00:32:12.717, 0, 0 %, 1331 MiB, 94.61 W, 2355 MHz, 12481 MHz, 42
2026/09/25 00:32:12.717, 1, 5 %, 1299 MiB, 95.19 W, 2317 MHz, 12481 MHz, 43
2026/09/25 00:32:12.968, 0, 0 %, 3347 MiB, 95.29 W, 2355 MHz, 12481 MHz, 42
2026/09/25 00:32:12.968, 1, 0 %, 1299 MiB, 95.22 W, 2317 MHz, 12481 MHz, 43
2026/09/25 00:32:13.218, 0, 24 %, 5075 MiB, 96.93 W, 2355 MHz, 12481 MHz, 42
2026/09/25 00:32:13.218, 1, 25 %, 3315 MiB, 96.41 W, 2317 MHz, 12481 MHz, 43
2026/09/25 00:32:13.468, 0, 0 %, 5075 MiB, 96.72 W, 2355 MHz, 12481 MHz, 42
2026/09/25 00:32:13.468, 1, 0 %, 3315 MiB, 95.56 W, 2317 MHz, 12481 MHz, 43
2026/09/25 00:32:13.718, 0, 0 %, 5075 MiB, 96.71 W, 2355 MHz, 12481 MHz, 42
2026/09/25 00:32:13.718, 1, 0 %, 3315 MiB, 95.12 W, 2317 MHz, 12481 MHz, 43
2026/09/25 00:32:13.968, 0, 0 %, 5075 MiB, 96.03 W, 2355 MHz, 12481 MHz, 42
2026/09/25 00:32:13.968, 1, 0 %, 3315 MiB, 95.08 W, 2317 MHz, 12481 MHz, 42
2026/09/25 00:32:14.218, 0, 0 %, 5075 MiB, 94.24 W, 2355 MHz, 12481 MHz, 42
2026/09/25 00:32:14.218, 1, 0 %, 3315 MiB, 93.95 W, 2317 MHz, 12481 MHz, 42
2026/09/25 00:32:14.468, 0, 0 %, 5107 MiB, 94.16 W, 2355 MHz, 12481 MHz, 42
2026/09/25 00:32:14.468, 1, 0 %, 3315 MiB, 93.95 W, 2317 MHz, 12481 MHz, 42
2026/09/25 00:32:14.718, 0, 0 %, 5107 MiB, 94.16 W, 2355 MHz, 12481 MHz, 42
2026/09/25 00:32:14.718, 1, 0 %, 3315 MiB, 93.33 W, 2317 MHz, 12481 MHz, 42
2026/09/25 00:32:14.968, 0, 0 %, 5107 MiB, 94.09 W, 2355 MHz, 12481 MHz, 42
2026/09/25 00:32:14.968, 1, 0 %, 3315 MiB, 93.31 W, 2317 MHz, 12481 MHz, 42
2026/09/25 00:32:15.218, 0, 0 %, 5139 MiB, 94.10 W, 2355 MHz, 12481 MHz, 42
2026/09/25 00:32:15.218, 1, 0 %, 3315 MiB, 93.32 W, 2317 MHz, 12481 MHz, 42
