Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
25.5,820550884,12640,64917.0,64384.0,2784,180831,30664.9,qmatvec_nvfp4_bf16_ep_down_slots
17.0,545832516,316,1727318.1,1683933.0,420735,3126784,435878.0,qmatvec_nvfp4_bf16_sel_quad_rows
16.6,534494828,16550,32295.8,12512.0,8736,1293404,65126.1,matvec_bf16_f32acc_x4_rows
11.0,353702092,6000,58950.3,55136.0,26048,105440,20806.8,fa_decode_f32
9.3,298124095,316,943430.7,932429.0,222847,1647520,239771.6,qmatvec_nvfp4_bf16_sel_down_rows
8.7,279126471,12640,22082.8,21056.0,1888,61376,9554.1,qmatvec_nvfp4_q8_ep_dual_slots
2.0,63148137,3160,19983.6,20064.0,17568,21600,528.7,matvec_bf16_dual_silu_rows
1.7,54288646,12640,4295.0,4384.0,832,4960,578.9,silu_mul_scaled_host_expf_bf16_ep_slots
1.6,50329219,12758,3944.9,3168.0,1152,38720,3879.9,quantize_q8_1
1.2,37490598,1499,25010.4,800.0,704,276959,52049.2,bf16_to_f32
0.7,22833141,10315,2213.6,1855.0,1536,4415,652.2,rms_norm_f32_v2
0.7,21249136,936,22702.1,23968.0,19392,25407,1999.3,qmatvec_f32
0.6,20185492,12640,1597.0,1728.0,736,29728,1014.7,moe_sel_w_mirror
0.6,19614004,3199,6131.3,6112.0,5824,6560,82.5,moe_router_sigmoid_topk_f32
0.5,15210083,3279,4638.6,4640.0,3680,5120,182.9,add_rms_norm_f32_v2
0.5,14577459,3199,4556.9,4576.0,3552,5344,197.7,router_gemv_f32_w8
0.3,8760288,6678,1311.8,1312.0,992,2688,268.8,rope_neox_f32
0.3,8617113,6336,1360.0,1408.0,1216,1728,99.7,append_quantize_kv_q8_0_q5_1
0.3,8436897,6119,1378.8,1472.0,1152,2816,220.1,fa_decode_combine_f32
0.2,5291686,3359,1575.4,1568.0,1216,2528,129.4,add_f32
0.2,5212269,81,64349.0,64384.0,62016,66240,810.6,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x64_16x6_tn_align4>(T1::Params)
0.2,5018829,80,62735.4,62704.0,61215,64511,739.9,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_32x6_tn_align4>(T1::Params)
0.2,4942091,39,126720.3,126719.0,126047,127167,271.9,qmatvec_nvfp4_mmvq_mr2_rp
0.1,4641416,399,11632.6,12160.0,8640,14784,1998.8,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x128_32x3_tn_align4>(T1::Params)
0.1,4245012,3278,1295.0,1280.0,1120,1568,62.6,add_scaled_rows_f32
0.1,3998451,3239,1234.5,1216.0,1120,3264,157.4,axpy_rows_seq_tokens_f32
0.0,1407613,316,4454.5,4448.0,4096,5312,187.2,silu_mul_scaled_host_expf_bf16_sel
0.0,1386239,1252,1107.2,1056.0,800,1792,215.5,f32_to_bf16_bulk
0.0,1107479,79,14018.7,14016.0,13472,14848,279.0,router_gemv_f32_w8_batch
0.0,936594,480,1951.2,1888.0,1568,2560,256.8,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)0, float, float, float, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)"
0.0,838077,80,10476.0,10464.0,10272,10688,68.9,fa_prefill_qw_db_hd128
0.0,733020,80,9162.8,9184.0,8896,9568,147.2,fa_decode_vec_q_rows_v3
0.0,564382,80,7054.8,7040.0,6912,7296,63.2,fa_decode_vec_q_v3
0.0,406014,39,10410.6,10592.0,6240,11648,942.8,fa_decode_vec_q_v3_dc
0.0,341215,2,170607.5,170607.5,170591,170624,23.3,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x128_16x4_tn_align4>(T1::Params)
0.0,319199,312,1023.1,992.0,960,1312,74.7,silu_mul_scaled_f32
0.0,277215,159,1743.5,1856.0,1216,2080,262.6,silu_mul_f32
0.0,271552,312,870.4,864.0,832,1184,60.6,axpy_f32
0.0,240159,116,2070.3,2112.0,1760,2560,194.2,argmax_partial_f32
0.0,201600,119,1694.1,1728.0,1344,2336,208.1,embed_gather_u32_t
0.0,199391,80,2492.4,2496.0,2304,2624,37.8,fa_decode_combine_rows
0.0,176192,1,176192.0,176192.0,176192,176192,0.0,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x128_32x3_tn_align4>(T1::Params)
0.0,145023,80,1812.8,1792.0,1792,1952,33.0,append_quantize_kv_q8_0_q5_1_rows
0.0,140159,116,1208.3,1216.0,1120,1408,55.4,argmax_final_f32
0.0,103232,80,1290.4,1280.0,1248,1376,24.3,fa_dequant_kv_ws_bf16
0.0,62976,39,1614.8,1600.0,1568,1728,32.7,append_quantize_kv_q8_0_q5_1_dc
0.0,29824,39,764.7,768.0,736,832,23.0,inc_i32
0.0,1408,1,1408.0,1408.0,1408,1408,0.0,memra_f16_cvt_kernel
