Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
57.1,3468041436,87950,39432.0,38816.0,7264,833304,42612.8,qmatvec_q8_0_mmvq_b8
8.1,491908456,7520,65413.4,56511.0,2752,123583,48467.6,qmatvec_q8_0_mmvq_fused2
6.8,413734678,2800,147762.4,165694.0,77311,270397,65027.4,"void mul_mat_q_q8_0<(int)128, (bool)0>(const char *, const int *, float *, int, int, int, int, int, int)"
5.7,348695065,6168,56532.9,62975.0,22688,833304,51415.8,qmatvec_q8_0_mmvq_b4
4.8,292721413,6070,48224.3,59519.0,21664,847542,76002.8,qmatvec_q8_0_mmvq
1.9,114906071,31491,3648.9,3904.0,2912,4608,489.5,add_rms_norm_q8_1
1.8,107058828,5012,21360.5,22112.0,3648,37184,10543.9,qmatvec_q4_K_mmvq
1.4,86147050,16847,5113.5,5568.0,3007,7520,976.1,gdn_scan_s128
1.3,76929007,15950,4823.1,1568.0,1248,15392,4418.9,rms_norm_f32
1.2,75597873,2304,32811.6,32320.0,6432,61568,26234.0,qmatvec_q8_0_mmvq_fused2_b4
0.8,49557474,818,60583.7,60032.0,59584,63295,1062.8,qmatvec_nvfp4_mmvq_mr2_rp
0.8,46982667,1688,27833.3,7696.0,5183,54559,22396.6,qmatvec_q6_K_mmvq
0.6,37296419,752,49596.3,49567.0,49024,51936,280.9,qmatvec_q8_0_mmvq_fused3
0.5,29742370,1105,26916.2,16351.0,14272,60160,17876.4,filter_stats_f32
0.5,29069108,19294,1506.6,1504.0,1439,1664,26.0,l2_norm_f32
0.4,24857611,15869,1566.4,1536.0,1215,2080,104.6,silu_mul_scaled_q8_1
0.4,24211390,18755,1290.9,1280.0,1216,1376,20.1,append_quantize_kv_q8_0_q5_1
0.4,22885168,3215,7118.2,6720.0,6239,8192,639.1,fa_decode_vec_q_rows_v4
0.3,21083943,104,202730.2,201949.5,176062,237342,17214.2,residual_sample_filtered_f32
0.3,20319666,336,60475.2,60479.0,59167,61984,451.5,gdn_chunk_state_f32
0.3,20094112,11903,1688.2,1728.0,1440,2016,89.1,gated_rmsnorm_q8_1
0.3,19819768,384,51614.0,51552.0,50591,53823,527.4,qmatvec_q8_0_mmvq_fused3_b4
0.3,19058702,9647,1975.6,1984.0,1824,2400,53.3,qkv_to_gdn_repack_f32
0.3,17681230,9647,1832.8,1824.0,1664,2240,80.5,ssm_conv1d_tm_state_f32
0.3,16817206,843,19949.2,13728.0,12864,38463,10679.9,softmax_gather_filtered_f32
0.3,15703996,10474,1499.3,1248.0,1088,5664,1016.8,quantize_q8_1
0.2,13771941,14880,925.5,896.0,831,4576,314.4,sigmoid_f32
0.2,11648643,10023,1162.2,1088.0,895,3968,275.9,rope_neox_f32
0.2,11057409,9983,1107.6,1088.0,991,1504,57.3,gdn_glog_f32
0.2,10936600,672,16274.7,16271.0,15711,16992,162.2,qmatvec_q8_0_dp4a
0.2,10873113,3215,3382.0,3392.0,2784,4064,316.7,fa_decode_combine_rows
0.2,10174159,9983,1019.1,1024.0,960,1184,25.7,ssm_conv_ring_update_f32
0.2,9537336,818,11659.3,11680.0,3200,13631,1237.7,fa_decode_vec_q_v4_deep_dc
0.1,7249429,4897,1480.4,1344.0,1279,7680,932.5,q_gate_split_f32
0.1,7149967,336,21279.7,21280.0,20959,21760,156.0,gdn_chunk_output_f32
0.1,7079796,4944,1432.0,1440.0,1184,2048,132.3,ssm_conv_ring_rebuild_f32
0.1,6857986,1570,4368.1,5952.0,1952,6176,1758.7,fa_decode_combine_f32
0.1,6642762,2800,2372.4,1920.0,1824,5024,968.5,"quantize_mmq_q8_1_d4_q8_0(const float *, void *, long, long, long, int)"
0.1,6476500,2779,2330.5,1216.0,1088,5856,1664.9,add_f32
0.1,5834659,7,833522.7,834455.0,827991,836919,3293.8,qmatvec_gemm_q6_K
0.1,5107045,112,45598.6,45615.5,45312,45920,137.1,fa_prefill_bf16kv_pp
0.1,5039454,4897,1029.1,960.0,832,4608,528.5,mul_f32
0.1,4884268,336,14536.5,14528.0,14367,14784,79.0,gdn_chunk_attn_f32
0.1,4452275,336,13250.8,13248.0,13056,13472,80.0,ssm_conv1d_gdn_state_f32
0.1,4291933,1266,3390.2,1568.0,1375,7232,2580.3,silu_mul_f32
0.1,3711451,2256,1645.1,1632.0,1568,2624,66.7,ssm_conv1d_fused_decode_f32
0.1,3465568,752,4608.5,4576.0,4416,4992,111.8,fa_decode_vec_q_v4_deep
0.0,2898245,336,8625.7,8640.0,8319,9120,182.2,gdn_chunk_solve32_f32
0.0,2838540,158,17965.4,17999.0,11296,24928,6406.9,qmatvec_q4_K_mmvq_b8
0.0,2817221,2256,1248.8,1248.0,1152,1536,48.5,gdn_prep_decode_f32
0.0,2188049,128,17094.1,16800.0,8863,25760,7212.7,qmatvec_q4_K_mmvq_b4
0.0,2187306,336,6509.8,6527.0,6336,6912,69.2,gated_rmsnorm_f32
0.0,1794092,14,128149.4,128062.5,85215,171806,44238.7,"void mul_mat_q_q45k<(int)128, (bool)0, (int)4>(const char *, const int *, float *, int, int, int, int, int, int)"
0.0,1777387,1636,1086.4,1024.0,768,1568,171.2,inc_i32
0.0,1774924,672,2641.3,2608.0,2176,3520,370.0,l2_norm_pp_v2_f32
0.0,1470317,448,3282.0,3264.0,3232,3488,36.1,memra_f16_cvt_kernel
0.0,1232689,818,1507.0,1440.0,1248,2560,137.9,embed_gather_u32
0.0,1191961,818,1457.2,1440.0,1344,1728,40.1,append_quantize_kv_q8_0_q5_1_dc
0.0,1053175,925,1138.6,1056.0,1023,3072,259.3,argmax_partial_f32
0.0,947512,925,1024.3,1024.0,960,1344,43.9,argmax_final_f32
0.0,850868,54,15756.8,15647.5,7040,25376,8449.1,qmatvec_q4_K_mmvq_b2
0.0,763062,79,9659.0,9663.0,9408,10080,133.9,qmatvec_q6_K_mmvq_b8
0.0,736474,248,2969.7,2944.0,2880,3328,58.2,rms_norm_q8_1
0.0,725174,804,902.0,896.0,864,1120,26.6,gumbel_perturb_ctr_f32
0.0,701051,804,872.0,896.0,672,1280,79.3,memra_sctr_inc
0.0,638012,437,1460.0,1344.0,1216,5056,536.1,embed_gather_u32_t
0.0,517689,64,8088.9,8032.0,7168,9184,516.5,qmatvec_q6_K_mmvq_b4
0.0,472093,112,4215.1,4224.0,4160,4352,27.9,append_quantize_kv_q8_0_q5_1_rows
0.0,433823,336,1291.1,1280.0,1248,1440,23.2,gdn_chunk_cumgate_f32
0.0,295389,224,1318.7,1312.0,1088,1568,137.5,f32_to_bf16_bulk
0.0,240798,27,8918.4,8928.0,8544,9216,148.2,qmatvec_q6_K_mmvq_b2
0.0,163711,93,1760.3,1760.0,1728,1888,21.3,gumbel_perturb_filtered_f32
0.0,122207,104,1175.1,1152.0,1120,1408,63.4,scatter_trim_logits_pass2_f32
0.0,77279,104,743.1,736.0,704,928,26.7,scatter_trim_logits_f32
0.0,34400,14,2457.1,2448.0,1888,3040,567.2,"quantize_mmq_q8_1_ds4_kernel(const float *, void *, long, long, long, int)"
