2026-09-24T11:45:09Z label=repro tree=cdfe75263b767cb0aefbafc41f241deb30147bd6 binary=0849f96628e8d5ca runs_per_arm=20
2026-09-24T11:45:09Z hold taken (fd 9)
2026-09-24T11:45:10Z pair run 1 rc=101 test result: FAILED. 0 passed; 2 failed; 0 ignored; 0 measured; 584 filtered out; finished in 0.91s
2026-09-24T11:45:11Z pair run 2 rc=101 test result: FAILED. 1 passed; 1 failed; 0 ignored; 0 measured; 584 filtered out; finished in 0.87s
2026-09-24T11:45:12Z pair run 3 rc=101 test result: FAILED. 1 passed; 1 failed; 0 ignored; 0 measured; 584 filtered out; finished in 0.88s
2026-09-24T11:45:13Z pair run 4 rc=101 test result: FAILED. 1 passed; 1 failed; 0 ignored; 0 measured; 584 filtered out; finished in 0.87s
2026-09-24T11:45:14Z pair run 5 rc=0 test result: ok. 2 passed; 0 failed; 0 ignored; 0 measured; 584 filtered out; finished in 0.89s
2026-09-24T11:45:15Z pair run 6 rc=101 test result: FAILED. 1 passed; 1 failed; 0 ignored; 0 measured; 584 filtered out; finished in 0.86s
2026-09-24T11:45:17Z pair run 7 rc=101 test result: FAILED. 1 passed; 1 failed; 0 ignored; 0 measured; 584 filtered out; finished in 0.87s
2026-09-24T11:45:18Z pair run 8 rc=101 test result: FAILED. 0 passed; 2 failed; 0 ignored; 0 measured; 584 filtered out; finished in 0.88s
2026-09-24T11:45:18Z pair run 9 rc=0 test result: ok. 2 passed; 0 failed; 0 ignored; 0 measured; 584 filtered out; finished in 0.58s
2026-09-24T11:45:19Z pair run 10 rc=101 test result: FAILED. 1 passed; 1 failed; 0 ignored; 0 measured; 584 filtered out; finished in 0.86s
2026-09-24T11:45:20Z pair run 11 rc=101 test result: FAILED. 1 passed; 1 failed; 0 ignored; 0 measured; 584 filtered out; finished in 0.87s
2026-09-24T11:45:21Z pair run 12 rc=101 test result: FAILED. 1 passed; 1 failed; 0 ignored; 0 measured; 584 filtered out; finished in 0.86s
2026-09-24T11:45:23Z pair run 13 rc=101 test result: FAILED. 0 passed; 2 failed; 0 ignored; 0 measured; 584 filtered out; finished in 0.87s
2026-09-24T11:45:24Z pair run 14 rc=101 test result: FAILED. 1 passed; 1 failed; 0 ignored; 0 measured; 584 filtered out; finished in 0.87s
2026-09-24T11:45:25Z pair run 15 rc=101 test result: FAILED. 1 passed; 1 failed; 0 ignored; 0 measured; 584 filtered out; finished in 0.88s
2026-09-24T11:45:26Z pair run 16 rc=101 test result: FAILED. 1 passed; 1 failed; 0 ignored; 0 measured; 584 filtered out; finished in 0.86s
2026-09-24T11:45:27Z pair run 17 rc=0 test result: ok. 2 passed; 0 failed; 0 ignored; 0 measured; 584 filtered out; finished in 0.87s
2026-09-24T11:45:28Z pair run 18 rc=101 test result: FAILED. 1 passed; 1 failed; 0 ignored; 0 measured; 584 filtered out; finished in 0.88s
2026-09-24T11:45:29Z pair run 19 rc=101 test result: FAILED. 0 passed; 2 failed; 0 ignored; 0 measured; 584 filtered out; finished in 0.87s
2026-09-24T11:45:30Z pair run 20 rc=101 test result: FAILED. 1 passed; 1 failed; 0 ignored; 0 measured; 584 filtered out; finished in 0.87s
2026-09-24T11:45:31Z all run 1 rc=101 test result: FAILED. 8 passed; 3 failed; 0 ignored; 0 measured; 575 filtered out; finished in 1.37s
2026-09-24T11:45:33Z all run 2 rc=101 test result: FAILED. 8 passed; 3 failed; 0 ignored; 0 measured; 575 filtered out; finished in 1.38s
2026-09-24T11:45:34Z all run 3 rc=101 test result: FAILED. 8 passed; 3 failed; 0 ignored; 0 measured; 575 filtered out; finished in 1.41s
2026-09-24T11:45:36Z all run 4 rc=101 test result: FAILED. 8 passed; 3 failed; 0 ignored; 0 measured; 575 filtered out; finished in 1.38s
2026-09-24T11:45:38Z all run 5 rc=101 test result: FAILED. 8 passed; 3 failed; 0 ignored; 0 measured; 575 filtered out; finished in 1.37s
2026-09-24T11:45:39Z all run 6 rc=101 test result: FAILED. 8 passed; 3 failed; 0 ignored; 0 measured; 575 filtered out; finished in 1.38s
2026-09-24T11:45:41Z all run 7 rc=101 test result: FAILED. 8 passed; 3 failed; 0 ignored; 0 measured; 575 filtered out; finished in 1.41s
2026-09-24T11:45:42Z all run 8 rc=101 test result: FAILED. 7 passed; 4 failed; 0 ignored; 0 measured; 575 filtered out; finished in 1.37s
2026-09-24T11:45:44Z all run 9 rc=101 test result: FAILED. 9 passed; 2 failed; 0 ignored; 0 measured; 575 filtered out; finished in 1.35s
2026-09-24T11:45:45Z all run 10 rc=101 test result: FAILED. 8 passed; 3 failed; 0 ignored; 0 measured; 575 filtered out; finished in 1.36s
2026-09-24T11:45:47Z all run 11 rc=101 test result: FAILED. 8 passed; 3 failed; 0 ignored; 0 measured; 575 filtered out; finished in 1.37s
2026-09-24T11:45:48Z all run 12 rc=101 test result: FAILED. 8 passed; 3 failed; 0 ignored; 0 measured; 575 filtered out; finished in 1.37s
2026-09-24T11:45:50Z all run 13 rc=101 test result: FAILED. 8 passed; 3 failed; 0 ignored; 0 measured; 575 filtered out; finished in 1.37s
2026-09-24T11:45:51Z all run 14 rc=101 test result: FAILED. 8 passed; 3 failed; 0 ignored; 0 measured; 575 filtered out; finished in 1.38s
2026-09-24T11:45:53Z all run 15 rc=101 test result: FAILED. 8 passed; 3 failed; 0 ignored; 0 measured; 575 filtered out; finished in 1.37s
2026-09-24T11:45:55Z all run 16 rc=101 test result: FAILED. 8 passed; 3 failed; 0 ignored; 0 measured; 575 filtered out; finished in 1.40s
2026-09-24T11:45:56Z all run 17 rc=101 test result: FAILED. 8 passed; 3 failed; 0 ignored; 0 measured; 575 filtered out; finished in 1.37s
2026-09-24T11:45:58Z all run 18 rc=101 test result: FAILED. 8 passed; 3 failed; 0 ignored; 0 measured; 575 filtered out; finished in 1.38s
2026-09-24T11:45:59Z all run 19 rc=101 test result: FAILED. 8 passed; 3 failed; 0 ignored; 0 measured; 575 filtered out; finished in 1.38s
2026-09-24T11:46:01Z all run 20 rc=101 test result: FAILED. 8 passed; 3 failed; 0 ignored; 0 measured; 575 filtered out; finished in 1.37s
2026-09-24T11:46:01Z hold released
