timestamp, power.draw [W], clocks.current.sm [MHz], temperature.gpu, utilization.gpu [%], memory.used [MiB]
2026/08/04 18:43:52.767, 600.01 W, 2602 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:43:53.767, 343.94 W, 2865 MHz, 48, 0 %, 2 MiB
2026/08/04 18:43:54.772, 117.04 W, 2865 MHz, 47, 17 %, 3540 MiB
2026/08/04 18:43:55.773, 96.96 W, 2625 MHz, 46, 16 %, 11828 MiB
2026/08/04 18:43:56.773, 92.39 W, 2625 MHz, 45, 19 %, 21492 MiB
2026/08/04 18:43:57.773, 91.05 W, 2617 MHz, 44, 10 %, 31124 MiB
2026/08/04 18:43:58.773, 507.65 W, 2542 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:43:59.773, 600.39 W, 2535 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:44:00.774, 600.35 W, 2535 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:44:01.774, 599.29 W, 2527 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:44:02.774, 599.36 W, 2527 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:44:03.774, 507.42 W, 2865 MHz, 50, 0 %, 31124 MiB
2026/08/04 18:44:04.774, 111.69 W, 2865 MHz, 48, 4 %, 2 MiB
2026/08/04 18:44:05.801, 109.96 W, 2625 MHz, 46, 6 %, 2932 MiB
2026/08/04 18:44:06.801, 90.11 W, 2617 MHz, 45, 6 %, 5844 MiB
2026/08/04 18:44:07.801, 89.65 W, 2625 MHz, 45, 6 %, 8852 MiB
2026/08/04 18:44:08.801, 89.25 W, 2617 MHz, 44, 5 %, 11764 MiB
2026/08/04 18:44:09.802, 88.55 W, 2617 MHz, 44, 7 %, 14516 MiB
2026/08/04 18:44:10.802, 389.86 W, 2617 MHz, 59, 100 %, 18580 MiB
2026/08/04 18:44:11.802, 600.01 W, 2610 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:44:12.802, 600.11 W, 2610 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:44:13.802, 600.05 W, 2602 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:44:14.802, 599.94 W, 2602 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:44:15.803, 599.95 W, 2602 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:44:16.803, 514.14 W, 2865 MHz, 51, 0 %, 18580 MiB
2026/08/04 18:44:17.803, 117.82 W, 2865 MHz, 48, 1 %, 596 MiB
2026/08/04 18:44:18.803, 105.73 W, 2625 MHz, 46, 16 %, 6516 MiB
2026/08/04 18:44:19.804, 92.18 W, 2625 MHz, 46, 17 %, 14836 MiB
2026/08/04 18:44:20.804, 92.17 W, 2625 MHz, 45, 18 %, 24084 MiB
2026/08/04 18:44:21.804, 166.39 W, 2625 MHz, 56, 100 %, 31124 MiB
2026/08/04 18:44:22.804, 602.08 W, 2527 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:44:23.804, 600.01 W, 2527 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:44:24.805, 600.27 W, 2520 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:44:25.805, 600.57 W, 2520 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:44:26.805, 599.50 W, 2512 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:44:27.805, 375.37 W, 2865 MHz, 49, 0 %, 31124 MiB
2026/08/04 18:44:28.805, 117.44 W, 2865 MHz, 48, 0 %, 596 MiB
2026/08/04 18:44:29.805, 102.36 W, 2625 MHz, 46, 6 %, 3508 MiB
2026/08/04 18:44:30.806, 90.01 W, 2617 MHz, 45, 7 %, 6516 MiB
2026/08/04 18:44:31.806, 89.26 W, 2625 MHz, 45, 5 %, 9364 MiB
2026/08/04 18:44:32.806, 88.57 W, 2617 MHz, 44, 6 %, 12372 MiB
2026/08/04 18:44:33.806, 88.58 W, 2617 MHz, 44, 1 %, 15348 MiB
2026/08/04 18:44:34.806, 466.44 W, 2610 MHz, 59, 100 %, 18580 MiB
2026/08/04 18:44:35.806, 575.97 W, 2835 MHz, 55, 99 %, 18580 MiB
2026/08/04 18:44:36.807, 451.65 W, 2827 MHz, 54, 100 %, 18580 MiB
2026/08/04 18:44:37.807, 475.42 W, 2835 MHz, 54, 100 %, 18580 MiB
2026/08/04 18:44:38.807, 476.59 W, 2835 MHz, 55, 99 %, 18580 MiB
2026/08/04 18:44:39.807, 478.54 W, 2835 MHz, 55, 100 %, 18580 MiB
2026/08/04 18:44:40.807, 478.97 W, 2835 MHz, 55, 100 %, 18580 MiB
2026/08/04 18:44:41.807, 479.84 W, 2835 MHz, 55, 100 %, 18580 MiB
2026/08/04 18:44:42.807, 480.43 W, 2835 MHz, 55, 100 %, 18580 MiB
2026/08/04 18:44:43.808, 481.03 W, 2835 MHz, 56, 100 %, 18580 MiB
2026/08/04 18:44:44.808, 481.13 W, 2835 MHz, 56, 100 %, 18580 MiB
2026/08/04 18:44:45.808, 481.06 W, 2835 MHz, 56, 100 %, 18580 MiB
2026/08/04 18:44:46.808, 481.17 W, 2835 MHz, 56, 100 %, 18580 MiB
2026/08/04 18:44:47.808, 482.23 W, 2835 MHz, 56, 100 %, 18580 MiB
2026/08/04 18:44:48.808, 482.04 W, 2835 MHz, 56, 100 %, 18580 MiB
2026/08/04 18:44:49.809, 483.08 W, 2835 MHz, 57, 100 %, 18580 MiB
2026/08/04 18:44:50.809, 483.51 W, 2835 MHz, 57, 100 %, 18580 MiB
2026/08/04 18:44:51.809, 484.33 W, 2835 MHz, 57, 100 %, 18580 MiB
2026/08/04 18:44:52.809, 484.64 W, 2835 MHz, 57, 100 %, 18580 MiB
2026/08/04 18:44:53.809, 484.93 W, 2835 MHz, 57, 100 %, 18580 MiB
2026/08/04 18:44:54.810, 484.62 W, 2835 MHz, 57, 100 %, 18580 MiB
2026/08/04 18:44:55.810, 485.46 W, 2835 MHz, 57, 100 %, 18580 MiB
2026/08/04 18:44:56.810, 486.13 W, 2835 MHz, 57, 100 %, 18580 MiB
2026/08/04 18:44:57.810, 488.16 W, 2835 MHz, 58, 100 %, 18580 MiB
2026/08/04 18:44:58.810, 487.95 W, 2835 MHz, 58, 100 %, 18580 MiB
2026/08/04 18:44:59.810, 484.32 W, 2835 MHz, 58, 100 %, 18580 MiB
2026/08/04 18:45:00.811, 480.65 W, 2835 MHz, 58, 100 %, 18580 MiB
2026/08/04 18:45:01.811, 481.66 W, 2835 MHz, 58, 100 %, 18580 MiB
2026/08/04 18:45:02.812, 481.82 W, 2835 MHz, 58, 100 %, 18580 MiB
2026/08/04 18:45:03.812, 482.11 W, 2835 MHz, 58, 100 %, 18580 MiB
2026/08/04 18:45:04.813, 481.96 W, 2835 MHz, 58, 100 %, 19139 MiB
2026/08/04 18:45:05.815, 483.56 W, 2835 MHz, 58, 100 %, 18580 MiB
2026/08/04 18:45:06.815, 484.42 W, 2835 MHz, 58, 100 %, 18580 MiB
2026/08/04 18:45:07.815, 485.49 W, 2835 MHz, 58, 99 %, 18580 MiB
2026/08/04 18:45:08.815, 486.60 W, 2835 MHz, 58, 100 %, 18580 MiB
2026/08/04 18:45:09.815, 486.10 W, 2835 MHz, 58, 100 %, 18580 MiB
2026/08/04 18:45:10.815, 485.94 W, 2835 MHz, 58, 100 %, 18580 MiB
2026/08/04 18:45:11.816, 487.07 W, 2835 MHz, 58, 100 %, 18580 MiB
2026/08/04 18:45:12.816, 487.33 W, 2835 MHz, 58, 100 %, 18580 MiB
2026/08/04 18:45:13.816, 488.02 W, 2835 MHz, 59, 100 %, 18580 MiB
2026/08/04 18:45:14.816, 489.70 W, 2842 MHz, 59, 100 %, 18580 MiB
2026/08/04 18:45:15.816, 490.13 W, 2842 MHz, 59, 100 %, 18580 MiB
2026/08/04 18:45:16.816, 490.61 W, 2842 MHz, 59, 100 %, 18580 MiB
2026/08/04 18:45:17.817, 490.88 W, 2842 MHz, 59, 100 %, 18580 MiB
2026/08/04 18:45:18.817, 492.31 W, 2842 MHz, 59, 100 %, 18580 MiB
2026/08/04 18:45:19.817, 492.26 W, 2842 MHz, 59, 100 %, 18580 MiB
2026/08/04 18:45:20.817, 492.53 W, 2842 MHz, 59, 100 %, 18580 MiB
2026/08/04 18:45:21.817, 492.97 W, 2842 MHz, 59, 100 %, 18580 MiB
2026/08/04 18:45:22.817, 493.10 W, 2842 MHz, 59, 100 %, 18580 MiB
2026/08/04 18:45:23.818, 493.88 W, 2842 MHz, 59, 100 %, 18580 MiB
2026/08/04 18:45:24.818, 494.09 W, 2842 MHz, 59, 100 %, 18580 MiB
2026/08/04 18:45:25.818, 494.74 W, 2842 MHz, 59, 100 %, 18580 MiB
2026/08/04 18:45:26.818, 495.01 W, 2842 MHz, 59, 100 %, 18580 MiB
2026/08/04 18:45:27.818, 495.30 W, 2842 MHz, 59, 100 %, 18580 MiB
2026/08/04 18:45:28.818, 495.61 W, 2842 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:45:29.819, 495.58 W, 2842 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:45:30.819, 496.23 W, 2842 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:45:31.819, 496.22 W, 2842 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:45:32.819, 496.94 W, 2842 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:45:33.819, 497.48 W, 2842 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:45:34.819, 497.60 W, 2842 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:45:35.820, 497.79 W, 2842 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:45:36.820, 498.28 W, 2842 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:45:37.820, 498.20 W, 2842 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:45:38.820, 498.75 W, 2842 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:45:39.820, 498.45 W, 2842 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:45:40.820, 499.03 W, 2842 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:45:41.821, 499.07 W, 2842 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:45:42.821, 499.13 W, 2842 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:45:43.830, 499.31 W, 2842 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:45:44.830, 499.93 W, 2842 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:45:45.830, 499.73 W, 2842 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:45:46.831, 499.31 W, 2842 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:45:47.831, 499.40 W, 2842 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:45:48.831, 553.89 W, 2655 MHz, 66, 100 %, 19476 MiB
2026/08/04 18:45:49.831, 599.65 W, 2647 MHz, 65, 100 %, 19476 MiB
2026/08/04 18:45:50.831, 601.67 W, 2572 MHz, 67, 100 %, 20660 MiB
2026/08/04 18:45:51.832, 599.87 W, 2572 MHz, 67, 100 %, 20660 MiB
2026/08/04 18:45:52.832, 599.97 W, 2572 MHz, 67, 100 %, 20660 MiB
2026/08/04 18:45:53.832, 599.45 W, 2647 MHz, 67, 100 %, 20660 MiB
2026/08/04 18:45:54.832, 599.81 W, 2647 MHz, 67, 100 %, 20660 MiB
2026/08/04 18:45:55.832, 520.55 W, 2842 MHz, 62, 100 %, 20660 MiB
2026/08/04 18:45:56.832, 352.04 W, 2857 MHz, 54, 0 %, 20660 MiB
2026/08/04 18:45:57.833, 119.75 W, 2865 MHz, 52, 0 %, 596 MiB
2026/08/04 18:45:58.833, 104.63 W, 2625 MHz, 51, 17 %, 8372 MiB
2026/08/04 18:45:59.833, 94.17 W, 2625 MHz, 50, 19 %, 17332 MiB
2026/08/04 18:46:00.833, 94.25 W, 2625 MHz, 49, 18 %, 26580 MiB
2026/08/04 18:46:01.833, 363.66 W, 2527 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:46:02.833, 589.35 W, 2602 MHz, 59, 99 %, 31124 MiB
2026/08/04 18:46:03.833, 474.59 W, 2835 MHz, 57, 100 %, 31124 MiB
2026/08/04 18:46:04.834, 467.01 W, 2842 MHz, 57, 100 %, 31124 MiB
2026/08/04 18:46:05.834, 486.68 W, 2842 MHz, 58, 100 %, 31124 MiB
2026/08/04 18:46:06.834, 487.23 W, 2842 MHz, 58, 100 %, 31124 MiB
2026/08/04 18:46:07.834, 487.74 W, 2842 MHz, 58, 100 %, 31124 MiB
2026/08/04 18:46:08.834, 485.04 W, 2842 MHz, 58, 100 %, 31124 MiB
2026/08/04 18:46:09.834, 487.57 W, 2842 MHz, 58, 100 %, 31124 MiB
2026/08/04 18:46:10.834, 487.72 W, 2842 MHz, 58, 100 %, 31124 MiB
2026/08/04 18:46:11.835, 487.76 W, 2842 MHz, 58, 100 %, 31124 MiB
2026/08/04 18:46:12.835, 488.28 W, 2842 MHz, 58, 100 %, 31124 MiB
2026/08/04 18:46:13.835, 488.41 W, 2842 MHz, 58, 100 %, 31124 MiB
2026/08/04 18:46:14.835, 488.60 W, 2842 MHz, 58, 100 %, 31124 MiB
2026/08/04 18:46:15.835, 488.98 W, 2842 MHz, 58, 100 %, 31124 MiB
2026/08/04 18:46:16.835, 489.73 W, 2842 MHz, 58, 100 %, 31124 MiB
2026/08/04 18:46:17.835, 489.44 W, 2842 MHz, 58, 100 %, 31124 MiB
2026/08/04 18:46:18.836, 489.22 W, 2842 MHz, 58, 100 %, 31124 MiB
2026/08/04 18:46:19.836, 489.27 W, 2842 MHz, 58, 100 %, 31124 MiB
2026/08/04 18:46:20.836, 489.46 W, 2842 MHz, 58, 100 %, 31124 MiB
2026/08/04 18:46:21.836, 489.53 W, 2842 MHz, 58, 100 %, 31124 MiB
2026/08/04 18:46:22.836, 489.71 W, 2842 MHz, 58, 100 %, 31124 MiB
2026/08/04 18:46:23.836, 490.10 W, 2842 MHz, 58, 100 %, 31124 MiB
2026/08/04 18:46:24.836, 489.81 W, 2842 MHz, 58, 100 %, 31124 MiB
2026/08/04 18:46:25.836, 489.50 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:46:26.837, 489.56 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:46:27.837, 489.64 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:46:28.837, 489.83 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:46:29.837, 490.40 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:46:30.837, 490.23 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:46:31.837, 490.41 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:46:32.837, 490.61 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:46:33.837, 490.58 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:46:34.837, 490.32 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:46:35.838, 490.66 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:46:36.838, 491.38 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:46:37.838, 491.16 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:46:38.838, 490.86 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:46:39.838, 491.03 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:46:40.838, 491.24 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:46:41.838, 491.48 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:46:42.839, 490.17 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:46:43.839, 490.05 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:46:44.839, 490.39 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:46:45.839, 490.47 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:46:46.839, 490.53 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:46:47.839, 490.77 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:46:48.839, 491.21 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:46:49.839, 491.04 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:46:50.840, 490.44 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:46:51.840, 490.87 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:46:52.840, 491.20 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:46:53.840, 491.24 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:46:54.840, 491.28 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:46:55.840, 491.50 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:46:56.840, 491.84 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:46:57.841, 491.85 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:46:58.841, 492.13 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:46:59.841, 492.09 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:47:00.841, 492.65 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:47:01.841, 492.56 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:47:02.841, 492.10 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:47:03.842, 491.84 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:47:04.842, 491.59 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:47:05.842, 491.83 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:47:06.842, 492.04 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:47:07.842, 492.66 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:47:08.842, 492.43 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:47:09.842, 492.43 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:47:10.844, 492.56 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:47:11.844, 492.52 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:47:12.844, 492.60 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:47:13.844, 492.85 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:47:14.845, 493.07 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:47:15.845, 493.32 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:47:16.845, 493.63 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:47:17.845, 493.16 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:47:18.845, 493.65 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:47:19.845, 493.32 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:47:20.846, 493.92 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:47:21.846, 493.56 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:47:22.846, 493.88 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:47:23.846, 493.91 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:47:24.846, 494.39 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:47:25.846, 494.23 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:47:26.846, 494.68 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:47:27.846, 494.68 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:47:28.847, 494.92 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:47:29.847, 494.45 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:47:30.847, 494.15 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:47:31.847, 494.51 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:47:32.847, 494.71 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:47:33.847, 494.63 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:47:34.848, 494.15 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:47:35.848, 494.65 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:47:36.848, 494.93 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:47:37.848, 494.88 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:47:38.849, 494.77 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:47:39.849, 495.11 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:47:40.849, 495.11 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:47:41.849, 495.61 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:47:42.849, 495.84 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:47:43.849, 495.83 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:47:44.849, 495.81 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:47:45.850, 495.57 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:47:46.850, 496.23 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:47:47.850, 496.05 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:47:48.850, 495.98 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:47:49.851, 497.01 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:47:50.851, 497.34 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:47:51.851, 497.24 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:47:52.851, 496.83 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:47:53.851, 497.13 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:47:54.851, 497.15 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:47:55.852, 497.26 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:47:56.852, 496.95 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:47:57.852, 496.67 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:47:58.852, 496.85 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:47:59.853, 496.67 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:48:00.853, 495.83 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:48:01.853, 496.87 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:48:02.853, 499.98 W, 2842 MHz, 64, 99 %, 31988 MiB
2026/08/04 18:48:03.853, 598.52 W, 2550 MHz, 68, 100 %, 31988 MiB
2026/08/04 18:48:04.854, 601.22 W, 2482 MHz, 68, 100 %, 33332 MiB
2026/08/04 18:48:05.854, 599.31 W, 2482 MHz, 68, 100 %, 33332 MiB
2026/08/04 18:48:06.854, 599.35 W, 2475 MHz, 68, 100 %, 33332 MiB
2026/08/04 18:48:07.854, 599.47 W, 2535 MHz, 67, 100 %, 33332 MiB
2026/08/04 18:48:08.855, 588.08 W, 2655 MHz, 64, 100 %, 33332 MiB
2026/08/04 18:48:09.855, 500.80 W, 2827 MHz, 63, 100 %, 33332 MiB
2026/08/04 18:48:10.855, 500.53 W, 2842 MHz, 62, 100 %, 33332 MiB
2026/08/04 18:48:11.855, 252.48 W, 2857 MHz, 55, 0 %, 33332 MiB
2026/08/04 18:48:12.856, 123.75 W, 2857 MHz, 54, 0 %, 596 MiB
2026/08/04 18:48:13.856, 97.65 W, 2617 MHz, 52, 6 %, 3860 MiB
2026/08/04 18:48:14.856, 93.46 W, 2617 MHz, 52, 6 %, 6804 MiB
2026/08/04 18:48:15.856, 92.79 W, 2617 MHz, 51, 6 %, 9684 MiB
2026/08/04 18:48:16.856, 92.13 W, 2617 MHz, 50, 5 %, 12596 MiB
2026/08/04 18:48:17.857, 90.53 W, 2617 MHz, 50, 8 %, 18580 MiB
2026/08/04 18:48:18.857, 560.21 W, 2587 MHz, 65, 100 %, 18580 MiB
2026/08/04 18:48:19.857, 566.27 W, 2827 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:48:20.857, 463.01 W, 2827 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:48:21.858, 485.51 W, 2835 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:48:22.858, 486.03 W, 2835 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:48:23.858, 486.89 W, 2835 MHz, 60, 99 %, 18580 MiB
2026/08/04 18:48:24.858, 486.76 W, 2835 MHz, 60, 99 %, 18580 MiB
2026/08/04 18:48:25.858, 486.58 W, 2835 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:48:26.858, 487.42 W, 2835 MHz, 60, 99 %, 18580 MiB
2026/08/04 18:48:27.858, 488.57 W, 2835 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:48:28.859, 489.30 W, 2835 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:48:29.859, 489.42 W, 2835 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:48:30.859, 489.10 W, 2835 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:48:31.859, 491.21 W, 2835 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:48:32.859, 490.38 W, 2835 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:48:33.859, 490.99 W, 2835 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:48:34.860, 491.09 W, 2835 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:48:35.860, 492.76 W, 2835 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:48:36.860, 492.70 W, 2835 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:48:37.860, 492.93 W, 2835 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:48:38.860, 492.84 W, 2835 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:48:39.860, 493.11 W, 2835 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:48:40.860, 494.64 W, 2835 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:48:41.860, 495.31 W, 2835 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:48:42.861, 496.21 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:48:43.861, 490.66 W, 2827 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:48:44.861, 486.80 W, 2827 MHz, 61, 99 %, 18580 MiB
2026/08/04 18:48:45.861, 486.88 W, 2827 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:48:46.861, 487.87 W, 2835 MHz, 62, 99 %, 18580 MiB
2026/08/04 18:48:47.861, 488.29 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:48:48.862, 488.80 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:48:49.862, 490.56 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:48:50.862, 490.93 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:48:51.862, 493.10 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:48:52.862, 495.13 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:48:53.863, 495.48 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:48:54.863, 496.30 W, 2835 MHz, 62, 100 %, 18580 MiB
