timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/24 18:33:42.076, 39, 14.92 W, 180 MHz, 405 MHz, 0 MiB, 0 %
2026/09/24 18:33:42.333, 39, 14.92 W, 180 MHz, 405 MHz, 1 MiB, 0 %
2026/09/24 18:33:42.618, 39, 22.73 W, 180 MHz, 405 MHz, 595 MiB, 1 %
2026/09/24 18:33:42.868, 39, 22.73 W, 180 MHz, 405 MHz, 595 MiB, 1 %
2026/09/24 18:33:43.118, 40, 36.08 W, 2310 MHz, 13365 MHz, 1459 MiB, 0 %
2026/09/24 18:33:43.369, 40, 36.08 W, 2310 MHz, 13365 MHz, 1811 MiB, 0 %
2026/09/24 18:33:43.619, 40, 76.82 W, 2310 MHz, 13365 MHz, 2323 MiB, 3 %
2026/09/24 18:33:43.869, 40, 76.82 W, 2310 MHz, 13365 MHz, 2771 MiB, 3 %
2026/09/24 18:33:44.119, 40, 76.56 W, 2310 MHz, 13365 MHz, 3283 MiB, 4 %
2026/09/24 18:33:44.370, 40, 76.56 W, 2310 MHz, 13365 MHz, 3763 MiB, 4 %
2026/09/24 18:33:44.620, 40, 76.19 W, 2310 MHz, 13365 MHz, 4275 MiB, 4 %
2026/09/24 18:33:44.870, 40, 76.19 W, 2310 MHz, 13365 MHz, 4787 MiB, 4 %
2026/09/24 18:33:45.120, 40, 76.12 W, 2310 MHz, 13365 MHz, 5235 MiB, 4 %
2026/09/24 18:33:45.371, 40, 76.12 W, 2310 MHz, 13365 MHz, 5683 MiB, 4 %
2026/09/24 18:33:45.621, 40, 76.21 W, 2310 MHz, 13365 MHz, 6195 MiB, 4 %
2026/09/24 18:33:45.871, 40, 76.21 W, 2310 MHz, 13365 MHz, 6707 MiB, 4 %
2026/09/24 18:33:46.122, 40, 76.23 W, 2310 MHz, 13365 MHz, 7187 MiB, 4 %
2026/09/24 18:33:46.372, 40, 76.23 W, 2310 MHz, 13365 MHz, 7699 MiB, 4 %
2026/09/24 18:33:46.622, 40, 76.50 W, 2310 MHz, 13365 MHz, 8147 MiB, 4 %
2026/09/24 18:33:46.872, 40, 76.50 W, 2310 MHz, 13365 MHz, 8659 MiB, 4 %
2026/09/24 18:33:47.123, 40, 76.60 W, 2310 MHz, 13365 MHz, 9171 MiB, 4 %
2026/09/24 18:33:47.373, 40, 76.60 W, 2310 MHz, 13365 MHz, 9619 MiB, 4 %
2026/09/24 18:33:47.623, 40, 76.46 W, 2310 MHz, 13365 MHz, 10131 MiB, 4 %
2026/09/24 18:33:47.873, 40, 76.46 W, 2310 MHz, 13365 MHz, 10579 MiB, 4 %
2026/09/24 18:33:48.124, 40, 76.47 W, 2310 MHz, 13365 MHz, 11091 MiB, 4 %
2026/09/24 18:33:48.374, 40, 76.47 W, 2310 MHz, 13365 MHz, 11571 MiB, 4 %
2026/09/24 18:33:48.624, 40, 76.76 W, 2310 MHz, 13365 MHz, 12051 MiB, 3 %
2026/09/24 18:33:48.874, 40, 76.76 W, 2310 MHz, 13365 MHz, 12595 MiB, 3 %
2026/09/24 18:33:49.125, 40, 76.95 W, 2310 MHz, 13365 MHz, 13043 MiB, 4 %
2026/09/24 18:33:49.375, 40, 76.95 W, 2310 MHz, 13365 MHz, 13555 MiB, 4 %
2026/09/24 18:33:49.625, 40, 76.91 W, 2310 MHz, 13365 MHz, 14003 MiB, 4 %
2026/09/24 18:33:49.876, 40, 76.91 W, 2310 MHz, 13365 MHz, 14515 MiB, 4 %
2026/09/24 18:33:50.126, 40, 76.86 W, 2310 MHz, 13365 MHz, 14739 MiB, 2 %
2026/09/24 18:33:50.376, 40, 76.86 W, 2310 MHz, 13365 MHz, 14739 MiB, 2 %
2026/09/24 18:33:50.626, 40, 76.81 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:50.877, 40, 76.81 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:51.127, 40, 76.60 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:51.377, 40, 76.60 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:51.627, 40, 76.60 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:51.878, 40, 76.60 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:52.128, 40, 75.81 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:52.378, 40, 75.81 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:52.628, 40, 75.81 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:52.879, 40, 75.81 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:53.129, 40, 76.07 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:53.379, 40, 76.07 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:53.630, 40, 76.07 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:53.880, 40, 76.07 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:54.130, 40, 75.86 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:54.380, 40, 75.86 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:54.631, 40, 75.86 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:54.881, 40, 75.86 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:55.131, 40, 75.76 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:55.381, 40, 75.76 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:55.632, 40, 75.76 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:55.882, 40, 75.76 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:56.132, 40, 75.63 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:56.382, 40, 75.63 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:56.633, 40, 75.63 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:56.883, 40, 75.63 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:57.133, 41, 75.68 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:57.384, 41, 75.68 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:57.634, 41, 75.68 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:57.884, 41, 75.68 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:58.134, 41, 75.83 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:58.385, 41, 75.83 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:58.635, 41, 75.83 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:58.885, 41, 75.83 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:59.135, 41, 75.78 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:59.386, 41, 75.78 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:59.636, 41, 75.78 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:33:59.886, 41, 75.78 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:34:00.136, 41, 75.51 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 18:34:00.387, 41, 75.51 W, 2310 MHz, 13365 MHz, 15891 MiB, 0 %
2026/09/24 18:34:00.637, 44, 92.72 W, 2302 MHz, 13365 MHz, 15891 MiB, 99 %
2026/09/24 18:34:00.887, 44, 92.72 W, 2302 MHz, 13365 MHz, 15891 MiB, 99 %
2026/09/24 18:34:01.137, 45, 219.13 W, 2295 MHz, 13365 MHz, 15891 MiB, 99 %
2026/09/24 18:34:01.388, 45, 219.13 W, 2295 MHz, 13365 MHz, 15891 MiB, 99 %
2026/09/24 18:34:01.638, 46, 302.13 W, 2302 MHz, 13365 MHz, 15891 MiB, 99 %
2026/09/24 18:34:01.888, 46, 302.13 W, 2302 MHz, 13365 MHz, 15891 MiB, 99 %
2026/09/24 18:34:02.139, 46, 309.61 W, 2302 MHz, 13365 MHz, 15891 MiB, 99 %
2026/09/24 18:34:02.389, 46, 309.61 W, 2302 MHz, 13365 MHz, 15891 MiB, 99 %
2026/09/24 18:34:02.639, 46, 312.37 W, 2302 MHz, 13365 MHz, 16211 MiB, 91 %
2026/09/24 18:34:02.890, 46, 312.37 W, 2302 MHz, 13365 MHz, 16531 MiB, 91 %
2026/09/24 18:34:03.140, 47, 298.73 W, 2302 MHz, 13365 MHz, 16659 MiB, 99 %
2026/09/24 18:34:03.390, 47, 298.73 W, 2302 MHz, 13365 MHz, 16659 MiB, 99 %
2026/09/24 18:34:03.640, 47, 290.44 W, 2302 MHz, 13365 MHz, 16659 MiB, 100 %
2026/09/24 18:34:03.891, 47, 290.44 W, 2302 MHz, 13365 MHz, 16659 MiB, 100 %
2026/09/24 18:34:04.141, 47, 303.07 W, 2302 MHz, 13365 MHz, 16659 MiB, 99 %
2026/09/24 18:34:04.391, 47, 303.07 W, 2302 MHz, 13365 MHz, 16659 MiB, 99 %
2026/09/24 18:34:04.642, 48, 316.94 W, 2302 MHz, 13365 MHz, 16659 MiB, 99 %
2026/09/24 18:34:04.892, 48, 316.94 W, 2302 MHz, 13365 MHz, 16659 MiB, 99 %
2026/09/24 18:34:05.142, 48, 311.25 W, 2295 MHz, 13365 MHz, 16659 MiB, 99 %
2026/09/24 18:34:05.392, 48, 311.25 W, 2295 MHz, 13365 MHz, 16659 MiB, 99 %
2026/09/24 18:34:05.643, 48, 302.79 W, 2302 MHz, 13365 MHz, 16659 MiB, 99 %
2026/09/24 18:34:05.893, 48, 302.79 W, 2302 MHz, 13365 MHz, 16659 MiB, 99 %
2026/09/24 18:34:06.143, 48, 307.79 W, 2302 MHz, 13365 MHz, 16659 MiB, 99 %
2026/09/24 18:34:06.394, 48, 307.79 W, 2302 MHz, 13365 MHz, 16659 MiB, 99 %
2026/09/24 18:34:06.644, 48, 314.81 W, 2302 MHz, 13365 MHz, 16659 MiB, 99 %
2026/09/24 18:34:06.894, 48, 314.81 W, 2302 MHz, 13365 MHz, 16659 MiB, 99 %
2026/09/24 18:34:07.144, 48, 312.88 W, 2302 MHz, 13365 MHz, 16947 MiB, 99 %
2026/09/24 18:34:07.395, 48, 312.88 W, 2302 MHz, 13365 MHz, 17139 MiB, 99 %
2026/09/24 18:34:07.645, 48, 273.45 W, 2302 MHz, 13365 MHz, 17139 MiB, 99 %
2026/09/24 18:34:07.895, 48, 273.45 W, 2302 MHz, 13365 MHz, 17139 MiB, 99 %
2026/09/24 18:34:08.145, 48, 272.35 W, 2302 MHz, 13365 MHz, 17139 MiB, 100 %
2026/09/24 18:34:08.396, 48, 272.35 W, 2302 MHz, 13365 MHz, 17139 MiB, 100 %
2026/09/24 18:34:08.646, 49, 310.58 W, 2302 MHz, 13365 MHz, 17139 MiB, 99 %
2026/09/24 18:34:08.896, 49, 310.58 W, 2302 MHz, 13365 MHz, 17139 MiB, 99 %
2026/09/24 18:34:09.146, 49, 319.23 W, 2302 MHz, 13365 MHz, 17139 MiB, 99 %
2026/09/24 18:34:09.397, 49, 319.23 W, 2302 MHz, 13365 MHz, 17139 MiB, 99 %
2026/09/24 18:34:09.647, 49, 312.45 W, 2295 MHz, 13365 MHz, 17139 MiB, 99 %
2026/09/24 18:34:09.897, 49, 312.45 W, 2295 MHz, 13365 MHz, 17139 MiB, 99 %
2026/09/24 18:34:10.148, 49, 303.54 W, 2302 MHz, 13365 MHz, 17139 MiB, 100 %
