timestamp, index, temperature.gpu, clocks.current.sm [MHz], power.draw [W], memory.used [MiB]
2026/08/04 05:35:38.768, 0, 77, 2092 MHz, 170.90 W, 9600 MiB
2026/08/04 05:35:39.769, 0, 77, 2100 MHz, 170.82 W, 9600 MiB
2026/08/04 05:35:40.770, 0, 77, 2092 MHz, 170.89 W, 9600 MiB
2026/08/04 05:35:41.771, 0, 77, 2092 MHz, 171.04 W, 9600 MiB
2026/08/04 05:35:42.773, 0, 77, 2085 MHz, 170.85 W, 9600 MiB
2026/08/04 05:35:43.774, 0, 77, 2077 MHz, 170.57 W, 9600 MiB
2026/08/04 05:35:44.776, 0, 77, 2100 MHz, 170.51 W, 9600 MiB
2026/08/04 05:35:45.776, 0, 77, 2107 MHz, 170.70 W, 9600 MiB
2026/08/04 05:35:46.777, 0, 77, 2115 MHz, 170.57 W, 9600 MiB
2026/08/04 05:35:47.778, 0, 77, 2115 MHz, 170.63 W, 9600 MiB
2026/08/04 05:35:48.779, 0, 77, 2107 MHz, 170.59 W, 9600 MiB
2026/08/04 05:35:49.782, 0, 77, 2115 MHz, 170.62 W, 9600 MiB
2026/08/04 05:35:50.783, 0, 77, 2115 MHz, 170.66 W, 9600 MiB
2026/08/04 05:35:51.784, 0, 77, 2115 MHz, 170.56 W, 9600 MiB
2026/08/04 05:35:52.785, 0, 73, 2077 MHz, 155.86 W, 328 MiB
2026/08/04 05:35:53.789, 0, 69, 1582 MHz, 33.33 W, 2080 MiB
2026/08/04 05:35:54.789, 0, 69, 1590 MHz, 31.18 W, 4896 MiB
2026/08/04 05:35:55.790, 0, 68, 1582 MHz, 30.62 W, 5472 MiB
2026/08/04 05:35:56.790, 0, 67, 1582 MHz, 29.91 W, 6240 MiB
2026/08/04 05:35:57.790, 0, 76, 1927 MHz, 135.30 W, 6816 MiB
2026/08/04 05:35:58.791, 0, 76, 1942 MHz, 166.82 W, 7264 MiB
2026/08/04 05:35:59.794, 0, 76, 1777 MHz, 168.97 W, 7264 MiB
2026/08/04 05:36:00.795, 0, 70, 1732 MHz, 148.66 W, 608 MiB
2026/08/04 05:36:01.795, 0, 67, 1620 MHz, 32.81 W, 5472 MiB
2026/08/04 05:36:02.795, 0, 66, 1582 MHz, 30.64 W, 6304 MiB
2026/08/04 05:36:03.797, 0, 66, 1635 MHz, 70.30 W, 608 MiB
2026/08/04 05:36:04.797, 0, 66, 1582 MHz, 29.81 W, 608 MiB
2026/08/04 05:36:05.797, 0, 65, 1582 MHz, 29.18 W, 608 MiB
2026/08/04 05:36:06.798, 0, 64, 1582 MHz, 29.14 W, 640 MiB
2026/08/04 05:36:07.798, 0, 64, 1597 MHz, 29.45 W, 640 MiB
2026/08/04 05:36:08.799, 0, 64, 1597 MHz, 29.33 W, 640 MiB
2026/08/04 05:36:09.800, 0, 63, 1597 MHz, 29.31 W, 640 MiB
2026/08/04 05:36:10.801, 0, 63, 1597 MHz, 29.25 W, 640 MiB
2026/08/04 05:36:11.802, 0, 62, 1597 MHz, 29.25 W, 640 MiB
2026/08/04 05:36:12.803, 0, 62, 1597 MHz, 29.15 W, 960 MiB
2026/08/04 05:36:13.808, 0, 62, 1590 MHz, 29.25 W, 1056 MiB
2026/08/04 05:36:14.808, 0, 61, 1597 MHz, 28.91 W, 1152 MiB
2026/08/04 05:36:15.808, 0, 61, 1590 MHz, 28.85 W, 1248 MiB
2026/08/04 05:36:16.809, 0, 61, 1597 MHz, 28.81 W, 1376 MiB
2026/08/04 05:36:17.809, 0, 60, 1590 MHz, 28.72 W, 1472 MiB
2026/08/04 05:36:18.809, 0, 60, 1597 MHz, 28.79 W, 1568 MiB
2026/08/04 05:36:19.809, 0, 60, 1597 MHz, 28.67 W, 1664 MiB
2026/08/04 05:36:20.810, 0, 59, 1597 MHz, 28.60 W, 1760 MiB
2026/08/04 05:36:21.810, 0, 59, 1590 MHz, 28.62 W, 1856 MiB
2026/08/04 05:36:22.810, 0, 59, 1590 MHz, 28.64 W, 1952 MiB
2026/08/04 05:36:23.810, 0, 59, 1590 MHz, 28.58 W, 2048 MiB
2026/08/04 05:36:24.811, 0, 58, 1597 MHz, 28.50 W, 2144 MiB
2026/08/04 05:36:25.811, 0, 58, 1597 MHz, 28.56 W, 2240 MiB
2026/08/04 05:36:26.811, 0, 58, 1597 MHz, 28.47 W, 2336 MiB
2026/08/04 05:36:27.811, 0, 58, 1597 MHz, 28.39 W, 2464 MiB
2026/08/04 05:36:28.812, 0, 58, 1590 MHz, 28.41 W, 2528 MiB
2026/08/04 05:36:29.812, 0, 57, 1590 MHz, 28.35 W, 2624 MiB
2026/08/04 05:36:30.812, 0, 57, 1590 MHz, 28.28 W, 2720 MiB
2026/08/04 05:36:31.812, 0, 57, 1597 MHz, 28.24 W, 2816 MiB
2026/08/04 05:36:32.813, 0, 57, 1590 MHz, 28.27 W, 2912 MiB
2026/08/04 05:36:33.813, 0, 57, 1590 MHz, 28.16 W, 3008 MiB
2026/08/04 05:36:34.813, 0, 56, 1590 MHz, 28.08 W, 3104 MiB
2026/08/04 05:36:35.813, 0, 56, 1590 MHz, 28.05 W, 3232 MiB
2026/08/04 05:36:36.814, 0, 56, 1590 MHz, 27.99 W, 3328 MiB
2026/08/04 05:36:37.814, 0, 56, 1590 MHz, 28.01 W, 3424 MiB
2026/08/04 05:36:38.814, 0, 56, 1590 MHz, 28.00 W, 3520 MiB
2026/08/04 05:36:39.814, 0, 56, 1590 MHz, 28.04 W, 3616 MiB
2026/08/04 05:36:40.814, 0, 55, 1590 MHz, 27.87 W, 3712 MiB
2026/08/04 05:36:41.815, 0, 55, 1590 MHz, 29.14 W, 608 MiB
2026/08/04 05:36:42.815, 0, 55, 1590 MHz, 28.13 W, 608 MiB
2026/08/04 05:36:43.815, 0, 55, 1590 MHz, 27.57 W, 608 MiB
2026/08/04 05:36:44.816, 0, 55, 1590 MHz, 27.64 W, 640 MiB
2026/08/04 05:36:45.816, 0, 55, 1590 MHz, 27.73 W, 640 MiB
2026/08/04 05:36:46.816, 0, 55, 1597 MHz, 27.58 W, 640 MiB
2026/08/04 05:36:47.816, 0, 54, 1590 MHz, 27.65 W, 640 MiB
2026/08/04 05:36:48.817, 0, 54, 1590 MHz, 27.49 W, 640 MiB
2026/08/04 05:36:49.817, 0, 54, 1590 MHz, 27.51 W, 640 MiB
2026/08/04 05:36:50.817, 0, 54, 1590 MHz, 27.63 W, 992 MiB
2026/08/04 05:36:51.817, 0, 54, 1590 MHz, 27.63 W, 1024 MiB
2026/08/04 05:36:52.818, 0, 54, 1590 MHz, 27.61 W, 1088 MiB
2026/08/04 05:36:53.818, 0, 54, 1597 MHz, 27.59 W, 1152 MiB
2026/08/04 05:36:54.818, 0, 54, 1590 MHz, 27.60 W, 1184 MiB
2026/08/04 05:36:55.818, 0, 54, 1590 MHz, 27.60 W, 1248 MiB
2026/08/04 05:36:56.818, 0, 54, 1590 MHz, 27.56 W, 1312 MiB
2026/08/04 05:36:57.819, 0, 54, 1590 MHz, 27.57 W, 1344 MiB
2026/08/04 05:36:58.819, 0, 54, 1590 MHz, 27.58 W, 1408 MiB
2026/08/04 05:36:59.819, 0, 53, 1590 MHz, 27.47 W, 1440 MiB
2026/08/04 05:37:00.820, 0, 53, 1590 MHz, 27.48 W, 1504 MiB
2026/08/04 05:37:01.820, 0, 53, 1597 MHz, 27.55 W, 1568 MiB
2026/08/04 05:37:02.820, 0, 53, 1590 MHz, 27.45 W, 1600 MiB
2026/08/04 05:37:03.820, 0, 53, 1590 MHz, 27.49 W, 1664 MiB
2026/08/04 05:37:04.821, 0, 53, 1597 MHz, 27.50 W, 1728 MiB
2026/08/04 05:37:05.821, 0, 53, 1590 MHz, 27.41 W, 1760 MiB
2026/08/04 05:37:06.821, 0, 53, 1597 MHz, 27.46 W, 1824 MiB
2026/08/04 05:37:07.821, 0, 53, 1590 MHz, 27.45 W, 1888 MiB
2026/08/04 05:37:08.822, 0, 53, 1590 MHz, 27.53 W, 1920 MiB
2026/08/04 05:37:09.822, 0, 53, 1597 MHz, 27.43 W, 1984 MiB
2026/08/04 05:37:10.822, 0, 53, 1590 MHz, 27.43 W, 2048 MiB
2026/08/04 05:37:11.822, 0, 53, 1590 MHz, 27.44 W, 2080 MiB
2026/08/04 05:37:12.823, 0, 53, 1590 MHz, 27.40 W, 2144 MiB
2026/08/04 05:37:13.823, 0, 53, 1590 MHz, 27.46 W, 2208 MiB
2026/08/04 05:37:14.823, 0, 53, 1590 MHz, 27.46 W, 2240 MiB
2026/08/04 05:37:15.824, 0, 53, 1590 MHz, 27.41 W, 2304 MiB
2026/08/04 05:37:16.824, 0, 53, 1590 MHz, 27.33 W, 2368 MiB
2026/08/04 05:37:17.824, 0, 67, 2707 MHz, 106.28 W, 7040 MiB
2026/08/04 05:37:18.824, 0, 67, 2610 MHz, 176.70 W, 7040 MiB
2026/08/04 05:37:19.824, 0, 69, 2565 MHz, 175.19 W, 7040 MiB
2026/08/04 05:37:20.825, 0, 69, 2565 MHz, 177.73 W, 7040 MiB
2026/08/04 05:37:21.825, 0, 70, 2587 MHz, 175.12 W, 7040 MiB
2026/08/04 05:37:22.825, 0, 69, 2595 MHz, 175.51 W, 7040 MiB
2026/08/04 05:37:23.825, 0, 70, 2535 MHz, 174.77 W, 7040 MiB
2026/08/04 05:37:24.826, 0, 71, 2527 MHz, 174.66 W, 7040 MiB
2026/08/04 05:37:25.826, 0, 71, 2550 MHz, 175.63 W, 7040 MiB
2026/08/04 05:37:26.826, 0, 71, 2557 MHz, 173.73 W, 7040 MiB
2026/08/04 05:37:27.826, 0, 72, 2512 MHz, 174.06 W, 7040 MiB
2026/08/04 05:37:28.826, 0, 72, 2505 MHz, 174.82 W, 7040 MiB
2026/08/04 05:37:29.827, 0, 73, 2497 MHz, 175.37 W, 7040 MiB
2026/08/04 05:37:30.827, 0, 60, 1590 MHz, 53.99 W, 7040 MiB
2026/08/04 05:37:31.828, 0, 72, 2370 MHz, 79.32 W, 9792 MiB
2026/08/04 05:37:32.828, 0, 73, 2370 MHz, 175.70 W, 9792 MiB
2026/08/04 05:37:33.828, 0, 73, 2445 MHz, 177.30 W, 9792 MiB
2026/08/04 05:37:34.829, 0, 73, 2460 MHz, 174.72 W, 9792 MiB
2026/08/04 05:37:35.830, 0, 74, 2445 MHz, 175.73 W, 9792 MiB
2026/08/04 05:37:36.831, 0, 74, 2467 MHz, 175.41 W, 9792 MiB
2026/08/04 05:37:37.832, 0, 75, 2505 MHz, 175.23 W, 9792 MiB
2026/08/04 05:37:38.834, 0, 75, 2527 MHz, 174.20 W, 9792 MiB
2026/08/04 05:37:39.835, 0, 75, 2482 MHz, 174.37 W, 9792 MiB
2026/08/04 05:37:40.836, 0, 75, 2490 MHz, 175.04 W, 9792 MiB
2026/08/04 05:37:41.838, 0, 76, 2475 MHz, 175.48 W, 9792 MiB
2026/08/04 05:37:42.839, 0, 76, 2520 MHz, 175.49 W, 9792 MiB
2026/08/04 05:37:43.840, 0, 75, 2512 MHz, 173.43 W, 9792 MiB
2026/08/04 05:37:44.841, 0, 64, 1590 MHz, 95.61 W, 9792 MiB
2026/08/04 05:37:45.847, 0, 72, 1590 MHz, 33.05 W, 9792 MiB
2026/08/04 05:37:46.848, 0, 73, 2317 MHz, 184.58 W, 9792 MiB
2026/08/04 05:37:47.848, 0, 74, 2340 MHz, 170.63 W, 9792 MiB
2026/08/04 05:37:48.848, 0, 75, 2377 MHz, 172.57 W, 9792 MiB
2026/08/04 05:37:49.848, 0, 76, 2452 MHz, 175.19 W, 9792 MiB
2026/08/04 05:37:50.849, 0, 76, 2452 MHz, 174.25 W, 9792 MiB
2026/08/04 05:37:51.850, 0, 77, 2430 MHz, 172.86 W, 9792 MiB
2026/08/04 05:37:52.851, 0, 77, 2422 MHz, 175.08 W, 9792 MiB
2026/08/04 05:37:53.853, 0, 77, 2430 MHz, 175.30 W, 9792 MiB
2026/08/04 05:37:54.853, 0, 77, 2475 MHz, 175.16 W, 9792 MiB
2026/08/04 05:37:55.854, 0, 77, 2490 MHz, 173.99 W, 9792 MiB
2026/08/04 05:37:56.856, 0, 78, 2467 MHz, 173.46 W, 9792 MiB
2026/08/04 05:37:57.857, 0, 78, 2445 MHz, 175.08 W, 9792 MiB
2026/08/04 05:37:58.858, 0, 67, 1740 MHz, 138.73 W, 9792 MiB
2026/08/04 05:37:59.860, 0, 65, 1590 MHz, 30.93 W, 9824 MiB
2026/08/04 05:38:00.861, 0, 76, 2610 MHz, 146.17 W, 9824 MiB
2026/08/04 05:38:01.862, 0, 77, 2617 MHz, 171.79 W, 9824 MiB
2026/08/04 05:38:02.865, 0, 77, 2610 MHz, 173.97 W, 9824 MiB
2026/08/04 05:38:03.865, 0, 77, 2587 MHz, 171.07 W, 9824 MiB
2026/08/04 05:38:04.866, 0, 78, 2512 MHz, 173.09 W, 9824 MiB
2026/08/04 05:38:05.868, 0, 78, 2497 MHz, 173.66 W, 9824 MiB
2026/08/04 05:38:06.869, 0, 79, 2490 MHz, 174.58 W, 9824 MiB
2026/08/04 05:38:07.877, 0, 78, 2512 MHz, 173.11 W, 9824 MiB
2026/08/04 05:38:08.877, 0, 78, 2520 MHz, 172.89 W, 9824 MiB
2026/08/04 05:38:09.878, 0, 79, 2482 MHz, 174.78 W, 9824 MiB
2026/08/04 05:38:10.878, 0, 79, 2475 MHz, 174.93 W, 9824 MiB
2026/08/04 05:38:11.878, 0, 79, 2467 MHz, 174.95 W, 9824 MiB
2026/08/04 05:38:12.878, 0, 80, 2490 MHz, 176.23 W, 9824 MiB
2026/08/04 05:38:13.879, 0, 67, 1582 MHz, 45.82 W, 9824 MiB
2026/08/04 05:38:14.880, 0, 66, 1590 MHz, 32.09 W, 608 MiB
2026/08/04 05:38:15.881, 0, 65, 1582 MHz, 29.69 W, 608 MiB
2026/08/04 05:38:16.882, 0, 64, 1582 MHz, 29.15 W, 608 MiB
2026/08/04 05:38:17.883, 0, 64, 1590 MHz, 29.28 W, 640 MiB
2026/08/04 05:38:18.886, 0, 63, 1590 MHz, 29.39 W, 640 MiB
2026/08/04 05:38:19.887, 0, 63, 1597 MHz, 29.17 W, 640 MiB
2026/08/04 05:38:20.887, 0, 62, 1590 MHz, 29.16 W, 640 MiB
2026/08/04 05:38:21.888, 0, 62, 1590 MHz, 28.81 W, 640 MiB
2026/08/04 05:38:22.889, 0, 62, 1590 MHz, 28.80 W, 640 MiB
2026/08/04 05:38:23.890, 0, 61, 1590 MHz, 28.66 W, 960 MiB
2026/08/04 05:38:24.890, 0, 61, 1590 MHz, 28.71 W, 1056 MiB
2026/08/04 05:38:25.890, 0, 60, 1590 MHz, 28.62 W, 1152 MiB
2026/08/04 05:38:26.890, 0, 60, 1597 MHz, 28.61 W, 1248 MiB
2026/08/04 05:38:27.891, 0, 60, 1590 MHz, 28.50 W, 1376 MiB
2026/08/04 05:38:28.891, 0, 59, 1597 MHz, 28.42 W, 1472 MiB
2026/08/04 05:38:29.891, 0, 59, 1597 MHz, 28.39 W, 1568 MiB
2026/08/04 05:38:30.891, 0, 59, 1597 MHz, 28.46 W, 1696 MiB
2026/08/04 05:38:31.892, 0, 59, 1590 MHz, 28.33 W, 1792 MiB
2026/08/04 05:38:32.892, 0, 58, 1597 MHz, 28.29 W, 1888 MiB
2026/08/04 05:38:33.892, 0, 58, 1590 MHz, 28.29 W, 1984 MiB
2026/08/04 05:38:34.892, 0, 58, 1590 MHz, 28.29 W, 2080 MiB
2026/08/04 05:38:35.893, 0, 58, 1590 MHz, 28.17 W, 2176 MiB
2026/08/04 05:38:36.893, 0, 57, 1590 MHz, 28.14 W, 2272 MiB
2026/08/04 05:38:37.893, 0, 57, 1590 MHz, 28.11 W, 2400 MiB
2026/08/04 05:38:38.893, 0, 57, 1590 MHz, 28.09 W, 2496 MiB
2026/08/04 05:38:39.893, 0, 57, 1590 MHz, 28.06 W, 2592 MiB
2026/08/04 05:38:40.894, 0, 56, 1590 MHz, 27.99 W, 2688 MiB
2026/08/04 05:38:41.894, 0, 56, 1590 MHz, 28.01 W, 2816 MiB
2026/08/04 05:38:42.894, 0, 56, 1590 MHz, 27.89 W, 2912 MiB
2026/08/04 05:38:43.894, 0, 56, 1590 MHz, 27.91 W, 3008 MiB
2026/08/04 05:38:44.895, 0, 56, 1590 MHz, 27.86 W, 3104 MiB
2026/08/04 05:38:45.895, 0, 55, 1590 MHz, 27.78 W, 3200 MiB
2026/08/04 05:38:46.895, 0, 55, 1590 MHz, 27.77 W, 3296 MiB
2026/08/04 05:38:47.895, 0, 55, 1590 MHz, 27.76 W, 3424 MiB
2026/08/04 05:38:48.896, 0, 55, 1597 MHz, 27.81 W, 3520 MiB
2026/08/04 05:38:49.896, 0, 55, 1590 MHz, 27.74 W, 3616 MiB
2026/08/04 05:38:50.896, 0, 55, 1590 MHz, 27.71 W, 3712 MiB
2026/08/04 05:38:51.896, 0, 70, 2670 MHz, 149.86 W, 4640 MiB
2026/08/04 05:38:52.896, 0, 71, 2640 MHz, 176.35 W, 4640 MiB
2026/08/04 05:38:53.896, 0, 71, 2625 MHz, 173.44 W, 4640 MiB
2026/08/04 05:38:54.897, 0, 70, 2632 MHz, 173.85 W, 4640 MiB
2026/08/04 05:38:55.897, 0, 71, 2610 MHz, 173.93 W, 4640 MiB
2026/08/04 05:38:56.898, 0, 72, 2572 MHz, 174.33 W, 4640 MiB
2026/08/04 05:38:57.899, 0, 72, 2557 MHz, 174.41 W, 4640 MiB
2026/08/04 05:38:58.900, 0, 72, 2572 MHz, 174.09 W, 4640 MiB
2026/08/04 05:38:59.901, 0, 73, 2557 MHz, 173.92 W, 4640 MiB
2026/08/04 05:39:00.902, 0, 73, 2527 MHz, 174.39 W, 4640 MiB
2026/08/04 05:39:01.904, 0, 74, 2512 MHz, 174.66 W, 4640 MiB
2026/08/04 05:39:02.905, 0, 74, 2527 MHz, 174.80 W, 4640 MiB
2026/08/04 05:39:03.905, 0, 72, 2535 MHz, 169.64 W, 8288 MiB
2026/08/04 05:39:04.906, 0, 61, 1590 MHz, 39.07 W, 8288 MiB
2026/08/04 05:39:05.907, 0, 75, 2692 MHz, 111.37 W, 11168 MiB
2026/08/04 05:39:06.907, 0, 76, 2550 MHz, 177.43 W, 11168 MiB
2026/08/04 05:39:07.907, 0, 76, 2527 MHz, 174.99 W, 11168 MiB
2026/08/04 05:39:08.909, 0, 76, 2527 MHz, 174.51 W, 11168 MiB
2026/08/04 05:39:09.909, 0, 76, 2527 MHz, 174.79 W, 11168 MiB
2026/08/04 05:39:10.910, 0, 76, 2550 MHz, 175.59 W, 11168 MiB
2026/08/04 05:39:11.911, 0, 76, 2542 MHz, 174.45 W, 11168 MiB
2026/08/04 05:39:12.913, 0, 76, 2520 MHz, 175.47 W, 11168 MiB
2026/08/04 05:39:13.913, 0, 77, 2505 MHz, 174.57 W, 11168 MiB
2026/08/04 05:39:14.915, 0, 77, 2505 MHz, 175.54 W, 11168 MiB
2026/08/04 05:39:15.916, 0, 76, 2527 MHz, 173.64 W, 11168 MiB
2026/08/04 05:39:16.917, 0, 77, 2542 MHz, 174.42 W, 11168 MiB
2026/08/04 05:39:17.918, 0, 77, 2512 MHz, 174.71 W, 11168 MiB
2026/08/04 05:39:18.920, 0, 65, 1590 MHz, 62.63 W, 11168 MiB
2026/08/04 05:39:19.922, 0, 76, 1717 MHz, 67.88 W, 11168 MiB
2026/08/04 05:39:20.922, 0, 76, 2205 MHz, 176.18 W, 11168 MiB
2026/08/04 05:39:21.924, 0, 77, 2295 MHz, 176.02 W, 11168 MiB
2026/08/04 05:39:22.924, 0, 76, 2385 MHz, 175.70 W, 11168 MiB
2026/08/04 05:39:23.925, 0, 77, 2415 MHz, 175.31 W, 11168 MiB
2026/08/04 05:39:24.926, 0, 77, 2407 MHz, 175.60 W, 11168 MiB
2026/08/04 05:39:25.927, 0, 78, 2415 MHz, 175.50 W, 11168 MiB
2026/08/04 05:39:26.928, 0, 78, 2430 MHz, 175.98 W, 11168 MiB
2026/08/04 05:39:27.930, 0, 78, 2467 MHz, 174.56 W, 11168 MiB
2026/08/04 05:39:28.930, 0, 78, 2490 MHz, 174.92 W, 11168 MiB
2026/08/04 05:39:29.931, 0, 79, 2482 MHz, 174.91 W, 11168 MiB
2026/08/04 05:39:30.933, 0, 79, 2460 MHz, 175.34 W, 11168 MiB
2026/08/04 05:39:31.933, 0, 79, 2467 MHz, 175.09 W, 11168 MiB
2026/08/04 05:39:32.934, 0, 68, 1560 MHz, 110.89 W, 11168 MiB
2026/08/04 05:39:33.936, 0, 66, 1590 MHz, 30.80 W, 11232 MiB
2026/08/04 05:39:34.936, 0, 76, 2632 MHz, 161.04 W, 11232 MiB
2026/08/04 05:39:35.936, 0, 77, 2617 MHz, 173.71 W, 11232 MiB
2026/08/04 05:39:36.937, 0, 77, 2580 MHz, 170.85 W, 11232 MiB
2026/08/04 05:39:37.938, 0, 78, 2535 MHz, 171.82 W, 11232 MiB
2026/08/04 05:39:38.939, 0, 78, 2505 MHz, 174.52 W, 11232 MiB
2026/08/04 05:39:39.940, 0, 79, 2497 MHz, 173.42 W, 11232 MiB
2026/08/04 05:39:40.941, 0, 79, 2505 MHz, 174.77 W, 11232 MiB
2026/08/04 05:39:41.944, 0, 79, 2505 MHz, 173.04 W, 11232 MiB
2026/08/04 05:39:42.944, 0, 79, 2497 MHz, 174.87 W, 11232 MiB
2026/08/04 05:39:43.945, 0, 80, 2482 MHz, 174.99 W, 11232 MiB
2026/08/04 05:39:44.945, 0, 80, 2467 MHz, 174.80 W, 11232 MiB
2026/08/04 05:39:45.946, 0, 80, 2467 MHz, 174.86 W, 11232 MiB
2026/08/04 05:39:46.947, 0, 81, 2490 MHz, 173.38 W, 11232 MiB
2026/08/04 05:39:47.950, 0, 67, 1582 MHz, 43.28 W, 11232 MiB
2026/08/04 05:39:48.951, 0, 67, 1590 MHz, 32.38 W, 608 MiB
2026/08/04 05:39:49.952, 0, 66, 1590 MHz, 30.15 W, 608 MiB
2026/08/04 05:39:50.953, 0, 65, 1582 MHz, 29.25 W, 608 MiB
2026/08/04 05:39:51.954, 0, 64, 1590 MHz, 29.30 W, 640 MiB
2026/08/04 05:39:52.955, 0, 64, 1590 MHz, 29.57 W, 640 MiB
2026/08/04 05:39:53.957, 0, 64, 1590 MHz, 29.49 W, 640 MiB
2026/08/04 05:39:54.958, 0, 63, 1590 MHz, 29.19 W, 640 MiB
2026/08/04 05:39:55.959, 0, 63, 1590 MHz, 29.13 W, 640 MiB
2026/08/04 05:39:56.961, 0, 62, 1590 MHz, 29.04 W, 640 MiB
2026/08/04 05:39:57.961, 0, 62, 1590 MHz, 28.84 W, 960 MiB
2026/08/04 05:39:58.961, 0, 61, 1590 MHz, 28.76 W, 960 MiB
2026/08/04 05:39:59.961, 0, 61, 1597 MHz, 28.76 W, 992 MiB
2026/08/04 05:40:00.961, 0, 61, 1590 MHz, 28.68 W, 1024 MiB
2026/08/04 05:40:01.962, 0, 61, 1590 MHz, 28.59 W, 1056 MiB
2026/08/04 05:40:02.962, 0, 60, 1590 MHz, 28.52 W, 1088 MiB
2026/08/04 05:40:03.962, 0, 60, 1590 MHz, 28.39 W, 1120 MiB
2026/08/04 05:40:04.962, 0, 60, 1590 MHz, 28.52 W, 1120 MiB
2026/08/04 05:40:05.963, 0, 60, 1590 MHz, 28.40 W, 1152 MiB
2026/08/04 05:40:06.963, 0, 60, 1590 MHz, 28.38 W, 1184 MiB
2026/08/04 05:40:07.963, 0, 60, 1590 MHz, 28.49 W, 1216 MiB
2026/08/04 05:40:08.963, 0, 60, 1597 MHz, 28.51 W, 1248 MiB
2026/08/04 05:40:09.963, 0, 60, 1590 MHz, 28.47 W, 1280 MiB
2026/08/04 05:40:10.964, 0, 60, 1590 MHz, 28.44 W, 1280 MiB
2026/08/04 05:40:11.964, 0, 60, 1590 MHz, 28.30 W, 1312 MiB
2026/08/04 05:40:12.964, 0, 60, 1590 MHz, 28.37 W, 1344 MiB
2026/08/04 05:40:13.964, 0, 59, 1590 MHz, 28.55 W, 1376 MiB
2026/08/04 05:40:14.965, 0, 59, 1590 MHz, 28.63 W, 1408 MiB
2026/08/04 05:40:15.965, 0, 59, 1597 MHz, 28.55 W, 1408 MiB
2026/08/04 05:40:16.965, 0, 59, 1590 MHz, 28.46 W, 1440 MiB
2026/08/04 05:40:17.965, 0, 58, 1590 MHz, 28.37 W, 1472 MiB
2026/08/04 05:40:18.966, 0, 58, 1590 MHz, 28.30 W, 1504 MiB
2026/08/04 05:40:19.966, 0, 58, 1590 MHz, 28.28 W, 1536 MiB
2026/08/04 05:40:20.966, 0, 58, 1590 MHz, 28.23 W, 1568 MiB
2026/08/04 05:40:21.966, 0, 57, 1597 MHz, 28.20 W, 1568 MiB
2026/08/04 05:40:22.967, 0, 57, 1590 MHz, 28.16 W, 1600 MiB
2026/08/04 05:40:23.967, 0, 57, 1590 MHz, 28.07 W, 1632 MiB
2026/08/04 05:40:24.967, 0, 57, 1590 MHz, 28.04 W, 1664 MiB
2026/08/04 05:40:25.967, 0, 56, 1590 MHz, 28.03 W, 1696 MiB
2026/08/04 05:40:26.968, 0, 56, 1590 MHz, 28.03 W, 1696 MiB
2026/08/04 05:40:27.968, 0, 56, 1590 MHz, 27.97 W, 1728 MiB
2026/08/04 05:40:28.968, 0, 56, 1590 MHz, 27.98 W, 1760 MiB
2026/08/04 05:40:29.968, 0, 56, 1590 MHz, 27.98 W, 1792 MiB
2026/08/04 05:40:30.969, 0, 56, 1590 MHz, 27.90 W, 1824 MiB
2026/08/04 05:40:31.969, 0, 55, 1590 MHz, 27.83 W, 1856 MiB
2026/08/04 05:40:32.969, 0, 55, 1590 MHz, 27.79 W, 1888 MiB
