timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/25 18:57:45.673, 29, 16.40 W, 180 MHz, 405 MHz, 2 MiB, 0 %
2026/09/25 18:57:45.928, 29, 16.40 W, 180 MHz, 405 MHz, 2 MiB, 0 %
2026/09/25 18:57:46.205, 29, 16.40 W, 180 MHz, 405 MHz, 596 MiB, 0 %
2026/09/25 18:57:46.455, 30, 37.68 W, 180 MHz, 405 MHz, 596 MiB, 0 %
2026/09/25 18:57:46.705, 30, 37.68 W, 180 MHz, 405 MHz, 1492 MiB, 0 %
2026/09/25 18:57:46.956, 30, 52.80 W, 2610 MHz, 13365 MHz, 1972 MiB, 7 %
2026/09/25 18:57:47.206, 30, 52.80 W, 2610 MHz, 13365 MHz, 2484 MiB, 7 %
2026/09/25 18:57:47.456, 30, 86.75 W, 2610 MHz, 13365 MHz, 2996 MiB, 9 %
2026/09/25 18:57:47.706, 30, 86.75 W, 2610 MHz, 13365 MHz, 3476 MiB, 9 %
2026/09/25 18:57:47.956, 30, 86.75 W, 2617 MHz, 13365 MHz, 4020 MiB, 9 %
2026/09/25 18:57:48.207, 30, 86.75 W, 2617 MHz, 13365 MHz, 4500 MiB, 9 %
2026/09/25 18:57:48.457, 30, 86.09 W, 2617 MHz, 13365 MHz, 4948 MiB, 9 %
2026/09/25 18:57:48.707, 30, 86.09 W, 2617 MHz, 13365 MHz, 5364 MiB, 9 %
2026/09/25 18:57:48.957, 30, 86.19 W, 2617 MHz, 13365 MHz, 5780 MiB, 7 %
2026/09/25 18:57:49.207, 30, 86.19 W, 2617 MHz, 13365 MHz, 6196 MiB, 7 %
2026/09/25 18:57:49.458, 30, 86.10 W, 2617 MHz, 13365 MHz, 6612 MiB, 9 %
2026/09/25 18:57:49.708, 30, 86.10 W, 2617 MHz, 13365 MHz, 7028 MiB, 9 %
2026/09/25 18:57:49.958, 30, 86.02 W, 2617 MHz, 13365 MHz, 7444 MiB, 7 %
2026/09/25 18:57:50.208, 30, 86.02 W, 2617 MHz, 13365 MHz, 7892 MiB, 7 %
2026/09/25 18:57:50.458, 30, 85.84 W, 2617 MHz, 13365 MHz, 8308 MiB, 7 %
