2026/08/12 00:15:08.149, 0, P8, 28, 31.05, 600.00, 180, 0, 0
2026/08/12 00:15:08.163, 1, P8, 29, 30.47, 600.00, 180, 0, 0
2026/08/12 00:15:08.432, 0, P8, 28, 31.05, 600.00, 180, 1, 0
2026/08/12 00:15:08.445, 1, P8, 29, 30.47, 600.00, 180, 1, 0
2026/08/12 00:15:08.696, 0, P8, 28, 32.89, 600.00, 180, 3, 0
2026/08/12 00:15:08.697, 1, P0, 30, 34.93, 600.00, 285, 41, 0
2026/08/12 00:15:08.948, 0, P0, 29, 35.03, 600.00, 180, 627, 0
2026/08/12 00:15:08.948, 1, P0, 30, 40.07, 600.00, 2325, 661, 1
2026/08/12 00:15:09.198, 0, P0, 30, 51.00, 600.00, 1890, 691, 3
2026/08/12 00:15:09.198, 1, P0, 30, 58.01, 600.00, 2325, 789, 3
2026/08/12 00:15:09.449, 0, P0, 30, 56.09, 600.00, 2415, 755, 0
2026/08/12 00:15:09.449, 1, P0, 30, 61.68, 600.00, 2325, 789, 0
2026/08/12 00:15:09.700, 0, P0, 30, 80.65, 600.00, 2407, 787, 3
2026/08/12 00:15:09.700, 1, P0, 30, 85.88, 600.00, 2325, 1045, 0
2026/08/12 00:15:09.950, 0, P0, 30, 88.95, 600.00, 2407, 1043, 5
2026/08/12 00:15:09.951, 1, P0, 30, 85.70, 600.00, 2325, 1045, 5
2026/08/12 00:15:10.201, 0, P0, 30, 88.53, 600.00, 2415, 1045, 2
2026/08/12 00:15:10.259, 1, P0, 30, 85.60, 600.00, 2325, 1047, 0
2026/08/12 00:15:10.509, 0, P0, 30, 89.09, 600.00, 2415, 3383, 2
2026/08/12 00:15:10.540, 1, P0, 31, 85.61, 600.00, 2325, 1049, 2
2026/08/12 00:15:10.790, 0, P0, 30, 89.23, 600.00, 2415, 3385, 0
2026/08/12 00:15:10.794, 1, P0, 31, 85.44, 600.00, 2325, 1051, 0
2026/08/12 00:15:11.044, 0, P0, 30, 89.21, 600.00, 2415, 3387, 0
2026/08/12 00:15:11.045, 1, P0, 31, 85.46, 600.00, 2325, 1053, 0
2026/08/12 00:15:11.295, 0, P0, 30, 90.19, 600.00, 2407, 5755, 2
2026/08/12 00:15:11.299, 1, P0, 31, 85.48, 600.00, 2325, 1053, 0
2026/08/12 00:15:11.549, 0, P0, 30, 89.92, 600.00, 2407, 5759, 18
2026/08/12 00:15:11.549, 1, P0, 31, 85.49, 600.00, 2325, 1057, 2
2026/08/12 00:15:11.800, 0, P0, 30, 89.25, 600.00, 2407, 5759, 0
2026/08/12 00:15:11.800, 1, P0, 31, 85.50, 600.00, 2325, 1057, 0
2026/08/12 00:15:12.050, 0, P0, 30, 89.93, 600.00, 2407, 8127, 0
2026/08/12 00:15:12.050, 1, P0, 31, 85.56, 600.00, 2325, 1057, 0
2026/08/12 00:15:12.301, 0, P0, 30, 89.43, 600.00, 2415, 8131, 2
2026/08/12 00:15:12.301, 1, P0, 31, 85.54, 600.00, 2325, 1061, 2
2026/08/12 00:15:12.551, 0, P0, 30, 89.40, 600.00, 2415, 8133, 2
2026/08/12 00:15:12.552, 1, P0, 31, 85.53, 600.00, 2325, 1063, 2
2026/08/12 00:15:12.802, 0, P0, 30, 90.32, 600.00, 2415, 10469, 25
2026/08/12 00:15:12.802, 1, P0, 31, 85.59, 600.00, 2325, 1063, 0
2026/08/12 00:15:13.053, 0, P0, 30, 90.03, 600.00, 2415, 10471, 2
2026/08/12 00:15:13.053, 1, P0, 31, 85.55, 600.00, 2325, 1065, 0
2026/08/12 00:15:13.303, 0, P0, 30, 89.30, 600.00, 2415, 10473, 2
2026/08/12 00:15:13.304, 1, P0, 31, 85.57, 600.00, 2325, 1067, 0
2026/08/12 00:15:13.554, 0, P0, 30, 89.80, 600.00, 2415, 12841, 2
2026/08/12 00:15:13.554, 1, P0, 31, 85.60, 600.00, 2325, 1067, 2
2026/08/12 00:15:13.804, 0, P0, 30, 89.41, 600.00, 2415, 12843, 0
2026/08/12 00:15:13.805, 1, P0, 31, 85.56, 600.00, 2325, 1069, 0
2026/08/12 00:15:14.055, 0, P0, 30, 89.44, 600.00, 2415, 12845, 0
2026/08/12 00:15:14.055, 1, P0, 31, 85.59, 600.00, 2325, 1071, 0
2026/08/12 00:15:14.306, 0, P0, 31, 90.41, 600.00, 2415, 15213, 2
2026/08/12 00:15:14.306, 1, P0, 31, 85.66, 600.00, 2325, 1071, 0
2026/08/12 00:15:14.556, 0, P0, 31, 90.23, 600.00, 2415, 15217, 17
2026/08/12 00:15:14.557, 1, P0, 31, 85.61, 600.00, 2325, 1075, 2
2026/08/12 00:15:14.807, 0, P0, 31, 89.31, 600.00, 2415, 15217, 0
2026/08/12 00:15:14.807, 1, P0, 31, 85.63, 600.00, 2325, 1075, 0
2026/08/12 00:15:15.057, 0, P0, 31, 89.94, 600.00, 2415, 17587, 0
2026/08/12 00:15:15.058, 1, P0, 31, 85.63, 600.00, 2325, 1075, 0
