Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
0.0,522785,56,9335.4,9440.0,6208,10944,1183.7,nvjet_sm120_sss_tf32_mma_32x64x64_4_16x32x64_tmaAB_bz_TNNN
0.0,517921,184,2814.8,3360.0,1856,3744,689.2,hc_mix_epilogue_f32
0.0,505375,100,5053.8,5024.0,4736,5504,161.1,nvjet_sm120_sss_tf32_mma_128x24x32_5_32x24x32_tmaAB_splitK_TNNN
0.0,334176,49,6819.9,6816.0,6144,7904,389.6,reduce_slots_f32
0.0,262656,154,1705.6,2016.0,832,2432,543.1,hc_inject_reduce_f32
0.0,221280,184,1202.6,1168.0,928,2048,138.2,hc_lowrank_reduce_f32
0.0,189120,23,8222.6,9760.0,5216,10880,2546.7,nvjet_sm120_sss_tf32_mma_64x56x64_3_16x56x64_tmaAB_splitK_TNNN
0.0,122016,5,24403.2,23360.0,22272,27904,2406.3,nvjet_sm120_sss_tf32_mma_128x96x32_3_32x48x32_tmaAB_splitK_TNNN
0.0,12224,2,6112.0,6112.0,6016,6208,135.8,nvjet_sm120_sss_tf32_mma_64x72x32_5_16x72x32_tmaAB_splitK_TNNN
0.0,10431,2,5215.5,5215.5,5056,5375,225.6,nvjet_sm120_sss_tf32_mma_64x32x32_8_32x16x32_tmaAB_splitK_TNNN
0.0,6528,1,6528.0,6528.0,6528,6528,0.0,nvjet_sm120_sss_tf32_mma_64x40x64_3_16x40x64_tmaAB_bz_TNNN
