#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260812    12:17:43       0     33     35      -      0      0      0      0      0      0    405    180      0      0      0      1     12 
 20260812    12:17:44       0     64     36      -     16      1      0      0      0      0  12481   2392   1587   1586      0   3372    219 
 20260812    12:17:45       0     92     36      -      5      0      0      0      0      0  12481   2400   4371   4370      0   2640    230 
 20260812    12:17:46       0     92     36      -      5      0      0      0      0      0  12481   2392   7123   7122      0   4195    164 
 20260812    12:17:47       0     92     36      -      5      0      0      0      0      0  12481   2392   9939   9938      0   2640    230 
 20260812    12:17:48       0     92     36      -      6      0      0      0      0      0  12481   2400  12691  12690      0   3106    230 
 20260812    12:17:49       0     91     36      -      0      0      0      0      0      0  12481   2400  14739  14738      0      0      0 
 20260812    12:17:50       0     94     36      -      0      0      0      0      0      0  12481   2400  19507  19506      0      8      2 
 20260812    12:17:51       0    479     49      -    100     36      0      0      0      0  12481   2422  19507  19506      0      3      3 
 20260812    12:17:52       0    377     44      -    100     87      0      0      0      0  12481   2407  19507  19506      0    143     68 
 20260812    12:17:53       0    469     50      -    100     38      0      0      0      0  12481   2422  19507  19506      0      3      5 
 20260812    12:17:54       0    379     44      -    100     87      0      0      0      0  12481   2422  19507  19506      0    141     33 
 20260812    12:17:55       0    454     51      -    100     37      0      0      0      0  12481   2422  19731  19730      0      4      4 
 20260812    12:17:56       0    385     45      -    100     87      0      0      0      0  12481   2422  19731  19730      0    144     32 
 20260812    12:17:57       0    444     52      -    100     36      0      0      0      0  12481   2422  20019  20018      0      4      2 
 20260812    12:17:58       0    395     46      -    100     87      0      0      0      0  12481   2422  20019  20018      0    143     32 
 20260812    12:17:59       0    435     53      -    100     38      0      0      0      0  12481   2422  20307  20306      0      5      2 
 20260812    12:18:00       0    421     47      -    100     87      0      0      0      0  12481   2415  20307  20306      0    140     33 
 20260812    12:18:01       0    425     53      -    100     36      0      0      0      0  12481   2422  20595  20594      0      3      1 
