timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/24 14:50:31.053, 53, 8.98 W, 180 MHz, 405 MHz, 15 MiB, 0 %
2026/09/24 14:50:31.309, 53, 8.98 W, 180 MHz, 405 MHz, 277 MiB, 0 %
2026/09/24 14:50:31.559, 55, 8.98 W, 180 MHz, 405 MHz, 343 MiB, 0 %
2026/09/24 14:50:31.809, 55, 8.98 W, 180 MHz, 405 MHz, 343 MiB, 0 %
2026/09/24 14:50:32.060, 57, 58.40 W, 2805 MHz, 14001 MHz, 340 MiB, 100 %
2026/09/24 14:50:32.310, 57, 58.40 W, 2805 MHz, 14001 MHz, 33 MiB, 100 %
2026/09/24 14:50:32.560, 55, 48.18 W, 1687 MHz, 14001 MHz, 343 MiB, 3 %
2026/09/24 14:50:32.811, 55, 48.18 W, 1687 MHz, 14001 MHz, 343 MiB, 3 %
2026/09/24 14:50:33.061, 57, 48.95 W, 2775 MHz, 14001 MHz, 343 MiB, 100 %
2026/09/24 14:50:33.312, 57, 48.95 W, 2775 MHz, 14001 MHz, 15 MiB, 100 %
2026/09/24 14:50:33.562, 55, 50.17 W, 1627 MHz, 14001 MHz, 343 MiB, 2 %
2026/09/24 14:50:33.812, 55, 50.17 W, 1627 MHz, 14001 MHz, 343 MiB, 2 %
2026/09/24 14:50:34.062, 57, 49.17 W, 2745 MHz, 14001 MHz, 343 MiB, 100 %
2026/09/24 14:50:34.313, 57, 49.17 W, 2745 MHz, 14001 MHz, 15 MiB, 100 %
2026/09/24 14:50:34.563, 55, 49.92 W, 1590 MHz, 14001 MHz, 311 MiB, 0 %
2026/09/24 14:50:34.814, 55, 49.92 W, 1590 MHz, 14001 MHz, 343 MiB, 0 %
2026/09/24 14:50:35.064, 58, 48.00 W, 2805 MHz, 14001 MHz, 343 MiB, 99 %
2026/09/24 14:50:35.314, 58, 48.00 W, 2805 MHz, 14001 MHz, 15 MiB, 99 %
2026/09/24 14:50:35.579, 56, 48.31 W, 1597 MHz, 14001 MHz, 279 MiB, 0 %
2026/09/24 14:50:35.830, 56, 48.31 W, 1597 MHz, 14001 MHz, 343 MiB, 0 %
2026/09/24 14:50:36.080, 58, 49.29 W, 2805 MHz, 14001 MHz, 343 MiB, 100 %
2026/09/24 14:50:36.330, 58, 49.29 W, 2805 MHz, 14001 MHz, 340 MiB, 100 %
2026/09/24 14:50:36.580, 56, 50.20 W, 1912 MHz, 14001 MHz, 33 MiB, 1 %
2026/09/24 14:50:36.833, 56, 50.20 W, 1912 MHz, 14001 MHz, 343 MiB, 1 %
2026/09/24 14:50:37.083, 58, 49.83 W, 2775 MHz, 14001 MHz, 343 MiB, 100 %
2026/09/24 14:50:37.333, 58, 49.83 W, 2775 MHz, 14001 MHz, 343 MiB, 100 %
2026/09/24 14:50:37.583, 56, 48.38 W, 2160 MHz, 14001 MHz, 32 MiB, 1 %
2026/09/24 14:50:37.834, 56, 48.38 W, 2160 MHz, 14001 MHz, 343 MiB, 1 %
2026/09/24 14:50:38.084, 58, 48.87 W, 2595 MHz, 14001 MHz, 343 MiB, 100 %
2026/09/24 14:50:38.334, 58, 48.87 W, 2595 MHz, 14001 MHz, 343 MiB, 100 %
2026/09/24 14:50:38.584, 57, 48.58 W, 2407 MHz, 14001 MHz, 15 MiB, 18 %
2026/09/24 14:50:38.838, 57, 48.58 W, 2407 MHz, 14001 MHz, 343 MiB, 18 %
2026/09/24 14:50:39.088, 58, 49.07 W, 2422 MHz, 14001 MHz, 343 MiB, 100 %
2026/09/24 14:50:39.338, 58, 49.07 W, 2422 MHz, 14001 MHz, 343 MiB, 100 %
2026/09/24 14:50:39.588, 58, 50.52 W, 2565 MHz, 14001 MHz, 15 MiB, 61 %
2026/09/24 14:50:39.844, 58, 50.52 W, 2565 MHz, 14001 MHz, 343 MiB, 61 %
2026/09/24 14:50:40.095, 58, 49.76 W, 2130 MHz, 14001 MHz, 343 MiB, 91 %
2026/09/24 14:50:40.345, 58, 49.76 W, 2130 MHz, 14001 MHz, 343 MiB, 91 %
2026/09/24 14:50:40.595, 59, 50.13 W, 2805 MHz, 14001 MHz, 15 MiB, 100 %
2026/09/24 14:50:40.846, 59, 50.13 W, 2805 MHz, 14001 MHz, 279 MiB, 100 %
2026/09/24 14:50:41.096, 57, 49.34 W, 1837 MHz, 14001 MHz, 343 MiB, 33 %
2026/09/24 14:50:41.346, 57, 49.34 W, 1837 MHz, 14001 MHz, 375 MiB, 33 %
2026/09/24 14:50:41.596, 59, 49.71 W, 2790 MHz, 14001 MHz, 15 MiB, 100 %
2026/09/24 14:50:41.865, 59, 49.71 W, 2790 MHz, 14001 MHz, 279 MiB, 100 %
2026/09/24 14:50:42.115, 57, 49.74 W, 1680 MHz, 14001 MHz, 343 MiB, 2 %
2026/09/24 14:50:42.366, 57, 49.74 W, 1680 MHz, 14001 MHz, 343 MiB, 2 %
2026/09/24 14:50:42.616, 59, 49.50 W, 2782 MHz, 14001 MHz, 340 MiB, 100 %
2026/09/24 14:50:42.866, 59, 49.50 W, 2782 MHz, 14001 MHz, 49 MiB, 100 %
2026/09/24 14:50:43.116, 57, 50.56 W, 1650 MHz, 14001 MHz, 343 MiB, 2 %
2026/09/24 14:50:43.367, 57, 50.56 W, 1650 MHz, 14001 MHz, 343 MiB, 2 %
2026/09/24 14:50:43.617, 59, 51.02 W, 2782 MHz, 14001 MHz, 343 MiB, 100 %
2026/09/24 14:50:43.867, 59, 51.02 W, 2782 MHz, 14001 MHz, 33 MiB, 100 %
2026/09/24 14:50:44.118, 57, 49.01 W, 1627 MHz, 14001 MHz, 343 MiB, 2 %
2026/09/24 14:50:44.368, 57, 49.01 W, 1627 MHz, 14001 MHz, 343 MiB, 2 %
2026/09/24 14:50:44.618, 59, 49.26 W, 2737 MHz, 14001 MHz, 343 MiB, 100 %
2026/09/24 14:50:44.868, 59, 49.26 W, 2737 MHz, 14001 MHz, 18 MiB, 100 %
2026/09/24 14:50:45.119, 57, 50.56 W, 1590 MHz, 14001 MHz, 343 MiB, 0 %
2026/09/24 14:50:45.370, 57, 50.56 W, 1590 MHz, 14001 MHz, 343 MiB, 0 %
2026/09/24 14:50:45.620, 59, 50.51 W, 2767 MHz, 14001 MHz, 343 MiB, 89 %
2026/09/24 14:50:45.870, 59, 50.51 W, 2767 MHz, 14001 MHz, 15 MiB, 89 %
2026/09/24 14:50:46.162, 57, 50.77 W, 1590 MHz, 14001 MHz, 343 MiB, 0 %
2026/09/24 14:50:46.412, 57, 50.77 W, 1590 MHz, 14001 MHz, 343 MiB, 0 %
2026/09/24 14:50:46.662, 59, 48.54 W, 2745 MHz, 14001 MHz, 343 MiB, 84 %
2026/09/24 14:50:46.912, 59, 48.54 W, 2745 MHz, 14001 MHz, 15 MiB, 84 %
2026/09/24 14:50:47.172, 58, 48.96 W, 1822 MHz, 14001 MHz, 343 MiB, 1 %
2026/09/24 14:50:47.422, 58, 48.96 W, 1822 MHz, 14001 MHz, 343 MiB, 1 %
2026/09/24 14:50:47.672, 60, 50.92 W, 2805 MHz, 14001 MHz, 375 MiB, 100 %
2026/09/24 14:50:47.923, 60, 50.92 W, 2805 MHz, 14001 MHz, 15 MiB, 100 %
2026/09/24 14:50:48.173, 58, 50.87 W, 1935 MHz, 14001 MHz, 311 MiB, 1 %
2026/09/24 14:50:48.423, 58, 50.87 W, 1935 MHz, 14001 MHz, 343 MiB, 1 %
2026/09/24 14:50:48.673, 60, 50.62 W, 2805 MHz, 14001 MHz, 343 MiB, 100 %
2026/09/24 14:50:48.923, 60, 50.62 W, 2805 MHz, 14001 MHz, 15 MiB, 100 %
2026/09/24 14:50:49.184, 58, 49.10 W, 2212 MHz, 14001 MHz, 279 MiB, 0 %
2026/09/24 14:50:49.435, 58, 49.10 W, 2212 MHz, 14001 MHz, 343 MiB, 0 %
2026/09/24 14:50:49.685, 60, 48.83 W, 2497 MHz, 14001 MHz, 343 MiB, 100 %
2026/09/24 14:50:49.935, 60, 48.83 W, 2497 MHz, 14001 MHz, 340 MiB, 100 %
2026/09/24 14:50:50.185, 59, 50.88 W, 2497 MHz, 14001 MHz, 32 MiB, 39 %
2026/09/24 14:50:50.436, 59, 50.88 W, 2497 MHz, 14001 MHz, 343 MiB, 39 %
2026/09/24 14:50:50.686, 59, 49.42 W, 2122 MHz, 14001 MHz, 343 MiB, 89 %
2026/09/24 14:50:50.937, 59, 49.42 W, 2122 MHz, 14001 MHz, 343 MiB, 89 %
2026/09/24 14:50:51.187, 60, 49.70 W, 2805 MHz, 14001 MHz, 15 MiB, 100 %
2026/09/24 14:50:51.462, 60, 49.70 W, 2805 MHz, 14001 MHz, 343 MiB, 100 %
2026/09/24 14:50:51.712, 58, 48.67 W, 1792 MHz, 14001 MHz, 343 MiB, 20 %
2026/09/24 14:50:51.963, 58, 48.67 W, 1792 MHz, 14001 MHz, 343 MiB, 20 %
2026/09/24 14:50:52.213, 61, 50.15 W, 2805 MHz, 14001 MHz, 15 MiB, 100 %
2026/09/24 14:50:52.465, 61, 50.15 W, 2805 MHz, 14001 MHz, 383 MiB, 100 %
2026/09/24 14:50:52.715, 58, 50.72 W, 1702 MHz, 14001 MHz, 417 MiB, 4 %
2026/09/24 14:50:52.965, 58, 50.72 W, 1702 MHz, 14001 MHz, 449 MiB, 4 %
2026/09/24 14:50:53.215, 60, 44.00 W, 2692 MHz, 14001 MHz, 449 MiB, 74 %
2026/09/24 14:50:53.466, 60, 44.00 W, 2692 MHz, 14001 MHz, 737 MiB, 74 %
2026/09/24 14:50:53.716, 58, 50.59 W, 1875 MHz, 14001 MHz, 15 MiB, 0 %
2026/09/24 14:50:53.991, 58, 50.59 W, 1875 MHz, 14001 MHz, 287 MiB, 0 %
2026/09/24 14:50:54.241, 58, 43.31 W, 1590 MHz, 14001 MHz, 415 MiB, 0 %
2026/09/24 14:50:54.491, 58, 43.31 W, 1590 MHz, 14001 MHz, 415 MiB, 0 %
2026/09/24 14:50:54.741, 60, 38.14 W, 2722 MHz, 14001 MHz, 449 MiB, 100 %
2026/09/24 14:50:54.992, 60, 38.14 W, 2722 MHz, 14001 MHz, 417 MiB, 100 %
