timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/25 20:44:47.209, 0, 61 %, 0 MiB, 107.32 W, 2355 MHz, 12481 MHz, 43
2026/09/25 20:44:47.212, 1, 18 %, 0 MiB, 106.32 W, 2317 MHz, 12481 MHz, 44
2026/09/25 20:44:47.466, 0, 0 %, 595 MiB, 106.26 W, 2355 MHz, 12481 MHz, 43
2026/09/25 20:44:47.466, 1, 0 %, 3 MiB, 104.91 W, 2317 MHz, 12481 MHz, 44
2026/09/25 20:44:47.716, 0, 0 %, 595 MiB, 104.88 W, 2355 MHz, 12481 MHz, 42
2026/09/25 20:44:47.716, 1, 0 %, 3 MiB, 103.54 W, 2317 MHz, 12481 MHz, 44
2026/09/25 20:44:47.966, 0, 0 %, 595 MiB, 108.14 W, 2355 MHz, 12481 MHz, 42
2026/09/25 20:44:47.966, 1, 0 %, 3 MiB, 104.70 W, 2317 MHz, 12481 MHz, 43
2026/09/25 20:44:48.216, 0, 0 %, 595 MiB, 96.96 W, 2355 MHz, 12481 MHz, 42
2026/09/25 20:44:48.216, 1, 0 %, 3 MiB, 95.06 W, 2317 MHz, 12481 MHz, 43
2026/09/25 20:44:48.466, 0, 0 %, 1139 MiB, 95.09 W, 2355 MHz, 12481 MHz, 42
2026/09/25 20:44:48.467, 1, 0 %, 3 MiB, 94.12 W, 2317 MHz, 12481 MHz, 43
2026/09/25 20:44:48.717, 0, 2 %, 1267 MiB, 94.72 W, 2355 MHz, 12481 MHz, 42
2026/09/25 20:44:48.717, 1, 5 %, 1235 MiB, 94.78 W, 2317 MHz, 12481 MHz, 43
2026/09/25 20:44:48.967, 0, 0 %, 1331 MiB, 94.77 W, 2355 MHz, 12481 MHz, 42
2026/09/25 20:44:48.967, 1, 2 %, 1299 MiB, 95.02 W, 2317 MHz, 12481 MHz, 43
2026/09/25 20:44:49.217, 0, 0 %, 3347 MiB, 95.40 W, 2355 MHz, 12481 MHz, 42
2026/09/25 20:44:49.217, 1, 2 %, 1299 MiB, 95.06 W, 2317 MHz, 12481 MHz, 43
2026/09/25 20:44:49.467, 0, 15 %, 5075 MiB, 96.94 W, 2355 MHz, 12481 MHz, 42
2026/09/25 20:44:49.467, 1, 0 %, 3315 MiB, 96.14 W, 2317 MHz, 12481 MHz, 43
2026/09/25 20:44:49.717, 0, 0 %, 5075 MiB, 96.96 W, 2355 MHz, 12481 MHz, 42
2026/09/25 20:44:49.717, 1, 0 %, 3315 MiB, 95.30 W, 2317 MHz, 12481 MHz, 43
2026/09/25 20:44:49.967, 0, 0 %, 5075 MiB, 96.86 W, 2355 MHz, 12481 MHz, 42
2026/09/25 20:44:49.968, 1, 0 %, 3315 MiB, 94.92 W, 2317 MHz, 12481 MHz, 43
2026/09/25 20:44:50.218, 0, 0 %, 5075 MiB, 96.29 W, 2355 MHz, 12481 MHz, 42
2026/09/25 20:44:50.218, 1, 0 %, 3315 MiB, 94.79 W, 2317 MHz, 12481 MHz, 43
2026/09/25 20:44:50.468, 0, 0 %, 5075 MiB, 94.60 W, 2355 MHz, 12481 MHz, 42
