10:53:01.732	4342	1	run-gen-p67	5635511
10:53:01.987	4342	1	run-gen-p67	5715771
10:53:02.241	4342	1	run-gen-p67	5727903
10:53:02.495	4342	1	run-gen-p67	5720890
10:53:02.749	4342	1	run-gen-p67	5729550
10:53:03.003	4342	1	run-gen-p67	5716479
10:53:03.257	4342	1	run-gen-p67	5724144
10:53:03.512	4342	1	run-gen-p67	5726143
10:53:03.766	4342	1	run-gen-p67	5723511
10:53:04.021	4342	1	run-gen-p67	5677323
10:53:04.275	4342	1	run-gen-p67	5721505
10:53:04.529	4342	1	run-gen-p67	5712122
10:53:04.784	4342	1	run-gen-p67	5726701
10:53:05.038	4342	1	run-gen-p67	5724021
10:53:05.292	4342	1	run-gen-p67	5720738
10:53:05.546	4342	1	run-gen-p67	5732479
10:53:05.801	4342	1	run-gen-p67	5638411
10:53:06.055	4342	1	run-gen-p67	5719250
10:53:06.310	4342	1	run-gen-p67	5718442
10:53:06.564	4536	17	run-gen-p67	5723284
10:53:06.818	4536	17	run-gen-p67	5726420
10:53:07.072	4536	17	run-gen-p67	5725277
10:53:07.326	4536	17	run-gen-p67	5719348
10:53:07.581	4536	17	run-gen-p67	5730041
10:53:07.835	4536	17	run-gen-p67	5721295
10:53:08.089	4536	17	run-gen-p67	5724502
10:53:08.343	4536	17	run-gen-p67	5727235
10:53:08.598	4536	17	run-gen-p67	5725367
10:53:08.852	4536	17	run-gen-p67	5724870
10:53:09.107	4536	17	run-gen-p67	5721522
10:53:09.362	4536	17	run-gen-p67	5726592
10:53:09.616	4536	17	run-gen-p67	5725779
10:53:09.870	4536	17	run-gen-p67	5725009
10:53:10.125	4536	17	run-gen-p67	5727137
10:53:10.379	4536	17	run-gen-p67	5720856
10:53:10.633	4536	17	run-gen-p67	5723596
10:53:10.888	4536	17	run-gen-p67	5722508
10:53:11.142	4536	17	run-gen-p67	5726219
10:53:11.397	4536	17	run-gen-p67	5727295
10:53:11.652	4536	17	run-gen-p67	5723626
10:53:11.906	4536	17	run-gen-p67	5721771
10:53:12.159	4536	17	run-gen-p67	5722589
10:53:12.413	4536	17	run-gen-p67	5723037
10:53:12.667	4536	17	run-gen-p67	5724852
10:53:12.920	4536	17	run-gen-p67	5719783
10:53:13.175	4536	17	run-gen-p67	5720064
10:53:13.429	4536	17	run-gen-p67	5721106
10:53:13.683	4536	17	run-gen-p67	5722947
10:53:13.937	4536	17	run-gen-p67	5589116
10:53:14.191	4536	17	run-gen-p67	5573039
10:53:14.445	4536	4	run-gen-p67	5561850
10:53:14.699	4536	17	run-gen-p67	5558228
10:53:14.954	4536	17	run-gen-p67	5583775
10:53:15.208	4536	17	run-gen-p67	5701201
10:53:15.462	4536	17	run-gen-p67	5709278
10:53:15.717	4536	17	run-gen-p67	5694210
10:53:15.971	4536	17	run-gen-p67	5711762
10:53:16.225	4536	17	run-gen-p67	5707066
10:53:16.480	4536	17	run-gen-p67	5706954
10:53:16.734	4536	17	run-gen-p67	5665889
10:53:16.989	4536	2	run-gen-p67	5604803
10:53:17.244	4536	2	run-gen-p67	5602004
10:53:17.498	4536	6	run-gen-p67	5607863
10:53:17.752	4536	0	run-gen-p67	5601522
10:53:18.006	4536	0	run-gen-p67	5589591
10:53:18.260	4536	4	run-gen-p67	5712916
10:53:18.514	4536	4	run-gen-p67	5721910
10:53:18.769	4536	4	run-gen-p67	5726341
10:53:19.023	4536	4	run-gen-p67	5726335
10:53:19.277	4536	4	run-gen-p67	5722956
10:53:19.531	4536	4	run-gen-p67	5717825
10:53:19.785	4536	4	run-gen-p67	5718901
10:53:20.039	4536	4	run-gen-p67	5720302
10:53:20.293	4536	4	run-gen-p67	5720290
10:53:20.547	4536	4	run-gen-p67	5725361
10:53:20.801	4536	4	run-gen-p67	5723408
10:53:21.056	4536	4	run-gen-p67	5628598
10:53:21.310	4536	4	run-gen-p67	5634254
10:53:21.565	4536	4	run-gen-p67	5723843
10:53:21.819	5869	3	run-gen-p67	5723665
10:53:22.073	5869	4	run-gen-p67	5727419
10:53:22.327	5869	4	run-gen-p67	5725896
10:53:22.582	5869	4	run-gen-p67	5727121
10:53:22.836	5869	4	run-gen-p67	5721034
10:53:23.090	5869	4	run-gen-p67	5719978
10:53:23.344	5869	4	run-gen-p67	5722035
10:53:23.599	5869	4	run-gen-p67	5721557
10:53:23.854	5869	4	run-gen-p67	5721545
10:53:24.109	5869	4	run-gen-p67	5724806
10:53:24.364	5869	4	run-gen-p67	5729423
10:53:24.619	5869	4	run-gen-p67	5705037
10:53:24.873	5869	4	run-gen-p67	5725321
10:53:25.127	5869	4	run-gen-p67	5716753
10:53:25.381	5869	4	run-gen-p67	5725709
10:53:25.636	5869	4	run-gen-p67	5722749
10:53:25.889	5869	4	run-gen-p67	5704655
10:53:26.144	5869	1	run-gen-p67	5717494
10:53:26.398	5869	1	run-gen-p67	5723981
10:53:26.905	6079	1	run-gen-p67	5722268
10:53:27.160	6079	1	run-gen-p67	5726895
10:53:27.414	6079	1	run-gen-p67	5727687
10:53:27.669	6079	1	run-gen-p67	5723744
10:53:27.923	6079	1	run-gen-p67	5723070
10:53:28.178	6079	1	run-gen-p67	5720648
10:53:28.432	6079	1	run-gen-p67	5721757
10:53:28.687	6079	1	run-gen-p67	5733257
10:53:28.941	6079	1	run-gen-p67	5720712
10:53:29.195	6079	1	run-gen-p67	5720904
10:53:29.450	6079	1	run-gen-p67	5723686
10:53:29.704	6079	1	run-gen-p67	5726426
10:53:29.959	6079	1	run-gen-p67	5724018
10:53:30.213	6079	1	run-gen-p67	5729553
10:53:30.467	6079	1	run-gen-p67	5725442
10:53:30.722	6079	1	run-gen-p67	5723928
10:53:30.976	6079	1	run-gen-p67	5725732
10:53:31.230	6079	1	run-gen-p67	5721115
10:53:31.485	6079	4	run-gen-p67	5727750
10:53:31.738	6079	4	run-gen-p67	5720734
10:53:31.992	6079	4	run-gen-p67	5724296
10:53:32.246	6079	4	run-gen-p67	5727150
10:53:32.500	6079	4	run-gen-p67	5720810
10:53:32.754	6079	4	run-gen-p67	5720781
10:53:33.008	6079	4	run-gen-p67	5729225
10:53:33.262	6079	4	run-gen-p67	5725136
10:53:33.517	6079	4	run-gen-p67	5722886
10:53:33.772	6079	4	run-gen-p67	5727739
10:53:34.027	6079	6	run-gen-p67	5624982
10:53:34.281	6079	6	run-gen-p67	5586283
10:53:34.535	6079	2	run-gen-p67	5556732
10:53:34.789	6079	6	run-gen-p67	5603159
10:53:35.043	6079	1	run-gen-p67	5549326
10:53:35.297	6079	4	run-gen-p67	5698142
10:53:35.551	6079	4	run-gen-p67	5681605
10:53:35.804	6079	4	run-gen-p67	5710193
10:53:36.059	6079	4	run-gen-p67	5712222
10:53:36.313	6079	4	run-gen-p67	5690190
10:53:36.567	6079	4	run-gen-p67	5718836
10:53:36.821	6079	4	run-gen-p67	5725178
10:53:37.075	6079	7	run-gen-p67	5635903
10:53:37.329	6079	7	run-gen-p67	5619930
10:53:37.583	6079	7	run-gen-p67	5606268
10:53:37.837	6079	7	run-gen-p67	5606974
10:53:38.091	6079	7	run-gen-p67	5597730
