timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/25 08:54:27.445, 36, 15.47 W, 180 MHz, 405 MHz, 2 MiB, 0 %
2026/09/25 08:54:27.705, 36, 15.47 W, 180 MHz, 405 MHz, 2 MiB, 0 %
2026/09/25 08:54:27.956, 37, 16.97 W, 180 MHz, 405 MHz, 596 MiB, 0 %
2026/09/25 08:54:28.207, 37, 16.97 W, 180 MHz, 405 MHz, 2100 MiB, 0 %
2026/09/25 08:54:28.457, 38, 45.17 W, 2617 MHz, 13365 MHz, 3348 MiB, 12 %
2026/09/25 08:54:28.707, 38, 45.17 W, 2617 MHz, 13365 MHz, 4564 MiB, 12 %
2026/09/25 08:54:28.957, 38, 87.52 W, 2625 MHz, 13365 MHz, 5812 MiB, 13 %
2026/09/25 08:54:29.207, 38, 87.52 W, 2625 MHz, 13365 MHz, 7028 MiB, 13 %
2026/09/25 08:54:29.458, 38, 87.91 W, 2625 MHz, 13365 MHz, 8308 MiB, 13 %
2026/09/25 08:54:29.708, 38, 87.91 W, 2625 MHz, 13365 MHz, 9524 MiB, 13 %
2026/09/25 08:54:29.958, 38, 87.83 W, 2625 MHz, 13365 MHz, 10740 MiB, 13 %
2026/09/25 08:54:30.208, 38, 87.83 W, 2625 MHz, 13365 MHz, 11956 MiB, 13 %
2026/09/25 08:54:30.458, 38, 87.68 W, 2625 MHz, 13365 MHz, 13204 MiB, 13 %
2026/09/25 08:54:30.709, 38, 87.68 W, 2625 MHz, 13365 MHz, 14420 MiB, 13 %
2026/09/25 08:54:30.959, 38, 87.71 W, 2625 MHz, 13365 MHz, 14740 MiB, 13 %
2026/09/25 08:54:31.209, 38, 87.71 W, 2625 MHz, 13365 MHz, 14740 MiB, 13 %
2026/09/25 08:54:31.459, 38, 86.62 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 08:54:31.709, 38, 86.62 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 08:54:31.959, 38, 84.82 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 08:54:32.209, 38, 84.82 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 08:54:32.460, 38, 84.82 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 08:54:32.710, 38, 84.82 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 08:54:32.960, 38, 84.31 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 08:54:33.210, 38, 84.31 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 08:54:33.460, 38, 84.31 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 08:54:33.710, 38, 84.31 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
