#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260812    12:24:53       0     32     35      -      0      0      0      0      0      0    405    180      0      0      0      1     12 
 20260812    12:24:54       0     68     36      -     10      1      0      0      0      0  12481   2392   1587   1586      0   2642    300 
 20260812    12:24:55       0     92     36      -      5      0      0      0      0      0  12481   2392   4275   4274      0   5150     83 
 20260812    12:24:57       0     92     36      -      6      0      0      0      0      0  12481   2392   6995   6994      0   2135    230 
 20260812    12:24:58       0     92     36      -      6      0      0      0      0      0  12481   2392   9683   9682      0   2640    232 
 20260812    12:24:59       0     92     36      -      6      0      0      0      0      0  12481   2392  12371  12370      0   2640    497 
 20260812    12:25:00       0     92     36      -      3      0      0      0      0      0  12481   2392  14739  14738      0      0      0 
 20260812    12:25:01       0     97     35      -      3      1      0      0      0      0  12481   2392  19507  19506      0      8      2 
 20260812    12:25:02       0    475     48      -    100     37      0      0      0      0  12481   2422  19507  19506      0      4      2 
 20260812    12:25:03       0    397     45      -    100     86      0      0      0      0  12481   2400  19507  19506      0    144     69 
 20260812    12:25:04       0    466     51      -    100     35      0      0      0      0  12481   2422  19507  19506      0      3      4 
 20260812    12:25:05       0    378     44      -    100     86      0      0      0      0  12481   2422  19507  19506      0    141     32 
 20260812    12:25:06       0    458     51      -    100     37      0      0      0      0  12481   2422  19731  19730      0      4      3 
 20260812    12:25:07       0    385     45      -    100     87      0      0      0      0  12481   2422  19731  19730      0    147     32 
 20260812    12:25:08       0    443     51      -    100     37      0      0      0      0  12481   2422  20019  20018      0      4      2 
 20260812    12:25:09       0    399     46      -    100     87      0      0      0      0  12481   2422  20019  20018      0    144     32 
 20260812    12:25:10       0    435     52      -    100     39      0      0      0      0  12481   2422  20307  20306      0      5      4 
 20260812    12:25:11       0    409     47      -    100     87      0      0      0      0  12481   2422  20307  20306      0    141     34 
 20260812    12:25:12       0    425     54      -    100     38      0      0      0      0  12481   2422  20595  20594      0      3      2 
 20260812    12:25:13       0    422     48      -    100     86      0      0      0      0  12481   2415  20595  20594      0    144     34 
 20260812    12:25:14       0    414     54      -    100     36      0      0      0      0  12481   2422  20883  20882      0      4      2 
 20260812    12:25:15       0    437     49      -    100     86      0      0      0      0  12481   2422  20883  20882      0    144     34 
 20260812    12:25:16       0    405     55      -    100     38      0      0      0      0  12481   2422  21171  21170      0      4      1 
 20260812    12:25:17       0    463     50      -     99     65      0      0      0      0  12481   2415  21171  21170      0    144     34 
 20260812    12:25:19       0    371     54      -    100     33      0      0      0      0  12481   2415  26867  26866      0     14      4 
 20260812    12:25:20       0    464     56      -     99     32      0      0      0      0  12481   2415  26899  26898      0     14      4 
 20260812    12:25:21       0    446     55      -    100     29      0      0      0      0  12481   2415  27187  27186      0     15      3 
 20260812    12:25:22       0    405     52      -    100     55      0      0      0      0  12481   2400  27187  27186      0     79     13 
 20260812    12:25:23       0    362     52      -     99     55      0      0      0      0  12481   2392  27187  27186      0     78     13 
 20260812    12:25:24       0    359     51      -     99     57      0      0      0      0  12481   2392  27187  27186      0    144     31 
 20260812    12:25:25       0    345     49      -     56     49      0      0      0      0  12481   2400  27187  27186      0    146     32 
 20260812    12:25:26       0    342     50      -    100     86      0      0      0      0  12481   2422  27187  27186      0    144     32 
 20260812    12:25:27       0    342     50      -    100     86      0      0      0      0  12481   2422  27187  27186      0    147     33 
 20260812    12:25:28       0    341     50      -    100     86      0      0      0      0  12481   2422  27187  27186      0    143     32 
 20260812    12:25:29       0    342     50      -    100     86      0      0      0      0  12481   2422  27187  27186      0    145     32 
 20260812    12:25:30       0    342     50      -    100     86      0      0      0      0  12481   2422  27187  27186      0    145     33 
 20260812    12:25:31       0    353     55      -     89     70      0      0      0      0  12481   2422  27187  27186      0     15      4 
 20260812    12:25:32       0    457     56      -    100     41      0      0      0      0  12481   2415  27187  27186      0     14      4 
 20260812    12:25:33       0    382     52      -     99     59      0      0      0      0  12481   2377  27187  27186      0     87     19 
 20260812    12:25:34       0    361     52      -     99     59      0      0      0      0  12481   2385  27187  27186      0     87     16 
 20260812    12:25:35       0    443     57      -    100     36      0      0      0      0  12481   2415  27187  27186      0     14      5 
 20260812    12:25:36       0    416     52      -     99     68      0      0      0      0  12481   2400  27187  27186      0    118     25 
 20260812    12:25:37       0    352     49      -     86     69      0      0      0      0  12481   2385  27187  27186      0      0     27 
 20260812    12:25:38       0    325     50      -    100     86      0      0      0      0  12481   2422  27187  27186      0    145     35 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
