[server] starting; models config = [("qwen", "/home/avifenesh/models/qwen3.5-9b-judge-q8_0.gguf", None)]
[worker] Engine ready (MEMRA_FAST=true)
[worker] loading model "qwen" <- /home/avifenesh/models/qwen3.5-9b-judge-q8_0.gguf
[worker]   loaded "qwen": 32 layers, eos=248046
[worker] qwen: decode chunk cap 8
[server] worker ready; serving models: ["qwen"]
[server] listening on http://127.0.0.1:8093
[prime-batch] B=6 tokens=1356 in 248.0ms
[prime-batch] B=6 tokens=1356 in 247.0ms
[prime-batch] B=3 tokens=678 in 151.4ms
[prime-batch] B=6 tokens=1356 in 250.1ms
[prime-batch] B=6 tokens=1356 in 253.4ms
[prime-batch] B=3 tokens=678 in 144.3ms
[prime-batch] B=6 tokens=1356 in 251.9ms
[prime-batch] B=6 tokens=1356 in 256.1ms
[prime-batch] B=3 tokens=678 in 143.4ms
[prime-batch] B=6 tokens=1356 in 250.2ms
[prime-batch] B=6 tokens=1356 in 254.2ms
[prime-batch] B=3 tokens=678 in 144.7ms
