timestamp, index, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], power.max_limit [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], pcie.link.gen.current, pcie.link.width.current
2026/09/25 23:26:49.129, 0, P8, 180 MHz, 405 MHz, 10.97 W, 600.00 W, 600.00 W, 36, 2 MiB, 0 %, 1, 16
2026/09/25 23:26:49.385, 0, P8, 180 MHz, 405 MHz, 10.97 W, 600.00 W, 600.00 W, 36, 2 MiB, 0 %, 1, 16
2026/09/25 23:26:49.694, 0, P8, 180 MHz, 405 MHz, 10.97 W, 600.00 W, 600.00 W, 36, 596 MiB, 0 %, 1, 16
2026/09/25 23:26:49.944, 0, P8, 180 MHz, 405 MHz, 10.97 W, 600.00 W, 600.00 W, 36, 2230 MiB, 0 %, 1, 16
2026/09/25 23:26:50.195, 0, P1, 2617 MHz, 13365 MHz, 31.14 W, 600.00 W, 600.00 W, 38, 3800 MiB, 17 %, 5, 16
2026/09/25 23:26:50.445, 0, P1, 2617 MHz, 13365 MHz, 31.14 W, 600.00 W, 600.00 W, 38, 5372 MiB, 17 %, 5, 16
2026/09/25 23:26:50.696, 0, P1, 2617 MHz, 13365 MHz, 79.52 W, 600.00 W, 600.00 W, 38, 6974 MiB, 17 %, 5, 16
2026/09/25 23:26:50.948, 0, P1, 2617 MHz, 13365 MHz, 79.52 W, 600.00 W, 600.00 W, 38, 8544 MiB, 17 %, 5, 16
2026/09/25 23:26:51.198, 0, P1, 2625 MHz, 13365 MHz, 79.60 W, 600.00 W, 600.00 W, 38, 10116 MiB, 17 %, 5, 16
2026/09/25 23:26:51.449, 0, P1, 2625 MHz, 13365 MHz, 79.60 W, 600.00 W, 600.00 W, 38, 11686 MiB, 17 %, 5, 16
2026/09/25 23:26:51.699, 0, P1, 2625 MHz, 13365 MHz, 79.45 W, 600.00 W, 600.00 W, 38, 13290 MiB, 17 %, 5, 16
2026/09/25 23:26:51.950, 0, P1, 2625 MHz, 13365 MHz, 79.45 W, 600.00 W, 600.00 W, 38, 14924 MiB, 17 %, 5, 16
2026/09/25 23:26:52.201, 0, P1, 2625 MHz, 13365 MHz, 79.57 W, 600.00 W, 600.00 W, 38, 16592 MiB, 18 %, 5, 16
2026/09/25 23:26:52.451, 0, P1, 2625 MHz, 13365 MHz, 79.57 W, 600.00 W, 600.00 W, 38, 19184 MiB, 18 %, 5, 16
2026/09/25 23:26:52.702, 0, P1, 2632 MHz, 13365 MHz, 82.73 W, 600.00 W, 600.00 W, 38, 21456 MiB, 0 %, 5, 16
2026/09/25 23:26:52.952, 0, P1, 2632 MHz, 13365 MHz, 82.73 W, 600.00 W, 600.00 W, 38, 21456 MiB, 0 %, 5, 16
2026/09/25 23:26:53.203, 0, P1, 2715 MHz, 13365 MHz, 235.23 W, 600.00 W, 600.00 W, 50, 21456 MiB, 97 %, 5, 16
2026/09/25 23:26:53.454, 0, P1, 2715 MHz, 13365 MHz, 235.23 W, 600.00 W, 600.00 W, 50, 21744 MiB, 97 %, 5, 16
2026/09/25 23:26:53.704, 0, P1, 2820 MHz, 13365 MHz, 415.81 W, 600.00 W, 600.00 W, 50, 21744 MiB, 97 %, 5, 16
2026/09/25 23:26:53.955, 0, P1, 2820 MHz, 13365 MHz, 415.81 W, 600.00 W, 600.00 W, 50, 22064 MiB, 97 %, 5, 16
