[server] starting; models config = [("step35", "/home/ubuntu/step37/models/step-3.7-flash/IQ4_XS/Step-3.7-flash-IQ4_XS-00001-of-00003.gguf", Some("/home/ubuntu/step37/models/step-3.7-flash/Step3.7-flash-mtp-Q8_0.gguf"))]
[gpu-watch] Xid source: journalctl -k -f (/dev/kmsg unreadable — kernel.dmesg_restrict)
[gpu-watch] on: every 60s, probe deadline 10s, fatal Xid [48, 64, 79, 94, 95, 119, 120]
[worker] Engine ready (device=1, MEMRA_FAST=true)
[spec-gate] policy disabled by MEMRA_SPEC_GATE=0: always-spec
[spec-k] automatic table: prompt<1024 -> K=3; cold-long -> K=3; prompt>= 1024 and cached>= 1024 -> K=2
[worker] loading model "step35" <- /home/ubuntu/step37/models/step-3.7-flash/IQ4_XS/Step-3.7-flash-IQ4_XS-00001-of-00003.gguf
[pp] cross-device transport: stage0=dev0 stage1=dev1 (cudaMemcpyPeerAsync per cross boundary; peer + default-pool access granted all pairs over [0, 1]; weight home: per-stage (sharded loader))
[moe] resident-experts decision (PP dev0): experts 45.72GB + trunk 3.92GB vs free 100.88GB (expert budget 94.96GB) -> RESIDENT
[moe] resident-experts decision (PP dev1): experts 55.35GB + trunk 3.92GB vs free 100.72GB (expert budget 94.80GB) -> RESIDENT
[fa] v4 decode family disabled: gqa 12 > fa_v4_smem capacity 8 (v3 lane serves)
[mtp-draft] step35 MTP geometry blk.45: n_head=96 n_head_kv=8 n_rot=128 rope_base=10000 swa=true window=512
[mtp-draft] external draft head: blk.45, source=nextn.shared_head_head.weight, head_vocab=128896 (full)
[worker] step35: regime draft attached (/home/ubuntu/step37/models/step-3.7-flash/Step3.7-flash-mtp-Q8_0.gguf)
[worker]   loaded "step35": 45 layers, eos=128007
[worker] step35: template caps tools=true think=true think_switch=false chat_ok=true effort_levels=true gemma_think=false ctx=262144 tok="deepseek-v3" instruct=Some("chatml")
[worker] step35: decode chunk cap 8
[server] worker ready; serving models: ["step35"]
[server] listening on http://127.0.0.1:18209
[meter] admit id=cmpl-c170637f5e493650e40cb96fbef2d797 tenant=default lane=interactive model="step35"
[spec-k] model="step35" tenant="longdepth-ctx262144-on-t0-d12288-rep1" K=3 source=cold-short prompt=368 cached=0 lcp=0 active=1 placement=pp2-cross-device
[worker] observed session VRAM cost for "step35": 11677MB (admission gate = 2x)
[spec-acc] ctx=368 burst=19/36 cum=19/36=0.528
[spec-acc] ctx=400 burst=21/42 cum=40/78=0.513
[spec-acc] ctx=435 burst=19/42 cum=59/120=0.492
[spec-acc] ctx=468 burst=18/42 cum=77/162=0.475
[spec-acc] ctx=500 burst=19/39 cum=96/201=0.478
[spec-acc] ctx=532 burst=19/39 cum=115/240=0.479
[spec-acc] ctx=564 burst=20/39 cum=135/279=0.484
[spec-acc] ctx=597 burst=22/39 cum=157/318=0.494
[spec-acc] ctx=632 burst=18/45 cum=175/363=0.482
[spec-acc] ctx=665 burst=19/39 cum=194/402=0.483
[spec-acc] ctx=697 burst=22/36 cum=216/438=0.493
[spec-acc] ctx=731 burst=18/42 cum=234/480=0.487
[spec-acc] ctx=763 burst=22/39 cum=256/519=0.493
[spec-acc] ctx=798 burst=18/42 cum=274/561=0.488
[spec-acc] ctx=830 burst=19/42 cum=293/603=0.486
[spec-acc] ctx=863 burst=21/33 cum=314/636=0.494
[spec-acc] ctx=895 burst=21/39 cum=335/675=0.496
[spec-acc] ctx=929 burst=16/48 cum=351/723=0.485
[spec-acc] ctx=961 burst=22/36 cum=373/759=0.491
[spec-acc] ctx=995 burst=21/33 cum=394/792=0.497
[spec-acc] ctx=1027 burst=21/39 cum=415/831=0.499
[spec-acc] ctx=1061 burst=22/30 cum=437/861=0.508
[spec-acc] ctx=1093 burst=20/39 cum=457/900=0.508
[spec-acc] ctx=1126 burst=20/36 cum=477/936=0.510
[spec-acc] ctx=1158 burst=20/36 cum=497/972=0.511
[spec-acc] ctx=1190 burst=17/45 cum=514/1017=0.505
[spec-acc] ctx=1222 burst=19/39 cum=533/1056=0.505
[spec-acc] ctx=1254 burst=18/45 cum=551/1101=0.500
[spec-acc] ctx=1287 burst=20/39 cum=571/1140=0.501
[spec-acc] ctx=1320 burst=21/36 cum=592/1176=0.503
[spec-acc] ctx=1353 burst=20/39 cum=612/1215=0.504
[spec-acc] ctx=1386 burst=20/36 cum=632/1251=0.505
[spec-acc] ctx=1418 burst=20/42 cum=652/1293=0.504
[spec-acc] ctx=1452 burst=20/36 cum=672/1329=0.506
[spec-acc] ctx=1484 burst=17/45 cum=689/1374=0.501
[spec-acc] ctx=1516 burst=20/36 cum=709/1410=0.503
[spec-acc] ctx=1548 burst=19/42 cum=728/1452=0.501
[spec-acc] ctx=1581 burst=22/36 cum=750/1488=0.504
[spec-acc] ctx=1615 burst=22/36 cum=772/1524=0.507
[spec-acc] ctx=1649 burst=22/33 cum=794/1557=0.510
[spec-acc] ctx=1682 burst=21/33 cum=815/1590=0.513
[spec-acc] ctx=1714 burst=20/36 cum=835/1626=0.514
[spec-acc] ctx=1746 burst=22/36 cum=857/1662=0.516
[spec-acc] ctx=1780 burst=18/42 cum=875/1704=0.513
[spec-acc] ctx=1812 burst=16/48 cum=891/1752=0.509
[spec-acc] ctx=1844 burst=16/51 cum=907/1803=0.503
[spec-acc] ctx=1877 burst=20/39 cum=927/1842=0.503
[spec-acc] ctx=1910 burst=21/36 cum=948/1878=0.505
[spec-acc] ctx=1943 burst=21/36 cum=969/1914=0.506
[spec-acc] ctx=1976 burst=20/36 cum=989/1950=0.507
[spec-acc] ctx=2008 burst=23/36 cum=1012/1986=0.510
[spec-acc] ctx=2043 burst=21/33 cum=1033/2019=0.512
[spec-acc] ctx=2075 burst=23/33 cum=1056/2052=0.515
[spec-acc] ctx=2109 burst=22/33 cum=1078/2085=0.517
[spec-acc] ctx=2142 burst=22/33 cum=1100/2118=0.519
[spec-acc] ctx=2175 burst=20/36 cum=1120/2154=0.520
[spec-acc] ctx=2207 burst=22/33 cum=1142/2187=0.522
[spec-acc] ctx=2240 burst=24/33 cum=1166/2220=0.525
[spec-acc] ctx=2275 burst=19/39 cum=1185/2259=0.525
[spec-acc] ctx=2307 burst=20/42 cum=1205/2301=0.524
[spec-acc] ctx=2341 burst=17/45 cum=1222/2346=0.521
[spec-acc] ctx=2373 burst=17/48 cum=1239/2394=0.518
[spec-acc] ctx=2406 burst=20/45 cum=1259/2439=0.516
[spec-acc] ctx=2441 burst=19/39 cum=1278/2478=0.516
[spec-acc] ctx=2473 burst=21/33 cum=1299/2511=0.517
[spec-acc] ctx=2505 burst=21/33 cum=1320/2544=0.519
[spec-acc] ctx=2537 burst=21/33 cum=1341/2577=0.520
[spec-acc] ctx=2569 burst=21/36 cum=1362/2613=0.521
[spec-acc] ctx=2602 burst=22/36 cum=1384/2649=0.522
[spec-acc] ctx=2636 burst=24/30 cum=1408/2679=0.526
[spec-acc] ctx=2670 burst=21/33 cum=1429/2712=0.527
[spec-acc] ctx=2702 burst=20/39 cum=1449/2751=0.527
[spec-acc] ctx=2735 burst=22/30 cum=1471/2781=0.529
[spec-acc] ctx=2767 burst=22/33 cum=1493/2814=0.531
[spec-acc] ctx=2800 burst=18/48 cum=1511/2862=0.528
[spec-acc] ctx=2834 burst=21/36 cum=1532/2898=0.529
[spec-acc] ctx=2867 burst=18/42 cum=1550/2940=0.527
[spec-acc] ctx=2899 burst=14/54 cum=1564/2994=0.522
[spec-acc] ctx=2931 burst=20/36 cum=1584/3030=0.523
[spec-acc] ctx=2963 burst=20/36 cum=1604/3066=0.523
[spec-acc] ctx=2995 burst=20/36 cum=1624/3102=0.524
[spec-acc] ctx=3027 burst=21/33 cum=1645/3135=0.525
[spec-acc] ctx=3059 burst=22/30 cum=1667/3165=0.527
[spec-acc] ctx=3091 burst=22/33 cum=1689/3198=0.528
[spec-acc] ctx=3124 burst=20/36 cum=1709/3234=0.528
[spec-acc] ctx=3156 burst=22/30 cum=1731/3264=0.530
[spec-acc] ctx=3188 burst=21/36 cum=1752/3300=0.531
[spec-acc] ctx=3221 burst=22/30 cum=1774/3330=0.533
[spec-acc] ctx=3253 burst=24/30 cum=1798/3360=0.535
[spec-acc] ctx=3287 burst=22/36 cum=1820/3396=0.536
[spec-acc] ctx=3321 burst=19/39 cum=1839/3435=0.535
[spec-acc] ctx=3353 burst=22/36 cum=1861/3471=0.536
[spec-acc] ctx=3387 burst=16/54 cum=1877/3525=0.532
[spec-acc] ctx=3421 burst=16/48 cum=1893/3573=0.530
[spec-acc] ctx=3453 burst=18/45 cum=1911/3618=0.528
[spec-acc] ctx=3486 burst=19/39 cum=1930/3657=0.528
[spec-acc] ctx=3518 burst=22/30 cum=1952/3687=0.529
[spec-acc] ctx=3550 burst=21/33 cum=1973/3720=0.530
[spec-acc] ctx=3582 burst=21/33 cum=1994/3753=0.531
[spec-acc] ctx=3614 burst=23/30 cum=2017/3783=0.533
[spec-acc] ctx=3647 burst=23/33 cum=2040/3816=0.535
[spec-acc] ctx=3681 burst=22/30 cum=2062/3846=0.536
[spec-acc] ctx=3713 burst=24/33 cum=2086/3879=0.538
[spec-acc] ctx=3748 burst=21/36 cum=2107/3915=0.538
[spec-acc] ctx=3781 burst=22/33 cum=2129/3948=0.539
[spec-acc] ctx=3814 burst=18/42 cum=2147/3990=0.538
[spec-acc] ctx=3846 burst=19/39 cum=2166/4029=0.538
[spec-acc] ctx=3878 burst=22/33 cum=2188/4062=0.539
[spec-acc] ctx=3911 burst=16/48 cum=2204/4110=0.536
[spec-acc] ctx=3943 burst=18/45 cum=2222/4155=0.535
[spec-acc] ctx=3976 burst=19/42 cum=2241/4197=0.534
[spec-acc] ctx=4009 burst=19/42 cum=2260/4239=0.533
[spec-acc] ctx=4042 burst=21/33 cum=2281/4272=0.534
[spec-acc] ctx=4074 burst=22/36 cum=2303/4308=0.535
[spec-acc] ctx=4108 burst=21/33 cum=2324/4341=0.535
[spec-acc] ctx=4140 burst=23/30 cum=2347/4371=0.537
[spec-acc] ctx=4173 burst=22/36 cum=2369/4407=0.538
[spec-acc] ctx=4207 burst=21/39 cum=2390/4446=0.538
[spec-acc] ctx=4241 burst=22/33 cum=2412/4479=0.539
[spec-acc] ctx=4274 burst=21/33 cum=2433/4512=0.539
[spec-acc] ctx=4306 burst=22/30 cum=2455/4542=0.541
[spec-acc] ctx=4338 burst=20/36 cum=2475/4578=0.541
[spec-acc] ctx=4370 burst=17/45 cum=2492/4623=0.539
[spec-acc] ctx=4402 burst=24/33 cum=2516/4656=0.540
[spec-acc] ctx=4437 burst=16/48 cum=2532/4704=0.538
[spec-acc] ctx=4469 burst=18/42 cum=2550/4746=0.537
[spec-acc] ctx=4501 burst=22/39 cum=2572/4785=0.538
[spec-acc] ctx=4536 burst=20/42 cum=2592/4827=0.537
[spec-acc] ctx=4570 burst=21/33 cum=2613/4860=0.538
[spec-acc] ctx=4602 burst=23/36 cum=2636/4896=0.538
[spec-acc] ctx=4637 burst=22/33 cum=2658/4929=0.539
[spec-acc] ctx=4670 burst=23/33 cum=2681/4962=0.540
[spec-acc] ctx=4704 burst=22/30 cum=2703/4992=0.541
[spec-acc] ctx=4736 burst=23/33 cum=2726/5025=0.542
[spec-acc] ctx=4770 burst=21/33 cum=2747/5058=0.543
[spec-acc] ctx=4802 burst=22/30 cum=2769/5088=0.544
[spec-acc] ctx=4834 burst=22/36 cum=2791/5124=0.545
[spec-acc] ctx=4868 burst=20/36 cum=2811/5160=0.545
[spec-acc] ctx=4900 burst=20/39 cum=2831/5199=0.545
[spec-acc] ctx=4933 burst=21/36 cum=2852/5235=0.545
[spec-acc] ctx=4966 burst=18/42 cum=2870/5277=0.544
[spec-acc] ctx=4998 burst=17/45 cum=2887/5322=0.542
[spec-acc] ctx=5030 burst=20/42 cum=2907/5364=0.542
[spec-acc] ctx=5064 burst=19/39 cum=2926/5403=0.542
[spec-acc] ctx=5096 burst=21/33 cum=2947/5436=0.542
[spec-acc] ctx=5128 burst=22/33 cum=2969/5469=0.543
[spec-acc] ctx=5161 burst=22/33 cum=2991/5502=0.544
[spec-acc] ctx=5194 burst=22/30 cum=3013/5532=0.545
[spec-acc] ctx=5226 burst=23/30 cum=3036/5562=0.546
[spec-acc] ctx=5259 burst=24/33 cum=3060/5595=0.547
[spec-acc] ctx=5294 burst=24/33 cum=3084/5628=0.548
[spec-acc] ctx=5329 burst=22/30 cum=3106/5658=0.549
[spec-acc] ctx=5361 burst=23/33 cum=3129/5691=0.550
[spec-acc] ctx=5395 burst=21/36 cum=3150/5727=0.550
[spec-acc] ctx=5428 burst=17/45 cum=3167/5772=0.549
[spec-acc] ctx=5460 burst=21/33 cum=3188/5805=0.549
[spec-acc] ctx=5492 burst=17/48 cum=3205/5853=0.548
[spec-acc] ctx=5525 burst=15/54 cum=3220/5907=0.545
[spec-acc] ctx=5558 burst=18/45 cum=3238/5952=0.544
[spec-acc] ctx=5591 burst=20/39 cum=3258/5991=0.544
[spec-acc] ctx=5624 burst=20/36 cum=3278/6027=0.544
[spec-acc] ctx=5656 burst=22/33 cum=3300/6060=0.545
[spec-acc] ctx=5689 burst=21/33 cum=3321/6093=0.545
[spec-acc] ctx=5721 burst=22/33 cum=3343/6126=0.546
[spec-acc] ctx=5754 burst=22/36 cum=3365/6162=0.546
[spec-acc] ctx=5788 burst=21/33 cum=3386/6195=0.547
[spec-acc] ctx=5820 burst=21/36 cum=3407/6231=0.547
[spec-acc] ctx=5853 burst=21/36 cum=3428/6267=0.547
[spec-acc] ctx=5886 burst=22/30 cum=3450/6297=0.548
[spec-acc] ctx=5918 burst=21/39 cum=3471/6336=0.548
[spec-acc] ctx=5952 burst=19/39 cum=3490/6375=0.547
[spec-acc] ctx=5984 burst=23/36 cum=3513/6411=0.548
[spec-acc] ctx=6019 burst=18/42 cum=3531/6453=0.547
[spec-acc] ctx=6051 burst=17/45 cum=3548/6498=0.546
[spec-acc] ctx=6083 burst=18/42 cum=3566/6540=0.545
[spec-acc] ctx=6115 burst=21/36 cum=3587/6576=0.545
[spec-acc] ctx=6148 burst=20/36 cum=3607/6612=0.546
[spec-acc] ctx=6180 burst=21/33 cum=3628/6645=0.546
[spec-acc] ctx=6212 burst=23/33 cum=3651/6678=0.547
[spec-acc] ctx=6246 burst=23/33 cum=3674/6711=0.547
[spec-acc] ctx=6280 burst=23/33 cum=3697/6744=0.548
[spec-acc] ctx=6314 burst=22/30 cum=3719/6774=0.549
[spec-acc] ctx=6346 burst=23/33 cum=3742/6807=0.550
[spec-acc] ctx=6380 burst=21/33 cum=3763/6840=0.550
