timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/26 14:03:29.501, 0, 0 %, 0 MiB, 94.61 W, 2355 MHz, 12481 MHz, 40
2026/09/26 14:03:29.506, 1, 0 %, 0 MiB, 93.89 W, 2317 MHz, 12481 MHz, 40
2026/09/26 14:03:29.759, 0, 0 %, 39 MiB, 96.00 W, 2355 MHz, 12481 MHz, 40
2026/09/26 14:03:29.759, 1, 0 %, 3 MiB, 96.51 W, 2317 MHz, 12481 MHz, 40
2026/09/26 14:03:30.009, 0, 0 %, 595 MiB, 96.74 W, 2355 MHz, 12481 MHz, 40
2026/09/26 14:03:30.009, 1, 0 %, 3 MiB, 96.65 W, 2317 MHz, 12481 MHz, 40
2026/09/26 14:03:30.259, 0, 0 %, 595 MiB, 96.69 W, 2355 MHz, 12481 MHz, 40
2026/09/26 14:03:30.259, 1, 0 %, 3 MiB, 96.80 W, 2317 MHz, 12481 MHz, 40
2026/09/26 14:03:30.510, 0, 0 %, 595 MiB, 96.54 W, 2355 MHz, 12481 MHz, 40
2026/09/26 14:03:30.510, 1, 0 %, 3 MiB, 89.86 W, 2317 MHz, 12481 MHz, 39
2026/09/26 14:03:30.760, 0, 0 %, 883 MiB, 93.38 W, 2355 MHz, 12481 MHz, 40
2026/09/26 14:03:30.760, 1, 0 %, 3 MiB, 73.61 W, 412 MHz, 12481 MHz, 39
2026/09/26 14:03:31.010, 0, 2 %, 1267 MiB, 92.91 W, 2355 MHz, 12481 MHz, 40
2026/09/26 14:03:31.010, 1, 0 %, 851 MiB, 70.77 W, 412 MHz, 12481 MHz, 39
2026/09/26 14:03:31.260, 0, 0 %, 1331 MiB, 92.95 W, 2355 MHz, 12481 MHz, 40
2026/09/26 14:03:31.260, 1, 10 %, 1299 MiB, 71.10 W, 2317 MHz, 12481 MHz, 40
2026/09/26 14:03:31.510, 0, 0 %, 2355 MiB, 93.36 W, 2355 MHz, 12481 MHz, 40
2026/09/26 14:03:31.510, 1, 3 %, 1299 MiB, 77.80 W, 2317 MHz, 12481 MHz, 40
2026/09/26 14:03:31.760, 0, 1 %, 3347 MiB, 93.92 W, 2355 MHz, 12481 MHz, 39
2026/09/26 14:03:31.760, 1, 0 %, 1299 MiB, 89.00 W, 2317 MHz, 12481 MHz, 40
2026/09/26 14:03:32.010, 0, 1 %, 3347 MiB, 93.78 W, 2355 MHz, 12481 MHz, 39
2026/09/26 14:03:32.010, 1, 0 %, 1299 MiB, 92.38 W, 2317 MHz, 12481 MHz, 40
2026/09/26 14:03:32.260, 0, 1 %, 3347 MiB, 93.83 W, 2355 MHz, 12481 MHz, 39
2026/09/26 14:03:32.261, 1, 0 %, 1299 MiB, 91.88 W, 2317 MHz, 12481 MHz, 40
2026/09/26 14:03:32.511, 0, 1 %, 3347 MiB, 93.53 W, 2355 MHz, 12481 MHz, 39
2026/09/26 14:03:32.511, 1, 0 %, 1299 MiB, 91.79 W, 2317 MHz, 12481 MHz, 40
2026/09/26 14:03:32.761, 0, 1 %, 3347 MiB, 93.07 W, 2355 MHz, 12481 MHz, 39
2026/09/26 14:03:32.761, 1, 0 %, 1299 MiB, 91.72 W, 2317 MHz, 12481 MHz, 39
2026/09/26 14:03:33.011, 0, 1 %, 3347 MiB, 93.01 W, 2355 MHz, 12481 MHz, 39
2026/09/26 14:03:33.011, 1, 0 %, 1299 MiB, 91.72 W, 2317 MHz, 12481 MHz, 39
2026/09/26 14:03:33.261, 0, 1 %, 3347 MiB, 92.94 W, 2355 MHz, 12481 MHz, 39
2026/09/26 14:03:33.261, 1, 0 %, 2323 MiB, 91.72 W, 2317 MHz, 12481 MHz, 39
2026/09/26 14:03:33.511, 0, 1 %, 5075 MiB, 93.26 W, 2355 MHz, 12481 MHz, 39
2026/09/26 14:03:33.511, 1, 0 %, 3315 MiB, 92.46 W, 2317 MHz, 12481 MHz, 39
2026/09/26 14:03:33.761, 0, 4 %, 5075 MiB, 93.82 W, 2355 MHz, 12481 MHz, 39
2026/09/26 14:03:33.761, 1, 0 %, 3315 MiB, 92.28 W, 2317 MHz, 12481 MHz, 39
2026/09/26 14:03:34.011, 0, 0 %, 5075 MiB, 93.73 W, 2355 MHz, 12481 MHz, 39
2026/09/26 14:03:34.011, 1, 0 %, 3315 MiB, 92.12 W, 2317 MHz, 12481 MHz, 39
2026/09/26 14:03:34.261, 0, 0 %, 5075 MiB, 93.57 W, 2355 MHz, 12481 MHz, 39
2026/09/26 14:03:34.261, 1, 0 %, 3315 MiB, 91.95 W, 2317 MHz, 12481 MHz, 39
2026/09/26 14:03:34.511, 0, 0 %, 5075 MiB, 93.18 W, 2355 MHz, 12481 MHz, 39
2026/09/26 14:03:34.511, 1, 0 %, 3315 MiB, 91.79 W, 2317 MHz, 12481 MHz, 39
2026/09/26 14:03:34.762, 0, 0 %, 5075 MiB, 92.38 W, 2355 MHz, 12481 MHz, 39
2026/09/26 14:03:34.762, 1, 0 %, 3315 MiB, 91.79 W, 2317 MHz, 12481 MHz, 39
2026/09/26 14:03:35.012, 0, 0 %, 5107 MiB, 92.29 W, 2355 MHz, 12481 MHz, 39
2026/09/26 14:03:35.012, 1, 0 %, 3315 MiB, 91.79 W, 2317 MHz, 12481 MHz, 39
2026/09/26 14:03:35.262, 0, 0 %, 5107 MiB, 92.32 W, 2355 MHz, 12481 MHz, 39
2026/09/26 14:03:35.262, 1, 0 %, 3315 MiB, 90.60 W, 2317 MHz, 12481 MHz, 39
2026/09/26 14:03:35.512, 0, 0 %, 5107 MiB, 92.25 W, 2355 MHz, 12481 MHz, 39
2026/09/26 14:03:35.512, 1, 0 %, 3315 MiB, 90.64 W, 2317 MHz, 12481 MHz, 39
2026/09/26 14:03:35.762, 0, 0 %, 5139 MiB, 92.29 W, 2355 MHz, 12481 MHz, 39
2026/09/26 14:03:35.762, 1, 0 %, 3315 MiB, 90.74 W, 2317 MHz, 12481 MHz, 39
2026/09/26 14:03:36.012, 0, 0 %, 5171 MiB, 92.32 W, 2355 MHz, 12481 MHz, 39
2026/09/26 14:03:36.012, 1, 0 %, 5043 MiB, 90.77 W, 2317 MHz, 12481 MHz, 39
2026/09/26 14:03:36.262, 0, 0 %, 5171 MiB, 92.28 W, 2355 MHz, 12481 MHz, 39
2026/09/26 14:03:36.262, 1, 3 %, 5043 MiB, 91.88 W, 2317 MHz, 12481 MHz, 39
2026/09/26 14:03:36.512, 0, 0 %, 5171 MiB, 92.31 W, 2355 MHz, 12481 MHz, 39
2026/09/26 14:03:36.512, 1, 5 %, 5043 MiB, 92.48 W, 2317 MHz, 12481 MHz, 39
2026/09/26 14:03:36.762, 0, 0 %, 5171 MiB, 92.26 W, 2355 MHz, 12481 MHz, 39
2026/09/26 14:03:36.762, 1, 0 %, 5043 MiB, 92.88 W, 2317 MHz, 12481 MHz, 39
2026/09/26 14:03:37.012, 0, 0 %, 5171 MiB, 92.23 W, 2355 MHz, 12481 MHz, 39
2026/09/26 14:03:37.012, 1, 0 %, 5043 MiB, 93.01 W, 2317 MHz, 12481 MHz, 39
2026/09/26 14:03:37.262, 0, 0 %, 5171 MiB, 92.22 W, 2355 MHz, 12481 MHz, 39
2026/09/26 14:03:37.263, 1, 0 %, 5043 MiB, 92.37 W, 2317 MHz, 12481 MHz, 39
2026/09/26 14:03:37.513, 0, 0 %, 5171 MiB, 92.22 W, 2355 MHz, 12481 MHz, 39
2026/09/26 14:03:37.513, 1, 1 %, 5043 MiB, 91.83 W, 2317 MHz, 12481 MHz, 39
2026/09/26 14:03:37.763, 0, 0 %, 5171 MiB, 92.22 W, 2355 MHz, 12481 MHz, 39
2026/09/26 14:03:37.763, 1, 0 %, 5043 MiB, 91.56 W, 2317 MHz, 12481 MHz, 39
2026/09/26 14:03:38.013, 0, 0 %, 5171 MiB, 91.14 W, 2355 MHz, 12481 MHz, 38
2026/09/26 14:03:38.013, 1, 1 %, 5075 MiB, 91.55 W, 2317 MHz, 12481 MHz, 39
2026/09/26 14:03:38.263, 0, 0 %, 5171 MiB, 91.24 W, 2355 MHz, 12481 MHz, 38
2026/09/26 14:03:38.263, 1, 0 %, 5075 MiB, 91.44 W, 2317 MHz, 12481 MHz, 39
2026/09/26 14:03:38.513, 0, 0 %, 5171 MiB, 91.34 W, 2355 MHz, 12481 MHz, 38
2026/09/26 14:03:38.513, 1, 0 %, 5107 MiB, 91.42 W, 2317 MHz, 12481 MHz, 39
2026/09/26 14:03:38.763, 0, 0 %, 5171 MiB, 91.43 W, 2355 MHz, 12481 MHz, 38
2026/09/26 14:03:38.763, 1, 0 %, 5107 MiB, 91.36 W, 2317 MHz, 12481 MHz, 38
2026/09/26 14:03:39.013, 0, 4 %, 6899 MiB, 92.44 W, 2355 MHz, 12481 MHz, 38
2026/09/26 14:03:39.013, 1, 0 %, 5139 MiB, 91.32 W, 2317 MHz, 12481 MHz, 38
2026/09/26 14:03:39.263, 0, 6 %, 6899 MiB, 93.07 W, 2355 MHz, 12481 MHz, 38
2026/09/26 14:03:39.263, 1, 0 %, 5139 MiB, 91.22 W, 2317 MHz, 12481 MHz, 38
2026/09/26 14:03:39.513, 0, 5 %, 6899 MiB, 93.32 W, 2355 MHz, 12481 MHz, 38
2026/09/26 14:03:39.513, 1, 0 %, 5139 MiB, 91.15 W, 2317 MHz, 12481 MHz, 38
2026/09/26 14:03:39.763, 0, 0 %, 6899 MiB, 93.46 W, 2355 MHz, 12481 MHz, 38
2026/09/26 14:03:39.763, 1, 0 %, 5139 MiB, 90.99 W, 2317 MHz, 12481 MHz, 38
2026/09/26 14:03:40.013, 0, 0 %, 6899 MiB, 92.86 W, 2355 MHz, 12481 MHz, 38
2026/09/26 14:03:40.013, 1, 0 %, 5139 MiB, 90.97 W, 2317 MHz, 12481 MHz, 38
2026/09/26 14:03:40.264, 0, 1 %, 6931 MiB, 92.25 W, 2355 MHz, 12481 MHz, 38
2026/09/26 14:03:40.264, 1, 0 %, 5139 MiB, 90.57 W, 2317 MHz, 12481 MHz, 38
2026/09/26 14:03:40.514, 0, 0 %, 6931 MiB, 91.97 W, 2355 MHz, 12481 MHz, 38
2026/09/26 14:03:40.514, 1, 0 %, 5139 MiB, 90.48 W, 2317 MHz, 12481 MHz, 38
2026/09/26 14:03:40.764, 0, 0 %, 6963 MiB, 91.83 W, 2355 MHz, 12481 MHz, 38
2026/09/26 14:03:40.764, 1, 0 %, 5139 MiB, 90.39 W, 2317 MHz, 12481 MHz, 38
2026/09/26 14:03:41.014, 0, 0 %, 6963 MiB, 91.85 W, 2355 MHz, 12481 MHz, 38
2026/09/26 14:03:41.014, 1, 0 %, 5139 MiB, 90.40 W, 2317 MHz, 12481 MHz, 38
2026/09/26 14:03:41.264, 0, 0 %, 6963 MiB, 91.82 W, 2355 MHz, 12481 MHz, 38
2026/09/26 14:03:41.264, 1, 0 %, 5139 MiB, 90.55 W, 2317 MHz, 12481 MHz, 38
2026/09/26 14:03:41.514, 0, 1 %, 6995 MiB, 91.80 W, 2355 MHz, 12481 MHz, 38
2026/09/26 14:03:41.514, 1, 0 %, 5139 MiB, 90.60 W, 2317 MHz, 12481 MHz, 38
2026/09/26 14:03:41.764, 0, 0 %, 7027 MiB, 91.83 W, 2355 MHz, 12481 MHz, 38
2026/09/26 14:03:41.764, 1, 0 %, 6867 MiB, 90.72 W, 2317 MHz, 12481 MHz, 38
2026/09/26 14:03:42.014, 0, 0 %, 7027 MiB, 91.83 W, 2355 MHz, 12481 MHz, 38
2026/09/26 14:03:42.014, 1, 7 %, 6867 MiB, 91.25 W, 2317 MHz, 12481 MHz, 38
2026/09/26 14:03:42.264, 0, 0 %, 7027 MiB, 91.81 W, 2355 MHz, 12481 MHz, 38
