timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/25 07:45:47.441, 36, 14.68 W, 180 MHz, 405 MHz, 2 MiB, 0 %
2026/09/25 07:45:47.696, 36, 14.79 W, 180 MHz, 405 MHz, 23 MiB, 0 %
2026/09/25 07:45:47.947, 36, 14.79 W, 180 MHz, 405 MHz, 1460 MiB, 0 %
2026/09/25 07:45:48.197, 37, 30.46 W, 2617 MHz, 13365 MHz, 2420 MiB, 18 %
2026/09/25 07:45:48.447, 37, 30.46 W, 2617 MHz, 13365 MHz, 3636 MiB, 18 %
2026/09/25 07:45:48.697, 37, 70.75 W, 2625 MHz, 13365 MHz, 4820 MiB, 12 %
2026/09/25 07:45:48.947, 37, 70.75 W, 2625 MHz, 13365 MHz, 6068 MiB, 12 %
2026/09/25 07:45:49.197, 37, 87.72 W, 2625 MHz, 13365 MHz, 7284 MiB, 13 %
2026/09/25 07:45:49.447, 37, 87.72 W, 2625 MHz, 13365 MHz, 8500 MiB, 13 %
2026/09/25 07:45:49.697, 37, 87.52 W, 2625 MHz, 13365 MHz, 9716 MiB, 12 %
2026/09/25 07:45:49.948, 37, 87.52 W, 2625 MHz, 13365 MHz, 10964 MiB, 12 %
2026/09/25 07:45:50.198, 37, 87.66 W, 2625 MHz, 13365 MHz, 12180 MiB, 14 %
2026/09/25 07:45:50.448, 37, 87.66 W, 2625 MHz, 13365 MHz, 13396 MiB, 14 %
2026/09/25 07:45:50.698, 37, 87.73 W, 2625 MHz, 13365 MHz, 14612 MiB, 13 %
2026/09/25 07:45:50.948, 37, 87.73 W, 2625 MHz, 13365 MHz, 14740 MiB, 13 %
2026/09/25 07:45:51.198, 37, 86.86 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 07:45:51.449, 37, 86.86 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 07:45:51.699, 37, 85.40 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 07:45:51.949, 37, 85.40 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 07:45:52.199, 37, 85.15 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 07:45:52.449, 37, 85.15 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 07:45:52.699, 37, 85.15 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 07:45:52.949, 37, 85.15 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 07:45:53.200, 37, 84.46 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 07:45:53.450, 37, 84.46 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 07:45:53.700, 37, 84.46 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 07:45:53.950, 37, 84.46 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 07:45:54.200, 37, 84.37 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 07:45:54.450, 37, 84.37 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 07:45:54.700, 37, 84.37 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 07:45:54.951, 37, 84.37 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 07:45:55.201, 37, 84.34 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 07:45:55.451, 37, 84.34 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 07:45:55.701, 37, 84.34 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 07:45:55.951, 37, 84.34 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 07:45:56.201, 38, 84.10 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 07:45:56.451, 38, 84.10 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 07:45:56.702, 38, 84.10 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 07:45:56.952, 38, 84.10 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 07:45:57.202, 38, 83.92 W, 2617 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 07:45:57.453, 38, 83.92 W, 2617 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 07:45:57.703, 38, 84.09 W, 2610 MHz, 13365 MHz, 15892 MiB, 0 %
2026/09/25 07:45:57.953, 38, 84.09 W, 2610 MHz, 13365 MHz, 15892 MiB, 0 %
2026/09/25 07:45:58.203, 45, 206.46 W, 2827 MHz, 13365 MHz, 15892 MiB, 100 %
2026/09/25 07:45:58.453, 45, 206.46 W, 2827 MHz, 13365 MHz, 15892 MiB, 100 %
2026/09/25 07:45:58.704, 46, 365.50 W, 2827 MHz, 13365 MHz, 15892 MiB, 100 %
2026/09/25 07:45:58.954, 46, 365.50 W, 2827 MHz, 13365 MHz, 15892 MiB, 100 %
2026/09/25 07:45:59.204, 47, 411.75 W, 2835 MHz, 13365 MHz, 15892 MiB, 100 %
2026/09/25 07:45:59.454, 47, 411.75 W, 2835 MHz, 13365 MHz, 15892 MiB, 100 %
2026/09/25 07:45:59.704, 48, 424.70 W, 2835 MHz, 13365 MHz, 16212 MiB, 100 %
2026/09/25 07:45:59.954, 48, 424.70 W, 2835 MHz, 13365 MHz, 16532 MiB, 100 %
2026/09/25 07:46:00.204, 48, 418.49 W, 2820 MHz, 13365 MHz, 16660 MiB, 99 %
2026/09/25 07:46:00.454, 48, 418.49 W, 2820 MHz, 13365 MHz, 16660 MiB, 99 %
2026/09/25 07:46:00.704, 48, 402.46 W, 2827 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 07:46:00.955, 48, 402.46 W, 2827 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 07:46:01.205, 49, 409.56 W, 2835 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 07:46:01.455, 49, 409.56 W, 2835 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 07:46:01.705, 49, 424.95 W, 2835 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 07:46:01.955, 49, 424.95 W, 2835 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 07:46:02.205, 49, 427.19 W, 2827 MHz, 13365 MHz, 16660 MiB, 100 %
