epoch_ms,temp_c,power_w,sm_mhz,mem_used_mib,cuda_driver_free_bytes,cuda_pool_used_bytes,cuda_pool_reserved_bytes,cuda_pool_cached_bytes,active_sessions,prefix_cache_bytes,kv_vmm_mapped_bytes,kv_vmm_reserved_bytes,kv_vmm_owed_bytes,kv_vmm_graveyard_bytes,kv_vmm_grows_total,kv_vmm_mapper_grows_total,kv_vmm_grow_waits_total
1790276534712,66,439.97,2805,18100,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276534962,76,281.35,2782,18100,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276535212,76,281.35,2782,23988,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276535462,78,355.09,2730,24020,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276535712,78,355.09,2730,24020,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276535962,79,541.47,2685,24020,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276536212,79,541.47,2685,24020,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276536462,79,566.89,2677,24020,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276536712,79,566.89,2677,24020,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276536962,80,567.91,2677,24020,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276537212,80,567.91,2677,24020,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276537462,80,568.53,2677,24020,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276537712,80,568.53,2677,24020,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276537962,80,569.12,2677,24020,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276538212,80,569.12,2677,24020,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276538462,80,569.60,2677,24020,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276538712,80,569.60,2677,24020,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276538962,78,569.60,2677,24020,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276539212,78,569.60,2677,24500,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276539462,79,542.78,2655,24884,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276539712,79,542.78,2655,25524,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276539962,79,511.31,2647,25844,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276540212,79,511.31,2647,26516,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276540462,80,518.93,2677,26964,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276540712,80,518.93,2677,27604,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276540962,78,524.39,2685,28372,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276541212,78,524.39,2685,28372,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276541462,74,435.71,2760,28788,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276541712,74,435.71,2760,28788,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276541962,76,420.33,2805,28884,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276542212,76,420.33,2805,28884,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276542462,77,457.25,2805,28884,71687274496,29569828480,29662117888,92289408,16,3216343040,0,0,0,0,0,0,0
