epoch_ms,temp_c,power_w,sm_mhz,mem_used_mib,cuda_driver_free_bytes,cuda_pool_used_bytes,cuda_pool_reserved_bytes,cuda_pool_cached_bytes,active_sessions,prefix_cache_bytes,kv_vmm_mapped_bytes,kv_vmm_reserved_bytes,kv_vmm_owed_bytes,kv_vmm_graveyard_bytes,kv_vmm_grows_total,kv_vmm_mapper_grows_total,kv_vmm_grow_waits_total
1790370057400,70,70.78,1567,8716,0,0,0,0,0,0,0,0,0,0,0,0,0
1790370057650,75,74.87,1635,8752,0,0,0,0,0,0,0,0,0,0,0,0,0
1790370057900,76,75.20,1657,9820,0,0,0,0,0,0,0,0,0,0,0,0,0
1790370058150,76,82.77,1380,9820,0,0,0,0,0,0,0,0,0,0,0,0,0
1790370058400,73,93.44,787,9852,0,0,0,0,0,0,0,0,0,0,0,0,0
1790370058650,75,95.65,1372,9852,0,0,0,0,0,0,0,0,0,0,0,0,0
1790370058900,77,95.37,1372,9852,0,0,0,0,0,0,0,0,0,0,0,0,0
1790370059150,76,94.15,1395,9852,0,0,0,0,0,0,0,0,0,0,0,0,0
1790370059400,74,92.46,1395,9852,0,0,0,0,0,0,0,0,0,0,0,0,0
1790370059650,76,95.10,1372,9852,0,0,0,0,0,0,0,0,0,0,0,0,0
1790370059900,76,93.74,1372,9852,0,0,0,0,0,0,0,0,0,0,0,0,0
1790370060150,76,93.72,1575,9852,0,0,0,0,0,0,0,0,0,0,0,0,0
1790370060400,75,94.44,1372,9948,0,0,0,0,0,0,0,0,0,0,0,0,0
1790370060650,76,95.21,952,10172,0,0,0,0,0,0,0,0,0,0,0,0,0
1790370060900,77,95.52,1350,10396,0,0,0,0,0,0,0,0,0,0,0,0,0
1790370061150,75,93.74,1455,10460,0,0,0,0,0,0,0,0,0,0,0,0,0
1790370061400,74,94.61,1455,10462,0,0,0,0,0,0,0,0,0,0,0,0,0
1790370061650,75,94.08,1125,10462,0,0,0,0,0,0,0,0,0,0,0,0,0
1790370061900,75,93.97,1125,10462,14179434496,10420404224,10502537216,82132992,8,603029504,150994944,226492416,75497472,0,36,36,0
1790370062150,74,93.56,1035,10462,14179434496,10420404224,10502537216,82132992,8,603029504,150994944,226492416,75497472,0,36,36,0
1790370062400,74,92.36,1035,10462,14179434496,10420404224,10502537216,82132992,8,603029504,150994944,226492416,75497472,0,36,36,0
1790370062650,74,94.51,1147,10462,14179434496,10420404224,10502537216,82132992,8,603029504,150994944,226492416,75497472,0,36,36,0
