timestamp, index, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], power.max_limit [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], pcie.link.gen.current, pcie.link.width.current
2026/09/22 07:54:25.091, 0, P8, 180 MHz, 405 MHz, 9.10 W, [N/A], 175.00 W, 53, 18 MiB, 0 %, 1, 8
2026/09/22 07:54:25.358, 0, P8, 180 MHz, 405 MHz, 9.10 W, [N/A], 175.00 W, 53, 1667 MiB, 0 %, 1, 8
2026/09/22 07:54:25.609, 0, P8, 180 MHz, 405 MHz, 9.10 W, [N/A], 175.00 W, 53, 1667 MiB, 0 %, 1, 8
2026/09/22 07:54:25.860, 0, P0, 1590 MHz, 14001 MHz, 29.04 W, [N/A], 175.00 W, 53, 1667 MiB, 0 %, 5, 8
2026/09/22 07:54:26.111, 0, P0, 1590 MHz, 14001 MHz, 29.04 W, [N/A], 175.00 W, 53, 1667 MiB, 0 %, 5, 8
2026/09/22 07:54:26.361, 0, P0, 1590 MHz, 14001 MHz, 28.39 W, [N/A], 175.00 W, 53, 1667 MiB, 0 %, 5, 8
2026/09/22 07:54:26.612, 0, P0, 1590 MHz, 14001 MHz, 28.39 W, [N/A], 175.00 W, 53, 1682 MiB, 0 %, 5, 8
2026/09/22 07:54:26.864, 0, P0, 1590 MHz, 14001 MHz, 28.37 W, [N/A], 175.00 W, 54, 1962 MiB, 1 %, 5, 8
2026/09/22 07:54:27.115, 0, P0, 1590 MHz, 14001 MHz, 28.37 W, [N/A], 175.00 W, 54, 2826 MiB, 1 %, 5, 8
2026/09/22 07:54:27.366, 0, P0, 1590 MHz, 14001 MHz, 28.65 W, [N/A], 175.00 W, 54, 3434 MiB, 9 %, 5, 8
2026/09/22 07:54:27.617, 0, P0, 1590 MHz, 14001 MHz, 28.65 W, [N/A], 175.00 W, 54, 4042 MiB, 9 %, 5, 8
2026/09/22 07:54:27.868, 0, P0, 1597 MHz, 14001 MHz, 28.77 W, [N/A], 175.00 W, 54, 4650 MiB, 9 %, 5, 8
2026/09/22 07:54:28.120, 0, P0, 1597 MHz, 14001 MHz, 28.77 W, [N/A], 175.00 W, 54, 5258 MiB, 9 %, 5, 8
2026/09/22 07:54:28.371, 0, P0, 1597 MHz, 14001 MHz, 28.59 W, [N/A], 175.00 W, 54, 5866 MiB, 10 %, 5, 8
2026/09/22 07:54:28.622, 0, P0, 1597 MHz, 14001 MHz, 28.59 W, [N/A], 175.00 W, 54, 6506 MiB, 10 %, 5, 8
2026/09/22 07:54:28.873, 0, P0, 1597 MHz, 14001 MHz, 28.56 W, [N/A], 175.00 W, 54, 7114 MiB, 9 %, 5, 8
2026/09/22 07:54:29.124, 0, P0, 1597 MHz, 14001 MHz, 28.56 W, [N/A], 175.00 W, 54, 7722 MiB, 9 %, 5, 8
2026/09/22 07:54:29.378, 0, P0, 1597 MHz, 14001 MHz, 28.65 W, [N/A], 175.00 W, 54, 8330 MiB, 11 %, 5, 8
2026/09/22 07:54:29.630, 0, P0, 1597 MHz, 14001 MHz, 28.65 W, [N/A], 175.00 W, 54, 8970 MiB, 11 %, 5, 8
2026/09/22 07:54:29.881, 0, P0, 1605 MHz, 14001 MHz, 28.77 W, [N/A], 175.00 W, 54, 9610 MiB, 10 %, 5, 8
2026/09/22 07:54:30.132, 0, P0, 1605 MHz, 14001 MHz, 28.77 W, [N/A], 175.00 W, 54, 10218 MiB, 10 %, 5, 8
2026/09/22 07:54:30.383, 0, P0, 1597 MHz, 14001 MHz, 28.75 W, [N/A], 175.00 W, 54, 10826 MiB, 10 %, 5, 8
2026/09/22 07:54:30.634, 0, P0, 1597 MHz, 14001 MHz, 28.75 W, [N/A], 175.00 W, 54, 11466 MiB, 10 %, 5, 8
