2026/08/13 06:30:17.916, 0, P8, 26, 29.61, 600.00, 180, 0, 97252, 0
2026/08/13 06:30:17.929, 1, P8, 27, 30.44, 600.00, 180, 0, 97252, 0
2026/08/13 06:30:18.208, 0, P8, 26, 29.61, 600.00, 180, 1, 97252, 0
2026/08/13 06:30:18.212, 1, P8, 27, 32.03, 600.00, 180, 0, 97252, 0
2026/08/13 06:30:18.463, 0, P0, 28, 43.36, 600.00, 1432, 595, 96658, 0
2026/08/13 06:30:18.464, 1, P8, 27, 32.00, 600.00, 180, 0, 97252, 0
2026/08/13 06:30:18.715, 0, P0, 28, 49.63, 600.00, 1432, 595, 96658, 0
2026/08/13 06:30:18.715, 1, P8, 27, 33.40, 600.00, 180, 0, 97252, 0
2026/08/13 06:30:18.965, 0, P0, 28, 56.51, 600.00, 2407, 1459, 95794, 4
2026/08/13 06:30:18.966, 1, P8, 27, 33.05, 600.00, 180, 0, 97252, 0
2026/08/13 06:30:19.217, 0, P0, 28, 59.89, 600.00, 2407, 2003, 95250, 4
2026/08/13 06:30:19.217, 1, P8, 27, 31.85, 600.00, 180, 0, 97252, 0
2026/08/13 06:30:19.471, 0, P0, 28, 88.25, 600.00, 2407, 2707, 94546, 5
2026/08/13 06:30:19.471, 1, P8, 27, 31.85, 600.00, 180, 0, 97252, 0
2026/08/13 06:30:19.725, 0, P0, 28, 88.58, 600.00, 2407, 3379, 93874, 6
2026/08/13 06:30:19.726, 1, P8, 27, 31.85, 600.00, 180, 0, 97252, 0
2026/08/13 06:30:19.980, 0, P0, 28, 88.75, 600.00, 2407, 4051, 93202, 5
2026/08/13 06:30:19.980, 1, P8, 27, 31.85, 600.00, 180, 0, 97252, 0
2026/08/13 06:30:20.234, 0, P0, 28, 88.69, 600.00, 2407, 4723, 92530, 6
2026/08/13 06:30:20.234, 1, P8, 27, 32.40, 600.00, 180, 0, 97252, 0
2026/08/13 06:30:20.488, 0, P0, 28, 88.77, 600.00, 2407, 5395, 91858, 4
2026/08/13 06:30:20.488, 1, P8, 27, 32.40, 600.00, 180, 0, 97252, 0
2026/08/13 06:30:20.742, 0, P0, 28, 88.76, 600.00, 2407, 6067, 91186, 5
2026/08/13 06:30:20.743, 1, P8, 27, 32.40, 600.00, 180, 0, 97252, 0
2026/08/13 06:30:20.996, 0, P0, 28, 88.78, 600.00, 2407, 6771, 90482, 5
2026/08/13 06:30:20.997, 1, P8, 27, 32.40, 600.00, 180, 0, 97252, 0
2026/08/13 06:30:21.251, 0, P0, 29, 88.79, 600.00, 2407, 7443, 89810, 6
2026/08/13 06:30:21.251, 1, P8, 27, 32.15, 600.00, 180, 0, 97252, 0
