timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/25 22:45:09.259, 0, 0 %, 2 MiB, 123.25 W, 2827 MHz, 14001 MHz, 56
2026/09/25 22:45:09.263, 1, 0 %, 2 MiB, 114.94 W, 2610 MHz, 14001 MHz, 54
2026/09/25 22:45:09.517, 0, 0 %, 24 MiB, 123.25 W, 2827 MHz, 14001 MHz, 56
2026/09/25 22:45:09.518, 1, 0 %, 4 MiB, 114.94 W, 2610 MHz, 14001 MHz, 54
2026/09/25 22:45:09.769, 0, 0 %, 596 MiB, 123.25 W, 2827 MHz, 14001 MHz, 56
2026/09/25 22:45:09.769, 1, 0 %, 4 MiB, 114.94 W, 2610 MHz, 14001 MHz, 54
2026/09/25 22:45:10.019, 0, 0 %, 596 MiB, 111.63 W, 2827 MHz, 14001 MHz, 56
2026/09/25 22:45:10.019, 1, 0 %, 4 MiB, 121.89 W, 2610 MHz, 14001 MHz, 54
2026/09/25 22:45:10.269, 0, 0 %, 596 MiB, 111.63 W, 2827 MHz, 14001 MHz, 56
2026/09/25 22:45:10.270, 1, 0 %, 4 MiB, 121.89 W, 2610 MHz, 14001 MHz, 54
2026/09/25 22:45:10.520, 0, 0 %, 596 MiB, 111.15 W, 2842 MHz, 13365 MHz, 56
2026/09/25 22:45:10.520, 1, 0 %, 4 MiB, 117.60 W, 2842 MHz, 14001 MHz, 54
2026/09/25 22:45:10.770, 0, 0 %, 628 MiB, 111.15 W, 2842 MHz, 13365 MHz, 56
2026/09/25 22:45:10.770, 1, 0 %, 4 MiB, 117.60 W, 2842 MHz, 14001 MHz, 54
2026/09/25 22:45:11.020, 0, 0 %, 1268 MiB, 109.81 W, 2842 MHz, 13365 MHz, 56
2026/09/25 22:45:11.020, 1, 0 %, 23 MiB, 117.36 W, 2842 MHz, 14001 MHz, 54
2026/09/25 22:45:11.271, 0, 0 %, 1268 MiB, 109.81 W, 2842 MHz, 13365 MHz, 56
2026/09/25 22:45:11.271, 1, 0 %, 852 MiB, 117.36 W, 2842 MHz, 14001 MHz, 54
2026/09/25 22:45:11.521, 0, 0 %, 1332 MiB, 95.29 W, 2617 MHz, 13365 MHz, 55
2026/09/25 22:45:11.521, 1, 0 %, 1300 MiB, 96.62 W, 2692 MHz, 13365 MHz, 53
2026/09/25 22:45:11.772, 0, 0 %, 1332 MiB, 95.29 W, 2617 MHz, 13365 MHz, 55
2026/09/25 22:45:11.772, 1, 0 %, 1300 MiB, 96.62 W, 2692 MHz, 13365 MHz, 53
2026/09/25 22:45:12.022, 0, 0 %, 3348 MiB, 95.08 W, 2617 MHz, 13365 MHz, 55
2026/09/25 22:45:12.022, 1, 0 %, 1300 MiB, 96.78 W, 2617 MHz, 13365 MHz, 53
2026/09/25 22:45:12.272, 0, 0 %, 6804 MiB, 95.08 W, 2617 MHz, 13365 MHz, 55
2026/09/25 22:45:12.272, 1, 0 %, 3316 MiB, 96.78 W, 2617 MHz, 13365 MHz, 53
2026/09/25 22:45:12.522, 0, 19 %, 6804 MiB, 98.40 W, 2617 MHz, 13365 MHz, 55
2026/09/25 22:45:12.522, 1, 0 %, 3316 MiB, 97.49 W, 2617 MHz, 13365 MHz, 53
2026/09/25 22:45:12.773, 0, 19 %, 6804 MiB, 98.40 W, 2617 MHz, 13365 MHz, 55
2026/09/25 22:45:12.773, 1, 0 %, 3316 MiB, 97.49 W, 2617 MHz, 13365 MHz, 53
2026/09/25 22:45:13.023, 0, 19 %, 6804 MiB, 95.79 W, 2617 MHz, 13365 MHz, 55
2026/09/25 22:45:13.023, 1, 0 %, 3316 MiB, 95.77 W, 2610 MHz, 13365 MHz, 53
2026/09/25 22:45:13.273, 0, 19 %, 6804 MiB, 95.79 W, 2617 MHz, 13365 MHz, 55
2026/09/25 22:45:13.273, 1, 0 %, 3316 MiB, 95.77 W, 2610 MHz, 13365 MHz, 53
2026/09/25 22:45:13.523, 0, 0 %, 6804 MiB, 94.93 W, 2610 MHz, 13365 MHz, 55
2026/09/25 22:45:13.524, 1, 0 %, 3316 MiB, 95.72 W, 2610 MHz, 13365 MHz, 53
2026/09/25 22:45:13.774, 0, 0 %, 6804 MiB, 94.93 W, 2610 MHz, 13365 MHz, 55
2026/09/25 22:45:13.774, 1, 0 %, 3316 MiB, 95.72 W, 2610 MHz, 13365 MHz, 53
2026/09/25 22:45:14.024, 0, 0 %, 6836 MiB, 93.84 W, 2610 MHz, 13365 MHz, 55
2026/09/25 22:45:14.024, 1, 0 %, 3316 MiB, 95.80 W, 2610 MHz, 13365 MHz, 52
2026/09/25 22:45:14.275, 0, 0 %, 6836 MiB, 93.84 W, 2610 MHz, 13365 MHz, 55
2026/09/25 22:45:14.275, 1, 0 %, 3316 MiB, 95.80 W, 2610 MHz, 13365 MHz, 52
2026/09/25 22:45:14.525, 0, 0 %, 6868 MiB, 93.92 W, 2610 MHz, 13365 MHz, 54
2026/09/25 22:45:14.525, 1, 0 %, 3316 MiB, 95.27 W, 2610 MHz, 13365 MHz, 52
2026/09/25 22:45:14.775, 0, 0 %, 6868 MiB, 93.92 W, 2610 MHz, 13365 MHz, 54
2026/09/25 22:45:14.775, 1, 0 %, 3316 MiB, 95.27 W, 2610 MHz, 13365 MHz, 52
2026/09/25 22:45:15.025, 0, 0 %, 10356 MiB, 95.49 W, 2617 MHz, 13365 MHz, 55
2026/09/25 22:45:15.026, 1, 0 %, 3316 MiB, 96.78 W, 2610 MHz, 13365 MHz, 52
2026/09/25 22:45:15.276, 0, 0 %, 10356 MiB, 95.49 W, 2617 MHz, 13365 MHz, 55
2026/09/25 22:45:15.276, 1, 0 %, 3316 MiB, 96.78 W, 2610 MHz, 13365 MHz, 52
2026/09/25 22:45:15.526, 0, 2 %, 10356 MiB, 100.22 W, 2610 MHz, 13365 MHz, 54
2026/09/25 22:45:15.526, 1, 0 %, 3316 MiB, 95.72 W, 2610 MHz, 13365 MHz, 52
2026/09/25 22:45:15.776, 0, 2 %, 10356 MiB, 100.22 W, 2610 MHz, 13365 MHz, 54
2026/09/25 22:45:15.776, 1, 0 %, 3316 MiB, 95.72 W, 2610 MHz, 13365 MHz, 52
2026/09/25 22:45:16.026, 0, 2 %, 10388 MiB, 97.03 W, 2610 MHz, 13365 MHz, 54
2026/09/25 22:45:16.027, 1, 0 %, 3316 MiB, 95.51 W, 2610 MHz, 13365 MHz, 52
2026/09/25 22:45:16.278, 0, 2 %, 10388 MiB, 97.03 W, 2610 MHz, 13365 MHz, 54
