timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/25 01:11:10.078, 58, 33.02 W, 1590 MHz, 14001 MHz, 15 MiB, 0 %
2026/09/25 01:11:10.332, 58, 33.02 W, 1590 MHz, 14001 MHz, 32 MiB, 0 %
2026/09/25 01:11:10.583, 58, 33.02 W, 1590 MHz, 14001 MHz, 345 MiB, 0 %
2026/09/25 01:11:10.834, 58, 33.02 W, 1590 MHz, 14001 MHz, 345 MiB, 0 %
2026/09/25 01:11:11.084, 58, 31.47 W, 1807 MHz, 14001 MHz, 15 MiB, 1 %
2026/09/25 01:11:11.334, 58, 31.47 W, 1807 MHz, 14001 MHz, 292 MiB, 1 %
2026/09/25 01:11:11.585, 58, 32.46 W, 1590 MHz, 14001 MHz, 1070 MiB, 2 %
2026/09/25 01:11:11.836, 58, 32.46 W, 1590 MHz, 14001 MHz, 1848 MiB, 2 %
2026/09/25 01:11:12.087, 58, 32.39 W, 1695 MHz, 14001 MHz, 2375 MiB, 2 %
2026/09/25 01:11:12.338, 58, 32.39 W, 1695 MHz, 14001 MHz, 3144 MiB, 2 %
2026/09/25 01:11:12.589, 58, 33.64 W, 1680 MHz, 14001 MHz, 3627 MiB, 2 %
2026/09/25 01:11:12.840, 58, 33.64 W, 1680 MHz, 14001 MHz, 3621 MiB, 2 %
2026/09/25 01:11:13.090, 61, 46.15 W, 2805 MHz, 14001 MHz, 3609 MiB, 100 %
2026/09/25 01:11:13.340, 61, 46.15 W, 2805 MHz, 14001 MHz, 3609 MiB, 100 %
2026/09/25 01:11:13.590, 58, 47.69 W, 1755 MHz, 14001 MHz, 3737 MiB, 0 %
2026/09/25 01:11:13.841, 58, 47.69 W, 1755 MHz, 14001 MHz, 3575 MiB, 0 %
2026/09/25 01:11:14.091, 59, 38.81 W, 1792 MHz, 14001 MHz, 15 MiB, 0 %
2026/09/25 01:11:14.547, 60, 44.43 W, 2730 MHz, 14001 MHz, 15 MiB, 0 %
2026/09/25 01:11:14.815, 60, 44.43 W, 2730 MHz, 14001 MHz, 313 MiB, 0 %
2026/09/25 01:11:15.065, 60, 53.70 W, 2730 MHz, 14001 MHz, 1113 MiB, 0 %
2026/09/25 01:11:15.315, 60, 53.70 W, 2730 MHz, 14001 MHz, 1113 MiB, 0 %
2026/09/25 01:11:15.566, 60, 50.23 W, 2685 MHz, 14001 MHz, 1113 MiB, 1 %
2026/09/25 01:11:15.816, 60, 50.23 W, 2685 MHz, 14001 MHz, 1113 MiB, 1 %
2026/09/25 01:11:16.066, 60, 49.10 W, 2685 MHz, 14001 MHz, 1497 MiB, 8 %
2026/09/25 01:11:16.316, 60, 49.10 W, 2685 MHz, 14001 MHz, 1529 MiB, 8 %
2026/09/25 01:11:16.567, 59, 43.13 W, 2017 MHz, 14001 MHz, 1753 MiB, 0 %
2026/09/25 01:11:16.817, 59, 43.13 W, 2017 MHz, 14001 MHz, 1817 MiB, 0 %
2026/09/25 01:11:17.067, 58, 33.12 W, 1597 MHz, 14001 MHz, 2009 MiB, 0 %
2026/09/25 01:11:17.317, 58, 33.12 W, 1597 MHz, 14001 MHz, 2617 MiB, 0 %
2026/09/25 01:11:17.567, 58, 29.08 W, 1605 MHz, 14001 MHz, 3129 MiB, 9 %
2026/09/25 01:11:17.818, 58, 29.08 W, 1605 MHz, 14001 MHz, 3673 MiB, 9 %
2026/09/25 01:11:18.068, 58, 29.28 W, 1597 MHz, 14001 MHz, 4057 MiB, 6 %
2026/09/25 01:11:18.318, 58, 29.28 W, 1597 MHz, 14001 MHz, 4409 MiB, 6 %
2026/09/25 01:11:18.568, 58, 29.27 W, 1590 MHz, 14001 MHz, 4889 MiB, 8 %
2026/09/25 01:11:18.818, 58, 29.27 W, 1590 MHz, 14001 MHz, 6585 MiB, 8 %
2026/09/25 01:11:19.068, 59, 34.94 W, 1785 MHz, 14001 MHz, 6585 MiB, 0 %
2026/09/25 01:11:19.319, 59, 34.94 W, 1785 MHz, 14001 MHz, 6585 MiB, 0 %
2026/09/25 01:11:19.569, 58, 34.74 W, 1590 MHz, 14001 MHz, 6585 MiB, 0 %
2026/09/25 01:11:19.819, 58, 34.74 W, 1590 MHz, 14001 MHz, 6585 MiB, 0 %
2026/09/25 01:11:20.069, 58, 34.06 W, 1590 MHz, 14001 MHz, 6585 MiB, 0 %
2026/09/25 01:11:20.320, 58, 34.06 W, 1590 MHz, 14001 MHz, 6585 MiB, 0 %
2026/09/25 01:11:20.570, 58, 34.06 W, 1590 MHz, 14001 MHz, 7225 MiB, 0 %
2026/09/25 01:11:20.820, 58, 34.06 W, 1590 MHz, 14001 MHz, 7225 MiB, 0 %
2026/09/25 01:11:21.071, 65, 45.91 W, 1612 MHz, 14001 MHz, 7225 MiB, 99 %
2026/09/25 01:11:21.321, 65, 45.91 W, 1612 MHz, 14001 MHz, 7225 MiB, 99 %
2026/09/25 01:11:21.571, 67, 85.86 W, 2362 MHz, 14001 MHz, 7225 MiB, 100 %
2026/09/25 01:11:21.821, 67, 85.86 W, 2362 MHz, 14001 MHz, 7225 MiB, 100 %
2026/09/25 01:11:22.071, 67, 172.92 W, 1942 MHz, 14001 MHz, 7353 MiB, 100 %
2026/09/25 01:11:22.321, 67, 172.92 W, 1942 MHz, 14001 MHz, 7513 MiB, 100 %
2026/09/25 01:11:22.572, 69, 169.04 W, 2377 MHz, 14001 MHz, 7513 MiB, 100 %
2026/09/25 01:11:22.822, 69, 169.04 W, 2377 MHz, 14001 MHz, 7513 MiB, 100 %
2026/09/25 01:11:23.072, 68, 171.83 W, 2235 MHz, 14001 MHz, 7513 MiB, 100 %
2026/09/25 01:11:23.322, 68, 171.83 W, 2235 MHz, 14001 MHz, 7513 MiB, 100 %
2026/09/25 01:11:23.572, 69, 171.68 W, 2197 MHz, 14001 MHz, 7513 MiB, 99 %
2026/09/25 01:11:23.823, 69, 171.68 W, 2197 MHz, 14001 MHz, 7513 MiB, 99 %
2026/09/25 01:11:24.073, 69, 170.96 W, 2272 MHz, 14001 MHz, 7513 MiB, 100 %
2026/09/25 01:11:24.323, 69, 170.96 W, 2272 MHz, 14001 MHz, 7513 MiB, 100 %
2026/09/25 01:11:24.573, 69, 173.53 W, 2130 MHz, 14001 MHz, 7513 MiB, 100 %
2026/09/25 01:11:24.823, 69, 173.53 W, 2130 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:25.073, 70, 168.10 W, 2257 MHz, 14001 MHz, 7673 MiB, 98 %
2026/09/25 01:11:25.324, 70, 168.10 W, 2257 MHz, 14001 MHz, 7673 MiB, 98 %
2026/09/25 01:11:25.574, 70, 171.88 W, 2325 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:25.824, 70, 171.88 W, 2325 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:26.074, 70, 171.52 W, 2040 MHz, 14001 MHz, 7673 MiB, 91 %
2026/09/25 01:11:26.324, 70, 171.52 W, 2040 MHz, 14001 MHz, 7673 MiB, 91 %
2026/09/25 01:11:26.575, 71, 171.61 W, 2302 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:26.825, 71, 171.61 W, 2302 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:27.075, 70, 171.60 W, 2047 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:27.325, 70, 171.60 W, 2047 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:27.575, 72, 170.42 W, 2287 MHz, 14001 MHz, 7673 MiB, 99 %
2026/09/25 01:11:27.825, 72, 170.42 W, 2287 MHz, 14001 MHz, 7673 MiB, 99 %
2026/09/25 01:11:28.076, 71, 172.10 W, 2250 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:28.326, 71, 172.10 W, 2250 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:28.576, 72, 171.63 W, 2145 MHz, 14001 MHz, 7673 MiB, 92 %
2026/09/25 01:11:28.826, 72, 171.63 W, 2145 MHz, 14001 MHz, 7673 MiB, 92 %
2026/09/25 01:11:29.076, 72, 171.75 W, 2250 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:29.327, 72, 171.75 W, 2250 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:29.577, 72, 171.65 W, 2115 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:29.827, 72, 171.65 W, 2115 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:30.077, 73, 170.52 W, 2242 MHz, 14001 MHz, 7673 MiB, 90 %
2026/09/25 01:11:30.327, 73, 170.52 W, 2242 MHz, 14001 MHz, 7673 MiB, 90 %
2026/09/25 01:11:30.577, 72, 172.29 W, 2272 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:30.827, 72, 172.29 W, 2272 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:31.078, 73, 170.72 W, 2107 MHz, 14001 MHz, 7673 MiB, 88 %
2026/09/25 01:11:31.328, 73, 170.72 W, 2107 MHz, 14001 MHz, 7673 MiB, 88 %
2026/09/25 01:11:31.578, 73, 171.65 W, 2257 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:31.828, 73, 171.65 W, 2257 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:32.078, 73, 172.88 W, 2092 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:32.328, 73, 172.88 W, 2092 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:32.578, 74, 170.37 W, 2242 MHz, 14001 MHz, 7673 MiB, 90 %
2026/09/25 01:11:32.828, 74, 170.37 W, 2242 MHz, 14001 MHz, 7673 MiB, 90 %
2026/09/25 01:11:33.079, 73, 172.39 W, 2250 MHz, 14001 MHz, 7673 MiB, 98 %
2026/09/25 01:11:33.329, 73, 172.39 W, 2250 MHz, 14001 MHz, 7673 MiB, 98 %
2026/09/25 01:11:33.580, 74, 170.94 W, 2115 MHz, 14001 MHz, 7673 MiB, 93 %
2026/09/25 01:11:33.831, 74, 170.94 W, 2115 MHz, 14001 MHz, 7673 MiB, 93 %
2026/09/25 01:11:34.081, 74, 171.26 W, 2280 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:34.331, 74, 171.26 W, 2280 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:34.582, 74, 171.69 W, 2152 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:34.832, 74, 171.69 W, 2152 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:35.082, 74, 171.62 W, 2175 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:35.332, 74, 171.62 W, 2175 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:35.583, 74, 172.33 W, 2250 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:35.833, 74, 172.33 W, 2250 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:36.083, 75, 171.08 W, 2085 MHz, 14001 MHz, 7673 MiB, 94 %
2026/09/25 01:11:36.333, 75, 171.08 W, 2085 MHz, 14001 MHz, 7673 MiB, 94 %
2026/09/25 01:11:36.583, 75, 171.15 W, 2272 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:36.834, 75, 171.15 W, 2272 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:37.084, 75, 173.10 W, 2175 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:37.334, 75, 173.10 W, 2175 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:37.584, 75, 171.69 W, 2152 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:37.834, 75, 171.69 W, 2152 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:38.085, 75, 172.02 W, 2250 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:38.335, 75, 172.02 W, 2250 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:38.585, 74, 171.04 W, 2077 MHz, 14001 MHz, 7673 MiB, 94 %
2026/09/25 01:11:38.835, 74, 171.04 W, 2077 MHz, 14001 MHz, 7673 MiB, 94 %
2026/09/25 01:11:39.086, 76, 171.09 W, 2272 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:39.336, 76, 171.09 W, 2272 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:39.587, 75, 171.74 W, 2167 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:39.837, 75, 171.74 W, 2167 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:40.088, 76, 171.85 W, 2145 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:40.338, 76, 171.85 W, 2145 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:40.588, 76, 172.31 W, 2235 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:40.838, 76, 172.31 W, 2235 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:41.089, 76, 172.12 W, 2070 MHz, 14001 MHz, 7673 MiB, 94 %
2026/09/25 01:11:41.339, 76, 172.12 W, 2070 MHz, 14001 MHz, 7673 MiB, 94 %
2026/09/25 01:11:41.589, 77, 171.35 W, 2257 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:41.839, 77, 171.35 W, 2257 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:42.090, 76, 171.18 W, 2182 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:42.340, 76, 171.18 W, 2182 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:42.591, 77, 171.91 W, 2122 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:42.841, 77, 171.91 W, 2122 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:43.091, 77, 172.47 W, 2235 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:43.341, 77, 172.47 W, 2235 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:43.592, 76, 172.16 W, 2062 MHz, 14001 MHz, 7673 MiB, 99 %
2026/09/25 01:11:43.842, 76, 172.16 W, 2062 MHz, 14001 MHz, 7673 MiB, 99 %
2026/09/25 01:11:44.092, 77, 170.84 W, 2242 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:44.342, 77, 170.84 W, 2242 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:44.594, 77, 171.91 W, 2175 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:44.844, 77, 171.91 W, 2175 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:45.094, 77, 171.88 W, 2085 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:45.344, 77, 171.88 W, 2085 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:45.595, 77, 171.72 W, 2220 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:45.845, 77, 171.72 W, 2220 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:46.095, 77, 172.81 W, 2047 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:46.346, 77, 172.81 W, 2047 MHz, 14001 MHz, 15 MiB, 100 %
2026/09/25 01:11:46.596, 70, 109.27 W, 1590 MHz, 14001 MHz, 15 MiB, 0 %
2026/09/25 01:11:46.846, 70, 109.27 W, 1590 MHz, 14001 MHz, 15 MiB, 0 %
2026/09/25 01:11:47.096, 69, 39.12 W, 1582 MHz, 14001 MHz, 15 MiB, 0 %
2026/09/25 01:11:47.346, 69, 39.12 W, 1582 MHz, 14001 MHz, 15 MiB, 0 %
2026/09/25 01:11:47.597, 69, 31.76 W, 1582 MHz, 14001 MHz, 15 MiB, 0 %
2026/09/25 01:11:47.847, 69, 31.76 W, 1582 MHz, 14001 MHz, 83 MiB, 0 %
2026/09/25 01:11:48.097, 68, 27.99 W, 1582 MHz, 14001 MHz, 313 MiB, 1 %
2026/09/25 01:11:48.347, 68, 27.99 W, 1582 MHz, 14001 MHz, 1689 MiB, 1 %
2026/09/25 01:11:48.597, 68, 28.84 W, 1590 MHz, 14001 MHz, 3001 MiB, 19 %
2026/09/25 01:11:48.847, 68, 28.84 W, 1590 MHz, 14001 MHz, 3929 MiB, 19 %
2026/09/25 01:11:49.098, 68, 32.27 W, 1635 MHz, 14001 MHz, 4665 MiB, 9 %
2026/09/25 01:11:49.348, 68, 32.27 W, 1635 MHz, 14001 MHz, 6585 MiB, 9 %
2026/09/25 01:11:49.598, 68, 37.76 W, 1792 MHz, 14001 MHz, 6585 MiB, 0 %
2026/09/25 01:11:49.848, 68, 37.76 W, 1792 MHz, 14001 MHz, 6585 MiB, 0 %
2026/09/25 01:11:50.098, 67, 36.58 W, 1582 MHz, 14001 MHz, 6585 MiB, 0 %
2026/09/25 01:11:50.348, 67, 36.58 W, 1582 MHz, 14001 MHz, 6585 MiB, 0 %
2026/09/25 01:11:50.599, 67, 36.11 W, 1582 MHz, 14001 MHz, 6585 MiB, 0 %
2026/09/25 01:11:50.849, 67, 36.11 W, 1582 MHz, 14001 MHz, 6585 MiB, 0 %
2026/09/25 01:11:51.099, 67, 29.84 W, 1582 MHz, 14001 MHz, 6585 MiB, 0 %
2026/09/25 01:11:51.349, 67, 29.84 W, 1582 MHz, 14001 MHz, 6585 MiB, 0 %
2026/09/25 01:11:51.599, 67, 29.80 W, 1582 MHz, 14001 MHz, 6585 MiB, 0 %
2026/09/25 01:11:51.849, 67, 29.80 W, 1582 MHz, 14001 MHz, 7225 MiB, 0 %
2026/09/25 01:11:52.100, 73, 46.92 W, 1777 MHz, 14001 MHz, 7225 MiB, 100 %
2026/09/25 01:11:52.351, 73, 46.92 W, 1777 MHz, 14001 MHz, 7225 MiB, 100 %
2026/09/25 01:11:52.602, 75, 125.70 W, 2325 MHz, 14001 MHz, 7225 MiB, 100 %
2026/09/25 01:11:52.852, 75, 125.70 W, 2325 MHz, 14001 MHz, 7225 MiB, 100 %
2026/09/25 01:11:53.102, 75, 172.51 W, 1822 MHz, 14001 MHz, 7353 MiB, 100 %
2026/09/25 01:11:53.352, 75, 172.51 W, 1822 MHz, 14001 MHz, 7513 MiB, 100 %
2026/09/25 01:11:53.602, 76, 169.46 W, 2317 MHz, 14001 MHz, 7513 MiB, 100 %
2026/09/25 01:11:53.852, 76, 169.46 W, 2317 MHz, 14001 MHz, 7513 MiB, 100 %
2026/09/25 01:11:54.103, 75, 172.12 W, 2100 MHz, 14001 MHz, 7513 MiB, 100 %
2026/09/25 01:11:54.353, 75, 172.12 W, 2100 MHz, 14001 MHz, 7513 MiB, 100 %
2026/09/25 01:11:54.604, 76, 172.00 W, 2167 MHz, 14001 MHz, 7513 MiB, 100 %
2026/09/25 01:11:54.854, 76, 172.00 W, 2167 MHz, 14001 MHz, 7513 MiB, 100 %
2026/09/25 01:11:55.104, 76, 171.70 W, 2182 MHz, 14001 MHz, 7513 MiB, 100 %
2026/09/25 01:11:55.354, 76, 171.70 W, 2182 MHz, 14001 MHz, 7513 MiB, 100 %
2026/09/25 01:11:55.605, 76, 171.89 W, 2100 MHz, 14001 MHz, 7513 MiB, 100 %
2026/09/25 01:11:55.855, 76, 171.89 W, 2100 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:56.106, 77, 170.75 W, 2212 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:56.356, 77, 170.75 W, 2212 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:56.606, 76, 172.07 W, 2220 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:56.856, 76, 172.07 W, 2220 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:57.107, 77, 171.31 W, 2017 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:57.357, 77, 171.31 W, 2017 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:57.607, 77, 171.62 W, 2235 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:57.858, 77, 171.62 W, 2235 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:58.109, 77, 173.19 W, 2017 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:58.359, 77, 173.19 W, 2017 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:58.610, 78, 171.34 W, 2257 MHz, 14001 MHz, 7673 MiB, 99 %
2026/09/25 01:11:58.860, 78, 171.34 W, 2257 MHz, 14001 MHz, 7673 MiB, 99 %
2026/09/25 01:11:59.110, 77, 172.15 W, 2175 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:59.360, 77, 172.15 W, 2175 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:11:59.611, 78, 171.14 W, 2115 MHz, 14001 MHz, 7673 MiB, 99 %
2026/09/25 01:11:59.861, 78, 171.14 W, 2115 MHz, 14001 MHz, 7673 MiB, 99 %
2026/09/25 01:12:00.111, 78, 171.43 W, 2190 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:12:00.361, 78, 171.43 W, 2190 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:12:00.611, 78, 173.05 W, 2077 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:12:00.861, 78, 173.05 W, 2077 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:12:01.112, 78, 171.54 W, 2227 MHz, 14001 MHz, 7673 MiB, 99 %
2026/09/25 01:12:01.362, 78, 171.54 W, 2227 MHz, 14001 MHz, 7673 MiB, 99 %
2026/09/25 01:12:01.616, 78, 172.14 W, 2205 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:12:01.866, 78, 172.14 W, 2205 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:12:02.116, 79, 171.95 W, 2070 MHz, 14001 MHz, 7673 MiB, 98 %
2026/09/25 01:12:02.366, 79, 171.95 W, 2070 MHz, 14001 MHz, 7673 MiB, 98 %
2026/09/25 01:12:02.617, 78, 171.46 W, 2197 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:12:02.867, 78, 171.46 W, 2197 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:12:03.117, 78, 172.74 W, 2040 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:12:03.367, 78, 172.74 W, 2040 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:12:03.618, 79, 171.56 W, 2227 MHz, 14001 MHz, 7673 MiB, 99 %
2026/09/25 01:12:03.868, 79, 171.56 W, 2227 MHz, 14001 MHz, 7673 MiB, 99 %
2026/09/25 01:12:04.118, 79, 172.30 W, 2197 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:12:04.368, 79, 172.30 W, 2197 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:12:04.618, 79, 171.89 W, 2077 MHz, 14001 MHz, 7673 MiB, 99 %
2026/09/25 01:12:04.868, 79, 171.89 W, 2077 MHz, 14001 MHz, 7673 MiB, 99 %
2026/09/25 01:12:05.119, 79, 171.41 W, 2257 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:12:05.369, 79, 171.41 W, 2257 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:12:05.619, 79, 172.22 W, 2070 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:12:05.869, 79, 172.22 W, 2070 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:12:06.119, 80, 171.52 W, 2182 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:12:06.369, 80, 171.52 W, 2182 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:12:06.620, 79, 172.12 W, 2197 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:12:06.870, 79, 172.12 W, 2197 MHz, 14001 MHz, 7673 MiB, 100 %
2026/09/25 01:12:07.121, 80, 171.33 W, 2070 MHz, 14001 MHz, 7673 MiB, 93 %
2026/09/25 01:12:07.371, 80, 171.33 W, 2070 MHz, 14001 MHz, 7673 MiB, 93 %
