epoch_ms,temp_c,power_w,sm_mhz,mem_used_mib,cuda_driver_free_bytes,cuda_pool_used_bytes,cuda_pool_reserved_bytes,cuda_pool_cached_bytes,active_sessions,prefix_cache_bytes,kv_vmm_mapped_bytes,kv_vmm_reserved_bytes,kv_vmm_owed_bytes,kv_vmm_graveyard_bytes,kv_vmm_grows_total,kv_vmm_mapper_grows_total,kv_vmm_grow_waits_total
1790276145145,72,534.35,2775,18614,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276145395,78,458.24,2745,18678,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276145645,78,458.24,2745,18678,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276145895,79,485.65,2685,18680,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276146145,79,485.65,2685,23812,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276146395,79,538.47,2700,24356,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276146645,79,538.47,2700,24388,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276146895,80,539.34,2677,24388,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276147145,80,539.34,2677,24388,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276147395,80,568.47,2677,24388,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276147645,80,568.47,2677,24388,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276147895,80,569.21,2677,24388,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276148145,80,569.21,2677,24388,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276148395,81,569.65,2677,24388,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276148645,81,569.65,2677,24388,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276148895,81,570.09,2677,24388,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276149145,81,570.09,2677,24388,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276149395,81,570.49,2670,24388,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276149645,81,570.49,2670,24388,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276149895,79,523.38,2662,24548,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276150145,79,523.38,2662,25220,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276150395,80,493.54,2647,25508,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276150645,80,493.54,2647,25764,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276150895,80,521.41,2677,26660,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276151145,80,521.41,2677,27300,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276151395,79,519.42,2692,27972,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276151645,79,519.42,2692,28260,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276151895,76,454.05,2760,28484,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276152145,76,454.05,2760,28548,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276152395,77,454.05,2760,28580,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276152645,77,454.05,2760,28612,0,0,0,0,0,0,0,0,0,0,0,0,0
1790276152895,77,468.22,2805,28612,71972487168,28971469440,29091692544,120223104,16,3216343040,285212672,855638016,570425344,0,136,0,0
1790276153145,77,468.22,2805,28612,71972487168,28971469440,29091692544,120223104,16,3216343040,285212672,855638016,570425344,0,136,0,0
1790276153395,77,468.57,2805,28612,71972487168,28971469440,29091692544,120223104,16,3216343040,285212672,855638016,570425344,0,136,0,0
1790276153645,77,468.57,2805,28612,71972487168,28971469440,29091692544,120223104,16,3216343040,285212672,855638016,570425344,0,136,0,0
1790276153895,77,468.78,2805,28612,71972487168,28971469440,29091692544,120223104,16,3216343040,285212672,855638016,570425344,0,136,0,0
1790276154145,77,468.78,2805,28612,71972487168,28971469440,29091692544,120223104,16,3216343040,285212672,855638016,570425344,0,136,0,0
1790276154395,77,469.07,2805,28612,71972487168,28971469440,29091692544,120223104,16,3216343040,285212672,855638016,570425344,0,136,0,0
1790276154645,77,469.07,2805,28612,71972487168,28971469440,29091692544,120223104,16,3216343040,285212672,855638016,570425344,0,136,0,0
1790276154895,77,469.05,2805,28612,71972487168,28971469440,29091692544,120223104,16,3216343040,285212672,855638016,570425344,0,136,0,0
1790276155145,77,469.05,2805,28612,71972487168,28971469440,29091692544,120223104,16,3216343040,285212672,855638016,570425344,0,136,0,0
1790276155395,77,469.07,2805,28612,71972487168,28971469440,29091692544,120223104,16,3216343040,285212672,855638016,570425344,0,136,0,0
1790276155645,77,469.07,2805,28612,71972487168,28971469440,29091692544,120223104,16,3216343040,285212672,855638016,570425344,0,136,0,0
1790276155895,77,469.20,2805,28612,71972487168,28971469440,29091692544,120223104,16,3216343040,285212672,855638016,570425344,0,136,0,0
1790276156145,77,469.20,2805,28612,71972487168,28971469440,29091692544,120223104,16,3216343040,285212672,855638016,570425344,0,136,0,0
1790276156395,77,469.13,2805,28646,71972487168,28971469440,29091692544,120223104,16,3216343040,285212672,855638016,570425344,0,136,0,0
1790276156645,77,469.13,2805,28646,71972487168,28971469440,29091692544,120223104,16,3216343040,285212672,855638016,570425344,0,136,0,0
1790276156895,77,469.28,2805,28646,71972487168,28971469440,29091692544,120223104,16,3216343040,285212672,855638016,570425344,0,136,0,0
1790276157145,77,469.28,2805,28646,71936835584,28971469440,29091692544,120223104,16,3216343040,320864256,855638016,534773760,0,153,0,0
1790276157395,77,469.58,2805,28646,71936835584,28971469440,29091692544,120223104,16,3216343040,320864256,855638016,534773760,0,153,0,0
1790276157645,77,469.58,2805,28646,71936835584,28971469440,29091692544,120223104,16,3216343040,320864256,855638016,534773760,0,153,0,0
1790276157895,77,469.81,2805,28646,71936835584,28971469440,29091692544,120223104,16,3216343040,320864256,855638016,534773760,0,153,0,0
1790276158145,77,469.81,2805,28646,71936835584,28971469440,29091692544,120223104,16,3216343040,320864256,855638016,534773760,0,153,0,0
1790276158395,78,470.12,2805,28646,71936835584,28971469440,29091692544,120223104,16,3216343040,320864256,855638016,534773760,0,153,0,0
1790276158645,78,470.12,2805,28680,71936835584,28971469440,29091692544,120223104,16,3216343040,320864256,855638016,534773760,0,153,0,0
1790276158895,78,470.17,2805,28680,71936835584,28971469440,29091692544,120223104,16,3216343040,320864256,855638016,534773760,0,153,0,0
1790276159145,78,470.17,2805,28680,71936835584,28971469440,29091692544,120223104,16,3216343040,320864256,855638016,534773760,0,153,0,0
1790276159395,78,470.24,2805,28680,71901184000,28971469440,29091692544,120223104,16,3216343040,356515840,855638016,499122176,0,170,0,0
1790276159645,78,470.24,2805,28714,71901184000,28971469440,29091692544,120223104,16,3216343040,356515840,855638016,499122176,0,170,0,0
1790276159895,78,470.54,2805,28714,71901184000,28971469440,29091692544,120223104,16,3216343040,356515840,855638016,499122176,0,170,0,0
1790276160145,78,470.54,2805,28714,71901184000,28971469440,29091692544,120223104,16,3216343040,356515840,855638016,499122176,0,170,0,0
1790276160395,78,470.54,2805,28714,71901184000,28971469440,29091692544,120223104,16,3216343040,356515840,855638016,499122176,0,170,0,0
1790276160645,78,470.54,2805,29804,71865532416,28971469440,29091692544,120223104,14,3216343040,392167424,855638016,463470592,0,187,0,0
1790276160895,83,500.65,2670,29836,71865532416,28971469440,29091692544,120223104,14,3216343040,392167424,855638016,463470592,0,187,0,0
1790276161145,83,500.65,2670,29938,70689030144,26577761256,30232543232,3654781976,10,3216343040,427819008,962592768,534773760,0,204,0,0
1790276161395,83,539.75,2692,29938,70689030144,26577761256,30232543232,3654781976,10,3216343040,427819008,962592768,534773760,0,204,0,0
1790276161645,83,539.75,2692,29938,70689030144,26577761256,30232543232,3654781976,10,3216343040,427819008,962592768,534773760,0,204,0,0
1790276161895,83,558.10,2662,29938,70689030144,26577761256,30232543232,3654781976,10,3216343040,427819008,962592768,534773760,0,204,0,0
1790276162145,83,558.10,2662,29938,70689030144,26577761256,30232543232,3654781976,10,3216343040,427819008,962592768,534773760,0,204,0,0
1790276162395,83,558.10,2662,29938,70689030144,26577761256,30232543232,3654781976,10,3216343040,427819008,962592768,534773760,0,204,0,0
1790276162645,83,558.10,2662,29938,70689030144,26577761256,30232543232,3654781976,10,3216343040,427819008,962592768,534773760,0,204,0,0
1790276162895,79,554.26,2670,29938,70689030144,26577761256,30232543232,3654781976,10,3216343040,427819008,962592768,534773760,0,204,0,0
1790276163145,79,554.26,2670,30066,70689030144,26577761256,30232543232,3654781976,10,3216343040,427819008,962592768,534773760,0,204,0,0
1790276163395,82,539.12,2685,30738,70689030144,26577761256,30232543232,3654781976,10,3216343040,427819008,962592768,534773760,0,204,0,0
1790276163645,82,539.12,2685,31314,70689030144,26577761256,30232543232,3654781976,10,3216343040,427819008,962592768,534773760,0,204,0,0
1790276163895,79,490.75,2752,31346,70689030144,26577761256,30232543232,3654781976,10,3216343040,427819008,962592768,534773760,0,204,0,0
1790276164145,79,490.75,2752,31346,70689030144,26577761256,30232543232,3654781976,10,3216343040,427819008,962592768,534773760,0,204,0,0
1790276164395,79,473.11,2805,31346,70689030144,26577761256,30232543232,3654781976,10,3216343040,427819008,962592768,534773760,0,204,0,0
1790276164645,79,473.11,2805,31346,69105680384,31609589832,31708938240,99348408,16,4813586432,534773760,1283457024,748683264,0,255,0,0
1790276164895,79,473.48,2805,31346,69105680384,31609589832,31708938240,99348408,16,4813586432,534773760,1283457024,748683264,0,255,0,0
1790276165145,79,473.48,2805,31346,69105680384,31609589832,31708938240,99348408,16,4813586432,534773760,1283457024,748683264,0,255,0,0
