procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 110496008 1206168 305636456    0    0     0    20 1993 2021  2  0 98  0  0  0
 1  0      0 110495000 1206168 305636456    0    0     0     0 2024 2046  2  0 98  0  0  0
 1  0      0 110493488 1206168 305636456    0    0     0     0 2000 2001  2  0 98  0  0  0
 1  0      0 110492480 1206168 305636456    0    0     0     0 2053 2079  2  0 98  0  0  0
 1  0      0 110490968 1206168 305636456    0    0     0     0 2001 2020  2  0 98  0  0  0
 1  0      0 110489456 1206176 305636448    0    0     0    12 1992 1993  2  0 98  0  0  0
 1  0      0 110487944 1206176 305636448    0    0     0     0 1991 1995  2  0 98  0  0  0
 1  0      0 110486936 1206176 305636448    0    0     0     0 2056 2089  2  0 98  0  0  0
 1  0      0 110485424 1206176 305636448    0    0     0     0 1991 1985  2  0 98  0  0  0
 1  0      0 110484416 1206176 305636448    0    0     0    48 2004 2014  2  0 98  0  0  0
 1  0      0 110482904 1206184 305636440    0    0     0    12 2003 2007  2  0 98  0  0  0
 1  0      0 110481392 1206184 305636440    0    0     0     0 2049 2093  2  0 98  0  0  0
 1  0      0 110480172 1206184 305636472    0    0     0     0 1991 1995  2  0 98  0  0  0
 1  0      0 110478156 1206184 305636472    0    0     0     0 1991 1981  2  0 98  0  0  0
 1  0      0 110477652 1206184 305636472    0    0     0    48 2005 2021  2  0 98  0  0  0
 1  0      0 110476644 1206192 305636464    0    0     0    20 2061 2096  2  0 98  0  0  0
 1  0      0 110475132 1206192 305636472    0    0     0     0 2000 2005  2  0 98  0  0  0
 1  0      0 110505436 1206192 305636472    0    0     0     0 2014 2021  2  0 98  0  0  0
 1  0      0 110507432 1206192 305636472    0    0     0     0 2008 2000  2  0 98  0  0  0
 1  0      0 110507432 1206192 305636472    0    0     0     0 2059 2112  2  0 98  0  0  0
 1  0      0 110507432 1206200 305636468    0    0     0    12 2023 2063  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 110507432 1206200 305636468    0    0     0     0 1997 1996  2  0 98  0  0  0
 1  0      0 110507432 1206200 305636468    0    0     0     0 2004 2006  2  0 98  0  0  0
 1  0      0 110507432 1206200 305636480    0    0     0     0 2053 2084  2  0 98  0  0  0
 1  0      0 110507432 1206200 305636480    0    0     0    32 2008 2021  2  0 98  0  0  0
 1  0      0 110507432 1206208 305636480    0    0     0    12 1995 1985  2  0 98  0  0  0
 1  0      0 110507432 1206208 305636480    0    0     0  6924 2078 2125  2  0 98  0  0  0
 1  0      0 110507432 1206208 305636480    0    0     0     0 2119 2086  2  0 98  0  0  0
 1  0      0 110499368 1206208 305636480    0    0     0     0 1991 1995  2  0 98  0  0  0
 1  0      0 110499368 1206208 305636480    0    0     0     0 2042 2017  2  0 98  0  0  0
 1  0      0 110499368 1206216 305636472    0    0     0    12 2020 2010  2  0 98  0  0  0
 1  0      0 110499620 1206216 305636480    0    0     0     0 2090 2146  2  0 98  0  0  0
 1  0      0 110499620 1206216 305636480    0    0     0     0 2015 1993  2  0 98  0  0  0
 1  0      0 110499620 1206216 305636480    0    0     0     0 2023 1998  2  0 98  0  0  0
 1  0      0 110502020 1206216 305636488    0    0     0     0 3789 2780  2  0 98  0  0  0
 1  0      0 110501892 1206216 305636608    0    0     0     0 2298 2360  2  0 98  0  0  0
 1  0      0 110501892 1206224 305636600    0    0     0    12 2001 1998  2  0 98  0  0  0
 1  0      0 110501892 1206224 305636600    0    0     0     0 1991 1997  2  0 98  0  0  0
 1  0      0 110501892 1206224 305636600    0    0     0     0 2013 1995  2  0 98  0  0  0
 1  0      0 110501892 1206224 305636600    0    0     0     0 2073 2127  2  0 98  0  0  0
 1  0      0 110501388 1206224 305636600    0    0     0     8 2004 1994  2  0 98  0  0  0
 1  0      0 110500128 1206232 305636592    0    0     0    12 1998 1995  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 110498616 1206232 305636592    0    0     0     0 2014 2007  2  0 98  0  0  0
 1  0      0 110497108 1206232 305636620    0    0     0     0 2061 2115  2  0 98  0  0  0
 1  0      0 110495596 1206232 305636620    0    0     0    12 2010 2019  2  0 98  0  0  0
 1  0      0 110495092 1206232 305636620    0    0     0     0 2007 1984  2  0 98  0  0  0
 1  0      0 110495092 1206240 305636612    0    0     0    20 2054 2017  2  0 98  0  0  0
 1  0      0 110495092 1206240 305636624    0    0     0     0 2076 2085  2  0 98  0  0  0
 1  0      0 110495092 1206240 305636624    0    0     0     0 1994 1998  2  0 98  0  0  0
 1  0      0 110494336 1206240 305636624    0    0     0     0 2004 2022  2  0 98  0  0  0
 1  0      0 110492824 1206240 305636624    0    0     0    20 2021 2025  2  0 98  0  0  0
 1  0      0 110491312 1206248 305636616    0    0     0    20 2124 2171  2  0 98  0  0  0
 1  0      0 110489800 1206248 305636616    0    0     0     0 2006 1983  2  0 98  0  0  0
 1  0      0 110449984 1206248 305636624    0    0     0     0 1999 2003  2  0 98  0  0  0
 1  0      0 110461180 1206248 305636624    0    0     0     0 2014 2017  2  0 98  0  0  0
 1  0      0 110464960 1206248 305636624    0    0     0     0 2055 2091  2  0 98  0  0  0
 2  0      0 110464960 1206256 305636616    0    0     0    28 2011 2018  2  0 98  0  0  0
 1  0      0 110464960 1206260 305636612    0    0     0    68 2022 2014  2  0 98  0  0  0
 1  0      0 110464960 1206260 305636612    0    0     0     0 2009 2001  2  0 98  0  0  0
 1  0      0 110468976 1206260 305636652    0    0     0     4 4717 3096  3  0 97  0  0  0
 1  0      0 110475540 1206260 305636644    0    0     0     0 2295 2301  2  0 98  0  0  0
 1  0      0 110489204 1206268 305636644    0    0     0    12 2048 2055  2  0 98  0  0  0
 1  0      0 110497628 1206268 305636648    0    0     0     0 2200 2072  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 110495864 1206268 305636648    0    0     0     0 2129 2089  2  0 98  0  0  0
 1  0      0 110496344 1206268 305636648    0    0     0     0 2052 2080  2  0 98  0  0  0
 1  0      0 110496344 1206268 305636648    0    0     0  9660 2063 2111  2  0 98  0  0  0
 1  0      0 110497520 1206276 305636640    0    0     0    12 2042 2021  2  0 98  0  0  0
 1  0      0 110473328 1206276 305636640    0    0     0     0 2070 2099  2  0 98  0  0  0
 1  0      0 110441072 1206276 305636640    0    0     0     0 2005 2001  2  0 98  0  0  0
 1  0      0 110451228 1206276 305636640    0    0     0     0 2103 2289  2  0 98  0  0  0
 1  0      0 110451228 1206276 305636640    0    0     0     0 2033 1999  2  0 98  0  0  0
 1  0      0 110451228 1206284 305636632    0    0     0    12 2106 2084  2  0 98  0  0  0
 1  0      0 110451228 1206284 305636632    0    0     0     8 2112 1997  2  0 98  0  0  0
 1  0      0 110451228 1206284 305636632    0    0     0     0 2097 1981  2  0 98  0  0  0
 1  0      0 110450852 1206284 305636656    0    0     0     0 2047 2025  2  0 98  0  0  0
 1  0      0 110450852 1206284 305636656    0    0     0    16 2089 2107  2  0 98  0  0  0
 1  0      0 110450852 1206292 305636648    0    0     0    20 2000 1995  2  0 98  0  0  0
 1  0      0 110450852 1206292 305636648    0    0     0     0 1989 1986  2  0 98  0  0  0
 1  0      0 110450852 1206296 305636644    0    0     0    96 2086 2065  2  0 98  0  0  0
 1  0      0 110450852 1206296 305636644    0    0     0     0 2087 2113  2  0 98  0  0  0
 1  0      0 110450852 1206296 305636644    0    0     0     8 1996 1991  2  0 98  0  0  0
 1  0      0 110450852 1206304 305636636    0    0     0    20 2003 2026  2  0 98  0  0  0
 1  0      0 110450852 1206304 305636636    0    0     0     0 2023 2024  2  0 98  0  0  0
 1  0      0 110454056 1206304 305636664    0    0     0    20 3438 2863  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 110454056 1206308 305636660    0    0     0    60 2269 2303  2  0 98  0  0  0
 1  0      0 110454056 1206308 305636664    0    0     0    12 2000 2007  2  0 98  0  0  0
 1  0      0 110454056 1206316 305636656    0    0     0    20 2008 2018  2  0 98  0  0  0
 1  0      0 110454056 1206316 305636656    0    0     0    60 2045 2084  2  0 98  0  0  0
 1  0      0 110454056 1206316 305636656    0    0     0     0 1999 2015  2  0 98  0  0  0
 1  0      0 110454056 1206316 305636656    0    0     0     0 1996 2015  2  0 98  0  0  0
 1  0      0 110457080 1206316 305636656    0    0     0     0 2037 2016  2  0 98  0  0  0
 1  0      0 110460948 1206324 305636648    0    0     0    12 2088 2139  2  0 98  0  0  0
 1  0      0 110464064 1206324 305636648    0    0     0     0 1999 1982  2  0 98  0  0  0
 1  0      0 110466548 1206324 305636648    0    0     0     0 1981 1983  2  0 98  0  0  0
 1  0      0 110468832 1206324 305636648    0    0     0     0 2003 2008  2  0 98  0  0  0
 1  0      0 110470132 1206324 305636664    0    0     0     0 2075 2127  2  0 98  0  0  0
 1  0      0 110471236 1206332 305636664    0    0     0    12 2004 2001  2  0 98  0  0  0
 1  0      0 110472660 1206332 305636664    0    0     0     0 1996 1988  2  0 98  0  0  0
 2  0      0 110472964 1206332 305636664    0    0     0     0 2006 2001  2  0 98  0  0  0
 1  0      0 110473580 1206332 305636668    0    0     0     0 2092 2127  2  0 98  0  0  0
 1  0      0 110473620 1206332 305636668    0    0     0     0 1994 1987  2  0 98  0  0  0
 1  0      0 110473368 1206340 305636660    0    0     0    12 1987 1998  2  0 98  0  0  0
 1  0      0 110473368 1206340 305636660    0    0     0     0 1990 1992  2  0 98  0  0  0
 1  0      0 110473368 1206340 305636660    0    0     0     0 2063 2083  2  0 98  0  0  0
 1  0      0 110785820 1206340 305636660    0    0     0     0 1998 2033  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 110785820 1206340 305636660    0    0     0     0 1987 1981  2  0 98  0  0  0
 1  0      0 110785820 1206348 305636652    0    0     0    32 2006 2008  2  0 98  0  0  0
 1  0      0 110785820 1206348 305636652    0    0     0    16 2076 2083  2  0 98  0  0  0
 1  0      0 110785064 1206348 305636652    0    0     0     0 1992 1994  2  0 98  0  0  0
 1  0      0 110780780 1206348 305636652    0    0     0  7696 2059 2111  2  0 98  0  0  0
 1  0      0 110807492 1206348 305636652    0    0     0     0 2018 2007  2  0 98  0  0  0
 1  0      0 110776080 1206356 305636648    0    0     0    12 2069 2127  2  0 98  0  0  0
 1  0      0 110784360 1206356 305636652    0    0     0     0 2054 2025  2  0 98  0  0  0
 1  0      0 110792424 1206356 305636656    0    0     0     0 1982 1976  2  0 98  0  0  0
 1  0      0 110799736 1206356 305636692    0    0     0     8 2109 2075  2  0 98  0  0  0
 1  0      0 110807012 1206356 305636692    0    0     0    24 2088 2099  2  0 98  0  0  0
 1  0      0 110692736 1206364 305638748    0    0     0    36 2001 2054  2  0 98  0  0  0
 1  0      0 110239136 1206364 305636700    0    0     0     0 3381 2530  1  1 98  0  0  0
 1  0      0 109940768 1206364 305636700    0    0     0     0 2142 2251  1  1 98  0  0  0
 2  0      0 109935224 1206364 305636700    0    0     0     0 2239 2481  1  1 98  0  0  0
 1  0      0 109929672 1206364 305636700    0    0     0     0 2174 2356  1  1 98  0  0  0
 1  0      0 109924116 1206364 305636700    0    0     0     0 2201 2403  1  1 98  0  0  0
 1  0      0 109918572 1206372 305636692    0    0     0    28 2163 2363  1  1 98  0  0  0
 1  0      0 109890336 1206372 305636692    0    0     0     0 2129 2229  2  1 98  0  0  0
 1  0      0 109890276 1206372 305636728    0    0     0     0 2003 2020  2  0 98  0  0  0
 1  0      0 109888260 1206372 305636728    0    0     0     0 1993 1984  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 109888260 1206372 305636728    0    0     0     0 2123 2094  2  0 98  0  0  0
 1  0      0 109868404 1206380 305636728    0    0     0    16 5046 3253  3  0 97  0  0  0
 1  0      0 109868404 1206380 305636728    0    0     0     0 2052 1997  2  0 98  0  0  0
 1  0      0 109868404 1206380 305636728    0    0     0     0 2000 2016  2  0 98  0  0  0
 2  0      0 109868648 1206380 305636736    0    0     0     0 2090 2077  2  0 98  0  0  0
 1  0      0 110521816 1206380 305628544    0    0     0     0 3053 2536  1  1 98  0  0  0
 1  0      0 109853412 1206388 305636608    0    0     0    28 3300 2280  1  1 98  0  0  0
 1  0      0 109821272 1206388 305636756    0    0     0     0 3981 2253  1  1 98  0  0  0
 1  0      0 109790136 1206388 305636756    0    0     0     0 3984 2291  1  1 98  0  0  0
 2  0      0 109760500 1206388 305636756    0    0     0     0 4039 2368  1  1 98  0  0  0
 1  0      0 109730744 1206388 305636756    0    0     0     0 4014 2257  1  1 98  0  0  0
 1  0      0 109700388 1206396 305636748    0    0     0    72 4014 2301  1  1 98  0  0  0
 1  0      0 109595552 1206396 305638800    0    0     0     0 2490 2102  2  0 98  0  0  0
 1  0      0 109594040 1206396 305638812    0    0     0     0 2084 2113  2  0 98  0  0  0
 1  0      0 109594040 1206396 305638812    0    0     0     0 2026 2042  2  0 98  0  0  0
 2  0      0 110233252 1206396 305638812    0    0     0     0 14219 2633  0  3 96  0  0  0
 2  0      0 109906548 1206408 305636780    0    0     0    52 5089 2670  1  4 96  0  0  0
 1  0      0 109855196 1206408 305636780    0    0     0     0 2547 2515  1  2 97  0  0  0
 1  0      0 109855680 1206408 305636780    0    0     0     0 2039 2387  1  1 98  0  0  0
 2  0      0 109849688 1206408 305636784    0    0     0     4 2021 2388  1  1 98  0  0  0
 1  0      0 109844020 1206408 305636784    0    0     0     0 2031 2378  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 109837536 1206416 305636776    0    0     0    52 2160 2525  1  1 98  0  0  0
 1  0      0 109771820 1206416 305636788    0    0     0     0 2108 2107  2  1 98  0  0  0
 1  0      0 109771820 1206416 305636788    0    0     0     0 2041 2013  2  0 98  0  0  0
 1  0      0 109779884 1206416 305636788    0    0     0     0 2010 2012  2  0 98  0  0  0
 1  0      0 109779884 1206416 305636792    0    0     0     0 2088 2119  2  0 98  0  0  0
 1  0      0 110292444 1206424 305636660    0    0     0    40 3121 2584  1  1 98  0  0  0
 1  0      0 109910196 1206424 305636660    0    0     0     0 3559 2186  1  1 98  0  0  0
 1  0      0 109887152 1206424 305636660    0    0     0     0 4067 2266  1  1 98  0  0  0
 1  0      0 109856376 1206424 305636660    0    0     0     0 4067 2360  1  1 98  0  0  0
 1  0      0 109825016 1206424 305636660    0    0     0     0 3996 2251  1  1 98  0  0  0
 1  0      0 109793948 1206424 305636660    0    0     0     8 4068 2263  1  1 98  0  0  0
 1  0      0 109761320 1206440 305636652    0    0     0  7364 4007 2392  1  1 98  0  0  0
 1  0      0 109652172 1206440 305638668    0    0     0     0 2904 2286  2  1 98  0  0  0
 1  0      0 109652172 1206440 305638668    0    0     0     0 2012 1998  2  0 98  0  0  0
 2  0      0 109813440 1206440 305637156    0    0     0     0 14602 2633  0  3 96  0  0  0
 2  0      0 108891248 1206444 305636704    0    0     0     8 7898 3143  1  4 96  0  0  0
 1  0      0 108842552 1206452 305636836    0    0     0    52 4187 2621  1  2 97  0  0  0
 1  0      0 108834040 1206452 305636836    0    0     0     0 2116 2486  1  1 98  0  0  0
 1  0      0 108835652 1206452 305636836    0    0     0     0 2179 2496  1  1 98  0  0  0
 1  0      0 108829004 1206452 305636836    0    0     0     0 2329 2555  1  1 98  0  0  0
 1  0      0 108792572 1206452 305636836    0    0     0    12 2242 2608  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 108779444 1206460 305636836    0    0     0    24 1798 2244  0  0 99  0  0  0
 1  0      0 108773592 1206460 305636840    0    0     0     0 4436 3293  1  1 98  0  0  0
 2  0      0 108773592 1206460 305636840    0    0     0     0 2023 2102  2  0 98  0  0  0
 1  0      0 108773360 1206460 305636848    0    0     0     0 2107 2438  2  0 98  0  0  0
 1  0      0 108773360 1206460 305636848    0    0     0     0 2001 1995  2  1 98  0  0  0
 1  0      0 108773360 1206468 305636840    0    0     0   108 2054 2484  2  0 98  0  0  0
 1  0      0 108773360 1206468 305636840    0    0     0     0 2054 2553  2  0 98  0  0  0
 1  0      0 108791088 1206468 305636848    0    0     0     0 4005 3392  2  1 98  0  0  0
 1  0      0 108791088 1206468 305636848    0    0     0     0 2029 2045  2  0 98  0  0  0
 1  0      0 108791088 1206468 305636848    0    0     0     0 2032 2378  2  0 98  0  0  0
 1  0      0 108790836 1206476 305636852    0    0     0    40 2024 2044  1  1 98  0  0  0
 1  0      0 108798900 1206476 305636852    0    0     0     0 2131 2560  2  0 98  0  0  0
 1  0      0 108798900 1206476 305636852    0    0     0     0 2038 2482  2  0 98  0  0  0
 1  0      0 108798900 1206476 305636852    0    0     0     0 2075 2375  2  0 98  0  0  0
 1  0      0 108798900 1206476 305636852    0    0     0     0 2013 2000  2  0 98  0  0  0
 1  0      0 108798900 1206484 305636856    0    0     0    40 2116 2513  2  0 98  0  0  0
 1  0      0 108798900 1206484 305636856    0    0     0     0 2041 2060  2  1 98  0  0  0
 1  0      0 108798900 1206484 305636856    0    0     0     0 2018 2361  2  0 98  0  0  0
 1  0      0 108798900 1206484 305636860    0    0     0     0 2094 2493  2  0 98  0  0  0
 1  0      0 108822272 1206484 305636864    0    0     0     0 2458 2690  2  0 98  0  0  0
 1  0      0 108822272 1206496 305636860    0    0     0   148 2357 2254  2  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 108832836 1206496 305636860    0    0     0     0 2533 3052  2  0 98  0  0  0
 1  0      0 108832836 1206496 305636860    0    0     0     0 2443 2225  1  1 98  0  0  0
 1  0      0 108840900 1206496 305636860    0    0     0     0 2476 2605  2  0 98  0  0  0
 1  0      0 108840676 1206496 305636860    0    0     0  9864 2497 2452  1  1 98  0  0  0
 1  0      0 108843828 1206504 305636900    0    0     0    24 2466 2453  2  0 98  0  0  0
 1  0      0 108848792 1206504 305636900    0    0     0     0 2523 2443  1  1 98  0  0  0
 1  0      0 108860960 1206504 305636900    0    0     0     0 2557 2440  2  0 98  0  0  0
 1  0      0 108864520 1206504 305636900    0    0     0     0 2509 2508  2  1 98  0  0  0
 1  0      0 108868004 1206504 305636900    0    0     0     8 2437 2256  2  0 98  0  0  0
 1  0      0 108870600 1206512 305636900    0    0     0    36 2368 2606  2  0 98  0  0  0
 1  0      0 108889160 1206512 305636900    0    0     0     0 2384 2345  2  1 98  0  0  0
 1  0      0 108897404 1206512 305636900    0    0     0     0 2420 2633  2  0 98  0  0  0
 1  0      0 108913012 1206512 305636900    0    0     0     0 2374 2274  1  1 98  0  0  0
 1  0      0 108921820 1206512 305636900    0    0     0     0 2311 2540  2  0 98  0  0  0
 1  0      0 108938216 1206520 305636900    0    0     0    40 2450 2401  1  1 98  0  0  0
 1  0      0 108946280 1206520 305636900    0    0     0     0 2404 2505  2  0 98  0  0  0
 1  0      0 108946280 1206520 305636900    0    0     0     0 2336 2351  1  1 98  0  0  0
 1  0      0 108946028 1206520 305636900    0    0     0     0 2357 2409  2  0 98  0  0  0
 1  0      0 108946028 1206520 305636900    0    0     0     0 2428 2538  1  1 98  0  0  0
 1  0      0 108946028 1206528 305636892    0    0     0    32 2347 2309  2  0 98  0  0  0
 1  0      0 108962156 1206528 305636892    0    0     0    40 2432 2617  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 108975512 1206528 305636892    0    0     0     0 2321 2291  2  0 98  0  0  0
 1  0      0 108986172 1206528 305636892    0    0     0     0 2501 2777  2  0 98  0  0  0
 1  0      0 108994236 1206528 305636892    0    0     0     0 2348 2215  2  1 98  0  0  0
 1  0      0 109002300 1206536 305636884    0    0     0    36 2364 2626  2  0 98  0  0  0
 1  0      0 109002300 1206536 305636884    0    0     0     0 2382 2337  1  1 98  0  0  0
 1  0      0 108999156 1206536 305636908    0    0     0     4 4963 3815  2  0 97  0  0  0
 2  0      0 109011160 1206536 305636912    0    0     0     0 2400 2361  1  1 98  0  0  0
 1  0      0 109017252 1206536 305636912    0    0     0     0 2327 2421  2  0 98  0  0  0
 1  0      0 109019096 1206544 305636912    0    0     0    28 2374 2430  1  1 98  0  0  0
 1  0      0 109019376 1206544 305636912    0    0     0    60 2470 2519  2  0 98  0  0  0
 1  0      0 109023064 1206544 305636916    0    0     0     0 2442 2515  1  1 98  0  0  0
 1  0      0 109026636 1206544 305636916    0    0     0     0 2608 2565  2  0 98  0  0  0
 1  0      0 109032204 1206544 305636916    0    0     0     0 2649 2725  2  1 98  0  0  0
 1  0      0 109040268 1206552 305636908    0    0     0    24 2452 2330  2  1 98  0  0  0
 1  0      0 109039980 1206552 305636928    0    0     0    12 2420 2668  2  0 98  0  0  0
 1  0      0 109039732 1206552 305636928    0    0     0     0 2401 2236  1  1 98  0  0  0
 1  0      0 109047796 1206552 305636928    0    0     0     0 2396 2607  2  0 98  0  0  0
 1  0      0 109051020 1206552 305636928    0    0     0     0 2535 2370  1  1 98  0  0  0
 1  0      0 109051048 1206560 305636932    0    0     0    24 2381 2510  2  0 98  0  0  0
 1  0      0 109051048 1206560 305636932    0    0     0    16 2441 2412  1  1 98  0  0  0
 1  0      0 109060552 1206560 305636932    0    0     0     0 2449 2446  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 109063272 1206560 305636932    0    0     0     0 2302 2473  1  1 98  0  0  0
 1  0      0 109063020 1206560 305637092    0    0     0     0 2018 2073  2  0 98  0  0  0
 1  0      0 109063020 1206568 305637084    0    0     0    28 2079 2324  2  0 98  0  0  0
 1  0      0 109071084 1206568 305637084    0    0     0     0 2020 2016  2  1 98  0  0  0
 1  0      0 109071084 1206568 305637084    0    0     0     0 2130 2490  2  0 98  0  0  0
 1  0      0 109071084 1206568 305637084    0    0     0     0 1998 1977  1  1 98  0  0  0
 1  0      0 109071084 1206568 305637084    0    0     0     0 2068 2401  2  0 98  0  0  0
 1  0      0 109071084 1206576 305637076    0    0     0    16 2032 2023  1  1 98  0  0  0
 1  0      0 109071084 1206576 305637100    0    0     0     8 2131 2418  2  0 98  0  0  0
 1  0      0 109072880 1206576 305637100    0    0     0     0 2045 2104  1  1 98  0  0  0
 1  0      0 109072880 1206576 305637100    0    0     0     0 2043 2232  2  0 98  0  0  0
 1  0      0 109072880 1206576 305637100    0    0     0     0 2067 2192  1  1 98  0  0  0
 1  0      0 109083412 1206584 305637092    0    0     0    28 2098 2237  2  0 98  0  0  0
 1  0      0 109083412 1206584 305637092    0    0     0    36 2069 2281  1  1 98  0  0  0
 1  0      0 109091476 1206584 305637100    0    0     0     0 2011 2036  2  0 98  0  0  0
 1  0      0 109095528 1206584 305637100    0    0     0  7452 2136 2505  2  0 98  0  0  0
 1  0      0 109095528 1206584 305637100    0    0     0     0 2074 2073  2  1 98  0  0  0
 1  0      0 109095528 1206592 305637100    0    0     0    28 2187 2577  2  0 98  0  0  0
 1  0      0 109095528 1206592 305637108    0    0     0     0 2425 2775  2  0 98  0  0  0
 1  0      0 109097096 1206592 305637108    0    0     0     0 2453 2752  2  0 98  0  0  0
 1  0      0 109100644 1206592 305637108    0    0     0     8 2536 2885  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 109100644 1206592 305637112    0    0     0     0 2395 2734  2  0 98  0  0  0
 1  0      0 109100644 1206600 305637104    0    0     0    16 2403 2512  2  1 98  0  0  0
 1  0      0 109108708 1206600 305637104    0    0     0    12 2391 2290  2  0 98  0  0  0
 1  0      0 109108708 1206600 305637104    0    0     0     0 2448 2809  2  0 98  0  0  0
 1  0      0 109116772 1206600 305637104    0    0     0     0 2394 2749  2  0 98  0  0  0
 1  0      0 109116772 1206600 305637104    0    0     0     0 2366 2727  2  0 98  0  0  0
 1  0      0 109116772 1206608 305637096    0    0     0    24 2405 2745  2  0 98  0  0  0
 1  0      0 109129732 1206608 305637116    0    0     0    12 2492 2880  2  0 98  0  0  0
 1  0      0 109129988 1206608 305637116    0    0     0     0 2431 2737  2  0 98  0  0  0
 1  0      0 109129988 1206608 305637120    0    0     0     0 2482 2843  2  0 98  0  0  0
 1  0      0 109129988 1206608 305637120    0    0     0     0 2474 2748  2  0 98  0  0  0
 1  0      0 109138052 1206616 305637112    0    0     0    28 2413 2555  1  1 98  0  0  0
 1  0      0 109143468 1206616 305637128    0    0     0     0 2431 2366  2  0 98  0  0  0
