2026/08/12 18:21:54.626, 0, P8, 26, 30.81, 600.00, 180, 405, 0, 97252, 0
2026/08/12 18:21:54.892, 0, P8, 27, 32.08, 600.00, 180, 405, 22, 97231, 0
2026/08/12 18:21:55.144, 0, P0, 28, 39.86, 600.00, 1672, 12481, 627, 96626, 2
2026/08/12 18:21:55.394, 0, P0, 28, 47.79, 600.00, 2415, 12481, 627, 96626, 0
2026/08/12 18:21:55.644, 0, P0, 29, 54.85, 600.00, 2407, 12481, 755, 96498, 2
2026/08/12 18:21:55.895, 0, P0, 28, 93.35, 600.00, 2415, 12481, 755, 96498, 1
2026/08/12 18:21:56.145, 0, P0, 28, 93.69, 600.00, 2415, 12481, 755, 96498, 0
2026/08/12 18:21:56.395, 0, P0, 28, 93.83, 600.00, 2415, 12481, 755, 96498, 0
2026/08/12 18:21:56.646, 0, P0, 28, 88.22, 600.00, 2415, 12481, 755, 96498, 0
2026/08/12 18:21:56.896, 0, P0, 28, 87.36, 600.00, 2415, 12481, 755, 96498, 0
2026/08/12 18:21:57.146, 0, P0, 28, 87.42, 600.00, 2415, 12481, 755, 96498, 0
2026/08/12 18:21:57.397, 0, P0, 28, 87.38, 600.00, 2415, 12481, 755, 96498, 0
2026/08/12 18:21:57.647, 0, P0, 28, 87.40, 600.00, 2415, 12481, 755, 96498, 0
2026/08/12 18:21:57.897, 0, P0, 28, 87.40, 600.00, 2415, 12481, 755, 96498, 0
2026/08/12 18:21:58.148, 0, P0, 28, 87.40, 600.00, 2415, 12481, 755, 96498, 0
2026/08/12 18:21:58.398, 0, P0, 28, 87.40, 600.00, 2415, 12481, 755, 96498, 0
2026/08/12 18:21:58.648, 0, P0, 29, 85.49, 600.00, 2415, 12481, 755, 96498, 0
2026/08/12 18:21:58.898, 0, P0, 29, 85.49, 600.00, 2415, 12481, 755, 96498, 0
2026/08/12 18:21:59.149, 0, P0, 29, 85.49, 600.00, 2415, 12481, 755, 96498, 0
2026/08/12 18:21:59.399, 0, P0, 29, 85.49, 600.00, 2415, 12481, 755, 96498, 0
2026/08/12 18:21:59.649, 0, P0, 29, 85.45, 600.00, 2415, 12481, 755, 96498, 0
2026/08/12 18:21:59.900, 0, P0, 29, 86.89, 600.00, 2415, 12481, 755, 96498, 1
2026/08/12 18:22:00.150, 0, P0, 29, 87.01, 600.00, 2415, 12481, 755, 96498, 0
2026/08/12 18:22:00.400, 0, P0, 29, 87.09, 600.00, 2415, 12481, 755, 96498, 0
2026/08/12 18:22:00.651, 0, P0, 29, 88.82, 600.00, 2415, 12481, 755, 96498, 0
2026/08/12 18:22:00.901, 0, P0, 29, 88.61, 600.00, 2415, 12481, 755, 96498, 0
2026/08/12 18:22:01.151, 0, P0, 29, 88.61, 600.00, 2415, 12481, 755, 96498, 0
2026/08/12 18:22:01.402, 0, P0, 29, 88.61, 600.00, 2415, 12481, 755, 96498, 0
2026/08/12 18:22:01.652, 0, P0, 29, 88.61, 600.00, 2415, 12481, 755, 96498, 0
2026/08/12 18:22:01.902, 0, P0, 29, 87.90, 600.00, 2415, 12481, 755, 96498, 0
2026/08/12 18:22:02.153, 0, P0, 29, 87.90, 600.00, 2415, 12481, 755, 96498, 0
2026/08/12 18:22:02.403, 0, P0, 29, 87.90, 600.00, 2415, 12481, 755, 96498, 0
2026/08/12 18:22:02.653, 0, P0, 29, 87.90, 600.00, 2415, 12481, 755, 96498, 0
2026/08/12 18:22:02.903, 0, P0, 29, 87.88, 600.00, 2415, 12481, 755, 96498, 0
2026/08/12 18:22:03.154, 0, P0, 29, 87.88, 600.00, 2415, 12481, 755, 96498, 0
2026/08/12 18:22:03.404, 0, P0, 29, 87.88, 600.00, 2415, 12481, 755, 96498, 0
2026/08/12 18:22:03.654, 0, P0, 29, 87.88, 600.00, 2415, 12481, 755, 96498, 0
2026/08/12 18:22:03.905, 0, P0, 29, 88.37, 600.00, 2415, 12481, 755, 96498, 0
