X-6144-r0-t1 status=503 finish=None G=None cached=None ms=2
X-6144-r0-t2 status=200 finish=length G=1 cached=0 ms=1854
X-6144-r0-t3 status=200 finish=length G=32 cached=6209 ms=469
X-6144-r0-t4 status=200 finish=length G=32 cached=0 ms=2195
X-6144-r0-t1-cold status=200 finish=length G=1 cached=0 ms=1782
X-6144-r0-t2-cold status=200 finish=length G=1 cached=0 ms=1823
X-6144-r0-t3-cold status=200 finish=length G=32 cached=0 ms=2182
X-6144-r0-t4-cold status=200 finish=length G=32 cached=0 ms=2203
X-6144-r1-t1 status=200 finish=length G=1 cached=0 ms=1762
X-6144-r1-t2 status=200 finish=length G=1 cached=6145 ms=71
X-6144-r1-t3 status=200 finish=length G=32 cached=0 ms=2188
X-6144-r1-t4 status=200 finish=length G=32 cached=0 ms=2210
X-6144-r1-t1-cold status=200 finish=length G=1 cached=0 ms=1767
X-6144-r1-t2-cold status=200 finish=length G=1 cached=0 ms=1823
X-6144-r1-t3-cold status=200 finish=length G=32 cached=0 ms=2202
X-6144-r1-t4-cold status=200 finish=length G=32 cached=0 ms=2221
X-6144-r2-t1 status=200 finish=length G=1 cached=0 ms=1764
X-6144-r2-t2 status=200 finish=length G=1 cached=0 ms=1822
X-6144-r2-t3 status=200 finish=length G=32 cached=6209 ms=438
X-6144-r2-t4 status=200 finish=length G=32 cached=0 ms=2221
X-6144-r2-t1-cold status=200 finish=length G=1 cached=0 ms=1773
X-6144-r2-t2-cold status=200 finish=length G=1 cached=0 ms=1825
X-6144-r2-t3-cold status=200 finish=length G=32 cached=0 ms=2199
X-6144-r2-t4-cold status=200 finish=length G=32 cached=0 ms=2230
X-6144-r3-t1 status=200 finish=length G=1 cached=0 ms=1770
X-6144-r3-t2 status=200 finish=length G=1 cached=0 ms=1827
X-6144-r3-t3 status=200 finish=length G=32 cached=0 ms=2211
X-6144-r3-t4 status=200 finish=length G=32 cached=0 ms=2229
X-6144-r3-t1-cold status=200 finish=length G=1 cached=0 ms=1774
X-6144-r3-t2-cold status=200 finish=length G=1 cached=0 ms=1827
X-6144-r3-t3-cold status=200 finish=length G=32 cached=0 ms=2209
X-6144-r3-t4-cold status=200 finish=length G=32 cached=0 ms=2230
X-6144-r4-t1 status=200 finish=length G=1 cached=0 ms=1775
X-6144-r4-t2 status=200 finish=length G=1 cached=6145 ms=76
X-6144-r4-t3 status=200 finish=length G=32 cached=6209 ms=416
X-6144-r4-t4 status=200 finish=length G=32 cached=0 ms=2232
X-6144-r4-t1-cold status=200 finish=length G=1 cached=0 ms=1770
X-6144-r4-t2-cold status=200 finish=length G=1 cached=0 ms=1833
X-6144-r4-t3-cold status=200 finish=length G=32 cached=0 ms=2205
X-6144-r4-t4-cold status=200 finish=length G=32 cached=0 ms=2233
DAY38 CLIENT rows=40 ok=39
