#Date, Time, gpu, pwr, gtemp, mtemp, sm, mem, enc, dec, jpg, ofa, mclk, pclk, fb, bar1, ccpm, smutil, dram
 20260809, 23:09:04, 0, 28, 54, -, 0, 0, 0, 0, 0, 0, 14001, 1590, 8390, 8391, 0, -, -
 20260809, 23:09:05, 0, 28, 54, -, 0, 0, 0, 0, 0, 0, 14001, 1590, 8390, 8391, 0, -, -
 20260809, 23:09:06, 0, 27, 54, -, 0, 0, 0, 0, 0, 0, 14001, 1590, 8390, 8391, 0, 0, 0
 20260809, 23:09:07, 0, 69, 67, -, 100, 44, 0, 0, 0, 0, 14001, 2040, 12006, 12007, 0, 0, 0
 20260809, 23:09:08, 0, 108, 56, -, 0, 0, 0, 0, 0, 0, 14001, 1590, 12006, 12007, 0, 67, 20
