#Date, Time, gpu, pwr, gtemp, mtemp, sm, mem, enc, dec, jpg, ofa, mclk, pclk, fb, bar1, ccpm, smutil, dram
 20260809, 23:13:11, 0, 35, 53, -, 0, 0, 0, 0, 0, 0, 14001, 1590, 8390, 8391, 0, -, -
 20260809, 23:13:12, 0, 35, 53, -, 0, 0, 0, 0, 0, 0, 14001, 1597, 8390, 8391, 0, -, -
 20260809, 23:13:13, 0, 32, 52, -, 0, 0, 0, 0, 0, 0, 14001, 1590, 8390, 8391, 0, 0, 0
 20260809, 23:13:14, 0, 101, 65, -, 100, 44, 0, 0, 0, 0, 14001, 2025, 12102, 12103, 0, 0, 0
 20260809, 23:13:15, 0, 89, 54, -, 0, 0, 0, 0, 0, 0, 14001, 1590, 12102, 12103, 0, 56, 23
