2026/08/13 00:18:10.859, 0, P0, 52, 91.63, 600.00, 2422, 12481, 97887, 0, 97252, 0
2026/08/13 00:18:11.112, 0, P0, 52, 91.63, 600.00, 2422, 12481, 97887, 37, 97216, 0
2026/08/13 00:18:11.362, 0, P0, 51, 98.25, 600.00, 2422, 12481, 97887, 595, 96658, 1
2026/08/13 00:18:11.612, 0, P0, 51, 97.98, 600.00, 2422, 12481, 97887, 595, 96658, 0
2026/08/13 00:18:11.862, 0, P0, 51, 97.54, 600.00, 2422, 12481, 97887, 1747, 95506, 12
2026/08/13 00:18:12.113, 0, P0, 51, 96.51, 600.00, 2422, 12481, 97887, 2419, 94834, 6
2026/08/13 00:18:12.363, 0, P0, 50, 90.99, 600.00, 2422, 12481, 97887, 3027, 94226, 6
2026/08/13 00:18:12.613, 0, P0, 50, 90.97, 600.00, 2422, 12481, 97887, 3699, 93554, 5
2026/08/13 00:18:12.864, 0, P0, 50, 90.71, 600.00, 2422, 12481, 97887, 4371, 92882, 6
2026/08/13 00:18:13.116, 0, P0, 50, 90.51, 600.00, 2422, 12481, 97887, 5043, 92210, 5
2026/08/13 00:18:13.367, 0, P0, 49, 90.46, 600.00, 2422, 12481, 97887, 5683, 91570, 6
2026/08/13 00:18:13.617, 0, P0, 49, 90.24, 600.00, 2422, 12481, 97887, 6291, 90962, 4
2026/08/13 00:18:13.868, 0, P0, 49, 90.11, 600.00, 2422, 12481, 97887, 6963, 90290, 6
2026/08/13 00:18:14.118, 0, P0, 49, 90.19, 600.00, 2422, 12481, 97887, 7603, 89650, 6
2026/08/13 00:18:14.369, 0, P0, 49, 89.96, 600.00, 2422, 12481, 97887, 8243, 89010, 4
2026/08/13 00:18:14.620, 0, P0, 48, 89.62, 600.00, 2422, 12481, 97887, 8915, 88338, 5
2026/08/13 00:18:14.870, 0, P0, 48, 89.66, 600.00, 2422, 12481, 97887, 9555, 87698, 5
2026/08/13 00:18:15.121, 0, P0, 48, 89.43, 600.00, 2422, 12481, 97887, 10227, 87026, 5
2026/08/13 00:18:15.371, 0, P0, 48, 89.30, 600.00, 2422, 12481, 97887, 10899, 86354, 5
2026/08/13 00:18:15.622, 0, P0, 48, 89.33, 600.00, 2422, 12481, 97887, 11571, 85682, 5
2026/08/13 00:18:15.873, 0, P0, 48, 89.16, 600.00, 2422, 12481, 97887, 12179, 85074, 6
2026/08/13 00:18:16.123, 0, P0, 47, 88.87, 600.00, 2422, 12481, 97887, 12851, 84402, 5
2026/08/13 00:18:16.374, 0, P0, 47, 88.93, 600.00, 2422, 12481, 97887, 13491, 83762, 5
2026/08/13 00:18:16.624, 0, P0, 47, 88.82, 600.00, 2422, 12481, 97887, 14163, 83090, 6
2026/08/13 00:18:16.875, 0, P0, 47, 88.69, 600.00, 2422, 12481, 97887, 14739, 82514, 5
2026/08/13 00:18:17.130, 0, P0, 47, 88.34, 600.00, 2422, 12481, 97887, 14739, 82514, 0
2026/08/13 00:18:17.380, 0, P0, 47, 87.95, 600.00, 2422, 12481, 97887, 14739, 82514, 0
2026/08/13 00:18:17.631, 0, P0, 47, 87.34, 600.00, 2422, 12481, 97887, 14739, 82514, 0
2026/08/13 00:18:17.881, 0, P0, 46, 86.96, 600.00, 2422, 12481, 97887, 14739, 82514, 0
2026/08/13 00:18:18.132, 0, P0, 46, 87.76, 600.00, 2422, 12481, 97887, 16115, 81138, 0
2026/08/13 00:18:18.397, 0, P0, 56, 141.15, 600.00, 2422, 12481, 97887, 19507, 77746, 87
2026/08/13 00:18:18.648, 0, P0, 57, 259.29, 600.00, 2422, 12481, 97887, 19507, 77746, 100
2026/08/13 00:18:18.899, 0, P0, 59, 344.15, 600.00, 2422, 12481, 97887, 19507, 77746, 100
2026/08/13 00:18:19.150, 0, P0, 58, 464.67, 600.00, 2422, 12481, 97887, 19507, 77746, 100
2026/08/13 00:18:19.400, 0, P0, 58, 491.79, 600.00, 2422, 12481, 97887, 19507, 77746, 100
2026/08/13 00:18:19.659, 0, P0, 58, 471.21, 600.00, 2415, 12481, 97887, 19507, 77746, 100
2026/08/13 00:18:19.911, 0, P0, 60, 470.60, 600.00, 2422, 12481, 97887, 19507, 77746, 94
2026/08/13 00:18:20.163, 0, P0, 59, 470.40, 600.00, 2422, 12481, 97887, 19507, 77746, 100
2026/08/13 00:18:20.414, 0, P0, 60, 471.62, 600.00, 2422, 12481, 97887, 19507, 77746, 100
2026/08/13 00:18:20.665, 0, P0, 61, 492.56, 600.00, 2422, 12481, 97887, 19507, 77746, 100
2026/08/13 00:18:20.921, 0, P0, 59, 488.43, 600.00, 2422, 12481, 97887, 19507, 77746, 100
2026/08/13 00:18:21.172, 0, P0, 59, 472.85, 600.00, 2415, 12481, 97887, 19731, 77522, 94
2026/08/13 00:18:21.423, 0, P0, 60, 473.69, 600.00, 2422, 12481, 97887, 19731, 77522, 100
2026/08/13 00:18:21.674, 0, P0, 59, 473.43, 600.00, 2422, 12481, 97887, 19731, 77522, 100
2026/08/13 00:18:21.924, 0, P0, 61, 483.99, 600.00, 2422, 12481, 97887, 19731, 77522, 100
2026/08/13 00:18:22.175, 0, P0, 60, 495.05, 600.00, 2422, 12481, 97887, 19731, 77522, 100
2026/08/13 00:18:22.426, 0, P0, 59, 477.54, 600.00, 2422, 12481, 97887, 19731, 77522, 100
2026/08/13 00:18:22.676, 0, P0, 61, 473.53, 600.00, 2415, 12481, 97887, 20019, 77234, 94
2026/08/13 00:18:22.929, 0, P0, 61, 473.79, 600.00, 2422, 12481, 97887, 20019, 77234, 100
2026/08/13 00:18:23.180, 0, P0, 60, 472.93, 600.00, 2422, 12481, 97887, 20019, 77234, 100
2026/08/13 00:18:23.434, 0, P0, 61, 489.76, 600.00, 2422, 12481, 97887, 20019, 77234, 100
2026/08/13 00:18:23.685, 0, P0, 62, 492.94, 600.00, 2422, 12481, 97887, 20019, 77234, 100
2026/08/13 00:18:23.936, 0, P0, 57, 473.47, 600.00, 2415, 12481, 97887, 20307, 76946, 94
