timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz]
2026/09/23 00:01:20.362, 1, 0 %, 788 MiB, 18.10 W, 247 MHz
2026/09/23 00:01:20.612, 0, 0 %, 788 MiB, 25.11 W, 585 MHz
2026/09/23 00:01:20.612, 1, 0 %, 788 MiB, 18.10 W, 247 MHz
2026/09/23 00:01:20.862, 0, 2 %, 2804 MiB, 35.77 W, 2617 MHz
2026/09/23 00:01:20.862, 1, 3 %, 2804 MiB, 31.02 W, 2617 MHz
2026/09/23 00:01:21.112, 0, 2 %, 6260 MiB, 35.77 W, 2617 MHz
2026/09/23 00:01:21.113, 1, 3 %, 2804 MiB, 31.02 W, 2617 MHz
2026/09/23 00:01:21.363, 0, 22 %, 6260 MiB, 68.12 W, 2617 MHz
2026/09/23 00:01:21.363, 1, 0 %, 2804 MiB, 60.76 W, 2617 MHz
2026/09/23 00:01:21.613, 0, 22 %, 6260 MiB, 68.12 W, 2617 MHz
2026/09/23 00:01:21.613, 1, 0 %, 2804 MiB, 60.76 W, 2617 MHz
2026/09/23 00:01:21.863, 0, 0 %, 6260 MiB, 68.58 W, 2617 MHz
2026/09/23 00:01:21.863, 1, 0 %, 2804 MiB, 61.70 W, 2610 MHz
2026/09/23 00:01:22.113, 0, 0 %, 6260 MiB, 68.58 W, 2617 MHz
2026/09/23 00:01:22.113, 1, 0 %, 2804 MiB, 61.70 W, 2610 MHz
2026/09/23 00:01:22.363, 0, 1 %, 6260 MiB, 66.54 W, 2610 MHz
2026/09/23 00:01:22.363, 1, 0 %, 2804 MiB, 61.65 W, 2610 MHz
2026/09/23 00:01:22.613, 0, 1 %, 6260 MiB, 66.54 W, 2610 MHz
2026/09/23 00:01:22.614, 1, 0 %, 2804 MiB, 61.65 W, 2610 MHz
2026/09/23 00:01:22.864, 0, 0 %, 6292 MiB, 65.18 W, 2610 MHz
2026/09/23 00:01:22.864, 1, 0 %, 2804 MiB, 61.65 W, 2610 MHz
2026/09/23 00:01:23.114, 0, 0 %, 6292 MiB, 65.18 W, 2610 MHz
2026/09/23 00:01:23.114, 1, 0 %, 2804 MiB, 61.65 W, 2610 MHz
2026/09/23 00:01:23.364, 0, 0 %, 6292 MiB, 65.02 W, 2617 MHz
2026/09/23 00:01:23.364, 1, 0 %, 2804 MiB, 60.06 W, 2610 MHz
2026/09/23 00:01:23.614, 0, 0 %, 6324 MiB, 65.02 W, 2617 MHz
2026/09/23 00:01:23.615, 1, 0 %, 2804 MiB, 60.06 W, 2610 MHz
2026/09/23 00:01:23.865, 0, 0 %, 6324 MiB, 64.99 W, 2617 MHz
2026/09/23 00:01:23.865, 1, 0 %, 2804 MiB, 60.14 W, 2610 MHz
2026/09/23 00:01:24.115, 0, 0 %, 9812 MiB, 64.99 W, 2617 MHz
2026/09/23 00:01:24.115, 1, 0 %, 2804 MiB, 60.14 W, 2610 MHz
2026/09/23 00:01:24.365, 0, 23 %, 9812 MiB, 66.36 W, 2617 MHz
2026/09/23 00:01:24.365, 1, 0 %, 2804 MiB, 60.43 W, 2610 MHz
2026/09/23 00:01:24.615, 0, 23 %, 9812 MiB, 66.36 W, 2617 MHz
2026/09/23 00:01:24.615, 1, 0 %, 2804 MiB, 60.43 W, 2610 MHz
2026/09/23 00:01:24.866, 0, 0 %, 9812 MiB, 67.26 W, 2617 MHz
2026/09/23 00:01:24.866, 1, 0 %, 2804 MiB, 60.37 W, 2610 MHz
2026/09/23 00:01:25.116, 0, 0 %, 9844 MiB, 67.26 W, 2617 MHz
2026/09/23 00:01:25.116, 1, 0 %, 2804 MiB, 60.37 W, 2610 MHz
2026/09/23 00:01:25.366, 0, 1 %, 9844 MiB, 66.51 W, 2610 MHz
2026/09/23 00:01:25.366, 1, 0 %, 2804 MiB, 60.40 W, 2610 MHz
2026/09/23 00:01:25.616, 0, 1 %, 9844 MiB, 66.51 W, 2610 MHz
2026/09/23 00:01:25.616, 1, 0 %, 2804 MiB, 60.40 W, 2610 MHz
2026/09/23 00:01:25.866, 0, 0 %, 9876 MiB, 65.00 W, 2610 MHz
2026/09/23 00:01:25.866, 1, 0 %, 2804 MiB, 60.45 W, 2610 MHz
2026/09/23 00:01:26.117, 0, 0 %, 9876 MiB, 65.00 W, 2610 MHz
2026/09/23 00:01:26.117, 1, 0 %, 2804 MiB, 60.45 W, 2610 MHz
2026/09/23 00:01:26.368, 0, 0 %, 9876 MiB, 64.96 W, 2617 MHz
2026/09/23 00:01:26.368, 1, 0 %, 2804 MiB, 60.59 W, 2610 MHz
2026/09/23 00:01:26.618, 0, 0 %, 9908 MiB, 64.96 W, 2617 MHz
2026/09/23 00:01:26.618, 1, 0 %, 2804 MiB, 60.59 W, 2610 MHz
2026/09/23 00:01:26.869, 0, 0 %, 9908 MiB, 65.21 W, 2617 MHz
2026/09/23 00:01:26.869, 1, 0 %, 2804 MiB, 60.73 W, 2610 MHz
2026/09/23 00:01:27.119, 0, 0 %, 13396 MiB, 65.21 W, 2617 MHz
2026/09/23 00:01:27.119, 1, 0 %, 2804 MiB, 60.54 W, 2610 MHz
2026/09/23 00:01:27.369, 0, 23 %, 13428 MiB, 66.87 W, 2617 MHz
2026/09/23 00:01:27.369, 1, 0 %, 2804 MiB, 60.54 W, 2610 MHz
2026/09/23 00:01:27.619, 0, 23 %, 13460 MiB, 66.87 W, 2617 MHz
2026/09/23 00:01:27.619, 1, 0 %, 2804 MiB, 60.48 W, 2610 MHz
2026/09/23 00:01:27.869, 0, 0 %, 13460 MiB, 68.17 W, 2617 MHz
2026/09/23 00:01:27.869, 1, 0 %, 2804 MiB, 60.48 W, 2610 MHz
2026/09/23 00:01:28.120, 0, 0 %, 13460 MiB, 68.17 W, 2617 MHz
2026/09/23 00:01:28.120, 1, 0 %, 2804 MiB, 60.59 W, 2610 MHz
2026/09/23 00:01:28.370, 0, 0 %, 13492 MiB, 67.09 W, 2610 MHz
2026/09/23 00:01:28.370, 1, 0 %, 2804 MiB, 60.59 W, 2610 MHz
2026/09/23 00:01:28.620, 0, 0 %, 13492 MiB, 67.09 W, 2610 MHz
2026/09/23 00:01:28.620, 1, 0 %, 2804 MiB, 60.58 W, 2610 MHz
2026/09/23 00:01:28.870, 0, 0 %, 13492 MiB, 65.60 W, 2610 MHz
2026/09/23 00:01:28.870, 1, 0 %, 2804 MiB, 60.58 W, 2610 MHz
2026/09/23 00:01:29.120, 0, 0 %, 13524 MiB, 65.60 W, 2610 MHz
2026/09/23 00:01:29.120, 1, 0 %, 2804 MiB, 60.45 W, 2610 MHz
2026/09/23 00:01:29.370, 0, 0 %, 13524 MiB, 65.59 W, 2617 MHz
2026/09/23 00:01:29.371, 1, 0 %, 2804 MiB, 60.45 W, 2610 MHz
2026/09/23 00:01:29.621, 0, 0 %, 13556 MiB, 65.59 W, 2617 MHz
2026/09/23 00:01:29.621, 1, 0 %, 2804 MiB, 60.52 W, 2610 MHz
2026/09/23 00:01:29.871, 0, 0 %, 13556 MiB, 65.55 W, 2610 MHz
2026/09/23 00:01:29.871, 1, 0 %, 2804 MiB, 60.52 W, 2610 MHz
2026/09/23 00:01:30.121, 0, 0 %, 13556 MiB, 65.55 W, 2610 MHz
2026/09/23 00:01:30.121, 1, 0 %, 2804 MiB, 60.69 W, 2610 MHz
2026/09/23 00:01:30.371, 0, 0 %, 17044 MiB, 65.70 W, 2610 MHz
2026/09/23 00:01:30.371, 1, 0 %, 2804 MiB, 60.69 W, 2610 MHz
2026/09/23 00:01:30.621, 0, 0 %, 17044 MiB, 65.70 W, 2610 MHz
2026/09/23 00:01:30.621, 1, 0 %, 2804 MiB, 60.79 W, 2610 MHz
2026/09/23 00:01:30.872, 0, 0 %, 17044 MiB, 68.19 W, 2617 MHz
2026/09/23 00:01:30.872, 1, 0 %, 2804 MiB, 60.79 W, 2610 MHz
2026/09/23 00:01:31.122, 0, 0 %, 17044 MiB, 68.19 W, 2617 MHz
2026/09/23 00:01:31.122, 1, 0 %, 2804 MiB, 60.59 W, 2610 MHz
2026/09/23 00:01:31.372, 0, 0 %, 17076 MiB, 67.83 W, 2610 MHz
2026/09/23 00:01:31.372, 1, 0 %, 2804 MiB, 60.59 W, 2610 MHz
2026/09/23 00:01:31.622, 0, 0 %, 17076 MiB, 67.83 W, 2610 MHz
2026/09/23 00:01:31.622, 1, 0 %, 2804 MiB, 60.25 W, 2610 MHz
2026/09/23 00:01:31.872, 0, 0 %, 17076 MiB, 65.64 W, 2610 MHz
2026/09/23 00:01:31.872, 1, 0 %, 2804 MiB, 60.25 W, 2610 MHz
2026/09/23 00:01:32.122, 0, 0 %, 17108 MiB, 65.64 W, 2610 MHz
2026/09/23 00:01:32.122, 1, 0 %, 2804 MiB, 60.37 W, 2610 MHz
2026/09/23 00:01:32.373, 0, 0 %, 17108 MiB, 65.41 W, 2617 MHz
2026/09/23 00:01:32.373, 1, 0 %, 2804 MiB, 60.37 W, 2610 MHz
2026/09/23 00:01:32.623, 0, 0 %, 17140 MiB, 65.41 W, 2617 MHz
2026/09/23 00:01:32.623, 1, 0 %, 2804 MiB, 60.70 W, 2610 MHz
2026/09/23 00:01:32.873, 0, 0 %, 17172 MiB, 65.29 W, 2610 MHz
2026/09/23 00:01:32.873, 1, 0 %, 2804 MiB, 60.70 W, 2610 MHz
2026/09/23 00:01:33.123, 0, 0 %, 20628 MiB, 65.29 W, 2610 MHz
2026/09/23 00:01:33.123, 1, 0 %, 2804 MiB, 60.82 W, 2610 MHz
2026/09/23 00:01:33.373, 0, 0 %, 20628 MiB, 65.51 W, 2617 MHz
2026/09/23 00:01:33.373, 1, 0 %, 2804 MiB, 60.82 W, 2610 MHz
2026/09/23 00:01:33.623, 0, 0 %, 20692 MiB, 65.51 W, 2617 MHz
2026/09/23 00:01:33.624, 1, 0 %, 2804 MiB, 60.78 W, 2610 MHz
2026/09/23 00:01:33.874, 0, 0 %, 20692 MiB, 67.72 W, 2617 MHz
2026/09/23 00:01:33.874, 1, 0 %, 2804 MiB, 60.78 W, 2610 MHz
2026/09/23 00:01:34.124, 0, 0 %, 20692 MiB, 67.72 W, 2617 MHz
2026/09/23 00:01:34.124, 1, 0 %, 2804 MiB, 60.76 W, 2610 MHz
2026/09/23 00:01:34.374, 0, 0 %, 20724 MiB, 67.60 W, 2610 MHz
2026/09/23 00:01:34.374, 1, 0 %, 2804 MiB, 60.76 W, 2610 MHz
2026/09/23 00:01:34.624, 0, 0 %, 20724 MiB, 67.60 W, 2610 MHz
2026/09/23 00:01:34.624, 1, 0 %, 2804 MiB, 60.77 W, 2610 MHz
2026/09/23 00:01:34.874, 0, 0 %, 20724 MiB, 65.45 W, 2617 MHz
2026/09/23 00:01:34.874, 1, 0 %, 2804 MiB, 60.77 W, 2610 MHz
2026/09/23 00:01:35.125, 0, 0 %, 20756 MiB, 65.45 W, 2617 MHz
2026/09/23 00:01:35.125, 1, 0 %, 2804 MiB, 60.74 W, 2610 MHz
2026/09/23 00:01:35.375, 0, 1 %, 20756 MiB, 65.29 W, 2610 MHz
2026/09/23 00:01:35.375, 1, 0 %, 2804 MiB, 60.74 W, 2610 MHz
2026/09/23 00:01:35.625, 0, 1 %, 20756 MiB, 65.29 W, 2610 MHz
2026/09/23 00:01:35.625, 1, 0 %, 2804 MiB, 60.78 W, 2610 MHz
2026/09/23 00:01:35.875, 0, 0 %, 20788 MiB, 65.24 W, 2610 MHz
2026/09/23 00:01:35.875, 1, 0 %, 2804 MiB, 60.78 W, 2610 MHz
2026/09/23 00:01:36.125, 0, 0 %, 20820 MiB, 65.24 W, 2610 MHz
2026/09/23 00:01:36.125, 1, 0 %, 2804 MiB, 60.88 W, 2610 MHz
2026/09/23 00:01:36.375, 0, 0 %, 24276 MiB, 65.26 W, 2617 MHz
2026/09/23 00:01:36.376, 1, 0 %, 2804 MiB, 60.88 W, 2610 MHz
2026/09/23 00:01:36.626, 0, 0 %, 24276 MiB, 65.26 W, 2617 MHz
2026/09/23 00:01:36.626, 1, 0 %, 2804 MiB, 60.87 W, 2610 MHz
2026/09/23 00:01:36.876, 0, 22 %, 24308 MiB, 67.34 W, 2617 MHz
2026/09/23 00:01:36.876, 1, 0 %, 2804 MiB, 60.87 W, 2610 MHz
2026/09/23 00:01:37.126, 0, 22 %, 24308 MiB, 67.34 W, 2617 MHz
2026/09/23 00:01:37.126, 1, 0 %, 2804 MiB, 60.54 W, 2610 MHz
2026/09/23 00:01:37.376, 0, 0 %, 24340 MiB, 67.42 W, 2610 MHz
2026/09/23 00:01:37.376, 1, 0 %, 2804 MiB, 60.54 W, 2610 MHz
2026/09/23 00:01:37.626, 0, 0 %, 24340 MiB, 67.42 W, 2610 MHz
2026/09/23 00:01:37.627, 1, 0 %, 2804 MiB, 60.38 W, 2610 MHz
2026/09/23 00:01:37.877, 0, 0 %, 24340 MiB, 65.26 W, 2617 MHz
2026/09/23 00:01:37.877, 1, 0 %, 2804 MiB, 60.38 W, 2610 MHz
2026/09/23 00:01:38.127, 0, 0 %, 24372 MiB, 65.26 W, 2617 MHz
2026/09/23 00:01:38.127, 1, 0 %, 2804 MiB, 40.70 W, 180 MHz
2026/09/23 00:01:38.377, 0, 1 %, 24372 MiB, 65.25 W, 2610 MHz
2026/09/23 00:01:38.377, 1, 0 %, 2804 MiB, 40.70 W, 180 MHz
2026/09/23 00:01:38.627, 0, 1 %, 24372 MiB, 65.25 W, 2610 MHz
2026/09/23 00:01:38.627, 1, 0 %, 2804 MiB, 18.19 W, 180 MHz
2026/09/23 00:01:38.877, 0, 0 %, 24404 MiB, 65.56 W, 2610 MHz
2026/09/23 00:01:38.877, 1, 0 %, 2804 MiB, 18.19 W, 180 MHz
2026/09/23 00:01:39.128, 0, 0 %, 24404 MiB, 65.56 W, 2610 MHz
2026/09/23 00:01:39.128, 1, 0 %, 2804 MiB, 15.48 W, 180 MHz
2026/09/23 00:01:39.378, 0, 0 %, 27892 MiB, 65.58 W, 2617 MHz
2026/09/23 00:01:39.378, 1, 0 %, 2804 MiB, 15.48 W, 180 MHz
2026/09/23 00:01:39.628, 0, 0 %, 27924 MiB, 65.58 W, 2617 MHz
2026/09/23 00:01:39.628, 1, 0 %, 2804 MiB, 14.98 W, 180 MHz
2026/09/23 00:01:39.878, 0, 23 %, 27924 MiB, 67.44 W, 2617 MHz
2026/09/23 00:01:39.878, 1, 0 %, 2804 MiB, 14.98 W, 180 MHz
2026/09/23 00:01:40.128, 0, 23 %, 27924 MiB, 67.44 W, 2617 MHz
2026/09/23 00:01:40.128, 1, 0 %, 2804 MiB, 14.58 W, 180 MHz
2026/09/23 00:01:40.378, 0, 0 %, 27924 MiB, 67.64 W, 2617 MHz
2026/09/23 00:01:40.379, 1, 0 %, 2804 MiB, 14.58 W, 180 MHz
2026/09/23 00:01:40.629, 0, 0 %, 27956 MiB, 67.64 W, 2617 MHz
2026/09/23 00:01:40.629, 1, 0 %, 2804 MiB, 14.10 W, 180 MHz
2026/09/23 00:01:40.879, 0, 1 %, 27956 MiB, 65.39 W, 2610 MHz
2026/09/23 00:01:40.879, 1, 0 %, 2804 MiB, 14.10 W, 180 MHz
2026/09/23 00:01:41.129, 0, 1 %, 27956 MiB, 65.39 W, 2610 MHz
2026/09/23 00:01:41.129, 1, 0 %, 2804 MiB, 13.94 W, 180 MHz
2026/09/23 00:01:41.379, 0, 0 %, 27988 MiB, 65.10 W, 2610 MHz
2026/09/23 00:01:41.380, 1, 0 %, 2804 MiB, 13.94 W, 180 MHz
2026/09/23 00:01:41.630, 0, 0 %, 27988 MiB, 65.10 W, 2610 MHz
2026/09/23 00:01:41.630, 1, 0 %, 2804 MiB, 13.63 W, 180 MHz
2026/09/23 00:01:41.880, 0, 0 %, 27988 MiB, 65.06 W, 2617 MHz
2026/09/23 00:01:41.880, 1, 0 %, 2804 MiB, 13.63 W, 180 MHz
2026/09/23 00:01:42.130, 0, 0 %, 28020 MiB, 65.06 W, 2617 MHz
2026/09/23 00:01:42.130, 1, 0 %, 2804 MiB, 13.77 W, 180 MHz
2026/09/23 00:01:42.380, 0, 1 %, 28052 MiB, 65.06 W, 2610 MHz
2026/09/23 00:01:42.380, 1, 0 %, 2804 MiB, 13.77 W, 180 MHz
2026/09/23 00:01:42.630, 0, 1 %, 31508 MiB, 65.06 W, 2610 MHz
2026/09/23 00:01:42.631, 1, 0 %, 2804 MiB, 14.04 W, 180 MHz
2026/09/23 00:01:42.881, 0, 14 %, 31540 MiB, 65.71 W, 2617 MHz
2026/09/23 00:01:42.881, 1, 0 %, 2804 MiB, 14.04 W, 180 MHz
2026/09/23 00:01:43.131, 0, 14 %, 31540 MiB, 65.71 W, 2617 MHz
2026/09/23 00:01:43.131, 1, 0 %, 2804 MiB, 14.03 W, 180 MHz
2026/09/23 00:01:43.381, 0, 0 %, 31540 MiB, 67.12 W, 2617 MHz
2026/09/23 00:01:43.381, 1, 0 %, 2804 MiB, 14.03 W, 180 MHz
2026/09/23 00:01:43.631, 0, 0 %, 31572 MiB, 67.12 W, 2617 MHz
2026/09/23 00:01:43.631, 1, 0 %, 2804 MiB, 14.25 W, 180 MHz
2026/09/23 00:01:43.881, 0, 0 %, 31572 MiB, 66.55 W, 2610 MHz
2026/09/23 00:01:43.882, 1, 0 %, 2804 MiB, 14.25 W, 180 MHz
2026/09/23 00:01:44.132, 0, 0 %, 31572 MiB, 66.55 W, 2610 MHz
2026/09/23 00:01:44.132, 1, 0 %, 2804 MiB, 14.14 W, 180 MHz
2026/09/23 00:01:44.382, 0, 0 %, 31604 MiB, 65.15 W, 2610 MHz
2026/09/23 00:01:44.382, 1, 0 %, 2804 MiB, 14.14 W, 180 MHz
2026/09/23 00:01:44.632, 0, 0 %, 31604 MiB, 65.15 W, 2610 MHz
2026/09/23 00:01:44.632, 1, 0 %, 2804 MiB, 13.97 W, 180 MHz
2026/09/23 00:01:44.882, 0, 0 %, 31604 MiB, 65.49 W, 2617 MHz
2026/09/23 00:01:44.882, 1, 0 %, 2804 MiB, 13.97 W, 180 MHz
2026/09/23 00:01:45.132, 0, 0 %, 31636 MiB, 65.49 W, 2617 MHz
2026/09/23 00:01:45.133, 1, 0 %, 2804 MiB, 14.08 W, 180 MHz
2026/09/23 00:01:45.383, 0, 1 %, 31668 MiB, 65.61 W, 2610 MHz
2026/09/23 00:01:45.383, 1, 0 %, 2804 MiB, 14.08 W, 180 MHz
2026/09/23 00:01:45.633, 0, 1 %, 35124 MiB, 65.61 W, 2610 MHz
2026/09/23 00:01:45.633, 1, 0 %, 2804 MiB, 14.14 W, 180 MHz
2026/09/23 00:01:45.883, 0, 15 %, 35156 MiB, 66.19 W, 2617 MHz
2026/09/23 00:01:45.883, 1, 0 %, 2804 MiB, 14.14 W, 180 MHz
2026/09/23 00:01:46.133, 0, 15 %, 35188 MiB, 66.19 W, 2617 MHz
2026/09/23 00:01:46.133, 1, 0 %, 2804 MiB, 13.83 W, 180 MHz
2026/09/23 00:01:46.383, 0, 0 %, 35188 MiB, 67.78 W, 2617 MHz
2026/09/23 00:01:46.383, 1, 0 %, 2804 MiB, 13.83 W, 180 MHz
2026/09/23 00:01:46.634, 0, 0 %, 35188 MiB, 67.78 W, 2617 MHz
2026/09/23 00:01:46.634, 1, 0 %, 2804 MiB, 13.87 W, 180 MHz
2026/09/23 00:01:46.884, 0, 0 %, 35220 MiB, 67.57 W, 2610 MHz
2026/09/23 00:01:46.884, 1, 0 %, 2804 MiB, 13.87 W, 180 MHz
2026/09/23 00:01:47.134, 0, 0 %, 35220 MiB, 67.57 W, 2610 MHz
2026/09/23 00:01:47.134, 1, 0 %, 2804 MiB, 13.80 W, 180 MHz
2026/09/23 00:01:47.384, 0, 0 %, 35220 MiB, 65.46 W, 2617 MHz
2026/09/23 00:01:47.384, 1, 0 %, 2804 MiB, 13.80 W, 180 MHz
2026/09/23 00:01:47.634, 0, 0 %, 35252 MiB, 65.46 W, 2617 MHz
2026/09/23 00:01:47.634, 1, 0 %, 2804 MiB, 13.85 W, 180 MHz
2026/09/23 00:01:47.885, 0, 1 %, 35252 MiB, 65.57 W, 2610 MHz
2026/09/23 00:01:47.885, 1, 0 %, 2804 MiB, 13.85 W, 180 MHz
2026/09/23 00:01:48.135, 0, 1 %, 35252 MiB, 65.57 W, 2610 MHz
2026/09/23 00:01:48.135, 1, 0 %, 2804 MiB, 13.97 W, 180 MHz
2026/09/23 00:01:48.385, 0, 0 %, 35284 MiB, 65.37 W, 2610 MHz
2026/09/23 00:01:48.385, 1, 0 %, 2804 MiB, 13.97 W, 180 MHz
2026/09/23 00:01:48.635, 0, 0 %, 35284 MiB, 65.37 W, 2610 MHz
2026/09/23 00:01:48.635, 1, 0 %, 2804 MiB, 13.98 W, 180 MHz
2026/09/23 00:01:48.885, 0, 0 %, 38772 MiB, 65.34 W, 2617 MHz
2026/09/23 00:01:48.885, 1, 0 %, 2804 MiB, 13.98 W, 180 MHz
2026/09/23 00:01:49.136, 0, 0 %, 38772 MiB, 65.34 W, 2617 MHz
2026/09/23 00:01:49.136, 1, 0 %, 2804 MiB, 14.12 W, 180 MHz
2026/09/23 00:01:49.386, 0, 3 %, 38772 MiB, 67.57 W, 2617 MHz
2026/09/23 00:01:49.386, 1, 0 %, 2804 MiB, 14.12 W, 180 MHz
2026/09/23 00:01:49.636, 0, 3 %, 38772 MiB, 67.57 W, 2617 MHz
2026/09/23 00:01:49.636, 1, 0 %, 2804 MiB, 14.14 W, 180 MHz
2026/09/23 00:01:49.886, 0, 0 %, 38804 MiB, 67.35 W, 2610 MHz
2026/09/23 00:01:49.886, 1, 0 %, 2804 MiB, 14.14 W, 180 MHz
