epoch_ms,temp_c,power_w,sm_mhz,mem_used_mib,cuda_driver_free_bytes,cuda_pool_used_bytes,cuda_pool_reserved_bytes,cuda_pool_cached_bytes,active_sessions,prefix_cache_bytes,kv_vmm_mapped_bytes,kv_vmm_reserved_bytes,kv_vmm_owed_bytes,kv_vmm_graveyard_bytes,kv_vmm_grows_total,kv_vmm_mapper_grows_total,kv_vmm_grow_waits_total
1790372547807,66,76.67,1560,8808,0,0,0,0,0,0,0,0,0,0,0,0,0
1790372548057,72,80.62,1635,9452,0,0,0,0,0,0,0,0,0,0,0,0,0
1790372548307,72,82.38,1635,9452,0,0,0,0,0,0,0,0,0,0,0,0,0
1790372548557,71,89.75,1582,9452,0,0,0,0,0,0,0,0,0,0,0,0,0
1790372548807,69,90.98,1260,9452,0,0,0,0,0,0,0,0,0,0,0,0,0
1790372549057,72,96.38,885,9452,0,0,0,0,0,0,0,0,0,0,0,0,0
1790372549307,73,96.25,1500,9452,0,0,0,0,0,0,0,0,0,0,0,0,0
1790372549557,71,93.29,1582,9612,0,0,0,0,0,0,0,0,0,0,0,0,0
1790372549807,70,91.83,1260,9708,0,0,0,0,0,0,0,0,0,0,0,0,0
1790372550057,72,95.45,967,9772,0,0,0,0,0,0,0,0,0,0,0,0,0
1790372550307,73,94.79,1515,10092,0,0,0,0,0,0,0,0,0,0,0,0,0
1790372550557,71,93.05,1515,10444,0,0,0,0,0,0,0,0,0,0,0,0,0
1790372550807,71,94.35,1192,10444,0,0,0,0,0,0,0,0,0,0,0,0,0
1790372551057,72,95.33,1117,10444,0,0,0,0,0,0,0,0,0,0,0,0,0
1790372551307,72,94.81,1485,10444,0,0,0,0,0,0,0,0,0,0,0,0,0
1790372551557,70,92.99,1657,10446,0,0,0,0,0,0,0,0,0,0,0,0,0
1790372551807,70,94.19,1305,10446,0,0,0,0,0,0,0,0,0,0,0,0,0
1790372552057,71,95.13,892,10446,0,0,0,0,0,0,0,0,0,0,0,0,0
1790372552307,71,94.71,1282,10446,14196211712,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790372552557,70,92.08,1365,10446,14196211712,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790372552807,69,93.86,937,10446,14196211712,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790372553057,70,94.08,930,10446,14196211712,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790372553307,71,93.95,1282,10446,14196211712,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790372553557,70,93.72,1312,10446,14196211712,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790372553807,69,92.95,952,10446,14196211712,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790372554057,70,94.88,967,10446,14196211712,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790372554307,71,94.12,1282,10446,14196211712,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790372554557,70,92.99,1260,10446,14196211712,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790372554807,70,94.04,960,10446,14196211712,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790372555057,71,94.16,1005,10446,14196211712,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790372555307,70,94.59,1282,10446,14196211712,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790372555557,70,93.69,1215,10446,14196211712,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790372555807,70,93.48,1005,10446,14196211712,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790372556057,71,94.73,1282,10476,14181138432,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790372556307,71,93.97,1297,11068,14181138432,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790372556557,70,93.40,1297,10446,14196211712,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790372556807,70,93.49,990,10446,14196211712,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790372557057,71,94.74,1035,10446,14196211712,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790372557307,71,93.99,1252,10446,14196211712,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790372557557,72,94.44,1192,10990,14196211712,10584410720,10636754944,52344224,6,603029504,0,0,0,0,0,0,0
1790372557807,72,94.71,1380,10990,14196211712,10584410720,10636754944,52344224,6,603029504,0,0,0,0,0,0,0
1790372558057,73,94.69,1350,10990,13625786368,10510650720,11207180288,696529568,6,603029504,0,0,0,0,0,0,0
1790372558307,73,94.72,1470,11150,13625786368,10510650720,11207180288,696529568,6,603029504,0,0,0,0,0,0,0
1790372558557,73,94.49,1425,11150,13625786368,10510650720,11207180288,696529568,6,603029504,0,0,0,0,0,0,0
1790372558807,72,94.26,1357,11150,13625786368,10510650720,11207180288,696529568,6,603029504,0,0,0,0,0,0,0
1790372559057,73,94.17,1365,11150,13625786368,10510650720,11207180288,696529568,6,603029504,0,0,0,0,0,0,0
1790372559307,72,94.21,1597,11150,13625786368,10510650720,11207180288,696529568,6,603029504,0,0,0,0,0,0,0
1790372559557,71,93.58,1275,11150,13625786368,10510650720,11207180288,696529568,6,603029504,0,0,0,0,0,0,0
1790372559807,71,93.49,1057,11150,13458014208,11320840648,11374952448,54111800,8,897892352,0,0,0,0,0,0,0
1790372560057,71,93.78,1027,11150,13458014208,11320840648,11374952448,54111800,8,897892352,0,0,0,0,0,0,0
1790372560307,71,94.48,1245,11150,13458014208,11320840648,11374952448,54111800,8,897892352,0,0,0,0,0,0,0
1790372560557,71,93.46,1155,11150,13458014208,11320840648,11374952448,54111800,8,897892352,0,0,0,0,0,0,0
1790372560807,71,93.61,1057,11150,13458014208,11320840648,11374952448,54111800,8,897892352,0,0,0,0,0,0,0
1790372561057,71,94.51,1042,11150,13458014208,11320840648,11374952448,54111800,8,897892352,0,0,0,0,0,0,0
1790372561307,71,94.02,1215,11150,13458014208,11320840648,11374952448,54111800,8,897892352,0,0,0,0,0,0,0
1790372561557,71,93.79,1132,11150,13458014208,11320840648,11374952448,54111800,8,897892352,0,0,0,0,0,0,0
1790372561807,71,93.83,1050,11150,13458014208,11320840648,11374952448,54111800,8,897892352,0,0,0,0,0,0,0
1790372562057,71,93.93,1080,11150,13458014208,11329426888,11374952448,45525560,8,897892352,0,0,0,0,0,0,0
1790372562307,71,93.92,1200,11150,13458014208,11329426888,11374952448,45525560,8,897892352,0,0,0,0,0,0,0
1790372562557,71,93.74,1125,11150,13458014208,11329426888,11374952448,45525560,8,897892352,0,0,0,0,0,0,0
1790372562807,71,93.52,1035,11150,13458014208,11329426888,11374952448,45525560,8,897892352,0,0,0,0,0,0,0
1790372563057,71,94.11,1110,11150,13458014208,11329426888,11374952448,45525560,8,897892352,0,0,0,0,0,0,0
1790372563307,71,93.92,1177,11150,13458014208,11329426888,11374952448,45525560,8,897892352,0,0,0,0,0,0,0
1790372563557,71,93.37,1110,11150,13458014208,11329426888,11374952448,45525560,8,897892352,0,0,0,0,0,0,0
1790372563807,71,94.02,1042,11150,13458014208,11329426888,11374952448,45525560,8,897892352,0,0,0,0,0,0,0
1790372564057,71,93.94,1132,11150,13458014208,11329426888,11374952448,45525560,8,897892352,0,0,0,0,0,0,0
1790372564307,71,93.70,1170,11150,13458014208,11329426888,11374952448,45525560,8,897892352,0,0,0,0,0,0,0
1790372564557,71,93.79,1095,11190,13458014208,11329426888,11374952448,45525560,8,897892352,0,0,0,0,0,0,0
1790372564807,71,93.98,1065,11772,12805079040,11329426888,11374952448,45525560,8,897892352,0,0,0,0,0,0,0
1790372565057,73,94.12,1282,11374,13458014208,11146210644,11374952448,228741804,7,897892352,0,0,0,0,0,0,0
1790372565307,73,94.41,1342,11374,13223133184,11089352660,11609833472,520480812,7,897892352,0,0,0,0,0,0,0
1790372565557,73,94.60,1342,11470,13223133184,11089352660,11609833472,520480812,7,897892352,0,0,0,0,0,0,0
1790372565807,72,94.06,1417,11470,13223133184,11089352660,11609833472,520480812,7,897892352,0,0,0,0,0,0,0
1790372566057,72,94.49,1455,11470,13223133184,11089352660,11609833472,520480812,7,897892352,0,0,0,0,0,0,0
1790372566307,72,93.40,1297,11470,13223133184,11089352660,11609833472,520480812,7,897892352,0,0,0,0,0,0,0
1790372566557,72,93.80,1065,11470,13122469888,11509984200,11710496768,200512568,8,1042235392,0,0,0,0,0,0,0
1790372566807,72,93.57,1117,11470,13122469888,11509984200,11710496768,200512568,8,1042235392,0,0,0,0,0,0,0
1790372567057,72,93.74,1072,11470,13122469888,11509984200,11710496768,200512568,8,1042235392,0,0,0,0,0,0,0
1790372567307,71,93.40,1177,11470,13122469888,11509984200,11710496768,200512568,8,1042235392,0,0,0,0,0,0,0
1790372567557,71,93.75,1080,11470,13122469888,11509984200,11710496768,200512568,8,1042235392,0,0,0,0,0,0,0
1790372567807,72,93.82,1087,11470,13122469888,11509984200,11710496768,200512568,8,1042235392,0,0,0,0,0,0,0
1790372568057,72,93.94,1110,11470,13122469888,11509984200,11710496768,200512568,8,1042235392,0,0,0,0,0,0,0
1790372568307,71,93.75,1132,11470,13122469888,11509984200,11710496768,200512568,8,1042235392,0,0,0,0,0,0,0
1790372568557,71,93.59,1087,11470,13122469888,11509984200,11710496768,200512568,8,1042235392,0,0,0,0,0,0,0
1790372568807,72,93.91,1080,11470,13122469888,11509984200,11710496768,200512568,8,1042235392,0,0,0,0,0,0,0
1790372569057,71,93.70,1125,11470,13122469888,11509984200,11710496768,200512568,8,1042235392,0,0,0,0,0,0,0
1790372569307,71,93.70,1117,11470,13122469888,11509984200,11710496768,200512568,8,1042235392,0,0,0,0,0,0,0
1790372569557,71,93.53,1102,11470,13122469888,11509984200,11710496768,200512568,8,1042235392,0,0,0,0,0,0,0
1790372569807,72,93.85,1080,11470,13122469888,11509984200,11710496768,200512568,8,1042235392,0,0,0,0,0,0,0
1790372570057,71,93.78,1147,11470,13122469888,11509984200,11710496768,200512568,8,1042235392,0,0,0,0,0,0,0
1790372570307,72,93.92,1117,11470,13122469888,11509984200,11710496768,200512568,8,1042235392,0,0,0,0,0,0,0
1790372570557,71,93.76,1087,11470,13122469888,11509984200,11710496768,200512568,8,1042235392,0,0,0,0,0,0,0
1790372570807,72,94.02,1087,11470,13122469888,11509984200,11710496768,200512568,8,1042235392,0,0,0,0,0,0,0
1790372571057,72,93.88,1147,11470,13122469888,11509984200,11710496768,200512568,8,1042235392,0,0,0,0,0,0,0
1790372571307,71,93.63,1117,11470,13122469888,11509984200,11710496768,200512568,8,1042235392,0,0,0,0,0,0,0
1790372571557,71,93.72,1087,11470,13122469888,11509984200,11710496768,200512568,8,1042235392,0,0,0,0,0,0,0
1790372571807,71,93.85,1095,11534,13122469888,11323978388,11710496768,386518380,7,1042235392,0,0,0,0,0,0,0
1790372572057,73,94.58,1275,11534,13122469888,11323978388,11710496768,386518380,7,1042235392,0,0,0,0,0,0,0
1790372572307,72,93.75,1387,11534,13122469888,11323978388,11710496768,386518380,7,1042235392,0,0,0,0,0,0,0
1790372572557,72,93.78,1245,11534,13122469888,11323978388,11710496768,386518380,7,1042235392,0,0,0,0,0,0,0
1790372572807,72,94.15,1282,11568,13025280000,11576905096,11777605632,200700536,8,1112981504,0,0,0,0,0,0,0
1790372573057,72,93.49,1282,12156,13025280000,11576905096,11777605632,200700536,8,1112981504,0,0,0,0,0,0,0
1790372573307,72,93.82,1230,11534,13025280000,11576905096,11777605632,200700536,8,1112981504,0,0,0,0,0,0,0
1790372573557,72,93.85,1042,11534,13055361024,11576905096,11777605632,200700536,8,1112981504,0,0,0,0,0,0,0
1790372573807,72,93.91,1080,11534,13055361024,11576905096,11777605632,200700536,8,1112981504,0,0,0,0,0,0,0
1790372574057,72,93.68,1200,11534,13055361024,11576905096,11777605632,200700536,8,1112981504,0,0,0,0,0,0,0
1790372574307,72,93.39,1110,11534,13055361024,11576905096,11777605632,200700536,8,1112981504,0,0,0,0,0,0,0
1790372574557,72,93.57,1057,11534,13055361024,11576905096,11777605632,200700536,8,1112981504,0,0,0,0,0,0,0
1790372574807,72,94.40,1087,11534,13055361024,11576905096,11777605632,200700536,8,1112981504,0,0,0,0,0,0,0
1790372575057,72,93.67,1192,11534,13055361024,11576905096,11777605632,200700536,8,1112981504,0,0,0,0,0,0,0
1790372575307,72,93.81,1095,11534,13055361024,11576905096,11777605632,200700536,8,1112981504,0,0,0,0,0,0,0
1790372575557,72,93.84,1065,11534,13055361024,11576905096,11777605632,200700536,8,1112981504,0,0,0,0,0,0,0
1790372575807,72,94.21,1110,11534,13055361024,11576905096,11777605632,200700536,8,1112981504,0,0,0,0,0,0,0
1790372576057,72,93.56,1177,11534,13055361024,11576905096,11777605632,200700536,8,1112981504,0,0,0,0,0,0,0
1790372576307,72,93.47,1072,11534,13055361024,11576905096,11777605632,200700536,8,1112981504,0,0,0,0,0,0,0
1790372576557,72,94.00,1065,11534,13055361024,11576905096,11777605632,200700536,8,1112981504,0,0,0,0,0,0,0
1790372576807,72,93.99,1125,11534,13055361024,11576905096,11777605632,200700536,8,1112981504,0,0,0,0,0,0,0
1790372577057,72,93.69,1155,11534,13055361024,11576905096,11777605632,200700536,8,1112981504,0,0,0,0,0,0,0
1790372577307,72,93.52,1072,11534,13055361024,11576905096,11777605632,200700536,8,1112981504,0,0,0,0,0,0,0
1790372577557,72,94.00,1072,11534,13055361024,11576905096,11777605632,200700536,8,1112981504,0,0,0,0,0,0,0
1790372577807,72,93.82,1140,11534,13055361024,11576905096,11777605632,200700536,8,1112981504,0,0,0,0,0,0,0
1790372578057,72,93.61,1132,11534,13055361024,11576905096,11777605632,200700536,8,1112981504,0,0,0,0,0,0,0
1790372578307,73,93.69,1065,11630,13055361024,11392018452,11777605632,385587180,7,1112981504,0,0,0,0,0,0,0
1790372578557,74,94.23,1335,11630,13055361024,11392018452,11777605632,385587180,7,1112981504,0,0,0,0,0,0,0
1790372578807,72,94.21,1425,11630,13055361024,11392018452,11777605632,385587180,7,1112981504,0,0,0,0,0,0,0
1790372579057,72,93.81,1185,11630,12954697728,11686744136,11878268928,191524792,8,1185153024,0,0,0,0,0,0,0
1790372579307,72,94.03,1050,11630,12954697728,11686744136,11878268928,191524792,8,1185153024,0,0,0,0,0,0,0
1790372579557,72,93.41,1155,11630,12954697728,11686744136,11878268928,191524792,8,1185153024,0,0,0,0,0,0,0
1790372579807,72,94.51,1110,11630,12954697728,11686744136,11878268928,191524792,8,1185153024,0,0,0,0,0,0,0
1790372580057,72,93.55,1110,11630,12954697728,11686744136,11878268928,191524792,8,1185153024,0,0,0,0,0,0,0
1790372580307,72,94.15,1072,11630,12954697728,11686744136,11878268928,191524792,8,1185153024,0,0,0,0,0,0,0
1790372580557,72,94.02,1155,11630,12954697728,11686744136,11878268928,191524792,8,1185153024,0,0,0,0,0,0,0
1790372580807,72,93.74,1095,11644,12954697728,11686744136,11878268928,191524792,8,1185153024,0,0,0,0,0,0,0
1790372581057,72,93.84,1095,11674,12954697728,11686744136,11878268928,191524792,8,1185153024,0,0,0,0,0,0,0
1790372581307,72,94.16,1102,11925,12337414144,11686744136,11878268928,191524792,8,1185153024,0,0,0,0,0,0,0
1790372581557,72,93.96,1245,11630,12337414144,11686744136,11878268928,191524792,8,1185153024,0,0,0,0,0,0,0
1790372581807,72,93.66,1117,11630,12337414144,11686744136,11878268928,191524792,8,1185153024,0,0,0,0,0,0,0
1790372582057,72,93.68,1087,11630,12954697728,11686744136,11878268928,191524792,8,1185153024,0,0,0,0,0,0,0
1790372582307,72,93.85,1087,11630,12954697728,11686744136,11878268928,191524792,8,1185153024,0,0,0,0,0,0,0
1790372582557,72,93.89,1140,11630,12954697728,11686744136,11878268928,191524792,8,1185153024,0,0,0,0,0,0,0
1790372582807,72,93.68,1110,11630,12954697728,11686744136,11878268928,191524792,8,1185153024,0,0,0,0,0,0,0
1790372583057,72,93.80,1080,11630,12954697728,11686744136,11878268928,191524792,8,1185153024,0,0,0,0,0,0,0
1790372583307,72,93.70,1102,11630,12954697728,11686744136,11878268928,191524792,8,1185153024,0,0,0,0,0,0,0
1790372583557,72,93.82,1132,11630,12954697728,11686744136,11878268928,191524792,8,1185153024,0,0,0,0,0,0,0
1790372583807,72,93.64,1117,11630,12954697728,11686744136,11878268928,191524792,8,1185153024,0,0,0,0,0,0,0
1790372584057,72,93.86,1080,11630,12954697728,11686744136,11878268928,191524792,8,1185153024,0,0,0,0,0,0,0
1790372584307,72,93.81,1117,11630,12954697728,11686744136,11878268928,191524792,8,1185153024,0,0,0,0,0,0,0
1790372584557,72,93.68,1117,11630,12954697728,11686744136,11878268928,191524792,8,1185153024,0,0,0,0,0,0,0
1790372584807,72,93.71,1110,11630,12954697728,11686744136,11878268928,191524792,8,1185153024,0,0,0,0,0,0,0
1790372585057,72,93.83,1072,11630,12954697728,11686744136,11878268928,191524792,8,1185153024,0,0,0,0,0,0,0
1790372585307,72,93.75,1125,11630,12954697728,11686744136,11878268928,191524792,8,1185153024,0,0,0,0,0,0,0
1790372585557,72,93.74,1125,11630,12954697728,11686744136,11878268928,191524792,8,1185153024,0,0,0,0,0,0,0
1790372585807,72,93.69,1110,11630,12954697728,11686744136,11878268928,191524792,8,1185153024,0,0,0,0,0,0,0
