timestamp, index, temperature.gpu, clocks.current.sm [MHz], power.draw [W], memory.used [MiB]
2026/08/03 10:22:20.132, 0, 37, 2415 MHz, 68.65 W, 21824 MiB
2026/08/03 10:22:21.132, 0, 37, 2415 MHz, 69.10 W, 26336 MiB
2026/08/03 10:22:22.132, 0, 45, 2565 MHz, 101.29 W, 28128 MiB
2026/08/03 10:22:23.132, 0, 44, 2910 MHz, 435.13 W, 28128 MiB
2026/08/03 10:22:24.133, 0, 45, 2895 MHz, 426.77 W, 28128 MiB
2026/08/03 10:22:25.133, 0, 45, 2887 MHz, 439.49 W, 28128 MiB
2026/08/03 10:22:26.133, 0, 46, 2880 MHz, 438.55 W, 28128 MiB
2026/08/03 10:22:27.133, 0, 46, 2880 MHz, 438.56 W, 28128 MiB
2026/08/03 10:22:28.133, 0, 46, 2880 MHz, 439.49 W, 28128 MiB
2026/08/03 10:22:29.134, 0, 47, 2880 MHz, 439.48 W, 28128 MiB
2026/08/03 10:22:30.134, 0, 47, 2880 MHz, 440.16 W, 28128 MiB
2026/08/03 10:22:31.135, 0, 47, 2880 MHz, 439.91 W, 28128 MiB
2026/08/03 10:22:32.135, 0, 54, 2722 MHz, 484.37 W, 28832 MiB
2026/08/03 10:22:33.135, 0, 48, 2872 MHz, 482.00 W, 28832 MiB
2026/08/03 10:22:34.135, 0, 48, 2872 MHz, 443.56 W, 28832 MiB
2026/08/03 10:22:35.136, 0, 42, 2925 MHz, 313.37 W, 28832 MiB
2026/08/03 10:22:36.136, 0, 42, 2925 MHz, 93.73 W, 28832 MiB
2026/08/03 10:22:37.136, 0, 41, 2407 MHz, 82.41 W, 2 MiB
2026/08/03 10:22:38.193, 0, 41, 2407 MHz, 73.10 W, 544 MiB
2026/08/03 10:22:39.193, 0, 40, 2400 MHz, 67.90 W, 2304 MiB
2026/08/03 10:22:40.194, 0, 40, 2422 MHz, 70.14 W, 7840 MiB
2026/08/03 10:22:41.194, 0, 40, 2422 MHz, 70.45 W, 13472 MiB
2026/08/03 10:22:42.195, 0, 40, 2422 MHz, 70.81 W, 19264 MiB
2026/08/03 10:22:43.195, 0, 40, 2422 MHz, 70.30 W, 24672 MiB
2026/08/03 10:22:44.195, 0, 40, 2400 MHz, 69.06 W, 27808 MiB
2026/08/03 10:22:45.195, 0, 40, 2400 MHz, 67.40 W, 28096 MiB
2026/08/03 10:22:46.196, 0, 47, 2902 MHz, 400.46 W, 28128 MiB
2026/08/03 10:22:47.196, 0, 48, 2902 MHz, 428.47 W, 28128 MiB
2026/08/03 10:22:48.196, 0, 48, 2887 MHz, 435.99 W, 28128 MiB
2026/08/03 10:22:49.196, 0, 49, 2887 MHz, 440.58 W, 28128 MiB
2026/08/03 10:22:50.197, 0, 49, 2887 MHz, 440.12 W, 28128 MiB
2026/08/03 10:22:51.197, 0, 49, 2887 MHz, 439.85 W, 28128 MiB
2026/08/03 10:22:52.197, 0, 49, 2887 MHz, 441.30 W, 28128 MiB
2026/08/03 10:22:53.197, 0, 50, 2887 MHz, 441.10 W, 28128 MiB
2026/08/03 10:22:54.199, 0, 50, 2887 MHz, 442.04 W, 28128 MiB
2026/08/03 10:22:55.199, 0, 56, 2842 MHz, 444.35 W, 28832 MiB
2026/08/03 10:22:56.199, 0, 50, 2865 MHz, 504.78 W, 28832 MiB
2026/08/03 10:22:57.200, 0, 50, 2865 MHz, 440.51 W, 28832 MiB
2026/08/03 10:22:58.200, 0, 46, 2902 MHz, 397.24 W, 28832 MiB
2026/08/03 10:22:59.200, 0, 44, 2917 MHz, 94.80 W, 28832 MiB
2026/08/03 10:23:00.201, 0, 43, 2407 MHz, 87.69 W, 2 MiB
2026/08/03 10:23:01.301, 0, 43, 2445 MHz, 73.97 W, 544 MiB
2026/08/03 10:23:02.302, 0, 43, 2407 MHz, 68.53 W, 2688 MiB
2026/08/03 10:23:03.302, 0, 43, 2415 MHz, 70.52 W, 7456 MiB
2026/08/03 10:23:04.302, 0, 43, 2415 MHz, 70.59 W, 12096 MiB
2026/08/03 10:23:05.303, 0, 42, 2415 MHz, 70.48 W, 16704 MiB
2026/08/03 10:23:06.303, 0, 42, 2415 MHz, 70.29 W, 21152 MiB
2026/08/03 10:23:07.304, 0, 42, 2415 MHz, 70.03 W, 25472 MiB
2026/08/03 10:23:08.304, 0, 42, 2400 MHz, 69.44 W, 27808 MiB
2026/08/03 10:23:09.304, 0, 49, 2887 MHz, 316.55 W, 28128 MiB
2026/08/03 10:23:10.305, 0, 50, 2902 MHz, 434.77 W, 28128 MiB
2026/08/03 10:23:11.305, 0, 50, 2880 MHz, 438.63 W, 28128 MiB
2026/08/03 10:23:12.305, 0, 51, 2872 MHz, 443.04 W, 28128 MiB
2026/08/03 10:23:13.306, 0, 51, 2872 MHz, 442.69 W, 28128 MiB
2026/08/03 10:23:14.306, 0, 51, 2872 MHz, 443.32 W, 28128 MiB
2026/08/03 10:23:15.306, 0, 51, 2872 MHz, 443.85 W, 28128 MiB
2026/08/03 10:23:16.307, 0, 52, 2872 MHz, 444.41 W, 28128 MiB
2026/08/03 10:23:17.307, 0, 52, 2872 MHz, 444.44 W, 28128 MiB
2026/08/03 10:23:18.309, 0, 52, 2872 MHz, 445.27 W, 28832 MiB
2026/08/03 10:23:19.309, 0, 52, 2865 MHz, 516.37 W, 28832 MiB
2026/08/03 10:23:20.310, 0, 52, 2865 MHz, 443.43 W, 28832 MiB
2026/08/03 10:23:21.310, 0, 48, 2880 MHz, 430.40 W, 28832 MiB
2026/08/03 10:23:22.311, 0, 46, 2917 MHz, 96.83 W, 28832 MiB
2026/08/03 10:23:23.311, 0, 45, 2400 MHz, 88.37 W, 28832 MiB
2026/08/03 10:23:24.312, 0, 45, 2400 MHz, 73.38 W, 544 MiB
2026/08/03 10:23:25.312, 0, 45, 2400 MHz, 71.08 W, 1856 MiB
2026/08/03 10:23:26.312, 0, 45, 2415 MHz, 71.35 W, 6112 MiB
2026/08/03 10:23:27.313, 0, 44, 2415 MHz, 71.92 W, 10912 MiB
2026/08/03 10:23:28.314, 0, 44, 2415 MHz, 71.74 W, 15744 MiB
2026/08/03 10:23:29.315, 0, 44, 2415 MHz, 71.83 W, 20352 MiB
2026/08/03 10:23:30.315, 0, 44, 2415 MHz, 71.56 W, 24800 MiB
2026/08/03 10:23:31.315, 0, 44, 2400 MHz, 71.08 W, 27808 MiB
2026/08/03 10:23:32.316, 0, 51, 2850 MHz, 303.95 W, 28128 MiB
2026/08/03 10:23:33.316, 0, 52, 2902 MHz, 435.68 W, 28128 MiB
2026/08/03 10:23:34.316, 0, 52, 2872 MHz, 439.21 W, 28128 MiB
2026/08/03 10:23:35.317, 0, 52, 2872 MHz, 444.30 W, 28128 MiB
2026/08/03 10:23:36.317, 0, 53, 2872 MHz, 444.59 W, 28128 MiB
2026/08/03 10:23:37.318, 0, 53, 2872 MHz, 445.62 W, 28128 MiB
2026/08/03 10:23:38.318, 0, 53, 2872 MHz, 447.78 W, 28128 MiB
2026/08/03 10:23:39.318, 0, 53, 2872 MHz, 448.94 W, 28128 MiB
2026/08/03 10:23:40.319, 0, 54, 2872 MHz, 448.74 W, 28128 MiB
2026/08/03 10:23:41.319, 0, 54, 2872 MHz, 449.44 W, 28832 MiB
2026/08/03 10:23:42.320, 0, 54, 2865 MHz, 512.41 W, 28832 MiB
2026/08/03 10:23:43.320, 0, 54, 2865 MHz, 449.39 W, 28832 MiB
2026/08/03 10:23:44.320, 0, 54, 2865 MHz, 449.74 W, 28832 MiB
2026/08/03 10:23:45.321, 0, 48, 2925 MHz, 97.62 W, 28832 MiB
2026/08/03 10:23:46.321, 0, 47, 2640 MHz, 91.67 W, 28832 MiB
2026/08/03 10:23:47.321, 0, 47, 2400 MHz, 74.11 W, 510 MiB
2026/08/03 10:23:48.322, 0, 46, 2400 MHz, 70.61 W, 1856 MiB
2026/08/03 10:23:49.322, 0, 46, 2415 MHz, 71.31 W, 5792 MiB
2026/08/03 10:23:50.323, 0, 46, 2415 MHz, 71.93 W, 10624 MiB
2026/08/03 10:23:51.323, 0, 46, 2415 MHz, 71.82 W, 15360 MiB
2026/08/03 10:23:52.323, 0, 46, 2422 MHz, 71.75 W, 20000 MiB
2026/08/03 10:23:53.324, 0, 46, 2415 MHz, 71.65 W, 24416 MiB
2026/08/03 10:23:54.324, 0, 45, 2407 MHz, 70.83 W, 27808 MiB
2026/08/03 10:23:55.325, 0, 58, 2670 MHz, 359.60 W, 31072 MiB
2026/08/03 10:23:56.325, 0, 59, 2640 MHz, 571.83 W, 31072 MiB
2026/08/03 10:23:57.326, 0, 53, 2887 MHz, 452.28 W, 31072 MiB
2026/08/03 10:23:58.327, 0, 54, 2887 MHz, 437.68 W, 31072 MiB
2026/08/03 10:23:59.327, 0, 54, 2872 MHz, 448.57 W, 31072 MiB
2026/08/03 10:24:00.328, 0, 54, 2872 MHz, 449.05 W, 31072 MiB
2026/08/03 10:24:01.328, 0, 54, 2872 MHz, 449.66 W, 31072 MiB
2026/08/03 10:24:02.329, 0, 54, 2872 MHz, 449.40 W, 31072 MiB
2026/08/03 10:24:03.329, 0, 55, 2872 MHz, 450.14 W, 31072 MiB
2026/08/03 10:24:04.330, 0, 55, 2872 MHz, 450.27 W, 31072 MiB
2026/08/03 10:24:05.330, 0, 55, 2872 MHz, 450.97 W, 31072 MiB
2026/08/03 10:24:06.331, 0, 55, 2872 MHz, 450.99 W, 31072 MiB
2026/08/03 10:24:07.331, 0, 56, 2872 MHz, 451.44 W, 31072 MiB
2026/08/03 10:24:08.331, 0, 56, 2872 MHz, 451.40 W, 31072 MiB
2026/08/03 10:24:09.332, 0, 56, 2865 MHz, 449.06 W, 31072 MiB
2026/08/03 10:24:10.332, 0, 56, 2865 MHz, 449.65 W, 31072 MiB
2026/08/03 10:24:11.333, 0, 56, 2865 MHz, 450.41 W, 31072 MiB
2026/08/03 10:24:12.333, 0, 56, 2865 MHz, 450.09 W, 31072 MiB
2026/08/03 10:24:13.334, 0, 56, 2865 MHz, 450.40 W, 31072 MiB
2026/08/03 10:24:14.334, 0, 57, 2865 MHz, 450.61 W, 31072 MiB
2026/08/03 10:24:15.335, 0, 57, 2865 MHz, 451.26 W, 31072 MiB
2026/08/03 10:24:16.335, 0, 57, 2865 MHz, 451.62 W, 31072 MiB
2026/08/03 10:24:17.335, 0, 57, 2865 MHz, 451.05 W, 31072 MiB
2026/08/03 10:24:18.336, 0, 57, 2865 MHz, 451.42 W, 31072 MiB
2026/08/03 10:24:19.339, 0, 57, 2865 MHz, 451.22 W, 31072 MiB
2026/08/03 10:24:20.340, 0, 58, 2865 MHz, 451.73 W, 31072 MiB
2026/08/03 10:24:21.340, 0, 58, 2865 MHz, 452.15 W, 31072 MiB
2026/08/03 10:24:22.341, 0, 58, 2865 MHz, 452.12 W, 31072 MiB
2026/08/03 10:24:23.341, 0, 58, 2865 MHz, 452.58 W, 31072 MiB
2026/08/03 10:24:24.341, 0, 58, 2865 MHz, 453.11 W, 31072 MiB
2026/08/03 10:24:25.342, 0, 58, 2865 MHz, 452.62 W, 31072 MiB
2026/08/03 10:24:26.342, 0, 59, 2865 MHz, 453.13 W, 31072 MiB
2026/08/03 10:24:27.343, 0, 59, 2865 MHz, 452.83 W, 31072 MiB
2026/08/03 10:24:28.343, 0, 59, 2865 MHz, 453.77 W, 31072 MiB
2026/08/03 10:24:29.343, 0, 59, 2865 MHz, 453.89 W, 31072 MiB
2026/08/03 10:24:30.344, 0, 59, 2865 MHz, 454.28 W, 31072 MiB
2026/08/03 10:24:31.344, 0, 59, 2865 MHz, 454.67 W, 31072 MiB
2026/08/03 10:24:32.345, 0, 59, 2865 MHz, 455.17 W, 31072 MiB
2026/08/03 10:24:33.345, 0, 60, 2865 MHz, 455.04 W, 31072 MiB
2026/08/03 10:24:34.345, 0, 60, 2865 MHz, 455.69 W, 31072 MiB
2026/08/03 10:24:35.346, 0, 60, 2872 MHz, 456.19 W, 31072 MiB
2026/08/03 10:24:36.346, 0, 60, 2872 MHz, 456.79 W, 31072 MiB
2026/08/03 10:24:37.346, 0, 60, 2872 MHz, 457.21 W, 31072 MiB
2026/08/03 10:24:38.347, 0, 60, 2872 MHz, 457.28 W, 31072 MiB
2026/08/03 10:24:39.347, 0, 60, 2872 MHz, 457.54 W, 31072 MiB
2026/08/03 10:24:40.348, 0, 60, 2872 MHz, 457.62 W, 31072 MiB
2026/08/03 10:24:41.348, 0, 60, 2865 MHz, 456.24 W, 31072 MiB
2026/08/03 10:24:42.348, 0, 60, 2865 MHz, 455.82 W, 31072 MiB
2026/08/03 10:24:43.349, 0, 61, 2865 MHz, 456.43 W, 31072 MiB
2026/08/03 10:24:44.349, 0, 61, 2865 MHz, 455.77 W, 31072 MiB
2026/08/03 10:24:45.350, 0, 61, 2865 MHz, 455.76 W, 31072 MiB
2026/08/03 10:24:46.350, 0, 61, 2865 MHz, 455.51 W, 31072 MiB
2026/08/03 10:24:47.350, 0, 61, 2857 MHz, 454.03 W, 31072 MiB
2026/08/03 10:24:48.351, 0, 61, 2857 MHz, 453.33 W, 31072 MiB
2026/08/03 10:24:49.351, 0, 61, 2857 MHz, 453.49 W, 31072 MiB
2026/08/03 10:24:50.351, 0, 61, 2857 MHz, 453.61 W, 31072 MiB
2026/08/03 10:24:51.352, 0, 61, 2857 MHz, 454.16 W, 31072 MiB
2026/08/03 10:24:52.352, 0, 61, 2857 MHz, 455.03 W, 31072 MiB
2026/08/03 10:24:53.353, 0, 61, 2857 MHz, 455.09 W, 31072 MiB
2026/08/03 10:24:54.353, 0, 61, 2857 MHz, 454.70 W, 31072 MiB
2026/08/03 10:24:55.353, 0, 61, 2857 MHz, 455.79 W, 31072 MiB
2026/08/03 10:24:56.354, 0, 61, 2857 MHz, 456.17 W, 31072 MiB
2026/08/03 10:24:57.354, 0, 62, 2865 MHz, 456.27 W, 31072 MiB
2026/08/03 10:24:58.355, 0, 62, 2857 MHz, 455.70 W, 31072 MiB
2026/08/03 10:24:59.355, 0, 62, 2857 MHz, 454.77 W, 31072 MiB
2026/08/03 10:25:00.355, 0, 62, 2857 MHz, 455.79 W, 31072 MiB
2026/08/03 10:25:01.356, 0, 62, 2857 MHz, 455.85 W, 31072 MiB
2026/08/03 10:25:02.356, 0, 62, 2857 MHz, 456.08 W, 31072 MiB
2026/08/03 10:25:03.356, 0, 62, 2857 MHz, 455.65 W, 31072 MiB
2026/08/03 10:25:04.357, 0, 62, 2857 MHz, 455.61 W, 31072 MiB
2026/08/03 10:25:05.357, 0, 62, 2857 MHz, 456.43 W, 31072 MiB
2026/08/03 10:25:06.358, 0, 62, 2857 MHz, 456.36 W, 31072 MiB
2026/08/03 10:25:07.358, 0, 62, 2865 MHz, 456.45 W, 31072 MiB
2026/08/03 10:25:08.358, 0, 62, 2857 MHz, 457.05 W, 31072 MiB
2026/08/03 10:25:09.359, 0, 62, 2857 MHz, 456.69 W, 31072 MiB
2026/08/03 10:25:10.359, 0, 62, 2857 MHz, 457.07 W, 31072 MiB
2026/08/03 10:25:11.360, 0, 62, 2857 MHz, 457.35 W, 31072 MiB
2026/08/03 10:25:12.360, 0, 62, 2857 MHz, 457.62 W, 31072 MiB
2026/08/03 10:25:13.360, 0, 62, 2857 MHz, 457.49 W, 31072 MiB
2026/08/03 10:25:14.361, 0, 62, 2857 MHz, 461.61 W, 31072 MiB
2026/08/03 10:25:15.361, 0, 62, 2857 MHz, 462.74 W, 31072 MiB
2026/08/03 10:25:16.361, 0, 63, 2857 MHz, 463.05 W, 31072 MiB
2026/08/03 10:25:17.362, 0, 63, 2857 MHz, 462.84 W, 31072 MiB
2026/08/03 10:25:18.362, 0, 63, 2857 MHz, 463.14 W, 31072 MiB
2026/08/03 10:25:19.363, 0, 63, 2857 MHz, 463.13 W, 31072 MiB
2026/08/03 10:25:20.363, 0, 63, 2857 MHz, 462.98 W, 31072 MiB
2026/08/03 10:25:21.363, 0, 63, 2857 MHz, 463.26 W, 31072 MiB
2026/08/03 10:25:22.364, 0, 63, 2857 MHz, 462.91 W, 31072 MiB
2026/08/03 10:25:23.364, 0, 63, 2857 MHz, 463.26 W, 31072 MiB
2026/08/03 10:25:24.365, 0, 63, 2857 MHz, 463.38 W, 31072 MiB
2026/08/03 10:25:25.365, 0, 63, 2857 MHz, 463.64 W, 31072 MiB
2026/08/03 10:25:26.366, 0, 63, 2857 MHz, 463.32 W, 31072 MiB
2026/08/03 10:25:27.366, 0, 63, 2857 MHz, 463.68 W, 31072 MiB
2026/08/03 10:25:28.366, 0, 63, 2857 MHz, 464.26 W, 31072 MiB
2026/08/03 10:25:29.367, 0, 63, 2857 MHz, 463.83 W, 31072 MiB
2026/08/03 10:25:30.367, 0, 63, 2857 MHz, 464.06 W, 31072 MiB
2026/08/03 10:25:31.368, 0, 63, 2857 MHz, 464.38 W, 31072 MiB
2026/08/03 10:25:32.368, 0, 63, 2857 MHz, 463.82 W, 31072 MiB
2026/08/03 10:25:33.369, 0, 63, 2857 MHz, 464.23 W, 31072 MiB
2026/08/03 10:25:34.369, 0, 63, 2857 MHz, 463.92 W, 31072 MiB
2026/08/03 10:25:35.369, 0, 63, 2857 MHz, 464.18 W, 31072 MiB
2026/08/03 10:25:36.370, 0, 63, 2857 MHz, 464.00 W, 31072 MiB
2026/08/03 10:25:37.370, 0, 63, 2857 MHz, 464.70 W, 31072 MiB
2026/08/03 10:25:38.371, 0, 63, 2857 MHz, 464.45 W, 31072 MiB
2026/08/03 10:25:39.371, 0, 63, 2857 MHz, 464.28 W, 31072 MiB
2026/08/03 10:25:40.372, 0, 63, 2857 MHz, 464.37 W, 31072 MiB
2026/08/03 10:25:41.372, 0, 63, 2865 MHz, 464.04 W, 31072 MiB
2026/08/03 10:25:42.372, 0, 63, 2865 MHz, 464.30 W, 31072 MiB
2026/08/03 10:25:43.373, 0, 63, 2865 MHz, 464.01 W, 31072 MiB
2026/08/03 10:25:44.373, 0, 63, 2865 MHz, 464.14 W, 31072 MiB
2026/08/03 10:25:45.374, 0, 63, 2865 MHz, 464.62 W, 31072 MiB
2026/08/03 10:25:46.374, 0, 63, 2865 MHz, 464.16 W, 31072 MiB
2026/08/03 10:25:47.375, 0, 63, 2865 MHz, 464.53 W, 31072 MiB
2026/08/03 10:25:48.375, 0, 63, 2865 MHz, 464.37 W, 31072 MiB
2026/08/03 10:25:49.375, 0, 63, 2865 MHz, 464.47 W, 31072 MiB
2026/08/03 10:25:50.376, 0, 63, 2865 MHz, 464.98 W, 31072 MiB
2026/08/03 10:25:51.376, 0, 63, 2865 MHz, 464.79 W, 31072 MiB
2026/08/03 10:25:52.377, 0, 63, 2865 MHz, 464.95 W, 31072 MiB
2026/08/03 10:25:53.377, 0, 63, 2865 MHz, 464.50 W, 31072 MiB
2026/08/03 10:25:54.378, 0, 63, 2865 MHz, 464.64 W, 31072 MiB
2026/08/03 10:25:55.378, 0, 68, 2647 MHz, 544.98 W, 31936 MiB
2026/08/03 10:25:56.378, 0, 68, 2625 MHz, 570.81 W, 32096 MiB
2026/08/03 10:25:57.379, 0, 58, 2910 MHz, 107.24 W, 32096 MiB
2026/08/03 10:25:58.379, 0, 56, 2632 MHz, 100.46 W, 32096 MiB
2026/08/03 10:25:59.380, 0, 56, 2400 MHz, 80.72 W, 544 MiB
2026/08/03 10:26:00.380, 0, 55, 2400 MHz, 77.31 W, 1856 MiB
2026/08/03 10:26:01.381, 0, 55, 2415 MHz, 77.65 W, 6176 MiB
2026/08/03 10:26:02.381, 0, 54, 2415 MHz, 77.87 W, 11008 MiB
2026/08/03 10:26:03.381, 0, 54, 2415 MHz, 77.59 W, 15744 MiB
2026/08/03 10:26:04.382, 0, 53, 2415 MHz, 77.46 W, 20416 MiB
2026/08/03 10:26:05.382, 0, 53, 2415 MHz, 76.80 W, 24992 MiB
2026/08/03 10:26:06.382, 0, 53, 2407 MHz, 75.78 W, 27808 MiB
2026/08/03 10:26:07.383, 0, 64, 2617 MHz, 356.22 W, 31072 MiB
2026/08/03 10:26:08.383, 0, 61, 2595 MHz, 568.14 W, 31072 MiB
2026/08/03 10:26:09.383, 0, 60, 2880 MHz, 450.23 W, 31072 MiB
2026/08/03 10:26:10.384, 0, 59, 2872 MHz, 445.45 W, 31072 MiB
2026/08/03 10:26:11.384, 0, 59, 2850 MHz, 450.63 W, 31072 MiB
2026/08/03 10:26:12.384, 0, 59, 2850 MHz, 450.75 W, 31072 MiB
2026/08/03 10:26:13.385, 0, 60, 2850 MHz, 450.80 W, 31072 MiB
2026/08/03 10:26:14.385, 0, 60, 2857 MHz, 450.40 W, 31072 MiB
2026/08/03 10:26:15.386, 0, 60, 2857 MHz, 450.60 W, 31072 MiB
2026/08/03 10:26:16.386, 0, 60, 2857 MHz, 450.65 W, 31072 MiB
2026/08/03 10:26:17.387, 0, 60, 2857 MHz, 450.50 W, 31072 MiB
2026/08/03 10:26:18.387, 0, 60, 2857 MHz, 450.93 W, 31072 MiB
2026/08/03 10:26:19.387, 0, 60, 2850 MHz, 450.91 W, 31072 MiB
2026/08/03 10:26:20.388, 0, 60, 2857 MHz, 450.65 W, 31072 MiB
2026/08/03 10:26:21.388, 0, 60, 2857 MHz, 451.06 W, 31072 MiB
2026/08/03 10:26:22.389, 0, 60, 2857 MHz, 451.58 W, 31072 MiB
2026/08/03 10:26:23.389, 0, 60, 2857 MHz, 451.40 W, 31072 MiB
2026/08/03 10:26:24.389, 0, 60, 2857 MHz, 451.61 W, 31072 MiB
2026/08/03 10:26:25.390, 0, 60, 2857 MHz, 451.55 W, 31072 MiB
2026/08/03 10:26:26.390, 0, 60, 2857 MHz, 451.80 W, 31072 MiB
2026/08/03 10:26:27.391, 0, 60, 2857 MHz, 451.43 W, 31072 MiB
2026/08/03 10:26:28.391, 0, 60, 2857 MHz, 450.66 W, 31072 MiB
2026/08/03 10:26:29.392, 0, 60, 2857 MHz, 450.91 W, 31072 MiB
2026/08/03 10:26:30.392, 0, 60, 2857 MHz, 451.10 W, 31072 MiB
2026/08/03 10:26:31.392, 0, 60, 2857 MHz, 451.23 W, 31072 MiB
2026/08/03 10:26:32.393, 0, 60, 2857 MHz, 451.03 W, 31072 MiB
2026/08/03 10:26:33.393, 0, 60, 2857 MHz, 451.08 W, 31072 MiB
2026/08/03 10:26:34.394, 0, 60, 2857 MHz, 451.56 W, 31072 MiB
2026/08/03 10:26:35.394, 0, 60, 2850 MHz, 452.14 W, 31072 MiB
2026/08/03 10:26:36.395, 0, 60, 2857 MHz, 452.05 W, 31072 MiB
2026/08/03 10:26:37.395, 0, 60, 2857 MHz, 452.20 W, 31072 MiB
2026/08/03 10:26:38.395, 0, 60, 2850 MHz, 451.68 W, 31072 MiB
2026/08/03 10:26:39.396, 0, 60, 2857 MHz, 451.58 W, 31072 MiB
2026/08/03 10:26:40.396, 0, 60, 2857 MHz, 451.79 W, 31072 MiB
2026/08/03 10:26:41.397, 0, 60, 2857 MHz, 451.92 W, 31072 MiB
2026/08/03 10:26:42.397, 0, 60, 2857 MHz, 451.75 W, 31072 MiB
2026/08/03 10:26:43.397, 0, 60, 2857 MHz, 451.80 W, 31072 MiB
2026/08/03 10:26:44.398, 0, 60, 2857 MHz, 451.54 W, 31072 MiB
2026/08/03 10:26:45.398, 0, 60, 2857 MHz, 451.77 W, 31072 MiB
2026/08/03 10:26:46.399, 0, 60, 2857 MHz, 451.64 W, 31072 MiB
2026/08/03 10:26:47.399, 0, 61, 2865 MHz, 452.72 W, 31072 MiB
2026/08/03 10:26:48.399, 0, 61, 2865 MHz, 453.93 W, 31072 MiB
2026/08/03 10:26:49.400, 0, 61, 2865 MHz, 453.98 W, 31072 MiB
2026/08/03 10:26:50.400, 0, 61, 2865 MHz, 454.19 W, 31072 MiB
2026/08/03 10:26:51.401, 0, 61, 2865 MHz, 454.20 W, 31072 MiB
2026/08/03 10:26:52.401, 0, 61, 2865 MHz, 454.96 W, 31072 MiB
2026/08/03 10:26:53.401, 0, 61, 2865 MHz, 454.91 W, 31072 MiB
2026/08/03 10:26:54.402, 0, 61, 2865 MHz, 455.14 W, 31072 MiB
2026/08/03 10:26:55.402, 0, 61, 2865 MHz, 455.51 W, 31072 MiB
2026/08/03 10:26:56.402, 0, 61, 2865 MHz, 455.24 W, 31072 MiB
2026/08/03 10:26:57.403, 0, 61, 2865 MHz, 455.57 W, 31072 MiB
2026/08/03 10:26:58.403, 0, 61, 2865 MHz, 456.29 W, 31072 MiB
2026/08/03 10:26:59.404, 0, 61, 2857 MHz, 454.81 W, 31072 MiB
2026/08/03 10:27:00.404, 0, 61, 2857 MHz, 452.89 W, 31072 MiB
2026/08/03 10:27:01.405, 0, 61, 2857 MHz, 453.55 W, 31072 MiB
2026/08/03 10:27:02.405, 0, 61, 2857 MHz, 453.95 W, 31072 MiB
2026/08/03 10:27:03.405, 0, 61, 2857 MHz, 454.57 W, 31072 MiB
2026/08/03 10:27:04.406, 0, 61, 2857 MHz, 454.58 W, 31072 MiB
2026/08/03 10:27:05.406, 0, 61, 2857 MHz, 454.97 W, 31072 MiB
2026/08/03 10:27:06.407, 0, 61, 2857 MHz, 454.71 W, 31072 MiB
