Xp-6144-r0-t1 status=503 finish=None G=None cached=None ms=1817
Xp-6144-r0-t2 status=200 finish=length G=1 cached=0 ms=1916
Xp-6144-r0-t3 status=200 finish=length G=32 cached=6209 ms=505
Xp-6144-r0-t4 status=200 finish=length G=32 cached=6304 ms=388
Xp-6144-r0-t1-cold status=200 finish=length G=1 cached=0 ms=1821
Xp-6144-r0-t2-cold status=200 finish=length G=1 cached=0 ms=1869
Xp-6144-r0-t3-cold status=200 finish=length G=32 cached=0 ms=2217
Xp-6144-r0-t4-cold status=200 finish=length G=32 cached=0 ms=2278
Xp-6144-r1-t1 status=200 finish=length G=1 cached=0 ms=1793
Xp-6144-r1-t2 status=200 finish=length G=1 cached=6145 ms=83
Xp-6144-r1-t3 status=200 finish=length G=32 cached=6209 ms=446
Xp-6144-r1-t4 status=200 finish=length G=32 cached=6304 ms=450
Xp-6144-r1-t1-cold status=200 finish=length G=1 cached=0 ms=1804
Xp-6144-r1-t2-cold status=200 finish=length G=1 cached=0 ms=1870
Xp-6144-r1-t3-cold status=200 finish=length G=32 cached=0 ms=2267
Xp-6144-r1-t4-cold status=200 finish=length G=32 cached=0 ms=2279
Xp-6144-r2-t1 status=200 finish=length G=1 cached=0 ms=1813
Xp-6144-r2-t2 status=200 finish=length G=1 cached=6145 ms=74
Xp-6144-r2-t3 status=200 finish=length G=32 cached=6209 ms=450
Xp-6144-r2-t4 status=200 finish=length G=32 cached=6304 ms=464
Xp-6144-r2-t1-cold status=200 finish=length G=1 cached=0 ms=1816
Xp-6144-r2-t2-cold status=200 finish=length G=1 cached=0 ms=1872
Xp-6144-r2-t3-cold status=200 finish=length G=32 cached=0 ms=2278
Xp-6144-r2-t4-cold status=200 finish=length G=32 cached=0 ms=2296
Xp-6144-r3-t1 status=200 finish=length G=1 cached=0 ms=1829
Xp-6144-r3-t2 status=200 finish=length G=1 cached=6145 ms=74
Xp-6144-r3-t3 status=200 finish=length G=32 cached=6209 ms=462
Xp-6144-r3-t4 status=200 finish=length G=32 cached=6304 ms=470
Xp-6144-r3-t1-cold status=200 finish=length G=1 cached=0 ms=1830
Xp-6144-r3-t2-cold status=200 finish=length G=1 cached=0 ms=1890
Xp-6144-r3-t3-cold status=200 finish=length G=32 cached=0 ms=2295
Xp-6144-r3-t4-cold status=200 finish=length G=32 cached=0 ms=2306
Xp-6144-r4-t1 status=200 finish=length G=1 cached=0 ms=1832
Xp-6144-r4-t2 status=200 finish=length G=1 cached=6145 ms=74
Xp-6144-r4-t3 status=200 finish=length G=32 cached=6209 ms=458
Xp-6144-r4-t4 status=200 finish=length G=32 cached=6304 ms=474
Xp-6144-r4-t1-cold status=200 finish=length G=1 cached=0 ms=1832
Xp-6144-r4-t2-cold status=200 finish=length G=1 cached=0 ms=1892
Xp-6144-r4-t3-cold status=200 finish=length G=32 cached=0 ms=2295
Xp-6144-r4-t4-cold status=200 finish=length G=32 cached=0 ms=2303
DAY38 CLIENT rows=40 ok=39
