1788126789.428823610,93648,58707,
1788126789.555056677,93648,58707,
1788126789.681953495,93648,58707,
1788126789.808128911,93648,58707,
1788126789.934585814,93648,58707,
1788126790.060800635,93648,58707,
1788126790.186141677,93648,58707,
1788126790.311361930,93648,58707,
1788126790.438473717,93648,58707,
1788126790.565287161,93648,58707,
1788126790.691566112,93648,58707,
1788126790.818315256,93648,58707,
1788126790.945082652,93648,58707,
1788126791.071227063,93648,58707,
1788126791.196295901,93648,58707,
1788126791.322588353,93648,58707,
1788126791.447929878,93648,58707,
1788126791.573334630,93648,58707,
1788126791.699729030,93648,58707,
1788126791.826814494,93648,58707,
1788126791.950958390,93648,58707,
1788126792.076684077,93648,58707,
1788126792.201879405,93648,58707,
1788126792.327500414,93648,58707,
1788126792.453699043,93648,58707,
1788126792.579475635,93648,58707,
1788126792.706073180,93648,58707,
1788126792.832749337,93648,58707,
1788126792.959543674,93648,58707,
1788126793.085916321,93648,58707,
1788126793.210827720,93648,58707,
1788126793.336388125,93648,58707,
1788126793.463229349,93648,58707,
1788126793.590940682,93648,58739,
1788126793.717733029,94256,58771,
1788126793.844148632,94352,58771,
1788126793.971445663,94352,58771,
1788126794.098841620,94352,58771,
1788126794.226178148,94352,58771,
1788126794.353966174,94352,58771,
1788126794.480742100,94352,58771,
1788126794.608222313,94352,58771,
1788126794.733473004,94352,58771,
1788126794.858748092,94352,58771,
1788126794.985655664,94352,58771,
1788126795.112538687,94352,58771,
1788126795.240227164,94352,58771,
1788126795.367783171,94352,58771,
1788126795.494754975,94352,58771,
1788126795.621782254,94352,58771,
1788126795.747331194,94352,58771,
1788126795.874862522,94352,58771,
1788126796.000970721,94352,58771,
1788126796.127680797,94352,58771,
1788126796.254260659,94352,58771,
1788126796.380927827,94352,58771,
1788126796.508484546,94352,58771,
1788126796.635507920,94352,58771,
1788126796.762706640,94352,58771,
1788126796.889688208,94352,58771,
1788126797.016442020,94352,58771,
1788126797.143104432,94352,58771,
1788126797.267768091,94352,58771,
1788126797.394864638,94352,58771,
1788126797.519659227,94352,58771,
1788126797.647199860,94352,58771,
1788126797.773912407,94352,58771,
1788126797.900574356,94352,58771,
1788126798.028124110,94352,58771,
1788126798.155323891,94352,58771,
1788126798.282354388,94352,58771,
1788126798.408870799,94352,58771,
1788126798.535927838,94352,58771,
1788126798.662793773,94352,58771,
1788126798.789639811,94352,58771,
1788126798.916468031,94352,58771,
1788126799.044137110,94352,58771,
1788126799.170793906,94352,58771,
1788126799.297237098,94352,58771,
1788126799.424481077,94352,58771,
1788126799.551899947,94352,58771,
1788126799.678171620,94352,58771,
1788126799.804933743,94352,58771,
1788126799.930820031,94352,58771,
1788126800.057975526,94352,58771,
1788126800.184393945,94352,58771,
1788126800.311158616,94352,58771,
1788126800.435837715,94352,58771,
1788126800.561861955,94352,58771,
1788126800.687275347,94352,58771,
1788126800.813200803,94352,58771,
1788126800.940154069,94352,58771,
1788126801.066946338,94352,58771,
1788126801.193278695,94352,58771,
1788126801.318924828,94352,58771,
1788126801.444820094,94352,58771,
1788126801.569818319,94352,58771,
1788126801.696142084,94352,58771,
1788126801.822367950,94352,58771,
1788126801.949225043,94352,58771,
1788126802.075438551,94352,58771,
1788126802.201183116,94352,58771,
1788126802.327739082,94352,58771,
1788126802.454141570,94352,58771,
1788126802.578735542,94352,58771,
1788126802.705994549,94352,58771,
1788126802.833269393,94352,58771,
1788126802.958031586,94352,58771,
1788126803.085479024,94352,58771,
1788126803.210677752,94352,58771,
1788126803.335534302,94352,58771,
1788126803.462018130,94352,58771,
1788126803.586849549,94352,58771,
1788126803.712865424,94352,58771,
1788126803.837570484,94352,58771,
1788126803.963551800,94352,58771,
1788126804.089512728,94352,58771,
1788126804.214347600,94352,58771,
1788126804.339009240,94352,58771,
1788126804.463397017,94352,58771,
1788126804.587522786,94352,58771,
1788126804.712158330,94352,58771,
1788126804.839026576,94352,58771,
1788126804.965944716,94352,58771,
1788126805.090693823,94352,58771,
1788126805.215567675,94352,58771,
1788126805.341339709,94352,58771,
1788126805.466175845,94352,58771,
1788126805.590070523,94352,58771,
1788126805.716259211,94352,58771,
1788126805.841023482,94352,58771,
1788126805.967506326,94352,58771,
1788126806.092602617,94352,58771,
1788126806.217096180,94352,58771,
1788126806.341616373,94352,58771,
1788126806.465688847,94352,58771,
1788126806.590688419,94352,58771,
1788126806.715281926,94352,58771,
1788126806.840008587,94352,58771,
1788126806.966608416,94352,58771,
1788126807.094047142,94352,58771,
1788126807.218422217,94352,58771,
1788126807.344030669,94352,58771,
1788126807.469654228,94352,58771,
1788126807.595635199,94352,58771,
1788126807.720379002,94352,58771,
1788126807.844509689,94352,58771,
1788126807.968555274,94352,58771,
1788126808.092588170,94352,58771,
1788126808.216964871,94352,58771,
1788126808.342057995,94352,58771,
1788126808.465994131,94352,58771,
1788126808.591782923,94352,58771,
1788126808.716006682,94352,58771,
1788126808.840590817,94352,58771,
1788126808.964743582,94352,58771,
1788126809.088925467,94352,58771,
1788126809.213157722,94352,58771,
1788126809.337033505,94352,58771,
1788126809.462271989,94352,58771,
1788126809.587130946,94352,58771,
1788126809.712054177,94352,58771,
1788126809.837746499,94352,58771,
1788126809.962287047,94352,58771,
1788126810.086361973,94352,58771,
1788126810.213004529,94352,58771,
1788126810.337916982,94352,58771,
1788126810.462501750,94352,58771,
1788126810.587568583,94352,58771,
1788126810.713038583,94352,58771,
1788126810.837419418,94352,58771,
1788126810.961282246,94352,58771,
1788126811.086975255,94352,58771,
1788126811.212938957,94352,58771,
1788126811.337920272,94352,58771,
1788126811.462386999,94352,58771,
1788126811.588599291,94352,58771,
1788126811.714469664,94352,58771,
1788126811.838686127,94352,58771,
1788126811.963565013,94352,58771,
1788126812.087450072,94352,58771,
1788126812.211714155,94352,58771,
1788126812.336372411,94352,58771,
1788126812.460885363,94352,58771,
1788126812.587023935,94352,58771,
1788126812.711328155,94352,58771,
1788126812.836265066,94352,58771,
1788126812.960604114,94352,58771,
1788126813.085127766,94352,58771,
1788126813.211055975,94352,58771,
1788126813.335335636,94352,58771,
1788126813.459419926,94352,58771,
1788126813.585195098,94352,58771,
1788126813.709931982,94352,58771,
1788126813.835017496,94352,58771,
1788126813.960526623,94352,58771,
1788126814.084481892,94352,58771,
1788126814.209056185,94352,58771,
1788126814.334822201,94352,58771,
1788126814.459851056,94352,58771,
1788126814.583569366,94352,58771,
1788126814.707916282,94352,58771,
1788126814.833535403,94352,58771,
1788126814.958941828,94352,58771,
1788126815.083361047,94352,58771,
1788126815.207850269,94352,58771,
1788126815.332736632,94352,58771,
1788126815.457338297,94352,58771,
1788126815.581993086,94352,58771,
1788126815.706272974,94352,58771,
1788126815.830616085,94352,58771,
1788126815.957835331,94352,58771,
1788126816.081808901,94352,58771,
1788126816.206978675,94352,58771,
1788126816.331703133,94352,58771,
1788126816.457396591,94352,58771,
1788126816.583047543,94352,58771,
1788126816.708361926,94352,58771,
1788126816.832493417,94352,58771,
1788126816.956581002,94352,58771,
1788126817.080682279,94352,58771,
1788126817.204367197,94352,58771,
1788126817.330036955,94352,58771,
1788126817.454167170,94352,58771,
1788126817.578345388,94352,58771,
1788126817.704833515,94352,58771,
1788126817.828841631,94352,58771,
1788126817.953635665,94352,58771,
1788126818.077691349,94352,58771,
1788126818.202598210,94352,58771,
1788126818.327277153,94352,58771,
1788126818.451633150,94352,58771,
1788126818.576827711,94352,58771,
1788126818.701022328,94352,58771,
1788126818.825929589,94352,58771,
1788126818.950298867,94352,58771,
1788126819.075631119,94352,58771,
1788126819.201502697,94352,58771,
1788126819.326774570,94352,58771,
1788126819.452561663,94352,58771,
1788126819.576563967,94352,58771,
1788126819.702601273,94352,58771,
1788126819.827265117,94352,58771,
1788126819.951670845,94352,58771,
1788126820.076334958,94352,58771,
1788126820.202996089,94352,58771,
1788126820.329469998,94352,58771,
1788126820.453294631,94352,58771,
1788126820.578537700,94352,58771,
1788126820.704619871,94352,58771,
1788126820.829937503,94352,58771,
1788126820.954131299,94352,58771,
1788126821.079875857,94352,58771,
1788126821.204624705,94352,58771,
1788126821.330069001,94352,58771,
1788126821.455001408,94352,58771,
1788126821.579647123,94352,58771,
1788126821.703527888,94352,58771,
1788126821.827637274,94352,58771,
1788126821.952254676,94352,58771,
1788126822.077031852,94352,58771,
1788126822.202449722,94352,58771,
1788126822.327271121,94352,58771,
1788126822.450959207,94352,58771,
1788126822.576817828,94352,58771,
1788126822.701548485,94352,58771,
1788126822.826444068,94352,58771,
1788126822.950797911,94352,58771,
1788126823.074925383,94352,58771,
1788126823.200253339,94352,58771,
1788126823.326242321,94352,58771,
1788126823.450781790,94352,58771,
1788126823.576259437,94352,58771,
1788126823.702312585,94352,58771,
1788126823.827137499,94352,58771,
1788126823.952064242,94352,58771,
1788126824.076513890,94352,58771,
1788126824.200937776,94352,58771,
1788126824.326650189,94352,58771,
1788126824.451742080,94352,58771,
1788126824.576806590,94352,58771,
1788126824.700640009,94352,58771,
1788126824.825837570,94352,58771,
1788126824.950333911,94352,58771,
1788126825.075400804,94352,58771,
1788126825.200327640,94352,58771,
1788126825.324819155,94352,58771,
1788126825.450327583,94352,58771,
1788126825.575634037,94352,58771,
1788126825.700809449,94352,58771,
1788126825.825991024,94352,58771,
1788126825.951990416,94352,58771,
1788126826.078365573,94352,58771,
1788126826.204847223,94352,58771,
1788126826.331320205,94352,58771,
1788126826.457445294,94352,58771,
1788126826.584053653,94352,58771,
1788126826.711140493,94352,58771,
1788126826.836547037,94352,58771,
1788126826.962432204,94352,58771,
1788126827.088301564,94352,58771,
1788126827.213822222,94352,58771,
1788126827.340805774,94352,58771,
1788126827.465149001,94352,58771,
1788126827.590223986,94352,58771,
1788126827.715810745,94352,58771,
1788126827.843388153,94352,58771,
1788126827.970167915,94352,58771,
1788126828.095024398,94352,58771,
1788126828.222273163,94352,58771,
1788126828.347324489,94352,58771,
1788126828.472683652,94352,58771,
1788126828.598346581,94352,58771,
1788126828.724009452,94352,58771,
1788126828.848771651,94352,58771,
1788126828.973263979,94352,58771,
1788126829.097478329,94352,58771,
1788126829.222140326,94352,58771,
1788126829.345765533,94352,58771,
1788126829.470018058,94352,58771,
1788126829.594777075,94352,58771,
1788126829.719491429,94352,58771,
1788126829.844600024,94352,58771,
1788126829.968685187,94352,58771,
1788126830.093652895,94352,58771,
1788126830.218584842,94352,58771,
1788126830.343951479,94352,58771,
1788126830.468528631,94352,58771,
1788126830.593315144,94352,58771,
1788126830.717717333,94352,58771,
1788126830.841840766,94352,58771,
1788126830.966256647,94352,58771,
1788126831.090456655,94352,58771,
1788126831.214144303,94352,58771,
1788126831.338282122,94352,58771,
1788126831.462567350,94352,58771,
1788126831.586584329,94352,58771,
1788126831.711351959,94352,58771,
1788126831.836201775,94352,58771,
1788126831.960668429,94352,58771,
1788126832.085100196,94352,58771,
1788126832.210235146,94352,58771,
1788126832.335402862,94352,58771,
1788126832.459596346,94352,58771,
1788126832.583461605,94352,58771,
1788126832.708434502,94352,58771,
1788126832.833445129,94352,58771,
1788126832.957685266,94352,58771,
1788126833.082122265,94352,58771,
1788126833.206342918,94352,58771,
1788126833.331533645,94352,58771,
1788126833.456611626,94352,58771,
1788126833.581094008,94352,58771,
1788126833.704983569,94352,58771,
1788126833.829215289,94352,58771,
1788126833.953518742,94352,58771,
1788126834.078203406,94352,58771,
1788126834.203383775,94352,58771,
1788126834.327691002,94352,58771,
1788126834.451836634,94352,58771,
1788126834.576009736,94352,58771,
1788126834.701237133,94352,58771,
1788126834.825614813,94352,58771,
1788126834.950471554,94352,58771,
1788126835.074232695,94352,58771,
1788126835.198828476,94352,58771,
1788126835.323461055,94352,58771,
1788126835.447609868,94352,58771,
1788126835.572051799,94352,58771,
1788126835.697574374,94352,58771,
1788126835.822990154,94352,58771,
1788126835.948635422,94352,58771,
1788126836.073442807,94352,58771,
1788126836.200011923,94352,58771,
1788126836.324654590,94352,58771,
1788126836.450956319,94352,58771,
1788126836.576612411,94352,58771,
1788126836.702759979,94352,58771,
1788126836.828621955,94352,58771,
1788126836.954182823,94352,58771,
1788126837.080039824,94352,58771,
1788126837.204998513,94352,58771,
1788126837.330704129,94352,58771,
1788126837.454775384,94352,58771,
1788126837.579560007,94352,58771,
1788126837.703114534,94352,58771,
1788126837.828381719,94352,58771,
1788126837.953135238,94352,58771,
1788126838.079501916,94352,58771,
1788126838.204422465,94352,58771,
1788126838.328594926,94352,58771,
1788126838.453708604,94352,58771,
1788126838.577661768,94352,58771,
1788126838.701795716,94352,58771,
1788126838.826382906,94352,58771,
1788126838.951223732,94352,58771,
1788126839.075036704,94352,58771,
1788126839.200518529,94352,58771,
1788126839.325872400,94352,58771,
1788126839.450447244,94352,58771,
1788126839.574941045,94352,58771,
1788126839.699491178,94352,58771,
1788126839.823663648,94352,58771,
1788126839.948436364,94352,58771,
1788126840.071878929,94352,58771,
1788126840.196996510,94352,58771,
1788126840.321385189,94352,58771,
1788126840.445377452,94352,58771,
1788126840.569849236,94352,58771,
1788126840.693707623,94352,58771,
1788126840.818712635,94352,58771,
1788126840.943575279,94352,58771,
1788126841.067527312,94352,58771,
1788126841.192606752,94352,58771,
1788126841.317895650,94352,58771,
1788126841.442380485,94352,58771,
1788126841.566808728,94352,58771,
1788126841.690921607,94352,58771,
1788126841.814716988,94352,58771,
1788126841.939496502,94352,58771,
1788126842.064336246,94352,58771,
1788126842.189577036,94352,58771,
1788126842.314473826,94352,58771,
1788126842.438513498,94352,58771,
1788126842.563359009,94352,58771,
1788126842.687075134,94352,58771,
1788126842.811561063,94352,58771,
1788126842.935435716,94352,58771,
1788126843.059963253,94352,58771,
1788126843.183740138,94352,58771,
1788126843.308376907,94352,58771,
1788126843.433265512,94352,58771,
1788126843.557572026,95568,59315,
1788126843.681744909,95696,59539,
1788126843.805653417,95696,59539,
1788126843.930013462,95696,59539,
1788126844.053443272,95696,59539,
1788126844.177822564,95696,59539,
1788126844.301776584,95696,59539,
1788126844.425387079,95696,59539,
1788126844.551017141,95696,59539,
1788126844.674466720,95696,59539,
1788126844.798342483,95696,59539,
1788126844.923543069,95696,59539,
1788126845.048209429,95696,59539,
1788126845.171870098,95696,59539,
1788126845.296776885,95696,59539,
1788126845.420602689,95696,59539,
1788126845.545588490,95696,59539,
1788126845.669890613,95696,59539,
1788126845.794244281,95696,59539,
1788126845.918245857,95696,59539,
1788126846.042682008,95696,59539,
1788126846.167293582,95696,59539,
1788126846.291470838,95696,59539,
1788126846.415498619,95696,59539,
1788126846.539575662,95696,59539,
1788126846.664303664,95696,59539,
1788126846.788596707,95696,59539,
1788126846.912036074,95696,59539,
1788126847.036197176,95696,59539,
1788126847.159817965,95696,59539,
1788126847.283732016,95696,59539,
1788126847.408350586,95696,59539,
1788126847.533376882,95696,59539,
1788126847.658730538,95696,59539,
1788126847.782425047,95696,59539,
1788126847.905960687,95696,59539,
1788126848.030024787,95696,59539,
1788126848.153826399,95696,59539,
1788126848.278230975,95696,59539,
1788126848.402246558,95696,59539,
1788126848.527780054,95696,59539,
1788126848.651818064,95696,59539,
1788126848.775708962,95696,59539,
1788126848.900120153,95696,59539,
1788126849.024147989,95696,59539,
1788126849.148530891,95696,59539,
1788126849.272933143,95696,59539,
1788126849.397467855,95696,59539,
1788126849.522264616,95696,59539,
1788126849.646998215,95696,59539,
1788126849.772251624,95696,59539,
1788126849.896706831,95696,59539,
1788126850.020742341,95696,59539,
1788126850.145742382,95696,59539,
1788126850.269958263,95696,59539,
1788126850.393912169,95696,59539,
1788126850.517900090,95696,59539,
1788126850.642654010,95696,59539,
1788126850.766367842,95696,59539,
1788126850.890675534,95696,59539,
1788126851.015650554,95696,59539,
1788126851.139891049,95696,59539,
1788126851.264889666,95696,59539,
1788126851.389873670,95696,59539,
1788126851.514244460,95696,59539,
1788126851.638125421,95696,59539,
1788126851.763001482,95696,59539,
1788126851.887783629,95696,59539,
1788126852.013672120,95696,59539,
1788126852.137608182,95696,59539,
1788126852.261958343,95696,59539,
1788126852.386584056,95696,59539,
1788126852.510795767,95696,59539,
1788126852.636096375,95696,59539,
1788126852.760042909,95696,59539,
1788126852.884018683,95696,59539,
1788126853.008129941,95696,59539,
1788126853.131988394,95696,59539,
1788126853.256022937,95696,59539,
1788126853.380550258,95696,59539,
1788126853.504962808,95696,59539,
1788126853.629924425,95696,59539,
1788126853.753985470,95696,59539,
1788126853.878279925,95696,59539,
1788126854.001991793,95696,59539,
1788126854.126125216,95696,59539,
1788126854.250847886,95696,59539,
1788126854.375697618,95696,59539,
1788126854.500131074,95696,59539,
1788126854.623679159,95696,59539,
1788126854.747711149,95696,59539,
1788126854.871553989,95696,59539,
1788126854.996201926,95696,59539,
1788126855.121229735,95696,59539,
1788126855.245989667,95696,59539,
1788126855.371303565,95696,59539,
1788126855.495265221,95696,59539,
1788126855.620261919,95696,59539,
1788126855.744008210,95696,59539,
1788126855.869031090,95696,59539,
1788126855.993200242,95696,59539,
1788126856.117162691,95696,59539,
1788126856.241467527,95696,59539,
1788126856.365723859,95696,59539,
1788126856.489704550,95696,59539,
1788126856.614072717,95696,59539,
1788126856.738257260,95696,59539,
1788126856.863596580,95696,59539,
1788126856.987261642,95696,59539,
1788126857.111560764,95696,59539,
1788126857.236433399,95696,59539,
1788126857.361628079,95696,59539,
1788126857.485119843,95696,59539,
1788126857.610128413,95696,59539,
1788126857.734610524,95696,59539,
1788126857.858931965,95696,59539,
1788126857.982935392,95696,59539,
1788126858.107496860,95696,59539,
1788126858.232042582,95696,59539,
1788126858.356377515,95696,59539,
1788126858.480206010,95696,59539,
1788126858.604867391,95696,59539,
1788126858.729099557,95696,59539,
1788126858.854214263,95696,59539,
1788126858.978369604,95696,59539,
1788126859.103102662,95696,59539,
1788126859.227187379,95696,59539,
1788126859.351995289,95696,59539,
1788126859.476837522,95696,59539,
1788126859.601068248,95696,59539,
1788126859.726273130,95696,59539,
1788126859.851139072,95696,59539,
1788126859.975442466,95696,59539,
1788126860.100282551,95696,59539,
1788126860.225108099,95696,59539,
1788126860.349749868,95696,59539,
1788126860.473368103,95696,59539,
1788126860.598100939,95696,59539,
1788126860.722643415,95696,59539,
1788126860.847239038,95696,59539,
1788126860.971627816,95696,59539,
1788126861.096987294,95696,59539,
1788126861.221855730,95696,59539,
1788126861.345727796,95696,59539,
1788126861.470364826,95696,59539,
1788126861.594331221,95696,59539,
1788126861.718007706,95696,59539,
1788126861.842489428,95696,59539,
1788126861.967036776,95696,59539,
1788126862.091132478,95696,59539,
1788126862.214769457,95696,59539,
1788126862.339042899,95696,59539,
1788126862.464473312,95696,59539,
1788126862.588548758,95696,59539,
1788126862.712020632,95696,59539,
1788126862.835757817,95696,59539,
1788126862.959735380,95696,59539,
1788126863.083869183,95696,59539,
1788126863.208908038,95696,59539,
1788126863.333167555,95696,59539,
1788126863.457060524,95696,59539,
1788126863.581713652,95696,59539,
1788126863.706613095,95696,59539,
1788126863.830813434,95696,59539,
1788126863.955630632,95696,59539,
1788126864.079435276,95696,59539,
1788126864.204051039,95696,59539,
1788126864.328362446,95696,59539,
1788126864.452237486,95696,59539,
1788126864.576765548,95696,59539,
1788126864.700959962,95696,59539,
1788126864.825572960,95696,59539,
1788126864.950267663,95696,59539,
1788126865.074221359,95696,59539,
1788126865.198249409,95696,59539,
1788126865.322853025,95696,59539,
1788126865.447773417,95696,59539,
1788126865.571981090,95696,59539,
1788126865.696791943,95696,59539,
1788126865.821306063,95696,59539,
1788126865.945700252,95696,59539,
1788126866.069344900,95696,59539,
1788126866.194323207,95696,59539,
1788126866.318673214,95696,59539,
1788126866.442390761,95696,59539,
1788126866.566575743,95696,59539,
1788126866.690525185,95696,59539,
1788126866.815205135,95696,59539,
1788126866.939352780,95696,59539,
1788126867.063920366,95696,59539,
1788126867.188600513,95696,59539,
1788126867.312337760,95696,59539,
1788126867.437449083,95696,59539,
1788126867.562104736,95696,59539,
1788126867.686929842,95696,59539,
1788126867.811545305,95696,59539,
1788126867.936300429,95696,59539,
1788126868.060631019,95696,59539,
1788126868.185452256,95696,59539,
1788126868.309333986,95696,59539,
1788126868.433488609,95696,59539,
1788126868.559376917,95696,59539,
1788126868.683711567,95696,59539,
1788126868.807939363,95696,59539,
1788126868.931696344,95696,59539,
1788126869.056247984,95696,59539,
1788126869.181295324,95696,59539,
1788126869.305241689,95696,59539,
1788126869.429124057,95696,59539,
1788126869.552952833,95696,59539,
1788126869.677595536,95696,59539,
1788126869.802018874,95696,59539,
1788126869.927507819,95696,59539,
1788126870.051934416,95696,59539,
1788126870.176114720,95696,59539,
1788126870.300128609,95696,59539,
1788126870.426835218,95696,59539,
1788126870.551817021,95696,59539,
1788126870.676143936,95696,59539,
1788126870.800252260,95696,59539,
1788126870.923964300,95696,59539,
1788126871.048722047,95696,59539,
1788126871.172560530,95696,59539,
1788126871.297574538,95696,59539,
1788126871.421317820,95696,59539,
1788126871.546069410,95696,59539,
1788126871.671034416,95696,59539,
1788126871.795498918,95696,59539,
1788126871.919855827,95696,59539,
1788126872.044182675,95696,59539,
1788126872.168152744,95696,59539,
1788126872.293447081,95696,59539,
1788126872.417781850,95696,59539,
1788126872.541573797,95696,59539,
1788126872.666580596,95696,59539,
1788126872.790162522,95696,59539,
1788126872.913509581,95696,59539,
1788126873.038299116,95696,59539,
1788126873.162478786,95696,59539,
1788126873.288133147,95696,59539,
1788126873.412095241,95696,59539,
1788126873.536233210,95696,59539,
1788126873.661065739,95696,59539,
1788126873.785457943,95696,59539,
1788126873.909748981,95696,59539,
1788126874.033395603,95696,59539,
1788126874.157689084,95696,59539,
1788126874.281980930,95696,59539,
1788126874.407480106,95696,59539,
1788126874.531444943,95696,59539,
1788126874.654949817,95696,59539,
1788126874.779590345,95696,59539,
1788126874.904328234,95696,59539,
1788126875.028604826,95696,59539,
1788126875.153165102,95696,59539,
1788126875.277687578,95696,59539,
1788126875.402725553,95696,59539,
1788126875.527041536,95696,59539,
1788126875.652921370,95696,59539,
1788126875.777560717,95696,59539,
1788126875.902360912,95696,59539,
1788126876.026124610,95696,59539,
1788126876.150183711,95696,59539,
1788126876.274924016,95696,59539,
1788126876.399501092,95696,59539,
1788126876.523666866,95696,59539,
1788126876.649121361,95696,59539,
1788126876.773153824,95696,59539,
1788126876.897420775,95696,59539,
1788126877.021170886,95696,59539,
1788126877.144711256,95696,59539,
1788126877.269314429,95696,59539,
1788126877.393157222,95696,59539,
1788126877.517754551,95696,59539,
1788126877.642145515,95696,59539,
1788126877.766759240,95696,59539,
1788126877.891431053,95696,59539,
1788126878.014799170,95696,59539,
1788126878.139097402,95696,59539,
1788126878.262771685,95696,59539,
1788126878.386809665,95696,59539,
1788126878.510263340,95696,59539,
1788126878.634165664,95696,59539,
1788126878.757854784,95696,59539,
1788126878.881730241,95696,59539,
1788126879.006012829,95696,59539,
1788126879.129824700,95696,59539,
1788126879.253486338,95696,59539,
1788126879.377740672,95696,59539,
1788126879.501552889,95696,59539,
1788126879.626091046,95696,59539,
1788126879.750708228,95696,59539,
1788126879.874459614,95696,59539,
1788126879.998168039,95696,59539,
1788126880.122111126,95696,59539,
1788126880.246175974,95696,59539,
1788126880.369741816,95696,59539,
1788126880.494014468,95696,59539,
1788126880.619114681,95696,59539,
1788126880.743189617,95696,59539,
1788126880.867351294,95696,59539,
1788126880.991857992,95696,59539,
1788126881.116166135,95696,59539,
1788126881.240392247,95696,59539,
1788126881.365449943,95696,59539,
1788126881.489501394,95696,59539,
1788126881.613620851,95696,59539,
1788126881.738475687,95696,59539,
1788126881.863093633,95696,59539,
1788126881.986789576,95696,59539,
1788126882.111254942,95696,59539,
1788126882.236324542,95696,59539,
1788126882.361461451,95696,59539,
1788126882.485460237,95696,59539,
1788126882.609332637,95696,59539,
1788126882.733613987,95696,59539,
1788126882.858066186,95696,59539,
1788126882.982895888,95696,59539,
1788126883.107538152,95696,59539,
1788126883.232181341,95696,59539,
1788126883.355554185,95696,59539,
1788126883.479859101,95696,59539,
1788126883.604796553,95696,59539,
1788126883.729385375,95696,59539,
1788126883.854283770,95696,59539,
1788126883.977810627,95696,59539,
1788126884.102752668,95696,59539,
1788126884.227255745,95696,59539,
1788126884.351139387,95696,59539,
1788126884.476077491,95696,59539,
1788126884.599780244,95696,59539,
1788126884.724099193,95696,59539,
1788126884.848020864,95696,59539,
1788126884.972018141,95696,59539,
1788126885.096589285,95696,59539,
1788126885.221562425,95696,59539,
1788126885.346595526,95696,59539,
1788126885.470765227,95696,59539,
1788126885.594746507,95696,59539,
1788126885.718397510,95696,59539,
1788126885.842957376,95696,59539,
1788126885.967022592,95696,59539,
1788126886.090727349,95696,59539,
1788126886.214955908,95696,59539,
1788126886.339080544,95696,59539,
1788126886.463883662,95696,59539,
1788126886.587932692,95696,59539,
1788126886.712084214,95696,59539,
1788126886.836672437,95696,59539,
1788126886.960248347,95696,59539,
1788126887.083699918,95696,59539,
1788126887.208815836,95696,59539,
1788126887.332810875,95696,59539,
1788126887.456768105,95696,59539,
1788126887.581014831,95696,59539,
1788126887.706099075,95696,59539,
1788126887.830188658,95696,59539,
1788126887.954287362,95696,59539,
1788126888.078715680,95696,59539,
1788126888.202987993,95696,59539,
1788126888.327220751,95696,59539,
1788126888.451497861,95696,59539,
1788126888.576392441,95696,59539,
1788126888.700558110,95696,59539,
1788126888.824675754,95696,59539,
1788126888.949509577,95696,59539,
1788126889.072819201,95696,59539,
1788126889.197008470,95696,59539,
1788126889.321531340,95696,59539,
1788126889.445692117,95696,59539,
1788126889.569228953,95696,59539,
1788126889.693199214,95696,59539,
1788126889.816634786,95696,59539,
1788126889.940818272,95696,59539,
