ts,gpu0_mib,gpu1_mib,gpu2_mib,gpu3_mib
2026-08-30T05:07:21Z,88660,88950,1,24252
2026-08-30T05:07:22Z,88660,88950,1,24252
2026-08-30T05:07:23Z,88660,88950,1,24252
2026-08-30T05:07:24Z,88660,88950,1,24252
2026-08-30T05:07:25Z,88660,88950,1,24252
2026-08-30T05:07:26Z,88660,88950,1,24252
2026-08-30T05:07:27Z,88660,88950,1,24252
2026-08-30T05:07:28Z,88660,88950,1,24252
2026-08-30T05:07:29Z,88660,88950,1,24252
2026-08-30T05:07:30Z,88660,88950,1,24252
2026-08-30T05:07:31Z,88660,88950,1,24252
2026-08-30T05:07:32Z,88660,88950,1,24252
2026-08-30T05:07:33Z,88660,88950,1,24252
2026-08-30T05:07:34Z,88660,88950,1,24252
2026-08-30T05:07:35Z,88660,88950,1,24252
2026-08-30T05:07:37Z,88660,88950,1,24252
2026-08-30T05:07:38Z,88660,88950,1,24252
2026-08-30T05:07:39Z,88660,88950,1,24252
2026-08-30T05:07:40Z,88660,88950,1,24252
2026-08-30T05:07:41Z,88660,88950,1,24252
2026-08-30T05:07:42Z,88660,88950,1,24252
2026-08-30T05:07:43Z,88660,88950,1,24252
2026-08-30T05:07:44Z,88660,88950,1,24252
2026-08-30T05:07:45Z,88660,88950,1,24252
2026-08-30T05:07:46Z,88660,88950,1,24252
2026-08-30T05:07:47Z,88660,88950,1,24252
2026-08-30T05:07:48Z,88660,88950,1,24252
2026-08-30T05:07:49Z,88660,88950,1,24252
2026-08-30T05:07:50Z,88660,88950,1,24252
2026-08-30T05:07:51Z,88660,88950,1,24252
2026-08-30T05:07:53Z,88660,88950,1,24252
2026-08-30T05:07:54Z,88660,88950,1,24252
2026-08-30T05:07:55Z,88660,88950,1,24252
2026-08-30T05:07:56Z,88660,88950,1,24252
2026-08-30T05:07:57Z,88660,88950,1,24252
2026-08-30T05:07:58Z,88660,88950,1,24252
2026-08-30T05:07:59Z,88660,88950,1,24252
2026-08-30T05:08:00Z,88660,88950,1,24252
2026-08-30T05:08:01Z,88660,88950,1,24252
2026-08-30T05:08:02Z,88660,88950,1,24252
2026-08-30T05:08:03Z,88660,88950,1,24252
2026-08-30T05:08:04Z,88660,88950,1,24252
2026-08-30T05:08:05Z,88660,88950,1,24252
2026-08-30T05:08:06Z,88660,88950,1,24252
2026-08-30T05:08:07Z,88660,88950,1,24252
2026-08-30T05:08:09Z,88660,88950,1,24252
2026-08-30T05:08:10Z,88660,88950,1,24252
2026-08-30T05:08:11Z,88660,88950,1,24252
2026-08-30T05:08:12Z,88660,88950,1,24252
2026-08-30T05:08:13Z,88660,88950,1,24252
2026-08-30T05:08:14Z,88660,88950,1,24252
2026-08-30T05:08:15Z,88660,88950,1,24252
2026-08-30T05:08:16Z,88660,88950,1,24252
2026-08-30T05:08:17Z,88660,88950,1,24252
2026-08-30T05:08:18Z,88660,88950,1,24252
2026-08-30T05:08:19Z,88660,88950,1,24252
2026-08-30T05:08:20Z,88660,88950,1,24252
2026-08-30T05:08:21Z,88660,88950,1,24252
2026-08-30T05:08:22Z,88660,88950,1,24252
2026-08-30T05:08:23Z,88660,88950,1,24252
2026-08-30T05:08:25Z,88660,88950,1,24252
2026-08-30T05:08:26Z,88660,88950,1,24252
2026-08-30T05:08:27Z,88660,88950,1,24252
2026-08-30T05:08:28Z,88660,88950,1,24252
2026-08-30T05:08:29Z,88660,88950,1,24252
2026-08-30T05:08:30Z,88660,88950,1,24252
2026-08-30T05:08:31Z,88660,88950,1,24252
2026-08-30T05:08:32Z,88660,88950,1,24252
2026-08-30T05:08:33Z,88660,88950,1,24252
2026-08-30T05:08:34Z,88660,88950,1,24252
2026-08-30T05:08:35Z,88660,88950,1,24252
2026-08-30T05:08:36Z,88660,88950,1,24252
2026-08-30T05:08:37Z,88660,88950,1,24252
2026-08-30T05:08:38Z,88660,88950,1,24252
2026-08-30T05:08:39Z,88660,88950,1,24252
2026-08-30T05:08:41Z,88660,88950,1,24252
2026-08-30T05:08:42Z,88660,88950,1,24252
2026-08-30T05:08:43Z,88660,88950,1,24252
2026-08-30T05:08:44Z,88660,88950,1,24252
2026-08-30T05:08:45Z,88660,88950,1,24252
2026-08-30T05:08:46Z,88660,88950,1,24252
2026-08-30T05:08:47Z,88660,88950,1,24252
2026-08-30T05:08:48Z,88660,88950,1,24252
2026-08-30T05:08:49Z,88660,88950,1,24252
2026-08-30T05:08:50Z,88660,88950,1,24252
2026-08-30T05:08:51Z,88660,88950,1,24252
2026-08-30T05:08:52Z,88660,88950,1,24252
2026-08-30T05:08:53Z,90582,89110,1,24252
2026-08-30T05:08:54Z,90582,89656,1,24252
2026-08-30T05:08:55Z,90582,89656,1,24252
2026-08-30T05:08:57Z,90582,89656,1,24252
2026-08-30T05:08:58Z,90582,89656,1,24252
2026-08-30T05:08:59Z,90582,89656,1,24252
2026-08-30T05:09:00Z,90582,89656,1,24252
2026-08-30T05:09:01Z,90582,89656,1,24252
2026-08-30T05:09:02Z,90582,89656,1,24252
2026-08-30T05:09:03Z,90582,89656,1,24252
2026-08-30T05:09:04Z,90582,89656,1,24252
2026-08-30T05:09:05Z,90582,89656,1,24252
2026-08-30T05:09:06Z,90582,89656,1,24252
2026-08-30T05:09:07Z,90582,89656,1,24252
2026-08-30T05:09:08Z,90582,89656,1,24252
2026-08-30T05:09:09Z,90582,89656,1,24252
2026-08-30T05:09:10Z,90582,89656,1,24252
2026-08-30T05:09:11Z,90582,89656,1,24252
2026-08-30T05:09:12Z,90582,89656,1,24252
2026-08-30T05:09:14Z,90582,89656,1,24252
2026-08-30T05:09:15Z,90582,89656,1,24252
2026-08-30T05:09:16Z,97238,89656,1,24252
2026-08-30T05:09:17Z,97238,89656,1,24252
2026-08-30T05:09:18Z,97238,89656,1,24252
2026-08-30T05:09:19Z,97238,89656,1,24252
2026-08-30T05:09:20Z,97238,89656,1,24252
2026-08-30T05:09:21Z,97238,89656,1,24252
2026-08-30T05:09:22Z,97238,89656,1,24252
2026-08-30T05:09:23Z,97238,89656,1,24252
2026-08-30T05:09:24Z,97238,89656,1,24252
2026-08-30T05:09:25Z,97238,89656,1,24252
2026-08-30T05:09:26Z,97238,89656,1,24252
2026-08-30T05:09:27Z,97238,89656,1,24252
2026-08-30T05:09:28Z,97238,89656,1,24252
2026-08-30T05:09:30Z,97238,89656,1,24252
2026-08-30T05:09:31Z,97238,89656,1,24252
2026-08-30T05:09:32Z,97238,89656,1,24252
2026-08-30T05:09:33Z,97238,89656,1,24252
2026-08-30T05:09:34Z,97238,89656,1,24252
2026-08-30T05:09:35Z,97238,89656,1,24252
2026-08-30T05:09:36Z,97238,89656,1,24252
2026-08-30T05:09:37Z,97238,89656,1,24252
2026-08-30T05:09:38Z,97238,89656,1,24252
2026-08-30T05:09:39Z,97238,89656,1,24252
2026-08-30T05:09:40Z,97238,89656,1,24252
2026-08-30T05:09:41Z,97238,89656,1,24252
2026-08-30T05:09:42Z,97238,89656,1,24252
2026-08-30T05:09:43Z,97238,89656,1,24252
2026-08-30T05:09:44Z,97238,89656,1,24252
2026-08-30T05:09:45Z,97238,89656,1,24252
2026-08-30T05:09:47Z,97238,89656,1,24252
2026-08-30T05:09:48Z,97238,89656,1,24252
2026-08-30T05:09:49Z,97238,89656,1,24252
2026-08-30T05:09:50Z,97238,89656,1,24252
2026-08-30T05:09:51Z,97238,89656,1,24252
2026-08-30T05:09:52Z,97238,89656,1,24252
2026-08-30T05:09:53Z,97238,89656,1,24252
2026-08-30T05:09:54Z,97238,89656,1,24252
2026-08-30T05:09:55Z,97238,89656,1,24252
2026-08-30T05:09:56Z,97238,89656,1,24252
2026-08-30T05:09:57Z,97238,89656,1,24252
2026-08-30T05:09:58Z,97238,89656,1,24252
2026-08-30T05:09:59Z,97238,89656,1,24252
2026-08-30T05:10:00Z,97238,89656,1,24252
2026-08-30T05:10:02Z,97238,89656,1,24252
2026-08-30T05:10:03Z,97238,89656,1,24252
2026-08-30T05:10:04Z,97238,89656,1,24252
2026-08-30T05:10:05Z,97238,89656,1,24252
2026-08-30T05:10:06Z,97238,89656,1,24252
2026-08-30T05:10:07Z,97238,89656,1,24252
2026-08-30T05:10:08Z,97238,89656,1,24252
2026-08-30T05:10:09Z,97238,89656,1,24252
2026-08-30T05:10:10Z,97238,89656,1,24252
2026-08-30T05:10:11Z,97238,89656,1,24252
2026-08-30T05:10:12Z,97238,89656,1,24252
2026-08-30T05:10:13Z,97238,89656,1,24252
2026-08-30T05:10:14Z,97238,89656,1,24252
2026-08-30T05:10:15Z,97238,89656,1,24252
2026-08-30T05:10:16Z,97238,89656,1,24252
2026-08-30T05:10:18Z,97238,89656,1,24252
2026-08-30T05:10:19Z,97238,89656,1,24252
2026-08-30T05:10:20Z,97238,89656,1,24252
2026-08-30T05:10:21Z,97238,89656,1,24252
2026-08-30T05:10:22Z,97238,89656,1,24252
2026-08-30T05:10:23Z,97238,89656,1,24252
2026-08-30T05:10:24Z,97238,89656,1,24252
2026-08-30T05:10:25Z,97238,89656,1,24252
2026-08-30T05:10:26Z,97238,89656,1,24252
2026-08-30T05:10:27Z,97238,89656,1,24252
2026-08-30T05:10:28Z,97238,89656,1,24252
2026-08-30T05:10:29Z,97238,89656,1,24252
2026-08-30T05:10:30Z,97238,89656,1,24252
2026-08-30T05:10:31Z,97238,89656,1,24252
2026-08-30T05:10:32Z,97238,89656,1,24252
2026-08-30T05:10:34Z,97238,89656,1,24252
2026-08-30T05:10:35Z,97238,89656,1,24252
2026-08-30T05:10:36Z,97238,89656,1,24252
2026-08-30T05:10:37Z,97238,89656,1,24252
2026-08-30T05:10:38Z,97238,89656,1,24252
2026-08-30T05:10:39Z,97238,89656,1,24252
2026-08-30T05:10:40Z,97238,89656,1,24252
2026-08-30T05:10:41Z,97238,89656,1,24252
2026-08-30T05:10:42Z,97238,89656,1,24252
2026-08-30T05:10:43Z,97238,89656,1,24252
2026-08-30T05:10:44Z,97238,89656,1,24252
2026-08-30T05:10:45Z,97238,89656,1,24252
2026-08-30T05:10:46Z,97238,89656,1,24252
2026-08-30T05:10:47Z,97238,89656,1,24252
2026-08-30T05:10:48Z,97238,89656,1,24252
2026-08-30T05:10:50Z,97238,89656,1,24252
2026-08-30T05:10:51Z,97238,89656,1,24252
2026-08-30T05:10:52Z,97238,89656,1,24252
2026-08-30T05:10:53Z,97238,89656,1,24252
2026-08-30T05:10:54Z,97238,89656,1,24252
2026-08-30T05:10:55Z,97238,89656,1,24252
2026-08-30T05:10:56Z,97238,89656,1,24252
2026-08-30T05:10:57Z,97238,89656,1,24252
2026-08-30T05:10:58Z,97238,89656,1,24252
2026-08-30T05:10:59Z,97238,89656,1,24252
2026-08-30T05:11:00Z,97238,89656,1,24252
2026-08-30T05:11:01Z,97238,89656,1,24252
2026-08-30T05:11:02Z,97238,89656,1,24252
2026-08-30T05:11:03Z,97238,89656,1,24252
2026-08-30T05:11:04Z,97238,89656,1,24252
2026-08-30T05:11:06Z,97238,89656,1,24252
2026-08-30T05:11:07Z,97238,89656,1,24252
2026-08-30T05:11:08Z,97238,89656,1,24252
2026-08-30T05:11:09Z,97238,89656,1,24252
2026-08-30T05:11:10Z,97238,89656,1,24252
2026-08-30T05:11:11Z,97238,89656,1,24252
2026-08-30T05:11:12Z,97238,89656,1,24252
2026-08-30T05:11:13Z,97238,89656,1,24252
2026-08-30T05:11:14Z,97238,89656,1,24252
2026-08-30T05:11:15Z,97238,89656,1,24252
2026-08-30T05:11:16Z,97238,89656,1,24252
2026-08-30T05:11:17Z,97238,89656,1,24252
2026-08-30T05:11:18Z,97238,89656,1,24252
2026-08-30T05:11:19Z,97238,89656,1,24252
2026-08-30T05:11:21Z,97238,89656,1,24252
2026-08-30T05:11:22Z,97238,89656,1,24252
2026-08-30T05:11:23Z,97238,89656,1,24252
2026-08-30T05:11:24Z,97238,89656,1,24252
2026-08-30T05:11:25Z,97238,89656,1,24252
2026-08-30T05:11:26Z,97238,89656,1,24252
2026-08-30T05:11:27Z,97238,89656,1,24252
2026-08-30T05:11:28Z,97238,89656,1,24252
2026-08-30T05:11:29Z,97238,89656,1,24252
2026-08-30T05:11:30Z,97238,89656,1,24252
2026-08-30T05:11:31Z,97238,96056,1,24252
2026-08-30T05:11:32Z,97238,96088,1,24252
2026-08-30T05:11:33Z,97238,96120,1,24252
2026-08-30T05:11:34Z,97238,96152,1,24252
2026-08-30T05:11:35Z,97238,96152,1,24252
2026-08-30T05:11:37Z,97238,96152,1,24252
2026-08-30T05:11:38Z,97238,96152,1,24252
2026-08-30T05:11:39Z,97238,96152,1,24252
2026-08-30T05:11:40Z,97238,96152,1,24252
2026-08-30T05:11:41Z,97238,96152,1,24252
2026-08-30T05:11:42Z,97238,96152,1,24252
2026-08-30T05:11:43Z,97238,96152,1,24252
2026-08-30T05:11:44Z,97238,96152,1,24252
2026-08-30T05:11:45Z,97238,96152,1,24252
2026-08-30T05:11:46Z,97238,96152,1,24252
2026-08-30T05:11:47Z,97238,96152,1,24252
2026-08-30T05:11:48Z,97238,96152,1,24252
2026-08-30T05:11:49Z,97238,96152,1,24252
2026-08-30T05:11:50Z,97238,96152,1,24252
2026-08-30T05:11:51Z,97238,96152,1,24252
2026-08-30T05:11:52Z,97238,96152,1,24252
2026-08-30T05:11:54Z,97238,96152,1,24252
2026-08-30T05:11:55Z,97238,96152,1,24252
2026-08-30T05:11:56Z,97238,96152,1,24252
2026-08-30T05:11:57Z,97238,96152,1,24252
2026-08-30T05:11:58Z,97238,96152,1,24252
2026-08-30T05:11:59Z,97238,96152,1,24252
2026-08-30T05:12:00Z,97238,96152,1,24252
2026-08-30T05:12:01Z,97238,96152,1,24252
2026-08-30T05:12:02Z,97238,96152,1,24252
2026-08-30T05:12:03Z,97238,96152,1,24252
2026-08-30T05:12:04Z,97238,96152,1,24252
2026-08-30T05:12:05Z,97238,96152,1,24252
2026-08-30T05:12:06Z,97238,96152,1,24252
2026-08-30T05:12:07Z,97238,96152,1,24252
2026-08-30T05:12:08Z,97238,96152,1,24252
2026-08-30T05:12:10Z,97238,96152,1,24252
2026-08-30T05:12:11Z,97238,96152,1,24252
2026-08-30T05:12:12Z,97238,96152,1,24252
2026-08-30T05:12:13Z,97238,96152,1,24252
2026-08-30T05:12:14Z,97238,96152,1,24252
2026-08-30T05:12:15Z,97238,96152,1,24252
2026-08-30T05:12:16Z,97238,96152,1,24252
2026-08-30T05:12:17Z,97238,96152,1,24252
2026-08-30T05:12:18Z,97238,96152,1,24252
2026-08-30T05:12:19Z,97238,96152,1,24252
2026-08-30T05:12:20Z,97238,96152,1,24252
2026-08-30T05:12:21Z,97238,96152,1,24252
2026-08-30T05:12:22Z,97238,96152,1,24252
2026-08-30T05:12:23Z,97238,96152,1,24252
2026-08-30T05:12:24Z,97238,96152,1,24252
2026-08-30T05:12:26Z,97238,96152,1,24252
2026-08-30T05:12:27Z,97238,96152,1,24252
2026-08-30T05:12:28Z,97238,96152,1,24252
2026-08-30T05:12:29Z,97238,96152,1,24252
2026-08-30T05:12:30Z,97238,96152,1,24252
2026-08-30T05:12:31Z,97238,96152,1,24252
2026-08-30T05:12:32Z,97238,96152,1,24252
2026-08-30T05:12:33Z,97238,96152,1,24252
2026-08-30T05:12:34Z,97238,96152,1,24252
2026-08-30T05:12:35Z,97238,96152,1,24252
2026-08-30T05:12:36Z,97238,96152,1,24252
2026-08-30T05:12:37Z,97238,96152,1,24252
2026-08-30T05:12:38Z,97238,96152,1,24252
2026-08-30T05:12:39Z,97238,96152,1,24252
2026-08-30T05:12:40Z,97238,96152,1,24252
2026-08-30T05:12:41Z,97238,96152,1,24252
2026-08-30T05:12:43Z,97238,96152,1,24252
2026-08-30T05:12:44Z,97238,96152,1,24252
2026-08-30T05:12:45Z,97238,96152,1,24252
2026-08-30T05:12:46Z,97238,96152,1,24252
2026-08-30T05:12:47Z,97238,96152,1,24252
2026-08-30T05:12:48Z,97238,96152,1,24252
2026-08-30T05:12:49Z,97238,96152,1,24252
2026-08-30T05:12:50Z,97238,96152,1,24252
2026-08-30T05:12:51Z,97238,96152,1,24252
2026-08-30T05:12:52Z,97238,96152,1,24252
2026-08-30T05:12:53Z,97238,96152,1,24252
2026-08-30T05:12:54Z,97238,96152,1,24252
2026-08-30T05:12:55Z,97238,96152,1,24252
2026-08-30T05:12:56Z,97238,96152,1,24252
2026-08-30T05:12:57Z,97238,96152,1,24252
2026-08-30T05:12:58Z,97238,96152,1,24252
2026-08-30T05:13:00Z,97238,96152,1,24252
2026-08-30T05:13:01Z,97238,96152,1,24252
2026-08-30T05:13:02Z,97238,96152,1,24252
2026-08-30T05:13:03Z,97238,96152,1,24252
2026-08-30T05:13:04Z,97238,96152,1,24252
2026-08-30T05:13:05Z,97238,96152,1,24252
2026-08-30T05:13:06Z,97238,96152,1,24252
2026-08-30T05:13:07Z,97238,96152,1,24252
2026-08-30T05:13:08Z,97238,96152,1,24252
2026-08-30T05:13:09Z,97238,96152,1,24252
2026-08-30T05:13:10Z,97238,96152,1,24252
2026-08-30T05:13:11Z,97238,96152,1,24252
2026-08-30T05:13:12Z,97238,96152,1,24252
2026-08-30T05:13:13Z,97238,96152,1,24252
2026-08-30T05:13:14Z,97238,96152,1,24252
2026-08-30T05:13:15Z,97238,96152,1,24252
2026-08-30T05:13:17Z,97238,96152,1,24252
2026-08-30T05:13:18Z,97238,96152,1,24252
2026-08-30T05:13:19Z,97238,96152,1,24252
2026-08-30T05:13:20Z,97238,96152,1,24252
2026-08-30T05:13:21Z,97238,96152,1,24252
2026-08-30T05:13:22Z,97238,96152,1,24252
2026-08-30T05:13:23Z,97238,96152,1,24252
2026-08-30T05:13:24Z,97238,96152,1,24252
2026-08-30T05:13:25Z,97238,96152,1,24252
2026-08-30T05:13:26Z,97238,96152,1,24252
2026-08-30T05:13:27Z,97238,96152,1,24252
2026-08-30T05:13:28Z,97238,96152,1,24252
2026-08-30T05:13:29Z,97238,96152,1,24252
2026-08-30T05:13:30Z,97238,96152,1,24252
2026-08-30T05:13:31Z,97238,96152,1,24252
2026-08-30T05:13:33Z,97238,96152,1,24252
2026-08-30T05:13:34Z,97238,96152,1,24252
2026-08-30T05:13:35Z,97238,96152,1,24252
2026-08-30T05:13:36Z,97238,96152,1,24252
2026-08-30T05:13:37Z,97238,96152,1,24252
2026-08-30T05:13:38Z,97238,96152,1,24252
2026-08-30T05:13:39Z,97238,96152,1,24252
2026-08-30T05:13:40Z,97238,96152,1,24252
2026-08-30T05:13:41Z,97238,96152,1,24252
2026-08-30T05:13:42Z,97238,96152,1,24252
2026-08-30T05:13:43Z,97238,96152,1,24252
2026-08-30T05:13:44Z,97238,96152,1,24252
2026-08-30T05:13:45Z,97238,96152,1,24252
2026-08-30T05:13:46Z,97238,96152,1,24252
2026-08-30T05:13:47Z,97238,96152,1,24252
2026-08-30T05:13:49Z,97238,96152,1,24252
2026-08-30T05:13:50Z,97238,96152,1,24252
2026-08-30T05:13:51Z,97238,96152,1,24252
2026-08-30T05:13:52Z,97238,96152,1,24252
2026-08-30T05:13:53Z,97238,96152,1,24252
2026-08-30T05:13:54Z,97238,96152,1,24252
2026-08-30T05:13:55Z,97238,96152,1,24252
2026-08-30T05:13:56Z,97238,96152,1,24252
2026-08-30T05:13:57Z,97238,96152,1,24252
2026-08-30T05:13:58Z,97238,96152,1,24252
2026-08-30T05:13:59Z,97238,96152,1,24252
2026-08-30T05:14:00Z,97238,96152,1,24252
2026-08-30T05:14:01Z,97238,96152,1,24252
2026-08-30T05:14:02Z,97238,96152,1,24252
2026-08-30T05:14:04Z,97238,96152,1,24252
2026-08-30T05:14:05Z,97238,96152,1,24252
2026-08-30T05:14:06Z,97238,96152,1,24252
2026-08-30T05:14:07Z,97238,96152,1,24252
2026-08-30T05:14:08Z,97238,96152,1,24252
2026-08-30T05:14:09Z,97238,96152,1,24252
2026-08-30T05:14:10Z,97238,96152,1,24252
2026-08-30T05:14:11Z,97238,96152,1,24252
2026-08-30T05:14:12Z,97238,96920,1,24252
2026-08-30T05:14:13Z,97238,96984,1,24252
2026-08-30T05:14:14Z,97238,96984,1,24252
2026-08-30T05:14:15Z,97238,96984,1,24252
2026-08-30T05:14:16Z,97238,97048,1,24252
2026-08-30T05:14:17Z,97238,97048,1,24252
2026-08-30T05:14:18Z,97238,97048,1,24252
2026-08-30T05:14:19Z,97238,97048,1,24252
2026-08-30T05:14:21Z,97238,97048,1,24252
2026-08-30T05:14:22Z,97238,97048,1,24252
2026-08-30T05:14:23Z,97238,97048,1,24252
2026-08-30T05:14:24Z,97238,97048,1,24252
2026-08-30T05:14:25Z,97238,97048,1,24252
2026-08-30T05:14:26Z,97238,97048,1,24252
2026-08-30T05:14:27Z,97238,97048,1,24252
2026-08-30T05:14:28Z,97238,97048,1,24252
2026-08-30T05:14:29Z,97238,97048,1,24252
2026-08-30T05:14:30Z,97238,97048,1,24252
2026-08-30T05:14:31Z,97238,97048,1,24252
2026-08-30T05:14:32Z,97238,97048,1,24252
2026-08-30T05:14:33Z,97238,97048,1,24252
2026-08-30T05:14:34Z,97238,97048,1,24252
2026-08-30T05:14:35Z,97238,97048,1,24252
2026-08-30T05:14:36Z,97238,97048,1,24252
2026-08-30T05:14:38Z,97238,97048,1,24252
2026-08-30T05:14:39Z,97238,97048,1,24252
2026-08-30T05:14:40Z,97238,97048,1,24252
2026-08-30T05:14:41Z,97238,97048,1,24252
2026-08-30T05:14:42Z,97238,97048,1,24252
2026-08-30T05:14:43Z,97238,97048,1,24252
2026-08-30T05:14:44Z,97238,97048,1,24252
2026-08-30T05:14:45Z,97238,97048,1,24252
2026-08-30T05:14:46Z,97238,97048,1,24252
2026-08-30T05:14:47Z,97238,97048,1,24252
2026-08-30T05:14:48Z,97238,97048,1,24252
2026-08-30T05:14:49Z,97238,97048,1,24252
2026-08-30T05:14:50Z,97238,97048,1,24252
2026-08-30T05:14:51Z,97238,97048,1,24252
2026-08-30T05:14:53Z,97238,97048,1,24252
2026-08-30T05:14:54Z,97238,97048,1,24252
2026-08-30T05:14:55Z,97238,97048,1,24252
2026-08-30T05:14:56Z,97238,97048,1,24252
2026-08-30T05:14:57Z,97238,97048,1,24252
2026-08-30T05:14:58Z,97238,97048,1,24252
2026-08-30T05:14:59Z,97238,97048,1,24252
2026-08-30T05:15:00Z,97238,97048,1,24252
2026-08-30T05:15:01Z,97238,97048,1,24252
2026-08-30T05:15:02Z,97238,97048,1,24252
2026-08-30T05:15:03Z,97238,97048,1,24252
2026-08-30T05:15:04Z,97238,97048,1,24252
2026-08-30T05:15:05Z,97238,97048,1,24252
2026-08-30T05:15:06Z,97238,97048,1,24252
2026-08-30T05:15:07Z,1,1,1,24252
2026-08-30T05:15:09Z,1,1,1,24252
2026-08-30T05:15:10Z,1,1,1,24252
2026-08-30T05:15:11Z,1,1,1,24252
2026-08-30T05:15:12Z,4,23,1,24252
2026-08-30T05:15:13Z,724,822,1,24252
2026-08-30T05:15:14Z,788,822,1,24252
2026-08-30T05:15:15Z,5716,1878,1,24252
2026-08-30T05:15:16Z,14100,1878,1,24252
2026-08-30T05:15:17Z,18420,1878,1,24252
2026-08-30T05:15:18Z,26772,1878,1,24252
2026-08-30T05:15:19Z,34900,1878,1,24252
2026-08-30T05:15:20Z,41780,1878,1,24252
2026-08-30T05:15:21Z,50132,1878,1,24252
2026-08-30T05:15:22Z,55764,1878,1,24252
2026-08-30T05:15:23Z,64116,1878,1,24252
2026-08-30T05:15:25Z,70740,1878,1,24252
2026-08-30T05:15:26Z,79092,1878,1,24252
2026-08-30T05:15:27Z,84724,1878,1,24252
2026-08-30T05:15:28Z,88660,6326,1,24252
2026-08-30T05:15:29Z,88660,14454,1,24252
2026-08-30T05:15:30Z,88660,20022,1,24252
2026-08-30T05:15:31Z,88660,28374,1,24252
2026-08-30T05:15:32Z,88660,35190,1,24252
2026-08-30T05:15:33Z,88660,43382,1,24252
2026-08-30T05:15:34Z,88660,49014,1,24252
2026-08-30T05:15:35Z,88660,57366,1,24252
2026-08-30T05:15:36Z,88660,64214,1,24252
2026-08-30T05:15:37Z,88660,72374,1,24252
2026-08-30T05:15:38Z,88660,79414,1,24252
2026-08-30T05:15:39Z,88660,85046,1,24252
2026-08-30T05:15:40Z,88660,88950,1,24252
2026-08-30T05:15:42Z,88660,88950,1,24252
2026-08-30T05:15:43Z,88660,88950,1,24252
2026-08-30T05:15:44Z,88660,88950,1,24252
2026-08-30T05:15:45Z,88660,88950,1,24252
2026-08-30T05:15:46Z,88660,88950,1,24252
2026-08-30T05:15:47Z,88660,88950,1,24252
2026-08-30T05:15:48Z,88660,88950,1,24252
2026-08-30T05:15:49Z,88660,88950,1,24252
2026-08-30T05:15:50Z,88660,88950,1,24252
2026-08-30T05:15:51Z,88660,88950,1,24252
2026-08-30T05:15:52Z,88660,88950,1,24252
2026-08-30T05:15:53Z,88660,88950,1,24252
2026-08-30T05:15:54Z,88660,88950,1,24252
2026-08-30T05:15:55Z,88660,88950,1,24252
2026-08-30T05:15:56Z,88660,88950,1,24252
2026-08-30T05:15:57Z,88660,88950,1,24252
2026-08-30T05:15:59Z,88660,88950,1,24252
2026-08-30T05:16:00Z,88660,88950,1,24252
