#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260812    03:12:25       1     91     37      -      0      0      0      0      0      0  12481   2362  22351  22350      0 
 20260812    03:12:26       0    457     62      -    100     37      0      0      0      0  12481   2422  23219  23218      0 
 20260812    03:12:26       1     91     37      -      0      0      0      0      0      0  12481   2362  22351  22350      0 
 20260812    03:12:27       0    463     64      -    100     37      0      0      0      0  12481   2422  23219  23218      0 
 20260812    03:12:27       1     90     37      -      0      0      0      0      0      0  12481   2362  22351  22350      0 
 20260812    03:12:28       0    500     63      -    100     36      0      0      0      0  12481   2422  23219  23218      0 
 20260812    03:12:28       1     89     37      -      0      0      0      0      0      0  12481   2362  22351  22350      0 
 20260812    03:12:29       0    395     64      -    100     35      0      0      0      0  12481   2422  23219  23218      0 
 20260812    03:12:29       1    155     44      -     96     39      0      0      0      0  12481   2347  22447  22446      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260812    03:12:30       0    498     63      -    100     31      0      0      0      0  12481   2422  23219  23218      0 
 20260812    03:12:30       1    362     44      -     96     38      0      0      0      0  12481   2400  22575  22574      0 
 20260812    03:12:31       0    375     62      -     95     64      0      0      0      0  12481   2422  23219  23218      0 
 20260812    03:12:31       1    366     47      -     96     41      0      0      0      0  12481   2370  22767  22766      0 
 20260812    03:12:32       0    501     64      -    100     37      0      0      0      0  12481   2422  23219  23218      0 
 20260812    03:12:32       1    369     46      -     92     39      0      0      0      0  12481   2377  22991  22990      0 
 20260812    03:12:33       0    478     65      -    100     37      0      0      0      0  12481   2422  23219  23218      0 
 20260812    03:12:33       1    362     47      -     94     24      0      0      0      0  12481   2400  23087  23086      0 
 20260812    03:12:34       0    484     64      -    100     37      0      0      0      0  12481   2415  23219  23218      0 
