procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 348229908 216628 152311136    0    0     0     0 2567 2441  2  0 98  0  0  0
 1  0      0 348233448 216628 152311136    0    0     0     0 2574 2881  2  0 98  0  0  0
 1  0      0 348235464 216628 152311136    0    0     0     0 2570 2392  1  1 98  0  0  0
 1  0      0 348237184 216636 152311132    0    0     0    12 2632 2479  1  1 98  0  0  0
 1  0      0 348240752 216636 152311132    0    0     0     0 2615 2605  2  0 98  0  0  0
 1  0      0 348240504 216636 152311144    0    0     0     0 2667 2728  1  1 98  0  0  0
 2  0      0 348242680 216636 152311160    0    0     0     0 3164 2930  2  0 98  0  0  0
 1  0      0 348224312 216636 152311160    0    0     0     4 5170 3548  2  1 97  0  0  0
 1  0      0 348222036 216644 152311192    0    0     0    72 2759 2601  2  1 98  0  0  0
 1  0      0 348221548 216644 152311196    0    0     0     0 2652 2894  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 348221548 216656 152311184    0    0     0  6896 2615 2493  2  1 98  0  0  0
 1  0      0 348221856 216656 152311184    0    0     0     0 2547 2522  1  1 98  0  0  0
 1  0      0 348222048 216656 152311200    0    0     0     0 2588 2655  2  0 98  0  0  0
 2  0      0 348222048 216664 152311476    0    0     0    80 3410 2872  3  1 96  0  0  0
 2  0      0 348221040 216664 152311484    0    0     0     0 3460 2672  4  0 96  0  0  0
 2  0      0 348218520 216664 152311484    0    0     0     0 3531 2724  3  1 96  0  0  0
 2  0      0 348219456 216664 152311484    0    0     0     0 3585 3149  4  0 96  0  0  0
 2  0      0 348218952 216664 152311484    0    0     0     0 3515 2558  4  1 96  0  0  0
 1  0      0 348216936 216672 152311480    0    0     0    20 2251 2145  1  1 98  0  0  0
 1  0      0 348216936 216672 152311500    0    0     0     0 2043 2215  2  0 98  0  0  0
 1  0      0 348216936 216672 152311500    0    0     0     0 2049 2285  1  1 98  0  0  0
 1  0      0 348216936 216672 152311500    0    0     0     0 2096 2215  2  0 98  0  0  0
 1  0      0 348216936 216672 152311500    0    0     0     0 2058 2363  2  1 98  0  0  0
 1  0      0 348216936 216680 152311500    0    0     0    12 2031 2048  2  0 98  0  0  0
 1  0      0 348216684 216680 152311500    0    0     0     0 2166 2474  2  0 98  0  0  0
 1  0      0 348215452 216680 152311516    0    0     0     0 3671 2897  2  1 98  0  0  0
 2  0      0 348215452 216680 152311516    0    0     0     0 2150 2482  2  0 98  0  0  0
 1  0      0 348215716 216680 152311508    0    0     0     0 2430 2495  2  1 98  0  0  0
 3  0      0 348215924 216688 152311524    0    0     0    16 5175 5030  4  0 96  0  0  0
 2  0      0 348214412 216688 152311532    0    0     0     0 6011 5076  4  0 96  0  0  0
 2  0      0 348215172 216688 152311536    0    0     0     0 4850 5036  4  0 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 348214404 216688 152311676    0    0     0     0 6179 5174  3  1 96  0  0  0
 1  0      0 348215432 216688 152311684    0    0     0     0 5640 4564  4  0 96  0  0  0
 1  0      0 348218132 216696 152311680    0    0     0    12 4477 4082  2  0 98  0  0  0
 1  0      0 348224948 216696 152311672    0    0     0    12 3162 3461  2  0 98  0  0  0
 2  0      0 348225540 216696 152311812    0    0     0     0 4295 3945  2  0 98  0  0  0
 1  0      0 348231596 216696 152311820    0    0     0     0 4168 3683  2  0 98  0  0  0
 1  0      0 348235680 216696 152311820    0    0     0     0 4466 4047  2  0 98  0  0  0
 1  0      0 348235176 216704 152311812    0    0     0    12 3800 3403  2  1 98  0  0  0
 1  0      0 348241368 216704 152311824    0    0     0     0 3365 3200  2  0 98  0  0  0
 2  0      0 348241368 216704 152311948    0    0     0     0 2753 3211  2  0 98  0  0  0
 3  0      0 348248652 216704 152311948    0    0     0    44 3680 4421  4  0 96  0  0  0
 1  0      0 348248904 216704 152311952    0    0     0     0 2636 3283  3  0 97  0  0  0
 1  0      0 348248904 216712 152311944    0    0     0    16 2086 2563  2  0 98  0  0  0
 2  0      0 348253124 216712 152311976    0    0     0   476 2967 2961  3  0 97  0  0  0
 2  0      0 348259048 216712 152311976    0    0     0     0 4503 4987  4  1 96  0  0  0
 3  0      0 348262180 216712 152311980    0    0     0     0 4656 6047  4  0 96  0  0  0
 2  0      0 348263632 216712 152311980    0    0     0     0 4560 4799  4  0 96  0  0  0
 1  0      0 348263632 216720 152311972    0    0     0    32 3148 3592  2  0 98  0  0  0
 1  0      0 348265976 216720 152311992    0    0     0    36 2934 3447  2  0 98  0  0  0
 1  0      0 348265976 216720 152311992    0    0     0     0 2772 3351  2  0 98  0  0  0
 1  0      0 348265976 216720 152311992    0    0     0     0 2632 2506  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 348268248 216720 152311992    0    0     0     0 2662 2858  2  0 98  0  0  0
 2  0      0 348266232 216728 152312096    0    0     0    24 3726 3161  3  0 97  0  0  0
 2  0      0 348266232 216728 152312100    0    0     0     0 4040 3276  3  1 96  0  0  0
 2  0      0 348266232 216736 152312096    0    0     0    28 4010 2864  4  1 96  0  0  0
 2  0      0 348266232 216736 152312104    0    0     0  5092 4164 3796  4  0 96  0  0  0
 2  0      0 348268220 216736 152312112    0    0     0     0 4432 3065  4  1 96  0  0  0
 2  0      0 348267968 216744 152312104    0    0     0    12 4154 2522  3  1 96  0  0  0
 2  0      0 348267968 216744 152312112    0    0     0     0 4195 3263  4  1 96  0  0  0
 2  0      0 348267968 216744 152312112    0    0     0     0 4155 3394  4  1 96  0  0  0
 2  0      0 348267968 216744 152312112    0    0     0  4300 4306 3862  4  0 96  0  0  0
 2  0      0 348269136 216744 152312116    0    0     0     0 4216 2959  4  0 96  0  0  0
 2  0      0 348269136 216752 152312112    0    0     0    12 4274 3323  4  1 96  0  0  0
 2  0      0 348268888 216752 152312120    0    0     0     0 4147 3263  4  1 96  0  0  0
 2  0      0 348268888 216752 152312120    0    0     0     0 4127 3480  3  1 96  0  0  0
 1  0      0 348268888 216752 152312120    0    0     0     0 2659 2533  2  1 98  0  0  0
 1  0      0 348268888 216752 152312120    0    0     0     0 2729 2961  2  0 98  0  0  0
 1  0      0 348267596 216760 152312116    0    0     0    12 2964 2602  1  1 98  0  0  0
 1  0      0 348267600 216760 152312124    0    0     0    24 2713 2604  2  1 98  0  0  0
 2  0      0 348251528 216760 152312128    0    0     0     0 3803 2964  2  1 98  0  0  0
 1  0      0 348275920 216760 152312128    0    0     0     4 4545 3273  2  1 98  0  0  0
 1  0      0 348275920 216760 152312128    0    0     0     0 2769 2511  2  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 348276312 216768 152312128    0    0     0    12 2708 2896  2  0 98  0  0  0
 2  0      0 348276312 216768 152312128    0    0     0   176 2606 2731  2  0 98  0  0  0
 1  0      0 348277724 216768 152312128    0    0     0     0 2684 2620  2  0 98  0  0  0
 1  0      0 348277724 216768 152312128    0    0     0     0 2629 2459  1  1 98  0  0  0
 1  0      0 348278044 216768 152312140    0    0     0     0 2784 3056  2  0 98  0  0  0
 1  0      0 348278044 216776 152312140    0    0     0    36 2710 2579  2  1 98  0  0  0
 1  0      0 348277792 216776 152312140    0    0     0     0 2660 2622  2  1 98  0  0  0
 1  0      0 348277792 216776 152312144    0    0     0    24 2575 2464  2  1 98  0  0  0
 1  0      0 348277792 216776 152312144    0    0     0     0 2721 3201  2  0 98  0  0  0
 1  0      0 348277792 216776 152312144    0    0     0     0 2582 2435  1  1 98  0  0  0
 1  0      0 348277792 216776 152312144    0    0     0     0 2638 2649  2  1 98  0  0  0
 1  0      0 348277792 216784 152312148    0    0     0    20 2597 2436  1  1 98  0  0  0
 1  0      0 348277792 216784 152312148    0    0     0     0 2708 2574  2  1 98  0  0  0
 1  0      0 348277792 216796 152312148    0    0     0    76 2643 2833  2  0 98  0  0  0
 1  0      0 348277792 216796 152312156    0    0     0     0 2794 2673  2  1 98  0  0  0
 1  0      0 348277052 216796 152312164    0    0     0     0 3970 3317  2  0 98  0  0  0
 2  0      0 348275316 216804 152312436    0    0     0    12 3564 3375  3  0 97  0  0  0
 2  0      0 348273048 216804 152312436    0    0     0     0 3785 2465  4  1 96  0  0  0
 2  0      0 348273048 216804 152312436    0    0     0     0 4390 3603  4  1 96  0  0  0
 2  0      0 348273048 216804 152312440    0    0     0     0 4359 3097  4  1 96  0  0  0
 2  0      0 348273048 216804 152312444    0    0     0     0 4382 2763  3  1 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 348273048 216812 152312444    0    0     0    16 4449 3963  4  1 96  0  0  0
 2  0      0 348273332 216812 152312444    0    0     0     0 4513 3251  4  1 96  0  0  0
 2  0      0 348273332 216812 152312444    0    0     0     0 4455 4381  4  0 96  0  0  0
 2  0      0 348273332 216812 152312448    0    0     0     0 4443 3321  4  1 96  0  0  0
 2  0      0 348273332 216812 152312448    0    0     0     0 4346 2780  4  1 96  0  0  0
 2  0      0 348273332 216820 152312452    0    0     0    12 4390 4256  4  1 96  0  0  0
 2  0      0 348273332 216820 152312456    0    0     0     0 4482 3313  4  1 96  0  0  0
 1  0      0 348273332 216820 152312456    0    0     0  5268 3370 3749  2  1 97  0  0  0
 1  0      0 348273332 216820 152312456    0    0     0     0 2780 2473  1  1 98  0  0  0
 1  0      0 348273332 216820 152312456    0    0     0     0 2746 2452  1  1 98  0  0  0
 1  0      0 348273332 216828 152312448    0    0     0    40 2734 2484  1  1 98  0  0  0
 1  0      0 348272828 216832 152312444    0    0     0    28 2732 2511  1  1 98  0  0  0
 1  0      0 348272828 216832 152312444    0    0     0     0 2784 2527  1  1 98  0  0  0
 1  0      0 348272352 216832 152312464    0    0     0     0 2804 2561  2  1 98  0  0  0
 1  0      0 348272352 216832 152312464    0    0     0     0 2767 2521  1  1 98  0  0  0
 1  0      0 348271848 216844 152312452    0    0     0    32 2914 4111  2  0 98  0  0  0
 1  0      0 348271848 216844 152312468    0    0     0     0 2726 2621  1  1 98  0  0  0
 1  0      0 348272352 216844 152312468    0    0     0     0 2818 2538  1  1 98  0  0  0
 1  0      0 348272352 216844 152312468    0    0     0     0 2725 2554  2  1 98  0  0  0
 1  0      0 348272768 216844 152312472    0    0     0     0 2901 2644  1  1 98  0  0  0
 1  0      0 348272768 216852 152312476    0    0     0    12 2733 2498  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 348272768 216856 152312472    0    0     0    32 2726 2654  1  1 98  0  0  0
 1  0      0 348272768 216856 152312484    0    0     0    20 2807 2657  1  1 98  0  0  0
 1  0      0 348272768 216856 152312484    0    0     0     0 2807 2559  1  1 98  0  0  0
 2  0      0 348272768 216864 152312476    0    0     0    60 2758 2541  2  1 98  0  0  0
 1  0      0 348272768 216872 152312488    0    0     0    36 2775 3214  2  0 98  0  0  0
 1  0      0 348272768 216872 152312488    0    0     0     0 2774 2637  2  1 98  0  0  0
 2  0      0 348273444 216876 152312732    0    0     0   284 3686 3050  3  1 97  0  0  0
 2  0      0 348272940 216876 152312736    0    0     0     0 3690 2742  4  0 96  0  0  0
 2  0      0 348272940 216876 152312736    0    0     0     0 3754 2858  4  1 96  0  0  0
 2  0      0 348267184 216888 152312736    0    0     0    40 5538 3521  4  1 96  0  0  0
 2  0      0 348268084 216888 152312776    0    0     0     0 3963 3169  3  1 96  0  0  0
 1  0      0 348268084 216888 152312776    0    0     0     0 2500 2203  2  1 97  0  0  0
 1  0      0 348268084 216888 152312776    0    0     0     0 2074 2151  2  0 98  0  0  0
 1  0      0 348265860 216888 152312776    0    0     0     0 2457 2568  2  1 98  0  0  0
 1  0      0 348265860 216896 152312768    0    0     0    12 2151 2177  2  0 98  0  0  0
 1  0      0 348265860 216896 152312788    0    0     0     0 2132 2490  2  0 98  0  0  0
 1  0      0 348265860 216896 152312788    0    0     0     0 2085 2085  2  1 98  0  0  0
 1  0      0 348265860 216896 152312788    0    0     0     0 2201 2551  2  0 98  0  0  0
 1  0      0 348265860 216896 152312788    0    0     0     0 2131 2178  1  1 98  0  0  0
 1  0      0 348232580 216904 152314632    0    0     0    16 4520 3263  2  0 97  0  0  0
 1  0      0 348233444 216904 152314632    0    0     0     0 2321 2384  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 348232160 216912 152314664    0    0     0    28 3739 3389  3  1 97  0  0  0
 2  0      0 348231908 216912 152314676    0    0     0     0 4781 5697  3  1 96  0  0  0
 1  0      0 348231908 216912 152314680    0    0     0     0 4762 6108  3  1 96  0  0  0
 1  0      0 348234112 216924 152314684    0    0     0    48 2780 3734  2  0 98  0  0  0
 2  0      0 348237892 216924 152314684    0    0     0    52 3112 4420  2  0 98  0  0  0
 1  0      0 348240800 216924 152314684    0    0     0     0 3062 4479  2  0 98  0  0  0
 2  0      0 348240800 216924 152314688    0    0     0     0 3428 4071  2  0 98  0  0  0
 2  0      0 348240800 216924 152314784    0    0     0     0 3836 4374  4  0 96  0  0  0
 0  0      0 349459116 216932 152306512    0    0     0    16 8624 4910  3  0 97  0  0  0
 2  0      0 350010436 216932 152306420    0    0     0     0 6279 2437  0  1 99  0  0  0
