timestamp, index, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], power.max_limit [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], pcie.link.gen.current, pcie.link.width.current
2026/09/21 14:09:43.387, 0, P0, 2355 MHz, 12481 MHz, 91.44 W, 600.00 W, 600.00 W, 40, 0 MiB, 0 %, 5, 16
2026/09/21 14:09:43.641, 0, P0, 2355 MHz, 12481 MHz, 96.01 W, 600.00 W, 600.00 W, 40, 595 MiB, 0 %, 5, 16
2026/09/21 14:09:43.891, 0, P0, 2355 MHz, 12481 MHz, 96.21 W, 600.00 W, 600.00 W, 39, 595 MiB, 1 %, 5, 16
2026/09/21 14:09:44.141, 0, P0, 2355 MHz, 12481 MHz, 96.73 W, 600.00 W, 600.00 W, 39, 2003 MiB, 7 %, 5, 16
2026/09/21 14:09:44.392, 0, P0, 2355 MHz, 12481 MHz, 96.48 W, 600.00 W, 600.00 W, 39, 2867 MiB, 7 %, 5, 16
2026/09/21 14:09:44.642, 0, P0, 2355 MHz, 12481 MHz, 92.34 W, 600.00 W, 600.00 W, 39, 3795 MiB, 8 %, 5, 16
2026/09/21 14:09:44.893, 0, P0, 2355 MHz, 12481 MHz, 92.45 W, 600.00 W, 600.00 W, 39, 4659 MiB, 7 %, 5, 16
2026/09/21 14:09:45.143, 0, P0, 2355 MHz, 12481 MHz, 92.37 W, 600.00 W, 600.00 W, 39, 5587 MiB, 7 %, 5, 16
2026/09/21 14:09:45.394, 0, P0, 2355 MHz, 12481 MHz, 92.36 W, 600.00 W, 600.00 W, 39, 6515 MiB, 7 %, 5, 16
2026/09/21 14:09:45.644, 0, P0, 2347 MHz, 12481 MHz, 92.26 W, 600.00 W, 600.00 W, 39, 7411 MiB, 8 %, 5, 16
2026/09/21 14:09:45.895, 0, P0, 2355 MHz, 12481 MHz, 92.27 W, 600.00 W, 600.00 W, 39, 8307 MiB, 7 %, 5, 16
