timestamp, uuid, name, index, memory.total [MiB], memory.used [MiB], utilization.gpu [%], power.draw [W], clocks.current.sm [MHz], temperature.gpu
2026/09/21 14:02:31.055, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 97887 MiB, 0 MiB, 0 %, 36.55 W, 180 MHz, 32
2026/09/21 14:02:31.305, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 97887 MiB, 725 MiB, 0 %, 91.16 W, 2362 MHz, 33
2026/09/21 14:02:31.305, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 97887 MiB, 627 MiB, 0 %, 87.50 W, 2317 MHz, 33
2026/09/21 14:02:31.305, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 97887 MiB, 623 MiB, 0 %, 90.57 W, 2355 MHz, 34
2026/09/21 14:02:31.305, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 97887 MiB, 0 MiB, 0 %, 36.55 W, 180 MHz, 32
2026/09/21 14:02:31.555, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 97887 MiB, 725 MiB, 0 %, 91.11 W, 2362 MHz, 33
2026/09/21 14:02:31.556, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 97887 MiB, 627 MiB, 0 %, 87.56 W, 2317 MHz, 34
2026/09/21 14:02:31.556, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 97887 MiB, 623 MiB, 0 %, 90.13 W, 2355 MHz, 34
2026/09/21 14:02:31.556, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 97887 MiB, 0 MiB, 0 %, 36.55 W, 180 MHz, 32
2026/09/21 14:02:31.806, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 97887 MiB, 725 MiB, 0 %, 91.11 W, 2362 MHz, 33
2026/09/21 14:02:31.806, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 97887 MiB, 755 MiB, 2 %, 87.67 W, 2317 MHz, 34
2026/09/21 14:02:31.806, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 97887 MiB, 623 MiB, 0 %, 90.10 W, 2355 MHz, 34
2026/09/21 14:02:31.806, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 97887 MiB, 0 MiB, 0 %, 36.55 W, 180 MHz, 32
2026/09/21 14:02:32.056, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 97887 MiB, 725 MiB, 0 %, 91.11 W, 2362 MHz, 33
2026/09/21 14:02:32.056, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 97887 MiB, 883 MiB, 1 %, 87.73 W, 2317 MHz, 34
2026/09/21 14:02:32.056, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 97887 MiB, 623 MiB, 0 %, 90.17 W, 2355 MHz, 34
2026/09/21 14:02:32.056, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 97887 MiB, 0 MiB, 0 %, 35.26 W, 180 MHz, 32
2026/09/21 14:02:32.306, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 97887 MiB, 725 MiB, 0 %, 91.11 W, 2362 MHz, 33
2026/09/21 14:02:32.308, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 97887 MiB, 979 MiB, 1 %, 88.05 W, 2317 MHz, 34
2026/09/21 14:02:32.308, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 97887 MiB, 623 MiB, 0 %, 90.27 W, 2355 MHz, 34
2026/09/21 14:02:32.308, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 97887 MiB, 1 MiB, 0 %, 35.26 W, 180 MHz, 32
2026/09/21 14:02:32.558, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 97887 MiB, 725 MiB, 0 %, 90.52 W, 2362 MHz, 33
2026/09/21 14:02:32.558, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 97887 MiB, 1107 MiB, 1 %, 88.27 W, 2317 MHz, 34
2026/09/21 14:02:32.558, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 97887 MiB, 623 MiB, 0 %, 90.64 W, 2355 MHz, 34
2026/09/21 14:02:32.558, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 97887 MiB, 595 MiB, 0 %, 40.36 W, 330 MHz, 32
2026/09/21 14:02:32.809, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 97887 MiB, 725 MiB, 0 %, 90.52 W, 2362 MHz, 33
2026/09/21 14:02:32.809, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 97887 MiB, 1619 MiB, 6 %, 88.62 W, 2317 MHz, 34
2026/09/21 14:02:32.809, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 97887 MiB, 815 MiB, 0 %, 90.83 W, 2355 MHz, 34
2026/09/21 14:02:32.809, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 97887 MiB, 595 MiB, 0 %, 47.66 W, 2325 MHz, 33
2026/09/21 14:02:33.059, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 97887 MiB, 725 MiB, 0 %, 90.52 W, 2362 MHz, 33
2026/09/21 14:02:33.059, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 97887 MiB, 1619 MiB, 0 %, 88.53 W, 2317 MHz, 34
2026/09/21 14:02:33.059, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 97887 MiB, 815 MiB, 0 %, 90.86 W, 2355 MHz, 34
2026/09/21 14:02:33.059, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 97887 MiB, 595 MiB, 0 %, 64.87 W, 2325 MHz, 33
2026/09/21 14:02:33.309, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 97887 MiB, 725 MiB, 0 %, 90.52 W, 2362 MHz, 33
2026/09/21 14:02:33.309, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 97887 MiB, 1619 MiB, 0 %, 97.79 W, 2310 MHz, 36
2026/09/21 14:02:33.309, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 97887 MiB, 815 MiB, 0 %, 90.75 W, 2355 MHz, 34
2026/09/21 14:02:33.310, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 97887 MiB, 595 MiB, 0 %, 69.69 W, 2325 MHz, 33
2026/09/21 14:02:33.560, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 97887 MiB, 725 MiB, 0 %, 89.76 W, 2362 MHz, 33
2026/09/21 14:02:33.560, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 97887 MiB, 1619 MiB, 70 %, 126.76 W, 2310 MHz, 38
2026/09/21 14:02:33.560, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 97887 MiB, 815 MiB, 0 %, 90.62 W, 2355 MHz, 34
2026/09/21 14:02:33.560, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 97887 MiB, 627 MiB, 0 %, 88.91 W, 2325 MHz, 33
2026/09/21 14:02:33.812, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 97887 MiB, 725 MiB, 0 %, 89.93 W, 2362 MHz, 33
2026/09/21 14:02:33.812, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 97887 MiB, 1811 MiB, 54 %, 158.07 W, 2302 MHz, 38
2026/09/21 14:02:33.812, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 97887 MiB, 815 MiB, 0 %, 90.51 W, 2355 MHz, 34
2026/09/21 14:02:33.812, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 97887 MiB, 627 MiB, 0 %, 88.94 W, 2325 MHz, 33
2026/09/21 14:02:34.062, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 97887 MiB, 725 MiB, 0 %, 90.01 W, 2362 MHz, 34
2026/09/21 14:02:34.062, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 97887 MiB, 1843 MiB, 56 %, 178.32 W, 2302 MHz, 38
2026/09/21 14:02:34.062, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 97887 MiB, 815 MiB, 0 %, 90.51 W, 2355 MHz, 34
2026/09/21 14:02:34.062, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 97887 MiB, 627 MiB, 0 %, 88.99 W, 2325 MHz, 33
2026/09/21 14:02:34.312, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 97887 MiB, 725 MiB, 0 %, 90.12 W, 2362 MHz, 34
2026/09/21 14:02:34.313, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 97887 MiB, 1843 MiB, 71 %, 205.15 W, 2302 MHz, 37
2026/09/21 14:02:34.313, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 97887 MiB, 815 MiB, 0 %, 90.51 W, 2355 MHz, 34
2026/09/21 14:02:34.313, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 97887 MiB, 787 MiB, 2 %, 89.14 W, 2325 MHz, 33
2026/09/21 14:02:34.563, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 97887 MiB, 725 MiB, 0 %, 90.67 W, 2362 MHz, 34
2026/09/21 14:02:34.563, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 97887 MiB, 1843 MiB, 85 %, 204.18 W, 2302 MHz, 39
2026/09/21 14:02:34.563, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 97887 MiB, 815 MiB, 0 %, 90.51 W, 2355 MHz, 34
2026/09/21 14:02:34.563, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 97887 MiB, 947 MiB, 1 %, 89.25 W, 2325 MHz, 33
2026/09/21 14:02:34.813, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 97887 MiB, 725 MiB, 0 %, 90.67 W, 2362 MHz, 34
2026/09/21 14:02:34.813, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 97887 MiB, 1843 MiB, 94 %, 211.12 W, 2310 MHz, 39
2026/09/21 14:02:34.813, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 97887 MiB, 815 MiB, 0 %, 89.78 W, 2355 MHz, 34
2026/09/21 14:02:34.813, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 97887 MiB, 1075 MiB, 1 %, 89.40 W, 2325 MHz, 33
2026/09/21 14:02:35.063, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 97887 MiB, 725 MiB, 0 %, 90.67 W, 2362 MHz, 34
2026/09/21 14:02:35.063, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 97887 MiB, 1843 MiB, 91 %, 223.72 W, 2310 MHz, 40
2026/09/21 14:02:35.063, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 97887 MiB, 815 MiB, 0 %, 89.78 W, 2355 MHz, 34
2026/09/21 14:02:35.063, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 97887 MiB, 1619 MiB, 7 %, 90.08 W, 2325 MHz, 33
2026/09/21 14:02:35.314, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 97887 MiB, 725 MiB, 0 %, 90.67 W, 2362 MHz, 34
2026/09/21 14:02:35.314, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 97887 MiB, 1843 MiB, 92 %, 235.22 W, 2302 MHz, 39
2026/09/21 14:02:35.314, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 97887 MiB, 815 MiB, 0 %, 89.78 W, 2355 MHz, 34
2026/09/21 14:02:35.314, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 97887 MiB, 1619 MiB, 0 %, 90.00 W, 2325 MHz, 33
2026/09/21 14:02:35.564, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 97887 MiB, 725 MiB, 0 %, 89.85 W, 2362 MHz, 34
2026/09/21 14:02:35.565, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 97887 MiB, 1843 MiB, 79 %, 235.31 W, 2302 MHz, 39
2026/09/21 14:02:35.567, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 97887 MiB, 815 MiB, 0 %, 89.78 W, 2355 MHz, 34
2026/09/21 14:02:35.567, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 97887 MiB, 1619 MiB, 9 %, 100.60 W, 2325 MHz, 34
2026/09/21 14:02:35.817, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 97887 MiB, 725 MiB, 0 %, 89.85 W, 2362 MHz, 34
2026/09/21 14:02:35.818, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 97887 MiB, 1843 MiB, 92 %, 236.49 W, 2310 MHz, 40
2026/09/21 14:02:35.818, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 97887 MiB, 815 MiB, 0 %, 89.96 W, 2355 MHz, 34
2026/09/21 14:02:35.818, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 97887 MiB, 0 MiB, 42 %, 101.90 W, 2310 MHz, 34
2026/09/21 14:02:36.068, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 97887 MiB, 725 MiB, 0 %, 89.85 W, 2362 MHz, 34
2026/09/21 14:02:36.068, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 97887 MiB, 1843 MiB, 91 %, 238.06 W, 2310 MHz, 40
2026/09/21 14:02:36.068, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 97887 MiB, 815 MiB, 0 %, 89.96 W, 2355 MHz, 34
2026/09/21 14:02:36.068, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 97887 MiB, 0 MiB, 0 %, 101.10 W, 2317 MHz, 34
2026/09/21 14:02:36.318, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 97887 MiB, 725 MiB, 0 %, 89.85 W, 2362 MHz, 34
2026/09/21 14:02:36.318, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 97887 MiB, 1843 MiB, 91 %, 236.14 W, 2310 MHz, 40
2026/09/21 14:02:36.318, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 97887 MiB, 815 MiB, 0 %, 89.96 W, 2355 MHz, 34
2026/09/21 14:02:36.318, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 97887 MiB, 0 MiB, 0 %, 101.10 W, 2325 MHz, 34
2026/09/21 14:02:36.568, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 97887 MiB, 725 MiB, 0 %, 89.66 W, 2362 MHz, 34
2026/09/21 14:02:36.568, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 97887 MiB, 1843 MiB, 93 %, 237.74 W, 2310 MHz, 40
2026/09/21 14:02:36.569, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 97887 MiB, 815 MiB, 0 %, 89.96 W, 2355 MHz, 34
2026/09/21 14:02:36.569, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 97887 MiB, 0 MiB, 0 %, 90.82 W, 2325 MHz, 34
2026/09/21 14:02:36.819, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 97887 MiB, 725 MiB, 0 %, 89.66 W, 2362 MHz, 34
2026/09/21 14:02:36.820, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 97887 MiB, 1843 MiB, 91 %, 240.67 W, 2310 MHz, 40
2026/09/21 14:02:36.820, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 97887 MiB, 815 MiB, 0 %, 89.71 W, 2355 MHz, 34
2026/09/21 14:02:36.820, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 97887 MiB, 22 MiB, 0 %, 89.97 W, 2325 MHz, 34
2026/09/21 14:02:37.070, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 97887 MiB, 725 MiB, 0 %, 89.66 W, 2362 MHz, 34
2026/09/21 14:02:37.070, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 97887 MiB, 1843 MiB, 91 %, 239.65 W, 2310 MHz, 41
2026/09/21 14:02:37.070, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 97887 MiB, 815 MiB, 0 %, 89.71 W, 2355 MHz, 34
2026/09/21 14:02:37.070, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 97887 MiB, 595 MiB, 0 %, 91.92 W, 2325 MHz, 34
2026/09/21 14:02:37.320, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 97887 MiB, 725 MiB, 0 %, 89.66 W, 2362 MHz, 34
2026/09/21 14:02:37.320, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 97887 MiB, 1843 MiB, 82 %, 237.10 W, 2302 MHz, 40
2026/09/21 14:02:37.320, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 97887 MiB, 815 MiB, 0 %, 89.71 W, 2355 MHz, 34
2026/09/21 14:02:37.320, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 97887 MiB, 595 MiB, 0 %, 91.96 W, 2325 MHz, 34
2026/09/21 14:02:37.571, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 97887 MiB, 725 MiB, 0 %, 89.66 W, 2362 MHz, 34
2026/09/21 14:02:37.571, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 97887 MiB, 1843 MiB, 93 %, 235.53 W, 2302 MHz, 40
2026/09/21 14:02:37.571, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 97887 MiB, 815 MiB, 0 %, 89.71 W, 2355 MHz, 34
2026/09/21 14:02:37.571, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 97887 MiB, 595 MiB, 0 %, 91.96 W, 2325 MHz, 34
2026/09/21 14:02:37.821, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 97887 MiB, 725 MiB, 0 %, 89.66 W, 2362 MHz, 34
2026/09/21 14:02:37.821, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 97887 MiB, 1843 MiB, 91 %, 235.98 W, 2310 MHz, 41
2026/09/21 14:02:37.821, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 97887 MiB, 815 MiB, 0 %, 89.28 W, 2355 MHz, 34
2026/09/21 14:02:37.821, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 97887 MiB, 595 MiB, 0 %, 91.69 W, 2325 MHz, 34
2026/09/21 14:02:38.071, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 97887 MiB, 725 MiB, 0 %, 89.66 W, 2362 MHz, 34
