timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/24 05:26:25.298, 0, 0 %, 2 MiB, 17.83 W, 172 MHz, 405 MHz, 34
2026/09/24 05:26:25.313, 1, 0 %, 2 MiB, 20.00 W, 180 MHz, 405 MHz, 32
2026/09/24 05:26:25.596, 0, 0 %, 4 MiB, 17.83 W, 172 MHz, 405 MHz, 34
2026/09/24 05:26:25.601, 1, 0 %, 2 MiB, 20.00 W, 180 MHz, 405 MHz, 32
2026/09/24 05:26:25.898, 0, 0 %, 596 MiB, 42.58 W, 180 MHz, 13365 MHz, 35
2026/09/24 05:26:25.898, 1, 0 %, 4 MiB, 20.00 W, 180 MHz, 405 MHz, 32
2026/09/24 05:26:26.148, 0, 0 %, 596 MiB, 42.58 W, 180 MHz, 13365 MHz, 35
2026/09/24 05:26:26.148, 1, 0 %, 4 MiB, 25.50 W, 180 MHz, 405 MHz, 32
2026/09/24 05:26:26.398, 0, 0 %, 596 MiB, 66.55 W, 2610 MHz, 13365 MHz, 35
2026/09/24 05:26:26.398, 1, 0 %, 4 MiB, 25.50 W, 180 MHz, 405 MHz, 32
2026/09/24 05:26:26.648, 0, 0 %, 596 MiB, 66.55 W, 2610 MHz, 13365 MHz, 35
2026/09/24 05:26:26.648, 1, 0 %, 4 MiB, 24.64 W, 180 MHz, 405 MHz, 32
2026/09/24 05:26:26.899, 0, 0 %, 596 MiB, 81.92 W, 2610 MHz, 13365 MHz, 35
2026/09/24 05:26:26.899, 1, 0 %, 4 MiB, 24.64 W, 180 MHz, 405 MHz, 32
2026/09/24 05:26:27.149, 0, 0 %, 884 MiB, 81.92 W, 2610 MHz, 13365 MHz, 35
2026/09/24 05:26:27.149, 1, 0 %, 4 MiB, 24.70 W, 180 MHz, 405 MHz, 32
2026/09/24 05:26:27.402, 0, 0 %, 1268 MiB, 82.80 W, 2617 MHz, 13365 MHz, 35
2026/09/24 05:26:27.402, 1, 0 %, 596 MiB, 24.70 W, 180 MHz, 405 MHz, 32
2026/09/24 05:26:27.652, 0, 0 %, 1268 MiB, 82.80 W, 2617 MHz, 13365 MHz, 35
2026/09/24 05:26:27.652, 1, 0 %, 1108 MiB, 91.19 W, 180 MHz, 13365 MHz, 33
2026/09/24 05:26:27.902, 0, 3 %, 1332 MiB, 81.78 W, 2617 MHz, 13365 MHz, 35
2026/09/24 05:26:27.903, 1, 0 %, 1300 MiB, 91.19 W, 180 MHz, 13365 MHz, 33
2026/09/24 05:26:28.153, 0, 3 %, 2356 MiB, 81.78 W, 2617 MHz, 13365 MHz, 35
2026/09/24 05:26:28.153, 1, 2 %, 1300 MiB, 85.22 W, 2617 MHz, 13365 MHz, 33
2026/09/24 05:26:28.403, 0, 3 %, 3348 MiB, 87.41 W, 2617 MHz, 13365 MHz, 35
2026/09/24 05:26:28.403, 1, 2 %, 2708 MiB, 85.22 W, 2617 MHz, 13365 MHz, 33
2026/09/24 05:26:28.653, 0, 3 %, 6804 MiB, 87.41 W, 2617 MHz, 13365 MHz, 35
2026/09/24 05:26:28.654, 1, 2 %, 3316 MiB, 92.44 W, 2610 MHz, 13365 MHz, 33
2026/09/24 05:26:28.904, 0, 16 %, 6804 MiB, 86.40 W, 2617 MHz, 13365 MHz, 35
2026/09/24 05:26:28.904, 1, 2 %, 3316 MiB, 92.44 W, 2610 MHz, 13365 MHz, 33
2026/09/24 05:26:29.154, 0, 16 %, 6804 MiB, 86.40 W, 2617 MHz, 13365 MHz, 35
2026/09/24 05:26:29.154, 1, 0 %, 3316 MiB, 83.82 W, 2610 MHz, 13365 MHz, 33
2026/09/24 05:26:29.404, 0, 16 %, 6804 MiB, 83.70 W, 2610 MHz, 13365 MHz, 35
2026/09/24 05:26:29.404, 1, 0 %, 3316 MiB, 83.82 W, 2610 MHz, 13365 MHz, 33
