timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/24 03:40:49.260, 0, 0 %, 0 MiB, 106.29 W, 2355 MHz, 12481 MHz, 40
2026/09/24 03:40:49.263, 1, 0 %, 0 MiB, 105.28 W, 2317 MHz, 12481 MHz, 40
2026/09/24 03:40:49.517, 0, 0 %, 595 MiB, 105.79 W, 2355 MHz, 12481 MHz, 40
2026/09/24 03:40:49.517, 1, 0 %, 3 MiB, 100.71 W, 2317 MHz, 12481 MHz, 40
2026/09/24 03:40:49.767, 0, 0 %, 595 MiB, 94.22 W, 2355 MHz, 12481 MHz, 40
2026/09/24 03:40:49.767, 1, 0 %, 3 MiB, 92.90 W, 2317 MHz, 12481 MHz, 40
2026/09/24 03:40:50.017, 0, 0 %, 595 MiB, 93.96 W, 2355 MHz, 12481 MHz, 39
2026/09/24 03:40:50.017, 1, 0 %, 3 MiB, 92.88 W, 2317 MHz, 12481 MHz, 40
2026/09/24 03:40:50.267, 0, 0 %, 595 MiB, 93.99 W, 2355 MHz, 12481 MHz, 39
2026/09/24 03:40:50.267, 1, 0 %, 3 MiB, 92.79 W, 2317 MHz, 12481 MHz, 40
2026/09/24 03:40:50.517, 0, 5 %, 1139 MiB, 93.10 W, 2355 MHz, 12481 MHz, 39
2026/09/24 03:40:50.517, 1, 0 %, 3 MiB, 90.00 W, 2317 MHz, 12481 MHz, 40
2026/09/24 03:40:50.767, 0, 0 %, 1267 MiB, 92.88 W, 2355 MHz, 12481 MHz, 39
2026/09/24 03:40:50.767, 1, 3 %, 1235 MiB, 88.34 W, 1747 MHz, 12481 MHz, 40
2026/09/24 03:40:51.018, 0, 0 %, 1331 MiB, 92.97 W, 2355 MHz, 12481 MHz, 39
2026/09/24 03:40:51.018, 1, 5 %, 1299 MiB, 88.47 W, 1980 MHz, 12481 MHz, 40
2026/09/24 03:40:51.268, 0, 2 %, 3347 MiB, 93.84 W, 2355 MHz, 12481 MHz, 39
2026/09/24 03:40:51.268, 1, 0 %, 2323 MiB, 88.51 W, 2317 MHz, 12481 MHz, 40
2026/09/24 03:40:51.518, 0, 27 %, 6803 MiB, 95.92 W, 2355 MHz, 12481 MHz, 39
