timestamp, index, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], power.max_limit [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], pcie.link.gen.current, pcie.link.width.current
2026/09/21 23:55:14.152, 0, P0, 2355 MHz, 12481 MHz, 92.86 W, 600.00 W, 600.00 W, 40, 0 MiB, 0 %, 5, 16
2026/09/21 23:55:14.406, 0, P0, 2355 MHz, 12481 MHz, 95.20 W, 600.00 W, 600.00 W, 40, 39 MiB, 0 %, 5, 16
2026/09/21 23:55:14.656, 0, P0, 2347 MHz, 12481 MHz, 95.74 W, 600.00 W, 600.00 W, 40, 595 MiB, 2 %, 5, 16
2026/09/21 23:55:14.906, 0, P0, 2355 MHz, 12481 MHz, 96.20 W, 600.00 W, 600.00 W, 40, 1907 MiB, 17 %, 5, 16
2026/09/21 23:55:15.157, 0, P0, 2347 MHz, 12481 MHz, 96.54 W, 600.00 W, 600.00 W, 40, 2771 MiB, 7 %, 5, 16
2026/09/21 23:55:15.407, 0, P0, 2355 MHz, 12481 MHz, 92.90 W, 600.00 W, 600.00 W, 40, 3699 MiB, 6 %, 5, 16
2026/09/21 23:55:15.658, 0, P0, 2347 MHz, 12481 MHz, 92.40 W, 600.00 W, 600.00 W, 39, 4563 MiB, 7 %, 5, 16
2026/09/21 23:55:15.908, 0, P0, 2347 MHz, 12481 MHz, 92.39 W, 600.00 W, 600.00 W, 39, 5491 MiB, 8 %, 5, 16
2026/09/21 23:55:16.159, 0, P0, 2347 MHz, 12481 MHz, 92.33 W, 600.00 W, 600.00 W, 39, 6387 MiB, 7 %, 5, 16
2026/09/21 23:55:16.409, 0, P0, 2347 MHz, 12481 MHz, 92.25 W, 600.00 W, 600.00 W, 39, 7283 MiB, 8 %, 5, 16
2026/09/21 23:55:16.660, 0, P0, 2347 MHz, 12481 MHz, 92.33 W, 600.00 W, 600.00 W, 39, 8147 MiB, 6 %, 5, 16
2026/09/21 23:55:16.910, 0, P0, 2355 MHz, 12481 MHz, 92.20 W, 600.00 W, 600.00 W, 39, 9075 MiB, 6 %, 5, 16
2026/09/21 23:55:17.161, 0, P0, 2355 MHz, 12481 MHz, 92.17 W, 600.00 W, 600.00 W, 39, 9939 MiB, 7 %, 5, 16
2026/09/21 23:55:17.411, 0, P0, 2355 MHz, 12481 MHz, 92.17 W, 600.00 W, 600.00 W, 39, 10803 MiB, 6 %, 5, 16
