2026-09-25T01:56:23.806Z	o1-off-r1 start
2026-09-25T01:56:30.559Z	o1-off-r1 end rc=0
2026-09-25T01:56:30.600Z	o1-nomemo-r1 start
2026-09-25T01:56:43.102Z	o1-nomemo-r1 end rc=0
2026-09-25T01:56:43.142Z	o1-unbuf-r1 start
2026-09-25T01:56:55.643Z	o1-unbuf-r1 end rc=0
2026-09-25T01:56:55.680Z	o1-tip-r1 start
2026-09-25T01:57:08.153Z	o1-tip-r1 end rc=0
2026-09-25T01:57:08.189Z	o1-off-r2 start
2026-09-25T01:57:15.794Z	o1-off-r2 end rc=0
2026-09-25T01:57:15.833Z	o1-nomemo-r2 start
2026-09-25T01:57:28.355Z	o1-nomemo-r2 end rc=0
2026-09-25T01:57:28.396Z	o1-unbuf-r2 start
2026-09-25T01:57:40.919Z	o1-unbuf-r2 end rc=0
2026-09-25T01:57:40.961Z	o1-tip-r2 start
2026-09-25T01:57:53.353Z	o1-tip-r2 end rc=0
2026-09-25T01:57:53.393Z	o1-off-r3 start
2026-09-25T01:58:00.152Z	o1-off-r3 end rc=0
2026-09-25T01:58:00.189Z	o1-nomemo-r3 start
2026-09-25T01:58:12.774Z	o1-nomemo-r3 end rc=0
2026-09-25T01:58:12.815Z	o1-unbuf-r3 start
2026-09-25T01:58:25.367Z	o1-unbuf-r3 end rc=0
2026-09-25T01:58:25.409Z	o1-tip-r3 start
2026-09-25T01:58:37.802Z	o1-tip-r3 end rc=0
2026-09-25T01:58:37.842Z	o1-off-r4 start
2026-09-25T01:58:45.424Z	o1-off-r4 end rc=0
2026-09-25T01:58:45.465Z	o1-nomemo-r4 start
2026-09-25T01:58:58.002Z	o1-nomemo-r4 end rc=0
2026-09-25T01:58:58.042Z	o1-unbuf-r4 start
2026-09-25T01:59:10.567Z	o1-unbuf-r4 end rc=0
2026-09-25T01:59:10.607Z	o1-tip-r4 start
2026-09-25T01:59:23.055Z	o1-tip-r4 end rc=0
2026-09-25T01:59:23.090Z	o1-off-r5 start
2026-09-25T01:59:29.793Z	o1-off-r5 end rc=0
2026-09-25T01:59:29.830Z	o1-nomemo-r5 start
2026-09-25T01:59:42.420Z	o1-nomemo-r5 end rc=0
2026-09-25T01:59:42.457Z	o1-unbuf-r5 start
2026-09-25T01:59:54.959Z	o1-unbuf-r5 end rc=0
2026-09-25T01:59:54.995Z	o1-tip-r5 start
2026-09-25T02:00:07.458Z	o1-tip-r5 end rc=0
2026-09-25T02:00:07.498Z	o2-tip-r1 start
2026-09-25T02:00:19.929Z	o2-tip-r1 end rc=0
2026-09-25T02:00:19.966Z	o2-unbuf-r1 start
2026-09-25T02:00:32.434Z	o2-unbuf-r1 end rc=0
2026-09-25T02:00:32.475Z	o2-nomemo-r1 start
2026-09-25T02:00:44.883Z	o2-nomemo-r1 end rc=0
2026-09-25T02:00:44.924Z	o2-off-r1 start
2026-09-25T02:00:52.527Z	o2-off-r1 end rc=0
2026-09-25T02:00:52.564Z	o2-tip-r2 start
2026-09-25T02:01:05.071Z	o2-tip-r2 end rc=0
2026-09-25T02:01:05.112Z	o2-unbuf-r2 start
2026-09-25T02:01:17.589Z	o2-unbuf-r2 end rc=0
2026-09-25T02:01:17.625Z	o2-nomemo-r2 start
2026-09-25T02:01:30.044Z	o2-nomemo-r2 end rc=0
2026-09-25T02:01:30.085Z	o2-off-r2 start
2026-09-25T02:01:36.829Z	o2-off-r2 end rc=0
2026-09-25T02:01:36.870Z	o2-tip-r3 start
2026-09-25T02:01:49.392Z	o2-tip-r3 end rc=0
2026-09-25T02:01:49.427Z	o2-unbuf-r3 start
2026-09-25T02:02:01.947Z	o2-unbuf-r3 end rc=0
2026-09-25T02:02:01.985Z	o2-nomemo-r3 start
2026-09-25T02:02:14.444Z	o2-nomemo-r3 end rc=0
2026-09-25T02:02:14.480Z	o2-off-r3 start
2026-09-25T02:02:22.046Z	o2-off-r3 end rc=0
2026-09-25T02:02:22.086Z	o2-tip-r4 start
2026-09-25T02:02:34.615Z	o2-tip-r4 end rc=0
2026-09-25T02:02:34.652Z	o2-unbuf-r4 start
2026-09-25T02:02:47.161Z	o2-unbuf-r4 end rc=0
2026-09-25T02:02:47.201Z	o2-nomemo-r4 start
2026-09-25T02:02:59.628Z	o2-nomemo-r4 end rc=0
2026-09-25T02:02:59.668Z	o2-off-r4 start
2026-09-25T02:03:06.392Z	o2-off-r4 end rc=0
2026-09-25T02:03:06.432Z	o2-tip-r5 start
2026-09-25T02:03:18.944Z	o2-tip-r5 end rc=0
2026-09-25T02:03:18.980Z	o2-unbuf-r5 start
2026-09-25T02:03:31.468Z	o2-unbuf-r5 end rc=0
2026-09-25T02:03:31.508Z	o2-nomemo-r5 start
2026-09-25T02:03:43.979Z	o2-nomemo-r5 end rc=0
2026-09-25T02:03:44.018Z	o2-off-r5 start
2026-09-25T02:03:51.584Z	o2-off-r5 end rc=0
