timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/23 08:37:49.923, 0, 0 %, 2 MiB, 121.35 W, 2827 MHz, 14001 MHz, 56
2026/09/23 08:37:49.927, 1, 0 %, 2 MiB, 122.92 W, 2850 MHz, 14001 MHz, 57
2026/09/23 08:37:50.179, 0, 0 %, 596 MiB, 120.78 W, 2827 MHz, 14001 MHz, 56
2026/09/23 08:37:50.180, 1, 0 %, 4 MiB, 116.32 W, 2850 MHz, 14001 MHz, 56
2026/09/23 08:37:50.430, 0, 0 %, 596 MiB, 120.78 W, 2827 MHz, 14001 MHz, 56
2026/09/23 08:37:50.430, 1, 0 %, 4 MiB, 116.32 W, 2850 MHz, 14001 MHz, 56
2026/09/23 08:37:50.680, 0, 0 %, 596 MiB, 108.96 W, 2827 MHz, 14001 MHz, 55
2026/09/23 08:37:50.680, 1, 0 %, 4 MiB, 95.51 W, 2610 MHz, 14001 MHz, 56
2026/09/23 08:37:50.930, 0, 0 %, 596 MiB, 108.96 W, 2827 MHz, 14001 MHz, 55
2026/09/23 08:37:50.930, 1, 0 %, 4 MiB, 95.51 W, 2610 MHz, 14001 MHz, 56
2026/09/23 08:37:51.180, 0, 0 %, 628 MiB, 108.43 W, 2827 MHz, 13365 MHz, 55
2026/09/23 08:37:51.180, 1, 0 %, 4 MiB, 82.98 W, 1485 MHz, 14001 MHz, 55
2026/09/23 08:37:51.430, 0, 0 %, 1268 MiB, 108.43 W, 2827 MHz, 13365 MHz, 55
2026/09/23 08:37:51.430, 1, 0 %, 596 MiB, 82.98 W, 1485 MHz, 14001 MHz, 55
2026/09/23 08:37:51.680, 0, 0 %, 1332 MiB, 108.43 W, 2827 MHz, 13365 MHz, 55
2026/09/23 08:37:51.680, 1, 5 %, 1236 MiB, 82.98 W, 1485 MHz, 14001 MHz, 56
2026/09/23 08:37:51.930, 0, 0 %, 1332 MiB, 108.43 W, 2827 MHz, 13365 MHz, 55
2026/09/23 08:37:51.930, 1, 5 %, 1300 MiB, 82.98 W, 1485 MHz, 14001 MHz, 56
2026/09/23 08:37:52.180, 0, 17 %, 6804 MiB, 96.74 W, 2617 MHz, 13365 MHz, 55
2026/09/23 08:37:52.181, 1, 13 %, 3316 MiB, 87.54 W, 2617 MHz, 13365 MHz, 56
2026/09/23 08:37:52.431, 0, 17 %, 6804 MiB, 96.74 W, 2617 MHz, 13365 MHz, 55
2026/09/23 08:37:52.431, 1, 13 %, 3316 MiB, 87.54 W, 2617 MHz, 13365 MHz, 56
2026/09/23 08:37:52.681, 0, 0 %, 6804 MiB, 94.45 W, 2617 MHz, 13365 MHz, 55
2026/09/23 08:37:52.681, 1, 0 %, 3316 MiB, 94.73 W, 2610 MHz, 13365 MHz, 55
2026/09/23 08:37:52.931, 0, 0 %, 6804 MiB, 94.45 W, 2617 MHz, 13365 MHz, 55
2026/09/23 08:37:52.931, 1, 0 %, 3316 MiB, 94.73 W, 2610 MHz, 13365 MHz, 55
2026/09/23 08:37:53.181, 0, 0 %, 6804 MiB, 94.00 W, 2610 MHz, 13365 MHz, 55
2026/09/23 08:37:53.181, 1, 0 %, 3316 MiB, 94.23 W, 2610 MHz, 13365 MHz, 55
2026/09/23 08:37:53.431, 0, 0 %, 6804 MiB, 94.00 W, 2610 MHz, 13365 MHz, 55
2026/09/23 08:37:53.431, 1, 0 %, 3316 MiB, 94.23 W, 2610 MHz, 13365 MHz, 55
2026/09/23 08:37:53.681, 0, 0 %, 6804 MiB, 90.81 W, 2617 MHz, 13365 MHz, 54
2026/09/23 08:37:53.681, 1, 0 %, 3316 MiB, 94.23 W, 2610 MHz, 13365 MHz, 55
2026/09/23 08:37:53.931, 0, 0 %, 6836 MiB, 90.81 W, 2617 MHz, 13365 MHz, 54
2026/09/23 08:37:53.931, 1, 0 %, 3316 MiB, 94.23 W, 2610 MHz, 13365 MHz, 55
2026/09/23 08:37:54.181, 0, 0 %, 6836 MiB, 90.64 W, 2617 MHz, 13365 MHz, 54
2026/09/23 08:37:54.182, 1, 0 %, 3316 MiB, 92.29 W, 2610 MHz, 13365 MHz, 55
2026/09/23 08:37:54.432, 0, 0 %, 6868 MiB, 90.64 W, 2617 MHz, 13365 MHz, 54
2026/09/23 08:37:54.432, 1, 0 %, 3316 MiB, 92.29 W, 2610 MHz, 13365 MHz, 55
2026/09/23 08:37:54.682, 0, 0 %, 6868 MiB, 90.56 W, 2610 MHz, 13365 MHz, 54
2026/09/23 08:37:54.682, 1, 0 %, 3316 MiB, 92.22 W, 2610 MHz, 13365 MHz, 55
2026/09/23 08:37:54.932, 0, 0 %, 10356 MiB, 90.56 W, 2610 MHz, 13365 MHz, 54
2026/09/23 08:37:54.932, 1, 0 %, 3316 MiB, 92.22 W, 2610 MHz, 13365 MHz, 55
2026/09/23 08:37:55.182, 0, 30 %, 10356 MiB, 92.33 W, 2617 MHz, 13365 MHz, 54
2026/09/23 08:37:55.182, 1, 0 %, 3316 MiB, 92.47 W, 2610 MHz, 13365 MHz, 55
2026/09/23 08:37:55.432, 0, 30 %, 10356 MiB, 92.33 W, 2617 MHz, 13365 MHz, 54
2026/09/23 08:37:55.432, 1, 0 %, 3316 MiB, 92.47 W, 2610 MHz, 13365 MHz, 55
2026/09/23 08:37:55.682, 0, 0 %, 10356 MiB, 92.47 W, 2617 MHz, 13365 MHz, 54
2026/09/23 08:37:55.682, 1, 0 %, 3316 MiB, 92.45 W, 2610 MHz, 13365 MHz, 55
2026/09/23 08:37:55.932, 0, 0 %, 10388 MiB, 92.47 W, 2617 MHz, 13365 MHz, 54
2026/09/23 08:37:55.932, 1, 0 %, 3316 MiB, 92.45 W, 2610 MHz, 13365 MHz, 55
2026/09/23 08:37:56.182, 0, 0 %, 10388 MiB, 91.49 W, 2617 MHz, 13365 MHz, 54
2026/09/23 08:37:56.182, 1, 0 %, 3316 MiB, 92.26 W, 2610 MHz, 13365 MHz, 55
2026/09/23 08:37:56.433, 0, 0 %, 10420 MiB, 91.49 W, 2617 MHz, 13365 MHz, 54
2026/09/23 08:37:56.433, 1, 0 %, 3316 MiB, 92.26 W, 2610 MHz, 13365 MHz, 55
2026/09/23 08:37:56.683, 0, 1 %, 10420 MiB, 90.68 W, 2610 MHz, 13365 MHz, 54
2026/09/23 08:37:56.683, 1, 0 %, 3316 MiB, 92.32 W, 2610 MHz, 13365 MHz, 55
2026/09/23 08:37:56.933, 0, 1 %, 10420 MiB, 90.68 W, 2610 MHz, 13365 MHz, 54
2026/09/23 08:37:56.933, 1, 0 %, 3316 MiB, 92.32 W, 2610 MHz, 13365 MHz, 55
2026/09/23 08:37:57.183, 0, 0 %, 10452 MiB, 90.67 W, 2610 MHz, 13365 MHz, 54
2026/09/23 08:37:57.183, 1, 0 %, 3316 MiB, 92.39 W, 2610 MHz, 13365 MHz, 55
2026/09/23 08:37:57.433, 0, 0 %, 10452 MiB, 90.67 W, 2610 MHz, 13365 MHz, 54
2026/09/23 08:37:57.433, 1, 0 %, 3316 MiB, 92.39 W, 2610 MHz, 13365 MHz, 55
2026/09/23 08:37:57.683, 0, 10 %, 13972 MiB, 91.48 W, 2617 MHz, 13365 MHz, 54
2026/09/23 08:37:57.683, 1, 0 %, 3316 MiB, 92.37 W, 2610 MHz, 13365 MHz, 55
2026/09/23 08:37:57.933, 0, 10 %, 13972 MiB, 91.48 W, 2617 MHz, 13365 MHz, 54
2026/09/23 08:37:57.933, 1, 0 %, 3316 MiB, 92.37 W, 2610 MHz, 13365 MHz, 55
2026/09/23 08:37:58.183, 0, 0 %, 13972 MiB, 92.52 W, 2617 MHz, 13365 MHz, 54
2026/09/23 08:37:58.183, 1, 0 %, 3316 MiB, 92.21 W, 2610 MHz, 13365 MHz, 55
2026/09/23 08:37:58.434, 0, 0 %, 13972 MiB, 92.52 W, 2617 MHz, 13365 MHz, 54
2026/09/23 08:37:58.434, 1, 0 %, 3316 MiB, 92.21 W, 2610 MHz, 13365 MHz, 55
