Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
57.0,263371699,452,582680.8,604188.0,242782,713947,131891.3,"void mul_mat_q_nvfp4_w4a8<(int)128, (int)128, (int)1, (bool)0, (bool)1>(const char *, const char *, const int *, float *, int, int, int, int, int, int, float)"
11.9,54987259,172,319693.4,216174.0,208094,609244,122801.5,"void mul_mat_q_q45k<(int)128, (bool)0, (int)4>(const char *, const int *, float *, int, int, int, int, int, int)"
8.2,37871120,176,215176.8,224094.0,108063,431325,106894.7,"void mul_mat_q_q45k<(int)128, (bool)0, (int)5>(const char *, const int *, float *, int, int, int, int, int, int)"
3.8,17370094,96,180938.5,180895.0,178911,185342,1164.0,gdn_chunk_state_f32
2.1,9703639,96,101079.6,101023.5,99007,103359,762.1,gdn_chunk_output_f32
1.9,8933130,192,46526.7,46527.5,45632,47712,358.0,qmatvec_q8_0_dp4a
1.7,7913156,96,82428.7,82399.0,79455,84863,1046.3,ssm_conv1d_gdn_f32
1.5,7101316,324,21917.6,24064.0,6656,25632,5165.3,rms_norm_f32
1.4,6583291,192,34288.0,34080.0,33600,35680,581.3,l2_norm_f32
1.4,6259676,128,48903.7,49167.5,45952,50847,1002.2,silu_mul_f32
1.3,6205689,32,193927.8,193919.0,193567,194334,195.4,fa_prefill_bf16kv_pp
1.3,5803566,196,29610.0,29711.0,2111,31328,4005.3,quantize_q8_1
1.2,5341054,96,55636.0,55568.0,55008,58719,450.5,gdn_chunk_attn_f32
0.9,4326435,4,1081608.8,1080601.0,1078521,1086712,3714.6,qmatvec_q6_K_mmvq
0.9,4004225,452,8858.9,6272.0,5791,16640,4376.7,"quantize_mmq_q8_1_d4_kernel(const float *, void *, long, long, long, int)"
0.8,3530020,96,36771.0,36767.0,35968,38048,363.7,gdn_chunk_solve32_f32
0.8,3521280,256,13755.0,13760.0,12704,14816,308.7,add_f32
0.6,2949070,96,30719.5,30720.0,30208,31200,214.3,gated_rmsnorm_f32
0.5,2252911,348,6473.9,6336.0,5952,17280,1148.7,"quantize_mmq_q8_1_ds4_kernel(const float *, void *, long, long, long, int)"
0.3,1167060,32,36470.6,36352.0,35839,37696,482.6,q_gate_split_f32
0.2,840252,128,6564.5,1952.0,1664,20832,8164.6,sigmoid_f32
0.1,689694,32,21552.9,21568.0,20992,21952,167.1,mul_f32
0.1,427006,64,6672.0,6463.5,3616,10112,2929.7,rope_neox_f32
0.0,213534,96,2224.3,2208.0,2016,2592,119.6,gdn_chunk_cumgate_f32
0.0,181152,64,2830.5,2816.0,2656,3136,110.8,f32_to_bf16_bulk
0.0,177788,96,1852.0,1824.0,1792,2080,45.1,gdn_glog_f32
0.0,98816,4,24704.0,24704.0,24608,24800,82.6,embed_gather_u32_t
