timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/25 04:36:02.439, 67, 49.71 W, 180 MHz, 810 MHz, 2 MiB, 0 %
2026/09/25 04:36:02.693, 67, 39.51 W, 180 MHz, 810 MHz, 23 MiB, 0 %
2026/09/25 04:36:02.943, 67, 39.51 W, 180 MHz, 810 MHz, 1460 MiB, 0 %
2026/09/25 04:36:03.193, 68, 66.49 W, 2625 MHz, 13365 MHz, 2420 MiB, 13 %
2026/09/25 04:36:03.443, 68, 66.49 W, 2625 MHz, 13365 MHz, 3604 MiB, 13 %
2026/09/25 04:36:03.693, 68, 79.35 W, 2625 MHz, 13365 MHz, 4820 MiB, 12 %
2026/09/25 04:36:03.943, 68, 79.35 W, 2625 MHz, 13365 MHz, 6068 MiB, 12 %
2026/09/25 04:36:04.193, 67, 107.48 W, 2625 MHz, 13365 MHz, 7220 MiB, 12 %
2026/09/25 04:36:04.443, 67, 107.48 W, 2625 MHz, 13365 MHz, 8468 MiB, 12 %
2026/09/25 04:36:04.693, 67, 107.35 W, 2625 MHz, 13365 MHz, 9684 MiB, 13 %
2026/09/25 04:36:04.944, 67, 107.35 W, 2625 MHz, 13365 MHz, 10900 MiB, 13 %
2026/09/25 04:36:05.194, 67, 107.21 W, 2625 MHz, 13365 MHz, 12084 MiB, 13 %
2026/09/25 04:36:05.444, 67, 107.21 W, 2625 MHz, 13365 MHz, 13300 MiB, 13 %
2026/09/25 04:36:05.694, 67, 106.90 W, 2625 MHz, 13365 MHz, 14484 MiB, 13 %
2026/09/25 04:36:05.944, 67, 106.90 W, 2625 MHz, 13365 MHz, 14740 MiB, 13 %
2026/09/25 04:36:06.194, 67, 105.50 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:36:06.444, 67, 105.50 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:36:06.694, 66, 104.14 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:36:06.944, 66, 104.14 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:36:07.194, 66, 103.52 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:36:07.444, 66, 103.52 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:36:07.694, 66, 103.52 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:36:07.945, 66, 103.52 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:36:08.195, 66, 102.81 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:36:08.445, 66, 102.81 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:36:08.695, 66, 102.81 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:36:08.945, 66, 102.81 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:36:09.195, 65, 102.42 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:36:09.445, 65, 102.42 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:36:09.695, 65, 102.42 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:36:09.945, 65, 102.42 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:36:10.195, 65, 102.26 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:36:10.445, 65, 102.26 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:36:10.695, 65, 102.26 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:36:10.946, 65, 102.26 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:36:11.196, 65, 101.88 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:36:11.446, 65, 101.88 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:36:11.696, 65, 101.88 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:36:11.946, 65, 101.88 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:36:12.196, 64, 101.30 W, 2617 MHz, 13365 MHz, 14740 MiB, 0 %
