2026/08/13 05:44:25.700, P0, 57, 1192, 28.86, 49, 29
2026/08/13 05:44:25.804, P0, 57, 1192, 28.86, 64, 29
2026/08/13 05:44:25.905, P0, 57, 1192, 28.86, 344, 29
2026/08/13 05:44:26.005, P0, 57, 1192, 28.86, 344, 29
2026/08/13 05:44:26.105, P0, 57, 1192, 28.86, 344, 29
2026/08/13 05:44:26.205, P0, 57, 1192, 29.05, 792, 6
2026/08/13 05:44:26.311, P0, 57, 1192, 29.05, 1176, 6
2026/08/13 05:44:26.411, P0, 57, 1192, 29.05, 1592, 6
2026/08/13 05:44:26.512, P0, 57, 1192, 29.05, 1978, 6
2026/08/13 05:44:26.623, P0, 57, 1192, 29.05, 2362, 6
2026/08/13 05:44:26.732, P0, 57, 1200, 28.45, 2778, 16
2026/08/13 05:44:26.832, P0, 57, 1200, 28.45, 3132, 16
2026/08/13 05:44:26.932, P0, 57, 1200, 28.45, 3548, 16
2026/08/13 05:44:27.037, P0, 57, 1200, 28.45, 3932, 16
2026/08/13 05:44:27.145, P0, 57, 1200, 28.45, 4350, 16
2026/08/13 05:44:27.246, P0, 57, 1200, 27.57, 4702, 12
2026/08/13 05:44:27.346, P0, 57, 1200, 27.57, 4734, 12
2026/08/13 05:44:27.446, P0, 57, 1200, 27.57, 5120, 12
2026/08/13 05:44:27.551, P0, 57, 1200, 27.57, 5536, 12
2026/08/13 05:44:27.664, P0, 57, 1200, 27.57, 5920, 12
2026/08/13 05:44:27.778, P0, 57, 1192, 27.70, 6306, 16
2026/08/13 05:44:27.892, P0, 57, 1192, 27.70, 6722, 16
2026/08/13 05:44:28.007, P0, 57, 1192, 27.70, 7106, 16
2026/08/13 05:44:28.117, P0, 57, 1192, 27.70, 7492, 16
2026/08/13 05:44:28.217, P0, 57, 1192, 27.55, 7908, 8
2026/08/13 05:44:28.320, P0, 57, 1192, 27.55, 8292, 8
2026/08/13 05:44:28.420, P0, 57, 1192, 27.55, 8678, 8
2026/08/13 05:44:28.520, P0, 57, 1192, 27.55, 9094, 8
2026/08/13 05:44:28.624, P0, 57, 1192, 27.55, 9478, 8
2026/08/13 05:44:28.735, P0, 57, 1200, 27.67, 9832, 16
2026/08/13 05:44:28.835, P0, 57, 1200, 27.67, 9864, 16
2026/08/13 05:44:28.944, P0, 57, 1200, 27.67, 10248, 16
2026/08/13 05:44:29.058, P0, 57, 1200, 27.67, 10666, 16
2026/08/13 05:44:29.158, P0, 57, 1200, 27.67, 11050, 16
2026/08/13 05:44:29.266, P0, 57, 1200, 27.67, 11434, 15
2026/08/13 05:44:29.366, P0, 57, 1200, 27.67, 11850, 15
2026/08/13 05:44:29.472, P0, 57, 1200, 27.67, 12204, 15
2026/08/13 05:44:29.572, P0, 57, 1200, 27.67, 12460, 15
2026/08/13 05:44:29.672, P0, 57, 1200, 27.67, 12620, 15
2026/08/13 05:44:29.772, P0, 57, 1200, 27.56, 13006, 16
2026/08/13 05:44:29.872, P0, 57, 1200, 27.56, 13422, 16
2026/08/13 05:44:29.973, P0, 57, 1200, 27.56, 13806, 16
2026/08/13 05:44:30.084, P0, 57, 1200, 27.56, 14224, 16
2026/08/13 05:44:30.204, P0, 57, 1192, 27.57, 14672, 8
2026/08/13 05:44:30.304, P0, 57, 1192, 27.57, 15056, 8
2026/08/13 05:44:30.419, P0, 57, 1192, 27.57, 15474, 8
2026/08/13 05:44:30.519, P0, 57, 1192, 27.57, 15858, 8
2026/08/13 05:44:30.629, P0, 57, 1192, 27.57, 15858, 8
2026/08/13 05:44:30.729, P0, 57, 1200, 27.59, 16340, 7
2026/08/13 05:44:30.829, P0, 57, 1200, 27.59, 16852, 7
2026/08/13 05:44:30.930, P0, 57, 1200, 27.59, 17204, 7
2026/08/13 05:44:31.031, P0, 57, 1200, 27.59, 17204, 7
2026/08/13 05:44:31.131, P0, 57, 1200, 27.59, 17204, 7
2026/08/13 05:44:31.231, P0, 57, 1200, 27.33, 17204, 0
2026/08/13 05:44:31.331, P0, 57, 1200, 27.33, 17844, 0
2026/08/13 05:44:31.431, P0, 57, 1200, 27.33, 17940, 0
2026/08/13 05:44:31.531, P0, 57, 1200, 27.33, 19508, 0
2026/08/13 05:44:31.631, P0, 57, 1200, 27.33, 19540, 0
2026/08/13 05:44:31.732, P0, 60, 1117, 42.32, 19540, 99
2026/08/13 05:44:31.832, P0, 60, 1117, 42.32, 19540, 99
2026/08/13 05:44:31.932, P0, 60, 1117, 42.32, 19540, 99
2026/08/13 05:44:32.032, P0, 60, 1117, 42.32, 19540, 99
2026/08/13 05:44:32.132, P0, 60, 1117, 42.32, 19540, 99
2026/08/13 05:44:32.232, P0, 61, 1140, 74.98, 19540, 99
2026/08/13 05:44:32.332, P0, 61, 1140, 74.98, 19540, 99
2026/08/13 05:44:32.432, P0, 61, 1140, 74.98, 19540, 99
2026/08/13 05:44:32.533, P0, 61, 1140, 74.98, 19540, 99
2026/08/13 05:44:32.633, P0, 61, 1140, 74.98, 19540, 99
2026/08/13 05:44:32.733, P0, 61, 1140, 92.15, 19540, 99
2026/08/13 05:44:32.833, P0, 61, 1140, 92.15, 19540, 99
2026/08/13 05:44:32.933, P0, 61, 1140, 92.15, 19540, 99
2026/08/13 05:44:33.034, P0, 61, 1140, 92.15, 19540, 99
2026/08/13 05:44:33.134, P0, 61, 1140, 92.15, 19540, 99
2026/08/13 05:44:33.234, P0, 60, 1020, 87.06, 19540, 100
2026/08/13 05:44:33.334, P0, 60, 1020, 87.06, 19540, 100
2026/08/13 05:44:33.434, P0, 60, 1020, 87.06, 19540, 100
2026/08/13 05:44:33.535, P0, 60, 1020, 87.06, 19540, 100
2026/08/13 05:44:33.635, P0, 60, 1020, 87.06, 19540, 100
2026/08/13 05:44:33.741, P0, 59, 967, 77.06, 19540, 62
2026/08/13 05:44:33.843, P0, 59, 967, 77.06, 19540, 62
2026/08/13 05:44:33.945, P0, 59, 967, 77.06, 19540, 62
