timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/26 12:46:33.214, 61, 34.26 W, 180 MHz, 810 MHz, 2 MiB, 0 %
2026/09/26 12:46:33.467, 61, 34.26 W, 180 MHz, 810 MHz, 38 MiB, 0 %
2026/09/26 12:46:33.718, 61, 34.26 W, 180 MHz, 810 MHz, 1460 MiB, 0 %
2026/09/26 12:46:33.968, 61, 46.18 W, 180 MHz, 810 MHz, 2420 MiB, 29 %
2026/09/26 12:46:34.218, 61, 46.18 W, 180 MHz, 810 MHz, 3476 MiB, 29 %
2026/09/26 12:46:34.468, 61, 60.52 W, 2625 MHz, 13365 MHz, 4564 MiB, 13 %
2026/09/26 12:46:34.719, 61, 60.52 W, 2625 MHz, 13365 MHz, 5652 MiB, 13 %
2026/09/26 12:46:34.969, 61, 92.27 W, 2625 MHz, 13365 MHz, 6708 MiB, 15 %
2026/09/26 12:46:35.219, 61, 92.27 W, 2625 MHz, 13365 MHz, 7796 MiB, 15 %
2026/09/26 12:46:35.469, 61, 92.06 W, 2625 MHz, 13365 MHz, 8852 MiB, 14 %
2026/09/26 12:46:35.719, 61, 92.06 W, 2625 MHz, 13365 MHz, 9940 MiB, 14 %
2026/09/26 12:46:35.969, 61, 91.78 W, 2625 MHz, 13365 MHz, 10996 MiB, 14 %
2026/09/26 12:46:36.219, 61, 91.78 W, 2625 MHz, 13365 MHz, 12052 MiB, 14 %
2026/09/26 12:46:36.470, 60, 91.37 W, 2625 MHz, 13365 MHz, 13140 MiB, 14 %
2026/09/26 12:46:36.720, 60, 91.37 W, 2625 MHz, 13365 MHz, 14228 MiB, 14 %
2026/09/26 12:46:36.970, 60, 91.16 W, 2625 MHz, 13365 MHz, 14740 MiB, 14 %
2026/09/26 12:46:37.220, 60, 91.16 W, 2625 MHz, 13365 MHz, 14740 MiB, 14 %
2026/09/26 12:46:37.470, 60, 89.91 W, 2617 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 12:46:37.720, 60, 89.91 W, 2617 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 12:46:37.971, 60, 88.22 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 12:46:38.221, 60, 88.22 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 12:46:38.471, 60, 88.22 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 12:46:38.721, 60, 88.22 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
