2026/08/13 04:47:31.619, P4, 60, 202, 18.27, 53, 0
2026/08/13 04:47:31.722, P4, 60, 202, 18.27, 67, 0
2026/08/13 04:47:31.834, P4, 60, 202, 18.27, 346, 0
2026/08/13 04:47:31.934, P0, 60, 202, 19.78, 348, 2
2026/08/13 04:47:32.034, P0, 60, 202, 19.78, 348, 2
2026/08/13 04:47:32.135, P0, 60, 202, 19.78, 348, 2
2026/08/13 04:47:32.235, P0, 60, 202, 19.78, 1212, 2
2026/08/13 04:47:32.335, P0, 60, 202, 19.78, 1308, 2
2026/08/13 04:47:32.435, P0, 60, 1192, 24.02, 1500, 8
2026/08/13 04:47:32.536, P0, 60, 1192, 24.02, 1756, 8
2026/08/13 04:47:32.636, P0, 60, 1192, 24.02, 2012, 8
2026/08/13 04:47:32.736, P0, 60, 1192, 24.02, 2268, 8
2026/08/13 04:47:32.836, P0, 60, 1192, 24.02, 2524, 8
2026/08/13 04:47:32.937, P0, 60, 1192, 27.42, 2780, 10
2026/08/13 04:47:33.037, P0, 60, 1192, 27.42, 3036, 10
2026/08/13 04:47:33.137, P0, 60, 1192, 27.42, 3292, 10
2026/08/13 04:47:33.237, P0, 60, 1192, 27.42, 3516, 10
2026/08/13 04:47:33.338, P0, 60, 1192, 27.42, 3772, 10
2026/08/13 04:47:33.438, P0, 60, 1192, 27.42, 4028, 9
2026/08/13 04:47:33.538, P0, 60, 1192, 27.42, 4252, 9
2026/08/13 04:47:33.638, P0, 60, 1192, 27.42, 4540, 9
2026/08/13 04:47:33.739, P0, 60, 1192, 27.42, 4796, 9
2026/08/13 04:47:33.839, P0, 60, 1192, 27.42, 5020, 9
2026/08/13 04:47:33.939, P0, 60, 1192, 27.43, 5308, 12
2026/08/13 04:47:34.039, P0, 60, 1192, 27.43, 5564, 12
2026/08/13 04:47:34.140, P0, 60, 1192, 27.43, 5820, 12
2026/08/13 04:47:34.240, P0, 60, 1192, 27.43, 6012, 12
2026/08/13 04:47:34.340, P0, 60, 1192, 27.43, 6268, 12
2026/08/13 04:47:34.440, P0, 59, 1192, 27.42, 6556, 11
2026/08/13 04:47:34.540, P0, 59, 1192, 27.42, 6780, 11
2026/08/13 04:47:34.640, P0, 59, 1192, 27.42, 7036, 11
2026/08/13 04:47:34.741, P0, 59, 1192, 27.42, 7292, 11
2026/08/13 04:47:34.841, P0, 59, 1192, 27.42, 7580, 11
2026/08/13 04:47:34.941, P0, 59, 1192, 27.47, 7804, 9
2026/08/13 04:47:35.041, P0, 59, 1192, 27.47, 8060, 9
2026/08/13 04:47:35.141, P0, 59, 1192, 27.47, 8316, 9
