epoch_ms,temp_c,power_w,sm_mhz,mem_used_mib,cuda_driver_free_bytes,cuda_pool_used_bytes,cuda_pool_reserved_bytes,cuda_pool_cached_bytes,active_sessions,prefix_cache_bytes,kv_vmm_mapped_bytes,kv_vmm_reserved_bytes,kv_vmm_owed_bytes,kv_vmm_graveyard_bytes,kv_vmm_grows_total,kv_vmm_mapper_grows_total,kv_vmm_grow_waits_total
1790370767447,67,84.00,1530,8558,0,0,0,0,0,0,0,0,0,0,0,0,0
1790370767697,72,93.32,1725,9108,0,0,0,0,0,0,0,0,0,0,0,0,0
1790370767947,71,94.39,1500,9108,0,0,0,0,0,0,0,0,0,0,0,0,0
1790370768197,71,94.04,1530,9108,0,0,0,0,0,0,0,0,0,0,0,0,0
1790370768447,69,90.15,907,9108,0,0,0,0,0,0,0,0,0,0,0,0,0
1790370768697,72,95.77,1417,9660,0,0,0,0,0,0,0,0,0,0,0,0,0
1790370768947,72,95.21,1537,9820,0,0,0,0,0,0,0,0,0,0,0,0,0
1790370769197,71,94.05,1500,10172,0,0,0,0,0,0,0,0,0,0,0,0,0
1790370769447,70,94.57,1027,10172,0,0,0,0,0,0,0,0,0,0,0,0,0
1790370769697,72,94.65,1410,10204,0,0,0,0,0,0,0,0,0,0,0,0,0
1790370769947,72,94.53,1515,10204,0,0,0,0,0,0,0,0,0,0,0,0,0
1790370770197,71,93.91,1432,10204,0,0,0,0,0,0,0,0,0,0,0,0,0
1790370770447,70,92.02,1215,10204,0,0,0,0,0,0,0,0,0,0,0,0,0
1790370770697,72,95.01,1387,10236,0,0,0,0,0,0,0,0,0,0,0,0,0
1790370770947,72,95.46,1455,10428,0,0,0,0,0,0,0,0,0,0,0,0,0
1790370771197,71,93.92,1432,10430,0,0,0,0,0,0,0,0,0,0,0,0,0
1790370771447,70,95.10,892,10430,0,0,0,0,0,0,0,0,0,0,0,0,0
1790370771697,71,94.82,1207,10430,0,0,0,0,0,0,0,0,0,0,0,0,0
1790370771947,71,94.83,1320,10430,14212988928,10420404224,10468982784,48578560,8,603029504,150994944,226492416,75497472,0,36,36,0
1790370772197,70,93.08,1072,10430,14212988928,10420404224,10468982784,48578560,8,603029504,150994944,226492416,75497472,0,36,36,0
1790370772447,70,93.18,907,10430,14212988928,10420404224,10468982784,48578560,8,603029504,150994944,226492416,75497472,0,36,36,0
1790370772697,71,94.79,1215,10430,14212988928,10420404224,10468982784,48578560,8,603029504,150994944,226492416,75497472,0,36,36,0
1790370772947,71,93.90,1297,10430,14212988928,10420404224,10468982784,48578560,8,603029504,150994944,226492416,75497472,0,36,36,0
1790370773197,70,93.63,1050,10430,14212988928,10420404224,10468982784,48578560,8,603029504,150994944,226492416,75497472,0,36,36,0
1790370773447,70,93.30,937,10430,14212988928,10420404224,10468982784,48578560,8,603029504,150994944,226492416,75497472,0,36,36,0
