epoch_ms,temp_c,power_w,sm_mhz,mem_used_mib,cuda_driver_free_bytes,cuda_pool_used_bytes,cuda_pool_reserved_bytes,cuda_pool_cached_bytes,active_sessions,prefix_cache_bytes,kv_vmm_mapped_bytes,kv_vmm_reserved_bytes,kv_vmm_owed_bytes,kv_vmm_graveyard_bytes,kv_vmm_grows_total,kv_vmm_mapper_grows_total,kv_vmm_grow_waits_total
1790371668949,65,78.19,1582,8716,0,0,0,0,0,0,0,0,0,0,0,0,0
1790371669199,71,84.51,1672,8806,0,0,0,0,0,0,0,0,0,0,0,0,0
1790371669449,71,86.15,1657,9820,0,0,0,0,0,0,0,0,0,0,0,0,0
1790371669699,70,89.05,1582,9820,0,0,0,0,0,0,0,0,0,0,0,0,0
1790371669949,68,94.60,922,9820,0,0,0,0,0,0,0,0,0,0,0,0,0
1790371670199,70,96.03,1215,9852,0,0,0,0,0,0,0,0,0,0,0,0,0
1790371670449,71,94.35,1560,9852,0,0,0,0,0,0,0,0,0,0,0,0,0
1790371670699,70,93.78,1530,9852,0,0,0,0,0,0,0,0,0,0,0,0,0
1790371670949,69,94.94,1027,9852,0,0,0,0,0,0,0,0,0,0,0,0,0
1790371671199,70,95.59,1297,9852,0,0,0,0,0,0,0,0,0,0,0,0,0
1790371671449,70,95.83,1552,9852,0,0,0,0,0,0,0,0,0,0,0,0,0
1790371671699,71,93.92,1590,9948,0,0,0,0,0,0,0,0,0,0,0,0,0
1790371671949,69,94.27,1042,10044,0,0,0,0,0,0,0,0,0,0,0,0,0
1790371672199,71,95.08,1297,10300,0,0,0,0,0,0,0,0,0,0,0,0,0
1790371672449,71,94.37,1477,10460,0,0,0,0,0,0,0,0,0,0,0,0,0
1790371672699,70,93.05,1522,10462,0,0,0,0,0,0,0,0,0,0,0,0,0
1790371672949,68,92.65,1057,10462,0,0,0,0,0,0,0,0,0,0,0,0,0
1790371673199,69,94.79,1072,10462,0,0,0,0,0,0,0,0,0,0,0,0,0
1790371673449,70,93.54,1357,10462,14179434496,10420404224,10502537216,82132992,8,603029504,150994944,226492416,75497472,0,36,36,0
1790371673699,69,93.54,1192,10462,14179434496,10420404224,10502537216,82132992,8,603029504,150994944,226492416,75497472,0,36,36,0
1790371673949,68,93.02,900,10462,14179434496,10420404224,10502537216,82132992,8,603029504,150994944,226492416,75497472,0,36,36,0
1790371674199,69,94.14,1095,10462,14179434496,10420404224,10502537216,82132992,8,603029504,150994944,226492416,75497472,0,36,36,0
1790371674449,69,95.02,1335,10462,14179434496,10420404224,10502537216,82132992,8,603029504,150994944,226492416,75497472,0,36,36,0
1790371674699,69,93.65,1162,10462,14179434496,10420404224,10502537216,82132992,8,603029504,150994944,226492416,75497472,0,36,36,0
1790371674949,68,92.62,915,10462,14179434496,10420404224,10502537216,82132992,8,603029504,150994944,226492416,75497472,0,36,36,0
1790371675199,69,94.71,1117,10462,14179434496,10420404224,10502537216,82132992,8,603029504,150994944,226492416,75497472,0,36,36,0
1790371675449,69,94.37,1327,10462,14179434496,10420404224,10502537216,82132992,8,603029504,150994944,226492416,75497472,0,36,36,0
1790371675699,69,93.61,1125,10462,14179434496,10420404224,10502537216,82132992,8,603029504,150994944,226492416,75497472,0,36,36,0
1790371675949,68,93.63,960,10462,14179434496,10420404224,10502537216,82132992,8,603029504,150994944,226492416,75497472,0,36,36,0
1790371676199,69,94.83,1132,10462,14179434496,10420404224,10502537216,82132992,8,603029504,150994944,226492416,75497472,0,36,36,0
1790371676449,69,93.98,1297,10462,14179434496,10420404224,10502537216,82132992,8,603029504,150994944,226492416,75497472,0,36,36,0
1790371676699,69,93.34,1102,10480,14179434496,10420404224,10502537216,82132992,8,603029504,150994944,226492416,75497472,0,36,36,0
1790371676949,69,94.06,997,10480,14160560128,10420404224,10502537216,82132992,8,603029504,169869312,226492416,56623104,0,36,45,0
1790371677199,69,94.19,1147,10480,14160560128,10420404224,10502537216,82132992,8,603029504,169869312,226492416,56623104,0,36,45,0
1790371677449,69,94.36,1252,10480,14160560128,10420404224,10502537216,82132992,8,603029504,169869312,226492416,56623104,0,36,45,0
1790371677699,69,93.62,1087,10480,14160560128,10420404224,10502537216,82132992,8,603029504,169869312,226492416,56623104,0,36,45,0
1790371677949,69,93.87,1012,10480,14160560128,10420404224,10502537216,82132992,8,603029504,169869312,226492416,56623104,0,36,45,0
1790371678199,69,94.11,1177,10498,14160560128,10420404224,10502537216,82132992,8,603029504,169869312,226492416,56623104,0,36,45,0
1790371678449,69,93.52,1215,10850,14141685760,10420404224,10502537216,82132992,7,603029504,188743680,226492416,37748736,0,36,54,0
1790371678699,71,93.97,1365,10850,14141685760,10420404224,10502537216,82132992,7,603029504,188743680,226492416,37748736,0,36,54,0
1790371678949,71,95.01,1365,11050,13772587008,10180463628,10871635968,691172340,5,603029504,188743680,226492416,37748736,0,36,54,0
1790371679199,71,95.18,1425,11050,13772587008,10180463628,10871635968,691172340,5,603029504,188743680,226492416,37748736,0,36,54,0
1790371679449,72,94.59,1432,11050,13772587008,10180463628,10871635968,691172340,5,603029504,188743680,226492416,37748736,0,36,54,0
1790371679699,71,94.28,1402,11050,13772587008,10180463628,10871635968,691172340,5,603029504,188743680,226492416,37748736,0,36,54,0
1790371679949,72,94.49,1387,11050,13772587008,10180463628,10871635968,691172340,5,603029504,188743680,226492416,37748736,0,36,54,0
1790371680199,72,94.55,1507,11178,13772587008,10180463628,10871635968,691172340,5,603029504,188743680,226492416,37748736,0,36,54,0
1790371680449,70,94.26,1417,11178,13772587008,10180463628,10871635968,691172340,5,603029504,188743680,226492416,37748736,0,36,54,0
1790371680699,69,93.79,1065,11196,13772587008,10180463628,10871635968,691172340,5,603029504,188743680,226492416,37748736,0,36,54,0
1790371680949,70,93.97,1080,11196,13409779712,11083125592,11140071424,56945832,8,897892352,283115520,339738624,56623104,0,54,81,0
1790371681199,70,93.93,1170,11196,13409779712,11083125592,11140071424,56945832,8,897892352,283115520,339738624,56623104,0,54,81,0
1790371681449,70,93.78,1207,11196,13409779712,11083125592,11140071424,56945832,8,897892352,283115520,339738624,56623104,0,54,81,0
1790371681699,70,93.41,1065,11196,13409779712,11083125592,11140071424,56945832,8,897892352,283115520,339738624,56623104,0,54,81,0
1790371681949,70,94.03,1102,11196,13409779712,11083125592,11140071424,56945832,8,897892352,283115520,339738624,56623104,0,54,81,0
1790371682199,70,94.16,1170,11196,13409779712,11083125592,11140071424,56945832,8,897892352,283115520,339738624,56623104,0,54,81,0
1790371682449,70,93.89,1185,11196,13409779712,11083125592,11140071424,56945832,8,897892352,283115520,339738624,56623104,0,54,81,0
1790371682699,70,93.92,1065,11196,13409779712,11083125592,11140071424,56945832,8,897892352,283115520,339738624,56623104,0,54,81,0
1790371682949,70,94.01,1117,11196,13409779712,11083125592,11140071424,56945832,8,897892352,283115520,339738624,56623104,0,54,81,0
1790371683199,70,93.89,1170,11196,13409779712,11091711832,11140071424,48359592,8,897892352,283115520,339738624,56623104,0,54,81,0
1790371683449,70,93.90,1177,11196,13409779712,11091711832,11140071424,48359592,8,897892352,283115520,339738624,56623104,0,54,81,0
1790371683699,70,93.64,1057,11196,13409779712,11091711832,11140071424,48359592,8,897892352,283115520,339738624,56623104,0,54,81,0
1790371683949,70,94.02,1110,11196,13409779712,11091711832,11140071424,48359592,8,897892352,283115520,339738624,56623104,0,54,81,0
1790371684199,70,93.92,1170,11196,13409779712,11091711832,11140071424,48359592,8,897892352,283115520,339738624,56623104,0,54,81,0
1790371684449,70,93.84,1147,11196,13409779712,11091711832,11140071424,48359592,8,897892352,283115520,339738624,56623104,0,54,81,0
1790371684699,70,93.63,1065,11214,13409779712,11091711832,11140071424,48359592,8,897892352,283115520,339738624,56623104,0,54,81,0
1790371684949,70,93.91,1125,11214,13409779712,11091711832,11140071424,48359592,8,897892352,283115520,339738624,56623104,0,54,81,0
1790371685199,70,93.97,1185,11214,13390905344,11091711832,11140071424,48359592,8,897892352,301989888,339738624,37748736,0,54,90,0
1790371685449,70,93.67,1117,11214,13390905344,11091711832,11140071424,48359592,8,897892352,301989888,339738624,37748736,0,54,90,0
1790371685699,70,93.85,1072,11214,13390905344,11091711832,11140071424,48359592,8,897892352,301989888,339738624,37748736,0,54,90,0
1790371685949,70,94.03,1125,11214,13390905344,11091711832,11140071424,48359592,8,897892352,301989888,339738624,37748736,0,54,90,0
1790371686199,72,94.46,1342,11438,13390905344,10903133604,11140071424,236937820,7,897892352,301989888,339738624,37748736,0,54,90,0
1790371686449,71,94.32,1380,11506,13156024320,10846275620,11374952448,528676828,7,897892352,301989888,339738624,37748736,0,54,90,0
1790371686699,72,94.66,1425,11506,13156024320,10846275620,11374952448,528676828,7,897892352,301989888,339738624,37748736,0,54,90,0
1790371686949,72,94.10,1432,11506,13156024320,10846275620,11374952448,528676828,7,897892352,301989888,339738624,37748736,0,54,90,0
1790371687199,71,94.57,1327,11506,13156024320,10846275620,11374952448,528676828,7,897892352,301989888,339738624,37748736,0,54,90,0
1790371687449,70,93.83,1102,11506,13084721152,11228277648,11408506880,180229232,8,1042235392,339738624,396361728,56623104,0,63,99,0
1790371687699,70,93.62,1117,11506,13084721152,11228277648,11408506880,180229232,8,1042235392,339738624,396361728,56623104,0,63,99,0
1790371687949,70,94.36,1072,11506,13084721152,11228277648,11408506880,180229232,8,1042235392,339738624,396361728,56623104,0,63,99,0
1790371688199,70,93.98,1192,11506,13084721152,11228277648,11408506880,180229232,8,1042235392,339738624,396361728,56623104,0,63,99,0
1790371688449,70,93.81,1117,11506,13084721152,11228277648,11408506880,180229232,8,1042235392,339738624,396361728,56623104,0,63,99,0
1790371688699,70,93.75,1080,11506,13084721152,11228277648,11408506880,180229232,8,1042235392,339738624,396361728,56623104,0,63,99,0
