X-6144-r0-t1 status=503 finish=None G=None cached=None ms=1769
X-6144-r0-t2 status=200 finish=length G=1 cached=0 ms=1836
X-6144-r0-t3 status=200 finish=length G=32 cached=6209 ms=509
X-6144-r0-t4 status=200 finish=length G=32 cached=0 ms=2213
X-6144-r0-t1-cold status=200 finish=length G=1 cached=0 ms=1782
X-6144-r0-t2-cold status=200 finish=length G=1 cached=0 ms=1784
X-6144-r0-t3-cold status=200 finish=length G=32 cached=0 ms=2193
X-6144-r0-t4-cold status=200 finish=length G=32 cached=0 ms=2203
X-6144-r1-t1 status=200 finish=length G=1 cached=0 ms=1769
X-6144-r1-t2 status=200 finish=length G=1 cached=6145 ms=82
X-6144-r1-t3 status=200 finish=length G=32 cached=0 ms=2158
X-6144-r1-t4 status=200 finish=length G=32 cached=0 ms=2210
X-6144-r1-t1-cold status=200 finish=length G=1 cached=0 ms=1761
X-6144-r1-t2-cold status=200 finish=length G=1 cached=0 ms=1783
X-6144-r1-t3-cold status=200 finish=length G=32 cached=0 ms=2184
X-6144-r1-t4-cold status=200 finish=length G=32 cached=0 ms=2207
X-6144-r2-t1 status=200 finish=length G=1 cached=0 ms=1773
X-6144-r2-t2 status=200 finish=length G=1 cached=0 ms=1790
X-6144-r2-t3 status=200 finish=length G=32 cached=6209 ms=437
X-6144-r2-t4 status=200 finish=length G=32 cached=0 ms=2211
X-6144-r2-t1-cold status=200 finish=length G=1 cached=0 ms=1767
X-6144-r2-t2-cold status=200 finish=length G=1 cached=0 ms=1785
X-6144-r2-t3-cold status=200 finish=length G=32 cached=0 ms=2186
X-6144-r2-t4-cold status=200 finish=length G=32 cached=0 ms=2212
X-6144-r3-t1 status=200 finish=length G=1 cached=0 ms=1770
X-6144-r3-t2 status=200 finish=length G=1 cached=0 ms=1789
X-6144-r3-t3 status=200 finish=length G=32 cached=0 ms=2196
X-6144-r3-t4 status=200 finish=length G=32 cached=0 ms=2212
X-6144-r3-t1-cold status=200 finish=length G=1 cached=0 ms=1776
X-6144-r3-t2-cold status=200 finish=length G=1 cached=0 ms=1789
X-6144-r3-t3-cold status=200 finish=length G=32 cached=0 ms=2191
X-6144-r3-t4-cold status=200 finish=length G=32 cached=0 ms=2209
X-6144-r4-t1 status=200 finish=length G=1 cached=0 ms=1772
X-6144-r4-t2 status=200 finish=length G=1 cached=6145 ms=76
X-6144-r4-t3 status=200 finish=length G=32 cached=6209 ms=424
X-6144-r4-t4 status=200 finish=length G=32 cached=0 ms=2235
X-6144-r4-t1-cold status=200 finish=length G=1 cached=0 ms=1762
X-6144-r4-t2-cold status=200 finish=length G=1 cached=0 ms=1787
X-6144-r4-t3-cold status=200 finish=length G=32 cached=0 ms=2197
X-6144-r4-t4-cold status=200 finish=length G=32 cached=0 ms=2217
DAY38 CLIENT rows=40 ok=39
