2026/08/13 02:15:40.346, P0, 61, 990, 101.27, 153, 100
2026/08/13 02:15:40.449, P0, 59, 1162, 79.40, 168, 0
2026/08/13 02:15:40.550, P0, 59, 1162, 79.40, 448, 0
2026/08/13 02:15:40.650, P0, 59, 1162, 79.40, 448, 0
2026/08/13 02:15:40.750, P0, 59, 1162, 79.40, 448, 0
2026/08/13 02:15:40.850, P0, 59, 1162, 79.40, 448, 0
2026/08/13 02:15:40.951, P0, 58, 1162, 45.54, 1312, 0
2026/08/13 02:15:41.051, P0, 58, 1162, 45.54, 1568, 0
2026/08/13 02:15:41.151, P0, 58, 1162, 45.54, 1824, 0
2026/08/13 02:15:41.251, P0, 58, 1162, 45.54, 2080, 0
2026/08/13 02:15:41.351, P0, 58, 1162, 45.54, 2368, 0
2026/08/13 02:15:41.452, P0, 58, 1192, 27.24, 2688, 12
2026/08/13 02:15:41.552, P0, 58, 1192, 27.24, 2944, 12
2026/08/13 02:15:41.652, P0, 58, 1192, 27.24, 3232, 12
2026/08/13 02:15:41.752, P0, 58, 1192, 27.24, 3488, 12
2026/08/13 02:15:41.853, P0, 58, 1192, 27.24, 3808, 12
2026/08/13 02:15:41.953, P0, 58, 1192, 27.46, 4064, 10
2026/08/13 02:15:42.053, P0, 58, 1192, 27.46, 4320, 10
2026/08/13 02:15:42.153, P0, 58, 1192, 27.46, 4608, 10
2026/08/13 02:15:42.254, P0, 58, 1192, 27.46, 4896, 10
2026/08/13 02:15:42.354, P0, 58, 1192, 27.46, 5120, 10
2026/08/13 02:15:42.454, P0, 58, 1192, 27.25, 5440, 10
2026/08/13 02:15:42.555, P0, 58, 1192, 27.25, 5664, 10
2026/08/13 02:15:42.655, P0, 58, 1192, 27.25, 5920, 10
2026/08/13 02:15:42.755, P0, 58, 1192, 27.25, 6144, 10
2026/08/13 02:15:42.855, P0, 58, 1192, 27.25, 6432, 10
2026/08/13 02:15:42.955, P0, 58, 1200, 27.15, 6720, 10
2026/08/13 02:15:43.056, P0, 58, 1200, 27.15, 6976, 10
2026/08/13 02:15:43.156, P0, 58, 1200, 27.15, 7264, 10
2026/08/13 02:15:43.256, P0, 58, 1200, 27.15, 7552, 10
2026/08/13 02:15:43.356, P0, 58, 1200, 27.15, 7776, 10
2026/08/13 02:15:43.457, P0, 57, 1192, 27.13, 8096, 10
2026/08/13 02:15:43.557, P0, 57, 1192, 27.13, 8416, 10
2026/08/13 02:15:43.657, P0, 57, 1192, 27.13, 8672, 10
2026/08/13 02:15:43.757, P0, 57, 1192, 27.13, 8960, 10
2026/08/13 02:15:43.858, P0, 57, 1192, 27.13, 9280, 10
2026/08/13 02:15:43.958, P0, 57, 1200, 27.18, 9536, 10
2026/08/13 02:15:44.058, P0, 57, 1200, 27.18, 9824, 10
2026/08/13 02:15:44.159, P0, 57, 1200, 27.18, 10112, 10
2026/08/13 02:15:44.259, P0, 57, 1200, 27.18, 10400, 10
2026/08/13 02:15:44.359, P0, 57, 1200, 27.18, 10656, 10
2026/08/13 02:15:44.459, P0, 57, 1192, 27.21, 10944, 11
2026/08/13 02:15:44.560, P0, 57, 1192, 27.21, 11264, 11
