timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz]
2026/09/23 00:08:37.316, 0, 0 %, 2 MiB, 43.32 W, 180 MHz
2026/09/23 00:08:37.316, 1, 0 %, 2 MiB, 38.20 W, 180 MHz
2026/09/23 00:08:37.566, 0, 0 %, 2 MiB, 43.32 W, 180 MHz
2026/09/23 00:08:37.566, 1, 0 %, 2 MiB, 38.20 W, 180 MHz
2026/09/23 00:08:37.816, 0, 0 %, 2 MiB, 43.32 W, 180 MHz
2026/09/23 00:08:37.816, 1, 0 %, 2 MiB, 38.20 W, 180 MHz
2026/09/23 00:08:38.066, 0, 0 %, 2 MiB, 43.32 W, 180 MHz
2026/09/23 00:08:38.066, 1, 0 %, 2 MiB, 38.20 W, 180 MHz
2026/09/23 00:08:38.317, 0, 0 %, 2 MiB, 43.17 W, 180 MHz
2026/09/23 00:08:38.317, 1, 0 %, 2 MiB, 38.14 W, 180 MHz
2026/09/23 00:08:38.567, 0, 0 %, 2 MiB, 43.17 W, 180 MHz
2026/09/23 00:08:38.567, 1, 0 %, 2 MiB, 38.14 W, 180 MHz
2026/09/23 00:08:38.817, 0, 0 %, 2 MiB, 43.17 W, 180 MHz
2026/09/23 00:08:38.817, 1, 0 %, 2 MiB, 38.14 W, 180 MHz
2026/09/23 00:08:39.067, 0, 0 %, 2 MiB, 43.17 W, 180 MHz
2026/09/23 00:08:39.067, 1, 0 %, 2 MiB, 38.14 W, 180 MHz
2026/09/23 00:08:39.317, 0, 0 %, 2 MiB, 42.77 W, 180 MHz
2026/09/23 00:08:39.317, 1, 0 %, 2 MiB, 19.92 W, 180 MHz
2026/09/23 00:08:39.568, 0, 0 %, 2 MiB, 42.77 W, 180 MHz
2026/09/23 00:08:39.568, 1, 0 %, 2 MiB, 19.92 W, 180 MHz
2026/09/23 00:08:39.818, 0, 0 %, 2 MiB, 42.77 W, 180 MHz
2026/09/23 00:08:39.818, 1, 0 %, 2 MiB, 19.92 W, 180 MHz
2026/09/23 00:08:40.068, 0, 0 %, 2 MiB, 42.77 W, 180 MHz
2026/09/23 00:08:40.068, 1, 0 %, 2 MiB, 19.92 W, 180 MHz
2026/09/23 00:08:40.318, 0, 0 %, 2 MiB, 15.51 W, 180 MHz
2026/09/23 00:08:40.318, 1, 0 %, 2 MiB, 15.32 W, 180 MHz
2026/09/23 00:08:40.568, 0, 0 %, 2 MiB, 15.51 W, 180 MHz
2026/09/23 00:08:40.568, 1, 0 %, 2 MiB, 15.32 W, 180 MHz
2026/09/23 00:08:40.818, 0, 0 %, 2 MiB, 15.51 W, 180 MHz
2026/09/23 00:08:40.819, 1, 0 %, 2 MiB, 15.32 W, 180 MHz
2026/09/23 00:08:41.069, 0, 0 %, 4 MiB, 15.51 W, 180 MHz
2026/09/23 00:08:41.111, 1, 0 %, 2 MiB, 15.32 W, 180 MHz
2026/09/23 00:08:41.361, 0, 0 %, 724 MiB, 20.66 W, 180 MHz
2026/09/23 00:08:41.361, 1, 0 %, 560 MiB, 14.85 W, 180 MHz
2026/09/23 00:08:41.614, 0, 0 %, 788 MiB, 20.66 W, 180 MHz
2026/09/23 00:08:41.614, 1, 0 %, 788 MiB, 14.85 W, 180 MHz
2026/09/23 00:08:41.864, 0, 0 %, 788 MiB, 33.61 W, 2632 MHz
2026/09/23 00:08:41.864, 1, 1 %, 788 MiB, 25.71 W, 2392 MHz
2026/09/23 00:08:42.114, 0, 0 %, 2804 MiB, 33.61 W, 2632 MHz
2026/09/23 00:08:42.114, 1, 1 %, 1812 MiB, 25.71 W, 2392 MHz
2026/09/23 00:08:42.364, 0, 4 %, 6260 MiB, 64.10 W, 2617 MHz
2026/09/23 00:08:42.364, 1, 32 %, 2804 MiB, 53.09 W, 2610 MHz
2026/09/23 00:08:42.615, 0, 4 %, 6260 MiB, 64.10 W, 2617 MHz
2026/09/23 00:08:42.615, 1, 32 %, 2804 MiB, 53.09 W, 2610 MHz
2026/09/23 00:08:42.865, 0, 0 %, 6260 MiB, 68.66 W, 2610 MHz
2026/09/23 00:08:42.865, 1, 0 %, 2804 MiB, 62.17 W, 2610 MHz
2026/09/23 00:08:43.115, 0, 0 %, 6260 MiB, 68.66 W, 2610 MHz
2026/09/23 00:08:43.115, 1, 0 %, 2804 MiB, 62.17 W, 2610 MHz
2026/09/23 00:08:43.365, 0, 0 %, 6260 MiB, 67.10 W, 2610 MHz
2026/09/23 00:08:43.365, 1, 0 %, 2804 MiB, 61.95 W, 2610 MHz
2026/09/23 00:08:43.615, 0, 0 %, 6260 MiB, 67.10 W, 2610 MHz
2026/09/23 00:08:43.615, 1, 0 %, 2804 MiB, 61.95 W, 2610 MHz
2026/09/23 00:08:43.865, 0, 0 %, 6260 MiB, 64.87 W, 2617 MHz
2026/09/23 00:08:43.866, 1, 0 %, 2804 MiB, 61.95 W, 2610 MHz
2026/09/23 00:08:44.116, 0, 0 %, 6292 MiB, 64.87 W, 2617 MHz
2026/09/23 00:08:44.116, 1, 0 %, 2804 MiB, 61.95 W, 2610 MHz
2026/09/23 00:08:44.366, 0, 0 %, 6292 MiB, 64.85 W, 2610 MHz
2026/09/23 00:08:44.366, 1, 0 %, 2804 MiB, 60.57 W, 2610 MHz
2026/09/23 00:08:44.616, 0, 0 %, 6292 MiB, 64.85 W, 2610 MHz
2026/09/23 00:08:44.616, 1, 0 %, 2804 MiB, 60.57 W, 2610 MHz
2026/09/23 00:08:44.866, 0, 0 %, 6324 MiB, 64.72 W, 2610 MHz
2026/09/23 00:08:44.866, 1, 0 %, 2804 MiB, 60.63 W, 2610 MHz
2026/09/23 00:08:45.116, 0, 0 %, 6324 MiB, 64.72 W, 2610 MHz
2026/09/23 00:08:45.116, 1, 0 %, 2804 MiB, 60.63 W, 2610 MHz
2026/09/23 00:08:45.367, 0, 0 %, 9812 MiB, 64.88 W, 2617 MHz
2026/09/23 00:08:45.367, 1, 0 %, 2804 MiB, 60.57 W, 2610 MHz
2026/09/23 00:08:45.617, 0, 0 %, 9812 MiB, 64.88 W, 2617 MHz
2026/09/23 00:08:45.617, 1, 0 %, 2804 MiB, 60.57 W, 2610 MHz
2026/09/23 00:08:45.867, 0, 0 %, 9812 MiB, 67.25 W, 2617 MHz
2026/09/23 00:08:45.867, 1, 0 %, 2804 MiB, 60.60 W, 2610 MHz
2026/09/23 00:08:46.117, 0, 0 %, 9812 MiB, 67.25 W, 2617 MHz
2026/09/23 00:08:46.117, 1, 0 %, 2804 MiB, 60.60 W, 2610 MHz
2026/09/23 00:08:46.367, 0, 0 %, 9844 MiB, 67.22 W, 2610 MHz
2026/09/23 00:08:46.367, 1, 0 %, 2804 MiB, 60.71 W, 2610 MHz
2026/09/23 00:08:46.618, 0, 0 %, 9844 MiB, 67.22 W, 2610 MHz
2026/09/23 00:08:46.618, 1, 0 %, 2804 MiB, 60.71 W, 2610 MHz
2026/09/23 00:08:46.868, 0, 0 %, 9844 MiB, 64.63 W, 2617 MHz
2026/09/23 00:08:46.868, 1, 0 %, 2804 MiB, 60.68 W, 2610 MHz
2026/09/23 00:08:47.118, 0, 0 %, 9876 MiB, 64.63 W, 2617 MHz
2026/09/23 00:08:47.118, 1, 0 %, 2804 MiB, 60.68 W, 2610 MHz
2026/09/23 00:08:47.368, 0, 0 %, 9876 MiB, 64.78 W, 2610 MHz
2026/09/23 00:08:47.368, 1, 0 %, 2804 MiB, 60.63 W, 2610 MHz
2026/09/23 00:08:47.618, 0, 0 %, 9876 MiB, 64.78 W, 2610 MHz
2026/09/23 00:08:47.618, 1, 0 %, 2804 MiB, 60.63 W, 2610 MHz
2026/09/23 00:08:47.868, 0, 0 %, 9908 MiB, 64.79 W, 2610 MHz
2026/09/23 00:08:47.869, 1, 0 %, 2804 MiB, 60.76 W, 2610 MHz
2026/09/23 00:08:48.119, 0, 0 %, 9908 MiB, 64.79 W, 2610 MHz
2026/09/23 00:08:48.119, 1, 0 %, 2804 MiB, 60.76 W, 2610 MHz
2026/09/23 00:08:48.369, 0, 0 %, 13396 MiB, 64.82 W, 2617 MHz
2026/09/23 00:08:48.369, 1, 0 %, 2804 MiB, 60.63 W, 2610 MHz
2026/09/23 00:08:48.619, 0, 0 %, 13428 MiB, 64.82 W, 2617 MHz
2026/09/23 00:08:48.619, 1, 0 %, 2804 MiB, 60.63 W, 2610 MHz
2026/09/23 00:08:48.869, 0, 0 %, 13460 MiB, 67.21 W, 2617 MHz
2026/09/23 00:08:48.869, 1, 0 %, 2804 MiB, 60.50 W, 2610 MHz
2026/09/23 00:08:49.120, 0, 0 %, 13460 MiB, 67.21 W, 2617 MHz
2026/09/23 00:08:49.120, 1, 0 %, 2804 MiB, 60.50 W, 2610 MHz
2026/09/23 00:08:49.370, 0, 0 %, 13460 MiB, 66.99 W, 2617 MHz
2026/09/23 00:08:49.370, 1, 0 %, 2804 MiB, 60.54 W, 2610 MHz
2026/09/23 00:08:49.620, 0, 0 %, 13492 MiB, 66.99 W, 2617 MHz
2026/09/23 00:08:49.620, 1, 0 %, 2804 MiB, 60.54 W, 2610 MHz
2026/09/23 00:08:49.871, 0, 0 %, 13492 MiB, 64.92 W, 2610 MHz
2026/09/23 00:08:49.871, 1, 0 %, 2804 MiB, 60.50 W, 2610 MHz
2026/09/23 00:08:50.121, 0, 0 %, 13492 MiB, 64.92 W, 2610 MHz
2026/09/23 00:08:50.121, 1, 0 %, 2804 MiB, 60.50 W, 2610 MHz
2026/09/23 00:08:50.371, 0, 0 %, 13524 MiB, 64.76 W, 2610 MHz
2026/09/23 00:08:50.371, 1, 0 %, 2804 MiB, 60.38 W, 2610 MHz
2026/09/23 00:08:50.621, 0, 0 %, 13524 MiB, 64.76 W, 2610 MHz
2026/09/23 00:08:50.621, 1, 0 %, 2804 MiB, 60.38 W, 2610 MHz
2026/09/23 00:08:50.871, 0, 0 %, 13556 MiB, 64.69 W, 2610 MHz
2026/09/23 00:08:50.871, 1, 0 %, 2804 MiB, 60.39 W, 2610 MHz
2026/09/23 00:08:51.121, 0, 0 %, 13556 MiB, 64.69 W, 2610 MHz
2026/09/23 00:08:51.122, 1, 0 %, 2804 MiB, 60.39 W, 2610 MHz
2026/09/23 00:08:51.372, 0, 0 %, 13556 MiB, 64.76 W, 2617 MHz
2026/09/23 00:08:51.372, 1, 0 %, 2804 MiB, 60.37 W, 2610 MHz
2026/09/23 00:08:51.622, 0, 0 %, 17044 MiB, 64.76 W, 2617 MHz
2026/09/23 00:08:51.622, 1, 0 %, 2804 MiB, 60.37 W, 2610 MHz
2026/09/23 00:08:51.872, 0, 22 %, 17044 MiB, 66.71 W, 2625 MHz
2026/09/23 00:08:51.872, 1, 0 %, 2804 MiB, 60.44 W, 2610 MHz
2026/09/23 00:08:52.122, 0, 22 %, 17044 MiB, 66.71 W, 2625 MHz
2026/09/23 00:08:52.122, 1, 0 %, 2804 MiB, 60.44 W, 2610 MHz
2026/09/23 00:08:52.372, 0, 0 %, 17044 MiB, 66.64 W, 2617 MHz
2026/09/23 00:08:52.373, 1, 0 %, 2804 MiB, 60.53 W, 2610 MHz
2026/09/23 00:08:52.623, 0, 0 %, 17076 MiB, 66.64 W, 2617 MHz
2026/09/23 00:08:52.623, 1, 0 %, 2804 MiB, 60.53 W, 2610 MHz
2026/09/23 00:08:52.873, 0, 0 %, 17076 MiB, 64.67 W, 2610 MHz
2026/09/23 00:08:52.873, 1, 0 %, 2804 MiB, 60.53 W, 2610 MHz
2026/09/23 00:08:53.123, 0, 0 %, 17076 MiB, 64.67 W, 2610 MHz
2026/09/23 00:08:53.123, 1, 0 %, 2804 MiB, 60.53 W, 2610 MHz
2026/09/23 00:08:53.373, 0, 0 %, 17108 MiB, 64.47 W, 2610 MHz
2026/09/23 00:08:53.373, 1, 0 %, 2804 MiB, 60.45 W, 2610 MHz
2026/09/23 00:08:53.623, 0, 0 %, 17108 MiB, 64.47 W, 2610 MHz
2026/09/23 00:08:53.623, 1, 0 %, 2804 MiB, 60.45 W, 2610 MHz
2026/09/23 00:08:53.874, 0, 0 %, 17140 MiB, 64.47 W, 2610 MHz
2026/09/23 00:08:53.874, 1, 0 %, 2804 MiB, 60.33 W, 2610 MHz
2026/09/23 00:08:54.124, 0, 0 %, 17172 MiB, 64.47 W, 2610 MHz
2026/09/23 00:08:54.124, 1, 0 %, 2804 MiB, 60.33 W, 2610 MHz
2026/09/23 00:08:54.374, 0, 0 %, 17172 MiB, 64.36 W, 2617 MHz
2026/09/23 00:08:54.374, 1, 0 %, 2804 MiB, 60.29 W, 2610 MHz
2026/09/23 00:08:54.624, 0, 0 %, 20628 MiB, 64.36 W, 2617 MHz
2026/09/23 00:08:54.624, 1, 0 %, 2804 MiB, 60.29 W, 2610 MHz
2026/09/23 00:08:54.874, 0, 23 %, 20692 MiB, 66.43 W, 2625 MHz
2026/09/23 00:08:54.874, 1, 0 %, 2804 MiB, 60.42 W, 2610 MHz
2026/09/23 00:08:55.125, 0, 23 %, 20692 MiB, 66.43 W, 2625 MHz
2026/09/23 00:08:55.125, 1, 0 %, 2804 MiB, 60.42 W, 2610 MHz
2026/09/23 00:08:55.375, 0, 0 %, 20692 MiB, 66.74 W, 2617 MHz
2026/09/23 00:08:55.375, 1, 0 %, 2804 MiB, 60.51 W, 2610 MHz
2026/09/23 00:08:55.625, 0, 0 %, 20692 MiB, 66.74 W, 2617 MHz
2026/09/23 00:08:55.625, 1, 0 %, 2804 MiB, 60.51 W, 2610 MHz
2026/09/23 00:08:55.875, 0, 1 %, 20724 MiB, 64.76 W, 2610 MHz
2026/09/23 00:08:55.875, 1, 0 %, 2804 MiB, 60.41 W, 2610 MHz
2026/09/23 00:08:56.125, 0, 1 %, 20724 MiB, 64.76 W, 2610 MHz
2026/09/23 00:08:56.125, 1, 0 %, 2804 MiB, 60.41 W, 2610 MHz
2026/09/23 00:08:56.376, 0, 0 %, 20756 MiB, 64.56 W, 2610 MHz
2026/09/23 00:08:56.376, 1, 0 %, 2804 MiB, 60.42 W, 2610 MHz
2026/09/23 00:08:56.626, 0, 0 %, 20756 MiB, 64.56 W, 2610 MHz
2026/09/23 00:08:56.626, 1, 0 %, 2804 MiB, 60.42 W, 2610 MHz
2026/09/23 00:08:56.876, 0, 0 %, 20756 MiB, 64.60 W, 2617 MHz
2026/09/23 00:08:56.876, 1, 0 %, 2804 MiB, 60.58 W, 2610 MHz
2026/09/23 00:08:57.126, 0, 0 %, 20788 MiB, 64.60 W, 2617 MHz
2026/09/23 00:08:57.126, 1, 0 %, 2804 MiB, 60.58 W, 2610 MHz
2026/09/23 00:08:57.376, 0, 0 %, 20788 MiB, 64.68 W, 2610 MHz
2026/09/23 00:08:57.376, 1, 0 %, 2804 MiB, 60.92 W, 2610 MHz
2026/09/23 00:08:57.626, 0, 0 %, 24276 MiB, 64.68 W, 2610 MHz
2026/09/23 00:08:57.627, 1, 0 %, 2804 MiB, 60.92 W, 2610 MHz
2026/09/23 00:08:57.877, 0, 23 %, 24276 MiB, 65.93 W, 2617 MHz
2026/09/23 00:08:57.877, 1, 0 %, 2804 MiB, 61.15 W, 2610 MHz
2026/09/23 00:08:58.127, 0, 23 %, 24308 MiB, 65.93 W, 2617 MHz
2026/09/23 00:08:58.127, 1, 0 %, 2804 MiB, 61.15 W, 2610 MHz
2026/09/23 00:08:58.377, 0, 0 %, 24308 MiB, 66.92 W, 2617 MHz
2026/09/23 00:08:58.377, 1, 0 %, 2804 MiB, 61.15 W, 2610 MHz
2026/09/23 00:08:58.627, 0, 0 %, 24308 MiB, 66.92 W, 2617 MHz
2026/09/23 00:08:58.627, 1, 0 %, 2804 MiB, 61.15 W, 2610 MHz
2026/09/23 00:08:58.877, 0, 1 %, 24340 MiB, 66.31 W, 2610 MHz
2026/09/23 00:08:58.878, 1, 0 %, 2804 MiB, 58.33 W, 2610 MHz
2026/09/23 00:08:59.128, 0, 1 %, 24340 MiB, 66.31 W, 2610 MHz
2026/09/23 00:08:59.128, 1, 0 %, 2804 MiB, 58.33 W, 2610 MHz
2026/09/23 00:08:59.378, 0, 0 %, 24372 MiB, 64.35 W, 2610 MHz
2026/09/23 00:08:59.378, 1, 0 %, 2804 MiB, 36.99 W, 180 MHz
2026/09/23 00:08:59.628, 0, 0 %, 24372 MiB, 64.35 W, 2610 MHz
2026/09/23 00:08:59.628, 1, 0 %, 2804 MiB, 36.99 W, 180 MHz
2026/09/23 00:08:59.878, 0, 0 %, 24372 MiB, 64.28 W, 2610 MHz
2026/09/23 00:08:59.879, 1, 0 %, 2804 MiB, 16.86 W, 180 MHz
2026/09/23 00:09:00.129, 0, 0 %, 24404 MiB, 64.28 W, 2610 MHz
2026/09/23 00:09:00.129, 1, 0 %, 2804 MiB, 16.86 W, 180 MHz
2026/09/23 00:09:00.379, 0, 0 %, 24404 MiB, 64.72 W, 2610 MHz
2026/09/23 00:09:00.380, 1, 0 %, 2804 MiB, 16.86 W, 180 MHz
2026/09/23 00:09:00.630, 0, 0 %, 27892 MiB, 64.72 W, 2610 MHz
2026/09/23 00:09:00.630, 1, 0 %, 2804 MiB, 16.86 W, 180 MHz
2026/09/23 00:09:00.880, 0, 23 %, 27892 MiB, 66.09 W, 2617 MHz
2026/09/23 00:09:00.880, 1, 0 %, 2804 MiB, 16.77 W, 180 MHz
2026/09/23 00:09:01.130, 0, 23 %, 27924 MiB, 66.09 W, 2617 MHz
2026/09/23 00:09:01.130, 1, 0 %, 2804 MiB, 16.77 W, 180 MHz
2026/09/23 00:09:01.380, 0, 0 %, 27924 MiB, 67.15 W, 2617 MHz
2026/09/23 00:09:01.380, 1, 0 %, 2804 MiB, 14.69 W, 180 MHz
2026/09/23 00:09:01.630, 0, 0 %, 27924 MiB, 67.15 W, 2617 MHz
2026/09/23 00:09:01.630, 1, 0 %, 2804 MiB, 14.69 W, 180 MHz
2026/09/23 00:09:01.881, 0, 0 %, 27956 MiB, 65.96 W, 2610 MHz
2026/09/23 00:09:01.881, 1, 0 %, 2804 MiB, 14.47 W, 180 MHz
2026/09/23 00:09:02.131, 0, 0 %, 27956 MiB, 65.96 W, 2610 MHz
2026/09/23 00:09:02.131, 1, 0 %, 2804 MiB, 14.47 W, 180 MHz
2026/09/23 00:09:02.381, 0, 0 %, 27956 MiB, 64.83 W, 2617 MHz
2026/09/23 00:09:02.381, 1, 0 %, 2804 MiB, 14.51 W, 180 MHz
2026/09/23 00:09:02.631, 0, 0 %, 27988 MiB, 64.83 W, 2617 MHz
2026/09/23 00:09:02.631, 1, 0 %, 2804 MiB, 14.51 W, 180 MHz
2026/09/23 00:09:02.881, 0, 0 %, 27988 MiB, 64.65 W, 2610 MHz
2026/09/23 00:09:02.881, 1, 0 %, 2804 MiB, 14.31 W, 180 MHz
2026/09/23 00:09:03.131, 0, 0 %, 27988 MiB, 64.65 W, 2610 MHz
2026/09/23 00:09:03.132, 1, 0 %, 2804 MiB, 14.31 W, 180 MHz
2026/09/23 00:09:03.382, 0, 0 %, 28020 MiB, 64.49 W, 2610 MHz
2026/09/23 00:09:03.382, 1, 0 %, 2804 MiB, 14.25 W, 180 MHz
2026/09/23 00:09:03.632, 0, 0 %, 28052 MiB, 64.49 W, 2610 MHz
2026/09/23 00:09:03.632, 1, 0 %, 2804 MiB, 14.25 W, 180 MHz
2026/09/23 00:09:03.882, 0, 0 %, 31508 MiB, 64.54 W, 2617 MHz
2026/09/23 00:09:03.882, 1, 0 %, 2804 MiB, 14.26 W, 180 MHz
2026/09/23 00:09:04.132, 0, 0 %, 31540 MiB, 64.54 W, 2617 MHz
2026/09/23 00:09:04.132, 1, 0 %, 2804 MiB, 14.26 W, 180 MHz
2026/09/23 00:09:04.382, 0, 0 %, 31540 MiB, 66.69 W, 2617 MHz
2026/09/23 00:09:04.383, 1, 0 %, 2804 MiB, 14.21 W, 180 MHz
2026/09/23 00:09:04.633, 0, 0 %, 31540 MiB, 66.69 W, 2617 MHz
2026/09/23 00:09:04.633, 1, 0 %, 2804 MiB, 14.21 W, 180 MHz
2026/09/23 00:09:04.883, 0, 0 %, 31572 MiB, 66.77 W, 2610 MHz
2026/09/23 00:09:04.883, 1, 0 %, 2804 MiB, 14.28 W, 180 MHz
2026/09/23 00:09:05.133, 0, 0 %, 31572 MiB, 66.77 W, 2610 MHz
2026/09/23 00:09:05.133, 1, 0 %, 2804 MiB, 14.28 W, 180 MHz
2026/09/23 00:09:05.383, 0, 0 %, 31572 MiB, 64.35 W, 2617 MHz
2026/09/23 00:09:05.383, 1, 0 %, 2804 MiB, 14.11 W, 180 MHz
2026/09/23 00:09:05.633, 0, 0 %, 31604 MiB, 64.35 W, 2617 MHz
2026/09/23 00:09:05.634, 1, 0 %, 2804 MiB, 14.11 W, 180 MHz
2026/09/23 00:09:05.884, 0, 0 %, 31604 MiB, 64.60 W, 2610 MHz
2026/09/23 00:09:05.884, 1, 0 %, 2804 MiB, 13.77 W, 180 MHz
2026/09/23 00:09:06.134, 0, 0 %, 31604 MiB, 64.60 W, 2610 MHz
2026/09/23 00:09:06.134, 1, 0 %, 2804 MiB, 13.77 W, 180 MHz
2026/09/23 00:09:06.384, 0, 0 %, 31636 MiB, 64.70 W, 2610 MHz
2026/09/23 00:09:06.384, 1, 0 %, 2804 MiB, 13.60 W, 180 MHz
2026/09/23 00:09:06.634, 0, 0 %, 31668 MiB, 64.70 W, 2610 MHz
2026/09/23 00:09:06.634, 1, 0 %, 2804 MiB, 13.60 W, 180 MHz
2026/09/23 00:09:06.884, 0, 0 %, 35124 MiB, 64.55 W, 2617 MHz
2026/09/23 00:09:06.884, 1, 0 %, 2804 MiB, 13.51 W, 180 MHz
2026/09/23 00:09:07.135, 0, 0 %, 35156 MiB, 64.55 W, 2617 MHz
2026/09/23 00:09:07.135, 1, 0 %, 2804 MiB, 13.51 W, 180 MHz
2026/09/23 00:09:07.385, 0, 0 %, 35188 MiB, 66.57 W, 2617 MHz
2026/09/23 00:09:07.385, 1, 0 %, 2804 MiB, 13.45 W, 180 MHz
2026/09/23 00:09:07.635, 0, 0 %, 35188 MiB, 66.57 W, 2617 MHz
2026/09/23 00:09:07.635, 1, 0 %, 2804 MiB, 13.45 W, 180 MHz
2026/09/23 00:09:07.885, 0, 0 %, 35188 MiB, 66.87 W, 2617 MHz
2026/09/23 00:09:07.885, 1, 0 %, 2804 MiB, 13.49 W, 180 MHz
2026/09/23 00:09:08.135, 0, 0 %, 35220 MiB, 66.87 W, 2617 MHz
2026/09/23 00:09:08.135, 1, 0 %, 2804 MiB, 13.49 W, 180 MHz
2026/09/23 00:09:08.385, 0, 0 %, 35220 MiB, 65.20 W, 2610 MHz
2026/09/23 00:09:08.386, 1, 0 %, 2804 MiB, 13.43 W, 180 MHz
2026/09/23 00:09:08.636, 0, 0 %, 35220 MiB, 65.20 W, 2610 MHz
2026/09/23 00:09:08.636, 1, 0 %, 2804 MiB, 13.43 W, 180 MHz
2026/09/23 00:09:08.886, 0, 0 %, 35252 MiB, 65.11 W, 2610 MHz
2026/09/23 00:09:08.886, 1, 0 %, 2804 MiB, 13.32 W, 180 MHz
2026/09/23 00:09:09.136, 0, 0 %, 35252 MiB, 65.11 W, 2610 MHz
2026/09/23 00:09:09.136, 1, 0 %, 2804 MiB, 13.32 W, 180 MHz
2026/09/23 00:09:09.386, 0, 0 %, 35252 MiB, 64.83 W, 2617 MHz
2026/09/23 00:09:09.386, 1, 0 %, 2804 MiB, 13.44 W, 180 MHz
2026/09/23 00:09:09.636, 0, 0 %, 35284 MiB, 64.83 W, 2617 MHz
2026/09/23 00:09:09.636, 1, 0 %, 2804 MiB, 13.44 W, 180 MHz
2026/09/23 00:09:09.886, 0, 0 %, 35284 MiB, 64.53 W, 2617 MHz
2026/09/23 00:09:09.887, 1, 0 %, 2804 MiB, 13.68 W, 180 MHz
2026/09/23 00:09:10.137, 0, 0 %, 38772 MiB, 64.53 W, 2617 MHz
2026/09/23 00:09:10.137, 1, 0 %, 2804 MiB, 13.68 W, 180 MHz
2026/09/23 00:09:10.387, 0, 23 %, 38772 MiB, 66.36 W, 2625 MHz
2026/09/23 00:09:10.387, 1, 0 %, 2804 MiB, 13.84 W, 180 MHz
2026/09/23 00:09:10.637, 0, 23 %, 38772 MiB, 66.36 W, 2625 MHz
2026/09/23 00:09:10.637, 1, 0 %, 2804 MiB, 13.84 W, 180 MHz
2026/09/23 00:09:10.887, 0, 0 %, 38772 MiB, 66.95 W, 2617 MHz
2026/09/23 00:09:10.887, 1, 0 %, 2804 MiB, 13.98 W, 180 MHz
2026/09/23 00:09:11.137, 0, 0 %, 38804 MiB, 66.95 W, 2617 MHz
