[q8rp] split-plane decode mirrors built: 191 tensors
[experts-via-tier] installed artifact_sha256=df27a780435b7b45c2597536112ea3cb091f8544c3d0c3318d9f4258b31f7adf host_slots=16 max_expert_bytes=860160
loaded qwen35moe (41 layers, nextn=1)
prompt tokens: [55, 88, 13]
[expert-host-slru] key=0:0:0 bytes=450560 slot=0 hit=false victim=-
[expert-host-slru] key=0:1:0 bytes=450560 slot=1 hit=false victim=-
[expert-host-slru] key=0:2:0 bytes=557056 slot=2 hit=false victim=-
[expert-host-slru] key=0:0:1 bytes=450560 slot=3 hit=false victim=-
[expert-host-slru] key=0:1:1 bytes=450560 slot=4 hit=false victim=-
[expert-host-slru] key=0:2:1 bytes=557056 slot=5 hit=false victim=-
[expert-host-slru] key=0:0:2 bytes=450560 slot=6 hit=false victim=-
[expert-host-slru] key=0:1:2 bytes=450560 slot=7 hit=false victim=-
[expert-host-slru] key=0:2:2 bytes=557056 slot=8 hit=false victim=-
[expert-host-slru] key=0:0:3 bytes=450560 slot=9 hit=false victim=-
[expert-host-slru] key=0:1:3 bytes=450560 slot=10 hit=false victim=-
[expert-host-slru] key=0:2:3 bytes=557056 slot=11 hit=false victim=-
[expert-host-slru] key=0:0:4 bytes=450560 slot=12 hit=false victim=-
[expert-host-slru] key=0:1:4 bytes=450560 slot=13 hit=false victim=-
[expert-host-slru] key=0:2:4 bytes=557056 slot=14 hit=false victim=-
[expert-host-slru] key=0:0:5 bytes=450560 slot=15 hit=false victim=-
[expert-host-slru] key=0:1:5 bytes=450560 slot=0 hit=false victim=0:0:0
[expert-host-slru] key=0:2:5 bytes=557056 slot=1 hit=false victim=0:1:0
[expert-host-slru] key=0:0:6 bytes=450560 slot=2 hit=false victim=0:2:0
[expert-host-slru] key=0:1:6 bytes=450560 slot=3 hit=false victim=0:0:1
[expert-host-slru] key=0:2:6 bytes=557056 slot=4 hit=false victim=0:1:1
[expert-host-slru] key=0:0:7 bytes=450560 slot=5 hit=false victim=0:2:1
[expert-host-slru] key=0:1:7 bytes=450560 slot=6 hit=false victim=0:0:2
[expert-host-slru] key=0:2:7 bytes=557056 slot=7 hit=false victim=0:1:2
[expert-host-slru] key=0:0:8 bytes=450560 slot=8 hit=false victim=0:2:2
[expert-host-slru] key=0:1:8 bytes=450560 slot=9 hit=false victim=0:0:3
[expert-host-slru] key=0:2:8 bytes=557056 slot=10 hit=false victim=0:1:3
[expert-host-slru] key=0:0:9 bytes=450560 slot=11 hit=false victim=0:2:3
[expert-host-slru] key=0:1:9 bytes=450560 slot=12 hit=false victim=0:0:4
[expert-host-slru] key=0:2:9 bytes=557056 slot=13 hit=false victim=0:1:4
[expert-host-slru] key=0:0:10 bytes=450560 slot=14 hit=false victim=0:2:4
[expert-host-slru] key=0:1:10 bytes=450560 slot=15 hit=false victim=0:0:5
[expert-host-slru] key=0:2:10 bytes=557056 slot=0 hit=false victim=0:1:5
[expert-host-slru] key=0:0:11 bytes=450560 slot=1 hit=false victim=0:2:5
[expert-host-slru] key=0:1:11 bytes=450560 slot=2 hit=false victim=0:0:6
[expert-host-slru] key=0:2:11 bytes=557056 slot=3 hit=false victim=0:1:6
[expert-host-slru] key=0:0:12 bytes=450560 slot=4 hit=false victim=0:2:6
[expert-host-slru] key=0:1:12 bytes=450560 slot=5 hit=false victim=0:0:7
[expert-host-slru] key=0:2:12 bytes=557056 slot=6 hit=false victim=0:1:7
[expert-host-slru] key=0:0:13 bytes=450560 slot=7 hit=false victim=0:2:7
[expert-host-slru] key=0:1:13 bytes=450560 slot=8 hit=false victim=0:0:8
[expert-host-slru] key=0:2:13 bytes=557056 slot=9 hit=false victim=0:1:8
[expert-host-slru] key=0:0:14 bytes=450560 slot=10 hit=false victim=0:2:8
[expert-host-slru] key=0:1:14 bytes=450560 slot=11 hit=false victim=0:0:9
[expert-host-slru] key=0:2:14 bytes=557056 slot=12 hit=false victim=0:1:9
[expert-host-slru] key=0:0:15 bytes=450560 slot=13 hit=false victim=0:2:9
[expert-host-slru] key=0:1:15 bytes=450560 slot=14 hit=false victim=0:0:10
[expert-host-slru] key=0:2:15 bytes=557056 slot=15 hit=false victim=0:1:10
[expert-host-slru] key=0:0:16 bytes=450560 slot=0 hit=false victim=0:2:10
[expert-host-slru] key=0:1:16 bytes=450560 slot=1 hit=false victim=0:0:11
[expert-host-slru] key=0:2:16 bytes=557056 slot=2 hit=false victim=0:1:11
[expert-host-slru] key=0:0:17 bytes=450560 slot=3 hit=false victim=0:2:11
[expert-host-slru] key=0:1:17 bytes=450560 slot=4 hit=false victim=0:0:12
[expert-host-slru] key=0:2:17 bytes=557056 slot=5 hit=false victim=0:1:12
[expert-host-slru] key=0:0:18 bytes=450560 slot=6 hit=false victim=0:2:12
[expert-host-slru] key=0:1:18 bytes=450560 slot=7 hit=false victim=0:0:13
[expert-host-slru] key=0:2:18 bytes=557056 slot=8 hit=false victim=0:1:13
[expert-host-slru] key=0:0:19 bytes=450560 slot=9 hit=false victim=0:2:13
[expert-host-slru] key=0:1:19 bytes=450560 slot=10 hit=false victim=0:0:14
[expert-host-slru] key=0:2:19 bytes=557056 slot=11 hit=false victim=0:1:14
[expert-host-slru] key=0:0:20 bytes=450560 slot=12 hit=false victim=0:2:14
[expert-host-slru] key=0:1:20 bytes=450560 slot=13 hit=false victim=0:0:15
[expert-host-slru] key=0:2:20 bytes=557056 slot=14 hit=false victim=0:1:15
[expert-host-slru] key=0:0:21 bytes=450560 slot=15 hit=false victim=0:2:15
[expert-host-slru] key=0:1:21 bytes=450560 slot=0 hit=false victim=0:0:16
[expert-host-slru] key=0:2:21 bytes=557056 slot=1 hit=false victim=0:1:16
[expert-host-slru] key=0:0:22 bytes=450560 slot=2 hit=false victim=0:2:16
[expert-host-slru] key=0:1:22 bytes=450560 slot=3 hit=false victim=0:0:17
[expert-host-slru] key=0:2:22 bytes=557056 slot=4 hit=false victim=0:1:17
[expert-host-slru] key=0:0:23 bytes=450560 slot=5 hit=false victim=0:2:17
[expert-host-slru] key=0:1:23 bytes=450560 slot=6 hit=false victim=0:0:18
[expert-host-slru] key=0:2:23 bytes=557056 slot=7 hit=false victim=0:1:18
[expert-host-slru] key=0:0:24 bytes=450560 slot=8 hit=false victim=0:2:18
[expert-host-slru] key=0:1:24 bytes=450560 slot=9 hit=false victim=0:0:19
[expert-host-slru] key=0:2:24 bytes=557056 slot=10 hit=false victim=0:1:19
[expert-host-slru] key=0:0:25 bytes=450560 slot=11 hit=false victim=0:2:19
[expert-host-slru] key=0:1:25 bytes=450560 slot=12 hit=false victim=0:0:20
[expert-host-slru] key=0:2:25 bytes=557056 slot=13 hit=false victim=0:1:20
[expert-host-slru] key=0:0:26 bytes=450560 slot=14 hit=false victim=0:2:20
[expert-host-slru] key=0:1:26 bytes=450560 slot=15 hit=false victim=0:0:21
[expert-host-slru] key=0:2:26 bytes=557056 slot=0 hit=false victim=0:1:21
[expert-host-slru] key=0:0:27 bytes=450560 slot=1 hit=false victim=0:2:21
[expert-host-slru] key=0:1:27 bytes=450560 slot=2 hit=false victim=0:0:22
[expert-host-slru] key=0:2:27 bytes=557056 slot=3 hit=false victim=0:1:22
[expert-host-slru] key=0:0:28 bytes=450560 slot=4 hit=false victim=0:2:22
[expert-host-slru] key=0:1:28 bytes=450560 slot=5 hit=false victim=0:0:23
[expert-host-slru] key=0:2:28 bytes=557056 slot=6 hit=false victim=0:1:23
[expert-host-slru] key=0:0:29 bytes=450560 slot=7 hit=false victim=0:2:23
[expert-host-slru] key=0:1:29 bytes=450560 slot=8 hit=false victim=0:0:24
[expert-host-slru] key=0:2:29 bytes=557056 slot=9 hit=false victim=0:1:24
[expert-host-slru] key=0:0:30 bytes=450560 slot=10 hit=false victim=0:2:24
[expert-host-slru] key=0:1:30 bytes=450560 slot=11 hit=false victim=0:0:25
[expert-host-slru] key=0:2:30 bytes=557056 slot=12 hit=false victim=0:1:25
[expert-host-slru] key=0:0:31 bytes=450560 slot=13 hit=false victim=0:2:25
[expert-host-slru] key=0:1:31 bytes=450560 slot=14 hit=false victim=0:0:26
[expert-host-slru] key=0:2:31 bytes=557056 slot=15 hit=false victim=0:1:26
[expert-host-slru] key=0:0:32 bytes=450560 slot=0 hit=false victim=0:2:26
[expert-host-slru] key=0:1:32 bytes=450560 slot=1 hit=false victim=0:0:27
[expert-host-slru] key=0:2:32 bytes=557056 slot=2 hit=false victim=0:1:27
[expert-host-slru] key=0:0:33 bytes=450560 slot=3 hit=false victim=0:2:27
[expert-host-slru] key=0:1:33 bytes=450560 slot=4 hit=false victim=0:0:28
[expert-host-slru] key=0:2:33 bytes=557056 slot=5 hit=false victim=0:1:28
[expert-host-slru] key=0:0:34 bytes=450560 slot=6 hit=false victim=0:2:28
[expert-host-slru] key=0:1:34 bytes=450560 slot=7 hit=false victim=0:0:29
[expert-host-slru] key=0:2:34 bytes=557056 slot=8 hit=false victim=0:1:29
[expert-host-slru] key=0:0:35 bytes=450560 slot=9 hit=false victim=0:2:29
[expert-host-slru] key=0:1:35 bytes=450560 slot=10 hit=false victim=0:0:30
[expert-host-slru] key=0:2:35 bytes=557056 slot=11 hit=false victim=0:1:30
[expert-host-slru] key=0:0:36 bytes=450560 slot=12 hit=false victim=0:2:30
[expert-host-slru] key=0:1:36 bytes=450560 slot=13 hit=false victim=0:0:31
[expert-host-slru] key=0:2:36 bytes=557056 slot=14 hit=false victim=0:1:31
[expert-host-slru] key=0:0:37 bytes=450560 slot=15 hit=false victim=0:2:31
[expert-host-slru] key=0:1:37 bytes=450560 slot=0 hit=false victim=0:0:32
[expert-host-slru] key=0:2:37 bytes=557056 slot=1 hit=false victim=0:1:32
[expert-host-slru] key=0:0:38 bytes=450560 slot=2 hit=false victim=0:2:32
[expert-host-slru] key=0:1:38 bytes=450560 slot=3 hit=false victim=0:0:33
[expert-host-slru] key=0:2:38 bytes=557056 slot=4 hit=false victim=0:1:33
[expert-host-slru] key=0:0:39 bytes=450560 slot=5 hit=false victim=0:2:33
[expert-host-slru] key=0:1:39 bytes=450560 slot=6 hit=false victim=0:0:34
[expert-host-slru] key=0:2:39 bytes=557056 slot=7 hit=false victim=0:1:34
[expert-host-slru] key=0:0:40 bytes=450560 slot=8 hit=false victim=0:2:34
[expert-host-slru] key=0:1:40 bytes=450560 slot=9 hit=false victim=0:0:35
[expert-host-slru] key=0:2:40 bytes=557056 slot=10 hit=false victim=0:1:35
[expert-host-slru] key=0:0:41 bytes=450560 slot=11 hit=false victim=0:2:35
[expert-host-slru] key=0:1:41 bytes=450560 slot=12 hit=false victim=0:0:36
[expert-host-slru] key=0:2:41 bytes=557056 slot=13 hit=false victim=0:1:36
[expert-host-slru] key=0:0:42 bytes=450560 slot=14 hit=false victim=0:2:36
[expert-host-slru] key=0:1:42 bytes=450560 slot=15 hit=false victim=0:0:37
[expert-host-slru] key=0:2:42 bytes=557056 slot=0 hit=false victim=0:1:37
[expert-host-slru] key=0:0:43 bytes=450560 slot=1 hit=false victim=0:2:37
[expert-host-slru] key=0:1:43 bytes=450560 slot=2 hit=false victim=0:0:38
[expert-host-slru] key=0:2:43 bytes=557056 slot=3 hit=false victim=0:1:38
[expert-host-slru] key=0:0:44 bytes=450560 slot=4 hit=false victim=0:2:38
[expert-host-slru] key=0:1:44 bytes=450560 slot=5 hit=false victim=0:0:39
[expert-host-slru] key=0:2:44 bytes=557056 slot=6 hit=false victim=0:1:39
[expert-host-slru] key=0:0:45 bytes=450560 slot=7 hit=false victim=0:2:39
[expert-host-slru] key=0:1:45 bytes=450560 slot=8 hit=false victim=0:0:40
[expert-host-slru] key=0:2:45 bytes=557056 slot=9 hit=false victim=0:1:40
[expert-host-slru] key=0:0:46 bytes=450560 slot=10 hit=false victim=0:2:40
[expert-host-slru] key=0:1:46 bytes=450560 slot=11 hit=false victim=0:0:41
[expert-host-slru] key=0:2:46 bytes=557056 slot=12 hit=false victim=0:1:41
[expert-host-slru] key=0:0:47 bytes=450560 slot=13 hit=false victim=0:2:41
[expert-host-slru] key=0:1:47 bytes=450560 slot=14 hit=false victim=0:0:42
[expert-host-slru] key=0:2:47 bytes=557056 slot=15 hit=false victim=0:1:42
[expert-host-slru] key=0:0:48 bytes=450560 slot=0 hit=false victim=0:2:42
[expert-host-slru] key=0:1:48 bytes=450560 slot=1 hit=false victim=0:0:43
[expert-host-slru] key=0:2:48 bytes=557056 slot=2 hit=false victim=0:1:43
[expert-host-slru] key=0:0:49 bytes=450560 slot=3 hit=false victim=0:2:43
[expert-host-slru] key=0:1:49 bytes=450560 slot=4 hit=false victim=0:0:44
[expert-host-slru] key=0:2:49 bytes=557056 slot=5 hit=false victim=0:1:44
[expert-host-slru] key=0:0:50 bytes=450560 slot=6 hit=false victim=0:2:44
[expert-host-slru] key=0:1:50 bytes=450560 slot=7 hit=false victim=0:0:45
[expert-host-slru] key=0:2:50 bytes=557056 slot=8 hit=false victim=0:1:45
[expert-host-slru] key=0:0:51 bytes=450560 slot=9 hit=false victim=0:2:45
[expert-host-slru] key=0:1:51 bytes=450560 slot=10 hit=false victim=0:0:46
[expert-host-slru] key=0:2:51 bytes=557056 slot=11 hit=false victim=0:1:46
[expert-host-slru] key=0:0:52 bytes=450560 slot=12 hit=false victim=0:2:46
[expert-host-slru] key=0:1:52 bytes=450560 slot=13 hit=false victim=0:0:47
[expert-host-slru] key=0:2:52 bytes=557056 slot=14 hit=false victim=0:1:47
[expert-host-slru] key=0:0:53 bytes=450560 slot=15 hit=false victim=0:2:47
[expert-host-slru] key=0:1:53 bytes=450560 slot=0 hit=false victim=0:0:48
[expert-host-slru] key=0:2:53 bytes=557056 slot=1 hit=false victim=0:1:48
[expert-host-slru] key=0:0:54 bytes=450560 slot=2 hit=false victim=0:2:48
[expert-host-slru] key=0:1:54 bytes=450560 slot=3 hit=false victim=0:0:49
[expert-host-slru] key=0:2:54 bytes=557056 slot=4 hit=false victim=0:1:49
[expert-host-slru] key=0:0:55 bytes=450560 slot=5 hit=false victim=0:2:49
[expert-host-slru] key=0:1:55 bytes=450560 slot=6 hit=false victim=0:0:50
[expert-host-slru] key=0:2:55 bytes=557056 slot=7 hit=false victim=0:1:50
[expert-host-slru] key=0:0:56 bytes=450560 slot=8 hit=false victim=0:2:50
[expert-host-slru] key=0:1:56 bytes=450560 slot=9 hit=false victim=0:0:51
[expert-host-slru] key=0:2:56 bytes=557056 slot=10 hit=false victim=0:1:51
[expert-host-slru] key=0:0:57 bytes=450560 slot=11 hit=false victim=0:2:51
[expert-host-slru] key=0:1:57 bytes=450560 slot=12 hit=false victim=0:0:52
[expert-host-slru] key=0:2:57 bytes=557056 slot=13 hit=false victim=0:1:52
[expert-host-slru] key=0:0:58 bytes=450560 slot=14 hit=false victim=0:2:52
[expert-host-slru] key=0:1:58 bytes=450560 slot=15 hit=false victim=0:0:53
[expert-host-slru] key=0:2:58 bytes=557056 slot=0 hit=false victim=0:1:53
[expert-host-slru] key=0:0:59 bytes=450560 slot=1 hit=false victim=0:2:53
[expert-host-slru] key=0:1:59 bytes=450560 slot=2 hit=false victim=0:0:54
[expert-host-slru] key=0:2:59 bytes=557056 slot=3 hit=false victim=0:1:54
[expert-host-slru] key=0:0:60 bytes=450560 slot=4 hit=false victim=0:2:54
[expert-host-slru] key=0:1:60 bytes=450560 slot=5 hit=false victim=0:0:55
