epoch_ms,temp_c,power_w,sm_mhz,mem_used_mib,cuda_driver_free_bytes,cuda_pool_used_bytes,cuda_pool_reserved_bytes,cuda_pool_cached_bytes,active_sessions,prefix_cache_bytes,kv_vmm_mapped_bytes,kv_vmm_reserved_bytes,kv_vmm_owed_bytes,kv_vmm_graveyard_bytes,kv_vmm_grows_total,kv_vmm_mapper_grows_total,kv_vmm_grow_waits_total
1790371493193,66,77.14,1582,8716,0,0,0,0,0,0,0,0,0,0,0,0,0
1790371493443,71,81.85,1657,8716,0,0,0,0,0,0,0,0,0,0,0,0,0
1790371493693,73,78.74,1620,9836,0,0,0,0,0,0,0,0,0,0,0,0,0
1790371493943,73,82.16,1575,9836,0,0,0,0,0,0,0,0,0,0,0,0,0
1790371494193,69,98.75,945,9836,0,0,0,0,0,0,0,0,0,0,0,0,0
1790371494443,71,94.49,1230,9868,0,0,0,0,0,0,0,0,0,0,0,0,0
1790371494693,73,94.35,1537,9868,0,0,0,0,0,0,0,0,0,0,0,0,0
1790371494943,72,94.83,1522,9868,0,0,0,0,0,0,0,0,0,0,0,0,0
1790371495193,70,92.23,1027,9868,0,0,0,0,0,0,0,0,0,0,0,0,0
1790371495443,71,94.87,1297,9868,0,0,0,0,0,0,0,0,0,0,0,0,0
1790371495693,72,95.30,1545,9868,0,0,0,0,0,0,0,0,0,0,0,0,0
1790371495943,72,94.46,1597,9964,0,0,0,0,0,0,0,0,0,0,0,0,0
1790371496193,71,94.55,1035,10092,0,0,0,0,0,0,0,0,0,0,0,0,0
1790371496443,72,94.96,1290,10188,0,0,0,0,0,0,0,0,0,0,0,0,0
1790371496693,73,95.08,1477,10444,0,0,0,0,0,0,0,0,0,0,0,0,0
1790371496943,71,93.60,1515,10446,0,0,0,0,0,0,0,0,0,0,0,0,0
1790371497193,69,94.36,1080,10446,0,0,0,0,0,0,0,0,0,0,0,0,0
1790371497443,70,94.27,1042,10446,0,0,0,0,0,0,0,0,0,0,0,0,0
1790371497693,71,95.21,1342,10446,14196211712,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790371497943,70,93.89,1170,10446,14196211712,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790371498193,69,92.57,900,10446,14196211712,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790371498443,70,94.25,1087,10446,14196211712,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790371498693,71,93.57,1320,10446,14196211712,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790371498943,70,93.50,1132,10446,14196211712,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790371499193,69,94.00,930,10446,14196211712,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
