1785544798,32373
1785544799,0
1785544800,0
1785544801,0
1785544803,563
1785544804,7987
1785544805,16659
1785544806,17909
1785544807,18357
1785544808,18357
1785544809,18357
1785544810,18357
1785544811,18357
1785544813,18357
1785544814,18357
1785544815,18357
1785544816,18357
1785544817,18357
1785544818,23317
1785544819,23317
1785544820,23317
1785544821,23317
1785544823,23317
1785544824,23317
1785544825,23317
1785544826,23317
1785544827,23317
1785544828,23317
1785544829,23317
1785544830,23317
1785544831,23317
1785544833,23317
1785544834,23317
1785544835,23317
1785544836,23317
1785544837,23317
1785544838,23317
1785544839,23317
1785544840,23317
1785544841,23317
1785544843,23317
1785544844,23317
1785544845,23317
1785544846,23317
1785544847,23317
1785544848,23317
1785544849,23317
1785544850,23317
1785544851,23317
1785544853,23317
1785544854,23317
1785544855,23317
1785544856,23317
1785544857,23317
1785544858,23317
1785544859,23317
1785544861,23317
1785544862,23317
1785544863,25493
1785544864,25493
1785544865,25493
1785544866,25493
1785544868,25493
1785544869,25493
1785544870,25493
1785544871,25493
1785544872,25493
1785544873,25493
1785544874,25493
1785544876,25493
1785544877,25493
1785544878,25493
1785544879,25493
1785544880,25493
1785544882,25493
1785544883,25493
1785544884,25493
1785544885,25493
1785544886,25493
1785544887,25493
1785544889,25493
1785544890,25493
1785544891,25493
1785544892,25493
1785544893,25493
1785544894,25493
1785544895,25493
1785544897,25493
1785544898,25493
1785544899,25493
1785544900,25493
1785544901,25493
1785544902,25493
1785544904,25493
1785544905,25493
1785544906,25493
1785544907,25493
1785544908,25493
1785544910,25493
1785544911,25493
1785544912,25493
1785544913,25493
1785544914,25493
1785544915,25493
1785544916,25493
1785544918,25493
1785544919,25493
1785544920,25493
1785544921,25493
1785544922,25493
1785544923,25493
1785544925,25493
1785544926,32341
1785544927,32341
1785544928,32341
1785544929,32341
1785544930,32341
1785544931,32341
1785544933,32341
1785544934,32341
1785544935,32341
1785544936,32341
1785544937,32341
1785544938,32341
1785544940,32341
1785544941,32341
1785544942,32341
1785544943,32341
1785544944,32341
1785544945,32341
1785544947,32341
1785544948,32341
1785544949,32341
1785544950,32341
1785544952,32341
1785544953,32341
1785544954,32341
1785544955,32341
1785544956,32341
1785544958,32341
1785544959,32341
1785544960,32341
1785544961,32341
1785544962,32341
1785544963,32341
1785544964,32341
1785544966,32341
1785544967,32341
1785544968,32341
1785544969,32341
1785544970,32341
1785544971,32341
1785544973,32341
1785544974,32341
1785544975,32341
1785544976,32341
1785544977,32341
1785544978,32341
1785544979,32341
1785544980,32341
1785544982,32341
1785544983,32341
1785544984,32341
1785544985,32341
1785544986,32341
1785544987,32341
1785544988,32341
1785544989,32341
1785544990,32341
1785544992,32341
1785544993,32341
1785544994,32341
1785544995,32341
1785544996,32341
1785544997,32341
1785544998,32341
1785544999,32341
1785545000,32341
1785545002,32341
1785545003,32341
1785545004,32341
1785545005,32341
1785545006,32341
1785545007,32373
1785545008,32373
1785545009,32373
1785545010,32373
1785545012,32373
1785545013,32373
1785545014,32373
1785545015,32373
1785545016,32373
1785545017,32373
1785545018,32373
1785545019,32373
1785545020,32373
1785545022,32373
1785545023,32373
1785545024,32373
1785545025,32373
1785545026,32373
1785545027,32373
1785545028,32373
1785545029,32373
1785545030,32373
1785545032,32373
1785545033,32373
1785545034,32373
1785545035,0
1785545036,0
1785545037,0
1785545038,563
1785545039,16659
1785545040,16659
1785545042,17909
1785545043,17909
1785545044,23093
1785545045,23093
1785545046,23093
1785545047,23093
1785545048,23093
1785545049,23093
1785545050,23093
1785545052,23093
1785545053,23093
1785545054,23093
1785545055,23093
1785545056,23093
1785545057,23093
1785545058,23093
1785545059,23093
1785545060,23093
1785545062,23093
1785545063,23093
1785545064,23093
1785545065,23093
1785545066,23093
1785545067,23093
1785545068,23093
1785545069,23093
1785545070,23093
1785545071,23093
1785545073,23093
1785545074,23093
1785545075,23093
1785545076,23093
1785545077,23093
1785545078,23093
1785545079,23093
1785545080,23093
1785545081,23093
1785545083,23093
1785545084,23093
1785545085,23093
1785545086,23093
1785545087,23093
1785545088,23093
1785545089,23093
1785545090,23093
1785545091,23093
1785545093,23093
1785545094,23093
1785545095,23093
1785545096,23093
1785545097,23093
1785545098,23093
1785545099,23093
1785545100,23093
1785545101,23093
1785545103,23093
1785545104,23093
1785545105,23093
1785545106,23093
1785545107,23093
1785545108,23093
1785545109,23093
1785545110,23093
1785545111,23093
1785545113,23093
1785545114,23093
1785545115,25493
1785545116,25493
1785545117,25493
1785545118,25493
1785545119,25493
1785545120,25493
1785545121,25493
1785545123,25493
1785545124,25493
1785545125,25493
1785545126,25493
1785545127,25493
1785545128,25493
1785545129,25493
1785545130,25493
1785545132,25493
1785545133,25493
1785545134,25493
1785545135,25493
1785545136,25493
1785545137,25493
1785545138,25493
1785545139,25493
1785545140,25493
1785545142,25493
1785545143,25493
1785545144,25493
1785545145,25493
1785545146,25493
1785545147,25493
1785545148,25493
1785545149,25493
1785545150,25493
1785545152,25493
1785545153,25493
1785545154,25493
1785545155,25493
1785545156,25493
1785545157,25493
1785545158,25493
1785545159,25493
1785545160,25493
1785545162,25493
1785545163,25493
1785545164,25493
1785545165,25493
1785545166,25493
1785545167,25493
1785545168,25493
1785545169,25493
1785545170,25493
1785545172,25493
1785545173,25493
1785545174,25493
1785545175,25493
1785545176,25493
1785545177,25493
1785545178,25493
1785545179,25493
1785545180,25493
1785545182,25493
1785545183,25493
1785545184,25493
1785545185,25493
1785545186,25493
1785545187,25525
1785545188,25525
1785545189,25525
1785545190,25525
1785545192,25525
1785545193,25525
1785545194,25525
1785545195,25525
1785545196,25525
1785545197,25525
1785545198,25525
1785545199,25525
1785545200,25525
1785545202,25525
1785545203,25525
1785545204,25525
1785545205,25525
1785545206,25525
1785545207,25525
1785545208,25525
1785545209,25525
1785545210,25525
1785545212,32341
1785545213,32341
1785545214,32341
1785545215,32341
1785545216,32341
1785545217,32341
1785545218,32341
1785545219,32341
1785545220,32341
1785545221,32341
1785545223,32341
1785545224,32341
1785545225,32341
1785545226,32341
1785545227,32341
1785545228,32341
1785545229,32341
1785545230,32341
1785545231,32341
1785545233,32341
1785545234,32341
1785545235,32341
1785545236,32341
1785545237,32341
1785545238,32341
1785545240,32341
1785545242,32341
1785545243,32341
1785545244,32341
1785545245,32341
1785545247,32341
1785545248,32341
1785545249,32341
1785545250,32341
1785545251,32341
1785545252,32341
1785545253,32341
1785545254,32341
1785545255,32341
1785545257,32341
1785545258,32341
1785545259,32341
1785545260,32341
1785545261,32341
1785545262,32341
1785545263,32341
1785545264,32341
1785545265,32341
1785545267,32341
1785545268,32341
1785545269,32341
1785545270,32341
1785545271,32341
1785545272,32341
1785545273,32341
1785545274,32341
1785545275,32341
1785545277,32341
1785545278,32341
1785545279,32341
1785545280,32341
1785545281,32341
1785545282,32341
1785545283,32341
1785545284,32341
1785545285,32341
1785545287,32341
1785545288,32341
1785545289,32341
1785545290,32341
1785545291,32341
1785545292,32341
1785545293,32341
1785545294,32341
1785545295,32341
1785545297,32341
1785545298,32341
1785545299,32341
1785545300,32341
1785545301,32341
1785545302,32341
1785545303,32341
1785545304,32341
1785545305,32341
1785545307,32341
1785545308,32341
1785545309,32341
1785545310,32341
1785545311,32341
1785545312,32341
1785545313,32341
1785545315,32341
1785545316,32341
1785545317,32341
1785545318,32341
1785545319,32341
1785545320,32341
1785545321,32341
1785545323,32341
1785545325,32341
1785545326,32341
1785545327,32341
1785545328,32341
1785545329,32341
1785545330,32341
1785545331,32341
1785545332,32341
1785545334,32341
1785545335,32341
1785545336,32341
1785545337,32341
1785545338,32341
1785545339,32341
1785545340,32341
1785545341,32341
1785545342,32341
1785545344,32341
1785545345,32341
1785545346,32341
1785545347,32341
1785545349,32341
1785545350,32341
1785545351,32341
1785545352,32341
1785545353,32341
1785545354,32341
1785545355,32341
1785545356,32341
1785545358,32373
1785545359,32405
1785545360,32405
1785545361,32405
1785545362,32405
1785545363,32405
1785545364,32405
1785545366,32405
1785545367,32405
1785545368,32405
1785545369,32405
1785545370,32405
1785545371,32405
1785545372,32405
1785545373,32405
1785545375,32405
1785545376,32405
1785545377,32405
1785545378,32405
1785545379,32405
1785545380,32405
1785545381,32405
1785545382,32405
1785545383,32405
1785545385,32405
1785545386,32405
1785545387,32405
1785545388,32405
1785545389,32405
1785545390,32405
1785545391,32405
1785545392,32405
1785545393,32405
1785545394,32405
1785545396,32405
1785545397,32405
1785545398,32405
1785545399,32405
1785545400,32405
1785545401,32405
1785545402,32405
1785545403,32405
1785545404,32405
1785545406,32405
1785545407,0
1785545408,0
1785545409,0
1785545410,563
1785545411,6035
1785545412,16659
1785545413,16659
1785545415,17909
1785545416,23125
1785545417,23125
1785545418,23125
1785545419,23125
1785545420,23157
1785545421,23157
1785545422,23157
1785545423,23157
1785545425,23157
1785545426,23157
1785545427,23157
1785545428,23157
1785545429,23157
1785545430,23157
1785545431,23157
1785545432,23157
1785545433,23157
1785545435,23157
1785545436,23157
1785545437,23157
1785545438,23157
1785545439,23157
1785545440,23157
1785545441,23157
1785545442,23157
1785545443,23157
1785545445,23157
1785545446,23157
1785545447,23157
1785545448,23157
1785545449,23157
1785545450,23157
1785545451,23157
1785545452,23157
1785545453,23157
1785545455,23157
1785545456,23157
1785545457,23157
1785545458,23157
1785545459,23157
1785545460,23157
1785545461,23157
1785545462,23157
1785545463,23157
1785545465,23157
1785545466,23157
1785545467,23157
1785545468,23157
1785545469,23157
1785545470,23157
1785545471,23157
1785545472,23157
1785545473,23157
1785545475,23157
1785545476,23157
1785545477,23157
1785545478,23157
1785545479,23157
1785545480,23157
1785545481,23157
1785545482,23157
1785545483,23157
1785545485,23157
1785545486,23157
1785545487,25493
1785545488,25493
1785545489,25493
1785545490,25493
1785545491,25493
1785545492,25493
1785545493,25493
1785545495,25493
1785545496,25493
1785545497,25493
1785545498,25493
1785545499,25493
1785545500,25493
1785545501,25493
1785545502,25493
1785545503,25493
1785545505,25493
1785545506,25493
1785545507,25493
1785545508,25493
1785545509,25493
1785545510,25493
1785545511,25493
1785545512,25493
1785545513,25493
1785545515,25493
1785545516,25493
1785545517,25493
1785545518,25493
1785545519,25493
1785545520,25493
1785545521,25493
1785545522,25493
1785545523,25493
1785545525,25493
1785545526,25493
1785545527,25493
1785545528,25493
1785545529,25493
1785545530,25493
1785545531,25493
1785545532,25493
1785545533,25493
1785545535,25493
1785545536,25493
1785545537,25493
1785545538,25525
1785545539,25525
1785545540,25525
1785545541,25525
1785545542,25525
1785545543,25525
1785545545,25525
1785545546,25525
1785545547,25525
1785545548,25525
1785545549,25525
1785545550,25525
1785545551,25525
1785545552,25525
1785545554,25525
1785545555,25525
1785545556,32341
1785545557,32341
1785545558,32341
1785545559,32341
1785545560,32341
1785545561,32341
1785545562,32341
1785545564,32341
1785545565,32341
1785545566,32341
1785545567,32341
1785545568,32341
1785545569,32341
1785545570,32341
1785545571,32341
1785545572,32341
1785545574,32341
1785545575,32341
1785545576,32341
1785545577,32341
1785545578,32341
1785545579,32341
1785545580,32341
1785545581,32341
1785545583,32341
1785545584,32341
1785545585,32341
1785545586,32341
1785545587,32341
1785545588,32341
1785545589,32341
1785545590,32341
1785545591,32341
1785545593,32341
1785545594,32341
1785545595,32341
1785545596,32341
1785545597,32341
1785545598,32341
1785545599,32341
1785545600,32341
1785545601,32341
1785545603,32341
1785545604,32341
1785545605,32341
1785545606,32341
1785545607,32341
1785545608,32341
1785545609,32341
1785545610,32341
1785545611,32341
1785545613,32341
1785545614,32341
1785545615,32341
1785545616,32341
1785545617,32341
1785545618,32341
1785545619,32341
1785545620,32341
1785545621,32341
1785545623,32341
1785545624,32341
1785545625,32341
1785545626,32341
1785545627,32341
1785545628,32341
1785545629,32341
1785545630,32341
1785545631,32341
1785545633,32341
1785545634,32341
1785545635,32341
1785545636,32341
1785545637,32341
1785545638,32341
1785545639,32341
1785545640,32341
1785545641,32341
1785545643,32341
1785545644,32341
1785545645,32341
1785545646,32341
1785545647,32341
1785545648,32341
1785545649,32341
1785545650,32341
1785545651,32341
1785545653,32341
1785545654,32341
1785545655,32341
1785545656,32341
1785545657,32341
1785545658,32341
1785545659,32341
1785545660,32373
1785545661,32373
1785545663,32373
1785545664,32373
1785545665,32373
1785545666,32373
1785545667,32373
1785545668,32373
1785545669,32373
1785545670,32373
1785545672,32373
1785545673,32373
1785545674,32373
1785545675,32373
1785545676,32373
1785545677,32373
1785545678,32373
1785545679,32373
1785545680,32373
1785545682,32373
1785545683,32373
1785545684,32373
1785545685,32373
1785545686,32373
1785545687,32373
